August_4,March_4,August_7,November_5,April_11,May,December_4,April_8,April_9,August_8,July_5,December_3,November_7,December_2,April_7,November_10,August_5,March,March_3,April_10,October,April_5,January_2,November_3,November_2,April_3,June_2,May_5,August_6,July_3,November,April_6,August_9,May_6,August,June_6,February_2,May_4,August_10,July_2,June_4,September,December,January,November_9,November_6,May_7,November_8,February,March_2,August_2,June,May_3,April_4,April,May_2,June_5,January_3,February_3,April_2,August_3,June_3,July,July_4,November_4
-0.6496420625351739,0.6323835743915844,0.06331805188908432,1.0191147527085813,-0.04199382275390044,0.579671444837385,-0.6050867373167323,-0.5187927760367116,-0.40114445475892463,-0.0012913611917946544,-0.12489275971094871,0.4282218976808464,-0.6942635801381417,-0.22516429607214966,0.3849777403741136,0.3748572773541962,0.3468232094325338,-0.45123868665476013,-0.18829525618862356,0.1987739017764431,0.04236912487850722,0.017538071776557352,-0.08700037542575366,-0.44440707161735793,-0.10826188748471424,-0.33696959017368844,-0.46900082190757764,0.12822506346352508,-0.9853595546054672,0.21685260325934133,-0.04162059050667208,-0.6075052916901698,0.05097069803603973,0.32466908019569785,0.00868298748472647,0.5099126954204832,-0.005515481186280247,0.12565291727182337,-0.5471880091807403,-0.5662001451524624,0.610919233371839,0.2852184572252243,0.22815385757776543,-0.3355700287413105,-0.2801905800542829,-0.06232599031204736,-0.8255509617029341,0.5410307288560904,-0.5536878120527225,0.36256374534359304,0.13379415192406569,-0.7910246984081616,0.21102094007792854,0.08813784809384784,-0.7729288755177857,-0.33517840095079643,0.48388323758577306,0.6535052171367209,-0.6876641035261962,0.04064183600669654,0.3249360529105482,-0.5472459306445904,0.6921473738755713,-0.11993303490561988,0.31919459799255395
-0.869427241968785,0.456598268670342,-0.03480114350050818,0.373050484134075,-0.41404073218723003,0.2626335700421932,-0.33231229109972094,-0.634049936114905,0.3267915568008882,-0.2218318293007891,-0.20141519407741534,0.4404423222020784,-1.2285114983518564,-0.211484900053989,0.4707992735538581,0.31873480023287537,0.40604860977272994,-0.7385373881916845,-0.41224131932974184,0.43063874993791507,0.6772244030566552,0.1046033867955985,0.3888429137464723,0.19356934767812,-0.24366244266015594,-0.3005513176682588,-1.0896233084727294,-0.5042381179619103,-0.6597998084175787,-0.19703918951973037,0.29535594991596675,-0.2644422847950279,-0.4748663326829541,0.6406595011922945,-0.41667588511334236,0.31891053766377936,0.5649955229683391,-0.12777110792599197,-0.6708957004953386,-0.1811225305472722,0.17099315920516345,0.876684837769572,-0.17081808216684366,0.08204317192669323,-0.9173583181173696,0.5753704410926327,-0.27937728539016426,0.7665265092025211,-0.08016277693795462,0.12954488851440774,-0.3201214948384576,-0.6582799475616496,-0.2377576125299366,-0.2918810766792309,0.4772437881097857,-0.25106367469322893,0.10858673203375392,0.03791835468366751,-0.6507825181195137,0.6661941296238891,0.7493797445829515,-0.660245846198526,0.19577668225388103,-0.4575575148804524,0.004069663689171388
-0.9237962276473699,0.5367213567521709,0.07963879615079453,0.4882965194390415,0.1079020623132764,0.6526904632019654,-0.6950824137634662,-0.1671989151027865,-0.1162898502135118,-0.378696835208598,-0.32873835282559943,0.37751907563053994,-1.1216455234835978,-0.10023522526411632,0.07002511357699426,0.510361864788415,0.18727222321103226,-0.3565000601265918,-0.3597941068452255,0.15988248502830651,0.6708754786676917,0.14541829878533727,0.41586698807779876,0.14484001581167538,-0.021154149572626877,-0.26208478599628504,-0.5717223860323225,-0.15819697782853492,-0.9515897100758641,0.4895062375383709,-0.15675516368108494,-0.10470225903814331,-0.4761104122801406,0.3463415981502279,-0.10766550794994317,0.27114204149610005,-0.15772975010207413,-0.3505032136586853,-0.7199929089020322,-0.7106446185246512,0.5199693212774505,1.0656211544162926,0.35469023459731003,-0.07773640898303277,-0.7217638490433942,0.33365562275325666,0.04805674034824337,0.8603365812592239,-0.11741472582419656,0.1372104168219888,0.016154485788925362,-0.9543123019801633,-0.1079506766256633,0.24427931963129118,-0.23901016957716442,-0.7957847169637787,0.4157772968197307,0.6897490946065976,-0.4959047094059277,0.27002101749922003,0.23528130244006867,-0.7887404486584049,0.34730528749174633,-0.4821808720769933,0.036578419220643636
-0.8028440013711736,0.5792416160409701,-0.14210046886852512,0.7286311098527902,0.5342872057425253,0.5268193214330251,-0.5456261485789908,-0.5265922004263716,0.03349120701117024,-0.13503247771268,-0.1921728374590398,0.011669530210621816,-1.161087651966992,-0.4431131367179671,0.587781472106663,0.43179175139197185,0.19246689032728967,-0.26609450595657647,-0.21001789866861043,0.25323920923063825,0.2779124358990159,0.2129883960032233,0.5423927038422788,0.02702241969727545,-0.10537330437734943,-0.47174764792257146,-0.7187621226761366,-0.21776311015194344,-0.6127555242690379,0.3488307122648837,0.3883949682944999,-0.3527527606207612,-0.13948795799919497,0.012432962933908713,-0.2082684378795731,0.36321918644688195,-0.2812187251093866,-0.36773971258985233,-0.6981000412082595,-0.38037185296959647,0.5357717359735888,0.4658085474377099,0.3224145461952704,-0.06662378421119072,-0.8955381680699946,-0.42309454254004636,-0.29548007708389634,0.9881549701304292,-0.11016615580526914,0.5072645234061351,-0.15315025657220718,-0.9648439562241584,0.04529976312249951,0.18731396240627282,-0.7407245792029251,-0.5894014325019568,0.7008883330388618,0.9349339473896365,-0.5300122981568847,0.11428113536575993,0.8755768616206228,-0.6842983148870098,0.20219084361752354,-0.1390457307892953,0.08611862807644355
-0.3457601048564375,0.11903629922922451,-0.22531317781326948,0.8604427815431165,-0.26115699549936355,0.23908520692313112,-0.40992584963931344,-0.6187787149506567,0.16273745116267407,-0.12994333366788782,-0.5478198270297363,0.10866297455586603,-0.9532260269298096,-0.4769325407346076,0.801630714454097,0.21115907740063788,0.2772540853108965,-0.5571588970774106,-0.051206497024106644,0.5382899069299356,0.2138982222064506,0.32969568096953356,0.03109788298089368,-0.29676451147782273,0.13098115697804857,-0.5731183326491751,-1.1373849955179145,-0.47261233649508694,-0.5791715164426007,0.10666229524121333,-0.33360528012900836,-0.578083542606942,0.03955923987280225,0.019048731168040983,-0.46051331670108386,0.7557283626966493,-0.18346987844726953,-0.029718852529766197,-0.32069961833286537,-0.410423023082078,0.3829378050300816,0.6256039003754259,0.5634142257673641,-0.47928238342687707,-0.4318138877427395,-0.22028461941130076,-0.1800699876368343,0.4428224577407772,-0.8226589343055867,0.725984369414188,0.38121618150230724,-0.9424065595075085,-0.4690864808039117,0.01880417703310768,0.011416734212409557,-0.721114611575879,0.20605143009112117,0.22111213691033724,-0.35920597512231045,0.19915383325127708,0.6855459892173795,-0.7266984568803745,0.25020127090512234,-0.36418677013986217,0.20997022313929978
-0.8425132167245784,0.30150348550431727,0.04684200535401223,0.009546399722858999,-0.24490306528351638,0.414200730248899,-0.67348362044117,-0.1729501137315066,-0.2953802975219288,-0.4163201835874933,-0.13124690633051328,0.08062993308370449,-0.7696006495465003,-0.45254340487418987,0.07165738379853616,0.8166254320577614,0.06567425168699974,-0.637621405098582,-0.2517883231599468,0.021240682624744545,0.6283044142694996,0.2620809746089927,0.15265594115484726,-0.18177598746722148,-0.4585504722113255,0.0015657933393382131,-0.8214575693579409,-0.175113577562696,-0.6386966428850259,0.037812484649289574,0.06076437084257477,-0.27833764607565636,-0.5586996936955936,0.27279798494198076,0.13419108930397017,-0.23268694617667796,0.3902291298778356,-0.4154461377931943,-0.5682887427557537,-0.39878059240401037,0.31734001391281325,0.7107204682684011,-0.012691970037324439,0.27137412609888667,-0.4994525468275455,0.44796752309018134,-0.3205236358032699,1.179608837597793,0.09454792738057273,0.38676972259914305,-0.09246097948995069,-0.7753095701700461,-0.2719606955861452,0.24158422943745256,0.11125450441069376,-0.5820045098802004,0.8829317395245547,0.438164276574336,-0.5570627656167982,0.06188324731087921,-0.22967740510893297,-0.3044927345189891,0.17139815143857606,-0.36092384842841585,0.1935724749489759
-0.929642164056681,0.06792751508170902,-0.10770343465621536,0.9523171342457314,0.018025456154497237,0.6352980712276821,-0.45077510053939396,-0.4158191268833432,-0.4067086189770691,-0.3702502218132604,-0.6453765925099045,0.5767004131508859,-0.4481430725955199,-0.04954300871547193,0.8386271365586628,0.3027931578946919,0.3937338007725836,-0.452972854357174,-0.19012303494491814,0.3829602015957891,0.03062456251299512,-0.1616727503235751,-0.2827551005302349,0.007428299921928408,-0.11376202032375635,-0.028305464267254502,-0.9028385159240098,-0.47390903103600235,-0.7214283021853628,-0.0029941627350972937,-0.07849494537423166,-0.7475308354852319,-0.5194938059644837,0.3622480857662594,-0.14989263760897806,0.33586357936802047,0.5427229546641246,-0.08595418976594968,-0.7377687004304865,-0.40321799179708534,0.5316336379393276,0.9570160869819543,0.11873766125492306,-0.6164622085030935,-0.408151701983157,-0.7188513508388634,-0.04267441307822144,0.747674571799617,-0.28121295128713714,0.5239063882023789,-0.06459039573589812,-0.9447239672594234,-0.15553397830909846,0.2991937352772764,-0.19898532376650246,-0.26589301799401277,0.4095929717015434,0.7215152963086312,-0.5360525281342122,0.28961905321450343,0.3774191064612001,-0.690826499668088,0.28389621305914137,-0.5803839529571081,0.03541762856843504
-0.6134272228724562,0.6037406481902228,-0.18951273446380884,0.34381027347611726,0.08630717795357537,0.7157068164043215,-0.5156334706223445,-0.21834718487672822,-0.30658397916887625,-0.4561530906403742,-0.23642675159717225,0.10083402148103775,-0.9222429317125007,-0.20642812335901828,0.4138273956851898,0.309171168338617,0.39670240374935534,-0.4906601169628978,-0.2481136053347951,0.06989042049472077,0.4013091558126217,0.07864680404991906,0.18698482825705434,-0.2639139002384975,-0.10964586568082241,-0.4803704278150932,-0.9834071178717242,-0.07725497770803484,-0.6040538054679734,0.223516132423819,0.31247227326863325,-0.3131520263532,-0.40403022639718,0.07993469503847594,-0.5889860807384103,0.17014849143540686,0.26421906219409824,0.006479958055147422,-0.4039472936969381,-0.20705624158279956,0.4591436105153687,0.5638123665792187,0.24882125929007243,-0.06108636906475783,-0.675707085911029,0.13437589406135134,-0.03557740664792518,0.8971859644115879,-0.2844292395504414,0.4031811112168659,-0.22457770169125987,-0.966023645221692,0.08598240973221738,0.17556623611901445,-0.2689924171301975,-0.4891178455019499,0.05377682559733585,1.2262176614197051,-0.5447606867265117,-0.06514896238465216,0.6344999705520812,-0.7670137703339193,0.6004561985676078,-0.6037086929085961,-0.08754310280644248
-0.6370915231396683,0.14347565448618743,-0.22156026907335014,0.35719398709255823,0.33074595392804146,0.110079906547728,-0.6598385144831883,-0.4390968869050582,0.1419048049480947,-0.4985469449280655,0.09864215378183505,0.02190487378395589,-1.0178227778533198,-0.35959680363320157,0.7435647308610895,0.10766824047606713,0.4272584084777678,-0.6033323101617672,-0.10129411668370661,0.31300265855624726,0.15005728045007805,-0.2956034800263764,0.19568362515014798,-0.18823741605495115,-0.32668314568160994,-0.5909665492092651,-0.9381604402583739,-0.45586435699191974,-0.6377675762287272,0.2824859627592705,-0.10194788723943926,-0.6198160845804126,-0.16462347738403824,0.15280308798112663,-0.23286260846578602,0.40054306019196473,-0.31753140701447014,-0.0617668210009223,-0.4469104837165599,-0.31554646550891285,0.08665753970421441,0.6417456561406497,0.1436167942804925,-0.49735762165091135,-0.35952115066435764,-0.13982030421455086,-0.37123470889304866,0.5283565235138441,-0.34628702303574,0.53480113784421,-0.14187707844784542,-0.7925251454117026,0.005815062924942577,0.17294717489310174,-0.028850428686658693,-0.20135752044013944,0.20753278655770668,1.1141161478609447,-0.27102269285066494,0.04666978302043823,0.7542521306473542,-0.7094322137753448,0.511543403417029,-0.8383436812135029,0.2345937654429952
-0.5053792514857658,-0.03817059331721222,-0.19080602435194874,0.7332839380215761,-0.20865675892227697,0.229253301801749,-0.7339960105536952,-0.3378688854264207,0.1581986882101408,-0.8576682602106613,0.24696098495588956,0.2824130872534445,-0.5693057753449957,0.35169189856299643,0.1480985675547486,0.2899478591409519,0.43370514200853344,-0.8710391378804311,-0.17922615173921796,0.585571759340485,0.4800210333153673,-0.32342095866160386,-0.012503933545018678,-0.43264871983104924,-0.2941675648406363,-0.6862523702579387,-0.9073973412064641,0.24089676623291817,-0.7680728439829098,-0.07618809178449126,0.1783950554360731,-0.3172809193200267,0.013260663712463577,0.1982490267534321,-0.2470886801191628,0.42175764125884163,0.14798359346833617,-0.18078938006649542,-0.4181071500649388,-0.4603677785835611,0.32592656583833635,0.7036787389891568,0.3644958303582464,-0.1242243812987024,-0.15239595069449344,0.347346014777055,-0.7126301884261692,0.9235034345676203,-0.018559101983609785,0.5347284139693931,0.2421220605957305,-0.8120264195103242,0.22099182296694697,-0.34460126944175873,0.3553731819041849,-0.5703745128442322,0.22180535179466163,0.5397957787015055,-0.5165180991378495,0.2637807375121518,0.4572874989400164,-0.7895939930185998,-0.013392460994680132,-0.5561273019659027,0.24160119444834996
-0.9371312809355428,-0.16395605434248134,-0.2724737549237075,0.5360782674318246,0.30430389115023965,0.7401299951985341,-0.2288595756332022,-0.2826919154520636,-0.27354750472256933,-0.595904694389979,0.06343917290310044,0.2475531125219862,-0.5555168964520198,-0.20451467535587065,0.4683842406947151,0.6634767296206027,0.5052631334543981,-0.48102624317058157,-0.36858901201325883,0.4320444222860851,0.16611904057904575,-0.1822871377194515,0.2269333604232082,-0.03540117870820944,-0.4711527389203012,0.1804766409734394,-0.8546107981167387,-0.15420333742211778,-0.668644196478344,-0.17749659051201472,-0.027833458732421643,-0.6738054916456605,-0.6882444508012914,0.3191313250416656,-0.5505018679155093,0.6087925184628823,0.2889861560820588,-0.39889095900976596,-0.2792504287466257,0.16038429324298617,0.4118570283038852,1.2324959044501467,-0.42188023191193175,-0.17778412997788678,-0.22801486144992633,0.4174316753867244,-0.3702653598226203,0.947839910123494,0.2254458828462737,0.18917335462256715,-0.3057492840035083,-0.8557311038809429,-0.1453085905301541,-0.21253355937499394,-0.34657823098720925,-0.3791283148303194,0.23386215950789796,0.6465427666375352,-0.9583290342369989,0.6008899132107308,0.44556522785549835,-0.40786792461401267,0.4887880540134784,0.053723795377439286,0.039500771525571826
