May_3,March_4,March_7,November_8,August,May_4,November_6,December,June_3,July_7,February_4,November_5,November_7,March,July_8,March_6,September_2,May_10,August_4,June,November_2,July,January_4,May_2,July_3,July_5,November_3,October,November_9,May,May_9,May_7,July_2,February,January_5,January,May_8,July_4,July_6,January_6,February_3,March_3,February_2,August_3,November_10,May_6,August_7,January_2,August_5,April_2,September,April,June_2,October_3,March_2,December_2,January_3,October_2,November,August_2,June_4,March_5,August_6,May_5,November_4
-0.3123316129986509,1.4016564214982221,-0.8273813491349511,1.4464391753911992,0.6902579596140881,0.6159261509252164,0.09265027121077635,0.3733270764688274,-1.6431867991453748,-0.2530214740153268,-3.007941420344614,0.6294557542496437,0.6344795940333366,0.006347575563685773,-1.3135310762686894,0.840105393404259,-1.272789083188884,1.869011189512891,0.8821691524734765,0.43915915717385967,-0.43267219419177,-1.3003661555744093,0.21468483733533072,-0.39518455863216934,1.0849931528989833,0.05916636390499285,0.9465902280791801,-0.9064761953585604,0.0829754409883557,-1.5539386192169065,0.31831934538969436,-0.8167307903849967,1.5663441362587878,-0.30504589105642116,-0.9128782126194813,1.2147189507624738,0.16254956273169482,-1.1651120741935992,0.6827030901998985,-0.45182884462203227,0.4959286942481159,-0.44161591743384193,-0.8823758734850728,-0.8411786062149426,-0.12630164545957628,0.9166712926927292,0.5372168489644958,0.25840378974700823,-0.2335520352634348,1.8520552622209496,0.14662930737478194,1.3126676537844577,0.4545576553636458,0.10494013079877473,-0.12472821030716263,0.3666531844110688,0.34654553371534075,1.5487294637229376,0.28824165385151934,-0.8329990745230685,-0.3099353299866575,-1.0967074520319646,1.3565516450706578,-0.5566701879800205,-1.2811053052032009
-1.0798021324698894,-0.40401591839925677,0.5582061090121405,1.4464391753911992,0.6902579596140881,-0.283302562783851,0.09265027121077635,0.3733270764688274,-1.6431867991453748,-0.2530214740153268,-0.7673464011390373,0.6294557542496437,0.6344795940333366,-0.43023447512759605,-1.3135310762686894,0.469761759714902,-1.272789083188884,0.21291930769854894,0.8821691524734765,0.43915915717385967,-0.43267219419177,-1.3003661555744093,-0.9394489428368891,-1.5195486934009017,1.0849931528989833,0.05916636390499285,0.9465902280791801,-0.9064761953585604,0.0829754409883557,1.8609589763171914,0.0476624686479635,0.46485697765962036,1.5663441362587878,1.0932061825246806,-0.5746347672882124,0.9243102852314904,-1.4736354558622435,-1.1651120741935992,0.6827030901998985,-0.6160310036588842,-1.612650274999353,-0.011719476565799726,0.7609655521451106,-0.8411786062149426,-0.12630164545957628,0.682097007796416,0.5372168489644958,0.8150787361582792,-0.2335520352634348,-0.8367666834017173,0.14662930737478194,1.6971225727714685,0.4545576553636458,0.10494013079877473,0.783433459897566,0.3666531844110688,1.0514635727034074,1.5487294637229376,0.28824165385151934,-0.8329990745230685,-0.3099353299866575,-0.2823359993506878,1.3565516450706578,-0.7099799726587719,-1.2811053052032009
-0.9115675430922696,0.8271255902956997,-1.3200128663719795,1.6695486863426183,0.1843610735068452,-1.2538387276495795,-1.0075468367986122,0.6778207698961265,-0.61053288018862,1.0484054863678074,-0.930691203506041,0.2899755775132546,-1.4157040213360297,-1.0008129240808343,-0.6516980385828547,-0.4773670879760381,-1.2526655912637332,0.605965029405296,-1.1962887366174584,1.8463632123019718,-1.1883085265786812,0.36998345345640554,-0.4717563730443255,-0.36200255018260663,1.623316791900759,-1.641410729014648,0.8397951478300448,-0.9294694814835789,1.397922803815995,-0.18625494824227457,-2.076489339146412,-1.2177596185695152,0.8868095348320394,0.5597637090303286,-0.927033184910945,2.258746951298916,0.44287386274174056,0.8316147797196223,2.849085994904594,-2.5003369901086585,1.4443977885315078,-1.5704690240840062,0.7626754723858866,0.7673720478287157,0.5984773658257819,1.0930461427770026,-0.12692918416253396,0.21000649897370488,-0.6454345148973558,0.2004355232719937,0.25492634664215774,-1.0141580974948172,-0.0834659174838746,-0.7337281036003178,0.8203829774620413,0.09801150428917679,-0.34492800004761254,0.05255410761266685,-0.5436791718627167,0.13557377004144588,0.427739071363096,-1.7381619553432466,1.8998153914016938,-0.04612967613753178,-1.101584214926405
-0.09369204853573679,-1.8917620666302135,0.8067943737494032,0.058867067433674924,0.176198640445702,-0.936324995441605,-0.6992415517432391,-1.0035553284307217,-1.5066128965784218,-0.1595942672524467,-1.584561135942742,-1.1230727382047228,-0.7908802630868547,0.04505930102824757,-2.5270313836550375,0.6818585859757013,-2.725793321042352,0.18411407905970695,-0.7929379927359402,1.344955515214056,-0.805610306933848,-0.3082304190202211,0.09981821465099157,0.2019860262553993,1.7342491282794206,-0.5511371959531023,0.028281378700074147,-0.4466628248134364,-0.6889314722447608,1.9737838861316839,1.2218609615912022,-0.4282531230098431,0.4169884107746348,1.0733590900935457,0.13999456377059288,0.1428764844197467,-0.5048498917146613,0.2930928218371891,1.9295464546973222,-1.499508448599374,-0.913816641146076,-1.5550915569641632,0.21278687251290865,-0.12290426502065405,0.29293506748479,0.11391198842844372,0.16353156844187747,-0.19246186691619016,0.3029823282610219,1.5582308460166148,0.7360708874683244,-0.900555077216495,0.22318394598052485,-0.6840376591888813,0.1658651730826976,0.41615826961772806,-0.42036649015543914,2.2250841564419797,0.13338022436103156,0.9211692760292318,0.81615683725344,0.8678524148644908,1.8880701022373705,0.39877887877729223,-1.0977262596314914
0.7264307019861179,1.228956018388212,0.9936017900666985,0.6004422637734582,0.18837436127870805,-0.390841858545174,-0.8690835772002131,1.7809723952359426,-0.13535689781752688,-0.7701361629905737,-0.24573425047087072,0.5666721351173304,-1.8444739118450197,0.9774947498128355,-0.8947887948791168,1.0642446447729152,-0.7842245861900528,1.9070474779695492,1.2337916426887687,-0.4334437272318239,-0.9835186261191786,-0.15588210495634036,-1.3942939787343136,0.2942758068915763,1.1165705163875652,-0.9997689799035286,0.8599366157591789,0.09930242724838181,1.253651961083526,0.6925576863315155,-0.15797615217120062,-0.5733438863929174,-0.33339525533910613,1.3171321109679957,1.1967203000053899,1.5570432496373205,-1.554761572037818,-0.02330203687223409,0.9238011913493597,0.4501145745087024,-0.44014812637820716,0.5196829383046531,-0.25340921705751485,0.7429902574273729,1.1647445738840416,1.7923383975909513,-0.7340555643872975,0.28953133310242096,0.5687897857419624,-1.4361893469498421,1.2094498562688796,-0.2661733786770486,-0.3539884873347712,1.4785328538556004,-0.9649092348888615,0.39792742106554285,-0.5025148425470685,1.8321041457860079,0.7042932151861246,1.3642577997964125,-0.433974481943603,-0.24227233914775964,2.084070972291949,-0.2552587285666686,0.0912101721720381
0.43376857687219694,2.201690613765584,-0.39285304632360984,-0.029323888999359636,0.16266549356199694,-0.31988332586247337,-0.608323178874519,2.1938963632007167,0.2078905535205466,-0.8264961821956859,-0.09239686599119798,-0.07994378670253727,-0.9573478507616635,-0.7677242961721029,0.1406308046341644,1.2390156105761114,-0.5058439837217485,0.5158325039680405,1.244669172374474,-1.045885075429524,0.6470814963041179,-0.5700726606257734,-0.9518346053644323,0.9122619692888009,1.3197066432007043,1.472978310216096,0.7221764523185815,-1.963427494424645,0.544061438214373,2.4173106456399034,0.43322248703305255,0.6659839536752215,0.4426105656952677,0.6673271697772132,-0.7780834896200868,0.8342024229830332,-1.7494438932927592,0.08167065314442601,-0.059768088799233676,0.9439590029269453,-0.27668612079877986,-0.5543625190771223,-1.0158803128332041,-0.6351113733364,0.021141317643344076,-0.2939143019522206,0.651804922372682,-0.3884234234414879,-0.1435132833767921,0.11919220644513148,-1.1544640100766195,-0.9667123832167502,-1.1930555346051595,-0.8668355071508795,-0.5609176231754275,-1.099019947240671,-1.4834634232174237,0.6552829616882273,-1.25690825324653,-0.06218832083352961,0.7607515491918911,-1.9091782241398976,-0.7288996810369281,-1.0438805869176193,0.9195393922698782
-2.0500203974295172,0.8646205441779006,0.1047930182341183,0.9375970402506559,1.28942971568077,-2.041983104570067,0.5171342961120342,-1.1516529658104842,-1.4897627161288747,1.0304535591705417,-0.24446918059501765,-1.7899980917680987,-0.36806463099107145,0.10959291621043973,-0.7384019679430579,1.8930314573277918,-1.7100183559255737,0.7807681918179552,1.6214777581863293,1.1595405550461506,-0.5240683976914036,-1.1380124522966726,0.8093521308200728,-0.8094768157897808,1.8680155895027692,-1.3882571857775383,-1.1630957314184682,3.219488167943149,0.004932882453703408,0.40147049226168763,-0.7386751342615512,-1.1723528311415428,0.5114416233667219,2.672941500084135,-1.1181824723521652,2.5735058201281538,0.6549191588372113,-0.5290278760060995,0.7118998993416467,-2.8026225558632283,-0.8995296940144889,0.2202043454955761,-1.4912576328009541,0.7494537765981506,0.060463151650059915,0.17437603021591963,1.1704044600248138,-2.284893975755915,-0.3913633761525476,0.501577850597794,-0.7177462453729867,-1.0664114736936543,0.8118547807680465,-0.995575332280864,-0.4688690395524843,0.37221542040107225,-1.8624237994738915,0.04332202289624011,1.9338578914618751,-0.2994596045641267,0.7058907320725627,-2.271694047565085,1.1419200313206868,-0.4044809689813319,-0.5700354157279761
0.916462950199386,1.1265437549174908,0.3785442767561191,-0.8953620484404006,-1.1070247605378694,-1.208556175363747,1.3771931036941343,1.041156391645035,0.1796739365882678,-1.2657330763988952,0.5784687415772031,0.06258396285098644,-1.2436320571944264,0.6993565391829362,0.18166854751879885,2.2244644023906313,0.8865002798249184,-0.3628307682713052,1.9971340323495343,-1.3845844340940325,-1.816304276223745,1.8007714832876316,-1.1798393253615895,0.5303007273147254,-0.25597902669000383,-0.0006975393566388544,-0.040055243870118634,-0.37073955537805947,0.8903401459301323,-0.3886131895031738,-1.7138590111733079,0.9514278950144714,-0.09363901362743995,-0.19519599719384176,-0.9252209358102834,-1.9795788084797057,-1.139760110201954,0.8240463872411965,1.0608743716512863,0.35172418043939413,0.10126457672603319,-0.269139727506598,-1.104950084152073,-0.27057884538333626,-1.587417943980476,1.573850450464259,0.5246210548771415,-0.24763967373473195,1.5203837131444637,-0.1890101598901925,-1.3973982718811229,0.5520239159090942,1.3501467785084862,-0.42406109469099246,0.21331150276381183,-1.347384961186069,1.5272863117352915,1.349507497682263,0.2873186646039499,1.0389101506401774,-1.0396786700118028,-0.9796354947932843,1.2379906621466963,0.25175162965234626,1.1156536433291278
-0.9834058057106355,-0.6583043226049133,0.001508311644484478,0.2743634773229951,1.6466159099096354,-1.635714323420212,0.2632481636171245,-0.6744202765343876,-0.5111977004692876,-0.6038094309367302,-2.047114526648197,-1.4478786269672912,-1.2697117174252779,-0.7830072540216868,-1.317187220136336,0.5564294728557256,1.4645973075959315,0.5440879956527056,-0.29450153917065575,0.46559460299608235,0.10633291140873954,-1.6173625374988636,0.2421238599284402,2.133826759950927,1.0485203443930688,-0.9853032256391229,-0.6545023395649916,-0.6192433672254668,0.7835951145918666,1.1771823668717434,-0.004616696619564875,0.7601805706128153,-0.3438017715818392,0.7085870021579619,0.5504135982758499,0.0893457730823804,-1.2244307322903096,0.46392737198233147,1.8103455560837656,-0.18062142835873451,-0.9884759118932737,2.327288270107116,-1.5191932144529543,0.176487916163849,-0.6471841891347639,-0.9298018383609036,0.4155522355376817,0.4657030703830608,-0.7577981879425788,0.6104482883411537,0.6148348935486276,0.7362371964136447,-0.7836716519570831,-0.8360732072804837,0.17861708753548278,1.0692389904749409,0.6027193586988469,0.7717470643459121,-1.8032193431142194,0.9228258204789219,1.8142906042574796,1.532251958409623,0.6911874520887195,0.22873268970297045,0.7718298740674411
-1.4443298286056454,3.0819578234347045,0.44719674006623544,-0.14523079861876015,1.279037035225997,-1.8098780790129074,0.3931186292967188,-0.4581409226112201,-1.5999798337126716,-0.5979226269859736,0.7701834454501388,-0.0060904614327012725,-0.4545078802431782,-0.50430012998358,-1.5001908972960944,-0.7534720234706859,0.20901722765110808,-0.05601295425761837,-0.5541825875687707,0.6670446411429324,-1.4267035784010085,-1.1072346137214828,-1.3199705606097145,-0.030335719242172716,-0.19301684751306242,0.09795691620956049,-0.1548684862690331,-0.22504548451957973,-1.035189826091856,-0.8225814300254978,0.4490976839451445,-1.460109253281028,-0.5279753772647492,0.8620359737048587,0.4401931465189676,1.0086339448026533,-0.7440268882860386,0.8265372406960242,1.936877486334041,-0.08724289278863667,-0.3993886070547209,-0.1242119357476071,-0.16703603381764642,0.4448164452474621,-0.5288207310386283,-0.9858784065897791,-0.34570781630244524,0.624067128970335,0.25927341208884336,-0.6790939914606431,0.31565438311758137,1.2532767077898173,0.12255848573158848,0.20991077707777975,-1.1176909728105533,0.2126161821494199,-0.22459668588970053,0.14630413339730552,-0.8395637522656082,-1.1052680437748985,-0.6215291273662471,-0.14200643829849824,1.179771723959914,0.3643948932904361,2.4106503914908806
