August_4,July,March_4,June_3,April_3,March,November_6,May_4,July_8,July_13,April,June_5,July_12,June_2,July_2,March_2,March_5,November_3,August_3,April_5,August_7,July_7,April_6,January_2,November_5,August_8,July_10,October_3,May_3,September,August_5,May_6,November_10,June_6,May_5,November_7,August_2,April_4,November_9,August,November_4,March_3,June_4,April_2,July_11,February_2,May,July_5,November_2,July_9,October,November,July_6,February,August_6,January,July_4,June,October_4,July_3,October_2,November_8,May_2,April_7,August_9
2.816320585874919,2.6979733594409048,3.1071880263402507,3.1119049650849804,2.7853861934354613,1.9487664243727736,2.852985921251986,2.5457564807680977,2.744858655627039,3.2245513372451624,2.2885481885602115,2.21641864204564,2.910315851226348,2.867968447210364,2.1813304959773485,2.8998358892778637,2.624363249616267,2.911060179794942,2.739453585655999,2.2855951974656277,2.5164363925131474,2.182481202836472,2.5277357026061433,2.787639809294072,3.0783738044345563,2.517550044525827,2.5789509269480155,2.4120157509293825,2.5569233545143057,2.7282404398399613,2.6677967543619285,2.9439037021917227,2.327135424902057,2.8794852872826042,2.626949737599033,2.5637666417543916,2.769715320564835,2.702588968211465,2.738023267748154,3.119086690252856,2.8434304656801555,2.82355804502231,2.9479444885279293,2.459379810409051,1.9230816302281737,3.1140540892084365,2.3238746385700373,2.4064890758808657,2.647046052279642,2.259235600434208,2.59697896719883,2.6450667013024556,2.8678893301141306,2.5112626303200267,2.7425040058974646,2.4375025185454664,2.5367308780704847,2.560046710784925,2.4603344188612906,2.581877794173352,2.252617698794228,2.8029741263930137,2.2310758593721776,2.551222684141069,2.486713265625999
2.6383250420405924,2.626993869642468,2.8354431198652175,2.6507894484619525,2.9533567874798083,1.7437295093122862,2.6309941217202772,2.547944763422933,2.9962335843683268,3.2496081088345643,2.39544046061685,2.3879296533525487,3.184762311739257,3.1592449422387565,2.331927108128545,3.036449968494559,2.8539422879371474,2.7055176872132267,2.7340777555105706,2.5884419978761124,2.5490719375319437,2.209542998985711,2.771833148474735,2.9374175993685263,3.0978752009438564,2.388912629782539,2.552059186190195,2.446763794678584,2.961247397956714,2.4392431669155767,2.8282765659175007,2.770361414672161,2.265148404204035,3.2969243222459226,3.1610061102919853,2.727117769279827,2.907524906423318,2.691493513299852,2.2007181080426594,3.001394985966076,2.5697057182851784,2.617249812057459,2.765572572592938,2.670831860566542,2.115630528763498,2.866995671934224,2.284887898291994,2.5632370206020414,2.72551221164365,2.6228171160930787,2.490773558637775,2.3894167483798783,3.0002543364302365,2.4319983910148517,2.410407739883092,2.0462748592529527,2.7120813357911553,2.280752302691557,2.1933370243688017,2.9980539455773676,2.12308126280068,2.686423763958844,2.2170891814564975,2.4683268032057497,2.3597105153820572
2.8974884578684548,2.7012486703706573,2.9041221451408017,2.9890410367241933,2.8825502376433847,1.7912080847454805,2.4630889913410017,2.39445876156663,2.6231283760203583,3.227907865384146,2.330094103667249,2.2504305371867224,3.1341376630922273,3.135100156282282,2.4928707411743956,3.0005933544317647,2.985245186709347,2.633801615505808,2.6280317895634715,2.6188571054208993,2.0588110209285073,2.316771843178878,2.5291332624724374,3.262402215121953,3.0537491854148544,2.429183890737606,2.3261448575828645,2.328228222254034,3.087442759196474,2.338286885921082,2.8842200384011356,2.8766820347138204,2.205431900727139,3.136694619806674,3.0278488609814502,2.1472719122509982,2.640810876128794,2.525840251957757,2.1178872603337204,3.2575919189597204,2.7572621013996907,2.678153550322911,3.2986462654589355,2.5900814592779207,2.1034988340272407,2.674769835238097,2.498817123363684,2.5774212484886005,2.7167391139997865,2.457996641617567,2.6040082241366553,2.6584176103458614,2.7759784961703673,2.4496791001615557,2.7571390171256334,2.6347595526987235,3.0280715725274145,2.4379416943015486,2.1655774393878193,2.7029832997212817,2.102619576086762,2.4684628051703132,2.445870747507207,2.615189940596653,2.6778786658281613
3.042951285331729,2.9479452867947864,2.9112507147582822,2.9709589186502465,2.6817147427276153,1.9611851116977272,2.552299074776836,2.362225289374278,2.911930077899592,3.5537389493914184,2.3816396719429216,2.2813765177829484,3.3562581648913614,2.9081107134048336,2.5358633271371556,3.104691700184877,3.230901722626972,2.60767179603888,2.9016750178582593,2.5842701516010607,2.3522537630792084,2.447077593718119,2.9712219505578594,2.802275606104683,3.0153450596777267,2.6773884771996133,2.5353337857813605,2.569287866600251,2.7551972163224336,2.064515596162877,2.69721730602355,2.746172710215745,2.2069466890542992,3.1073451674559536,2.882718123898185,2.2915701158580606,3.041508435935752,2.813855571705549,2.392246933421708,3.4160233191694944,2.8088628931574258,2.9705047169084744,2.976982868445428,2.88930047345587,2.46328662871553,3.0767198369830457,2.2661453591593927,2.792682955342089,2.768013415344552,2.661928023473318,2.4408977291743144,2.3582589325321925,3.117572219449,2.5565493275484155,2.6047650474378137,2.2020019425991646,3.1096238483864704,2.3551405034487463,2.0112555781576553,2.869672611135631,2.0438535825469724,2.6238975904214645,2.2802336996365984,3.0817262487441757,2.9050486026922737
2.773676246001382,2.4660177005270656,2.919437094450739,2.9050619310692927,3.1109858253202325,2.0651821226312674,2.347342362189681,2.382246317047945,2.783051204368285,3.3016708190629824,2.3878274106025588,1.976783526684438,3.641991718096934,3.180345447619298,2.4596758235746607,2.8232017092835138,2.7947289269655387,2.46642290133241,2.5619551311187148,2.159325965945479,2.3303542393722383,2.6197516048993075,2.4548854015373305,2.7167971946285934,2.984444547483039,2.257409861158342,2.427434447916499,2.433293268090042,3.056384604907438,2.4215869932686624,2.8650316515135725,2.997407596697157,2.364467425458481,3.327164997523379,2.8875624439066017,2.456394900262437,2.630861271991496,2.692363749297706,1.7206832233924192,3.0865204939667588,2.983004171296185,2.546751447640998,3.038830018241529,2.586914287015446,2.2967810891928684,3.231571957449168,2.3770219611216055,2.992273423058599,2.5098717871761633,2.790996552832607,2.4516259900099153,2.5291415505546633,3.1242762796753922,2.506981202445846,2.588002911326273,1.7077939299353087,3.1059009563235893,2.5792881457147963,2.3306099496699884,2.9030144247744616,2.3923514608700582,2.750037015182704,2.187018321032353,2.4794444663763175,2.4721224277013363
2.725948361210789,2.440470666357477,2.587560544770858,3.0102126122262702,3.316011216376154,2.196511954431013,2.6009541278952475,2.502725225324253,2.56844449441555,3.2726639642182853,2.8075815255421523,2.47135926016261,3.411145083264812,3.028448435241621,2.4188005581889556,2.7985596505654136,2.4804155265865098,3.164847515568212,2.8798649891637504,2.3471586681051395,2.3189895181675317,2.415516060497127,2.675855072310444,3.113743096733425,3.0284297089782592,2.4132286081336307,2.3138270312908333,2.3279127188666258,3.1946177888945417,2.40687982677641,3.305057782219638,2.983798555981145,1.9888132609290539,3.1323909985169567,2.8388784785105603,2.711482637882325,2.868842296100723,2.7259657284157868,2.4996929056168216,3.1190825532931683,2.7198953313575776,2.6087242013172074,2.9163063503895437,2.620092108065761,2.165274433864812,3.1173172983599464,2.4260667697034273,2.4486826855267916,2.8217296650064747,2.5125830698982408,3.05128441078046,2.2884130077891625,3.1844908953376017,2.4441370125177335,2.4791502138529555,2.143418377989925,2.5536821857805374,2.605998323328404,2.3341100505488557,2.4540641397220857,2.127843393898877,2.8704345155975597,2.4424658295488677,2.667731521529276,2.706913393926368
2.635073138962851,2.5643533303088195,2.446166766478322,3.129979308535856,2.9122507977843344,2.174674807802019,2.5864639487216867,2.3747384921099814,2.630137867439776,3.358870941680907,2.6517374526022826,2.214077140919788,3.3301596490336265,3.101681496763052,2.3942565218736838,2.865708322162457,2.6492792145672857,2.8446042208482734,2.621120315195493,2.350519944058613,2.31051024528343,2.233761495282676,2.363906684738809,2.760238679355639,2.7662728712317817,2.27884317191306,2.4043316485098427,2.6666822776621,2.765073437080263,2.6772413190940654,3.1454799746439224,2.5681248977750584,2.498634619957687,2.9118310803766385,2.800275455728291,2.666095126078218,2.6104771639198563,2.592170781258956,2.2965060698310316,3.202299321988612,2.8612999348268398,2.826264823169544,2.8510452424127384,2.5576585918342354,2.404734962109697,3.0875093834545475,2.0809310518877977,2.7022989488085702,2.441247149801558,2.579446001686897,2.2443219939163943,2.1495796810336967,2.7516960684370204,2.2360855941224136,2.657452514633228,1.9560233557103208,2.7323032971597128,2.318383733837289,2.485137225063877,2.582999650397781,2.237477700613545,2.7411203050355786,2.1416818013043284,2.751679222477019,2.719732532788853
2.656011391323076,2.262567585751898,2.8459423296793593,2.8693335569546723,3.067867587596117,2.3561611470381267,2.77625302219396,2.877861734523238,2.807870880111123,3.067329699650417,2.3225451021405616,2.1622811265440878,2.911132052565119,3.1395505416866833,2.1448273242252562,3.0339244905166507,2.9666545522911583,2.5455426637093144,2.665576597508468,2.461228436287244,2.378931142461624,1.8991210843432464,2.3655310310797253,3.0895748440718163,2.599427263972158,2.6778130181795,2.245227336640271,2.3332499052600992,2.6541868328344593,2.877286445578119,2.959505173489359,3.091622809642429,1.9562175664839851,3.1871604450888706,2.548582504866269,2.363170793686797,2.807992085604316,2.515358282456955,2.2911732559767284,3.056451590176611,2.433464735312817,3.1408313060036295,2.7898564238230423,2.691871082616596,2.2264362581456387,3.1382215678710286,2.374990752365985,2.260705841755647,2.4456763899016645,2.2935997507452215,2.8491750549103894,1.7831563741203433,2.2940747284545955,2.5467358479116573,2.644933573290981,1.8584541895680866,2.476362568969658,2.305390553475023,2.493597100177947,2.61311530198298,2.258046569407191,2.530390800426601,2.5247157661118327,3.012536821317495,2.4273350791894424
2.9658673649306837,2.5576326768487037,2.9043369292487564,3.14397045374392,2.8781991727181864,1.8018064519857748,2.684536139497129,2.4750202318078305,2.986795462079305,3.5242257795845786,2.817215505037383,2.565525994986864,3.411870318084316,3.088898384379283,2.4784610008591854,2.999576609198764,2.9816125103604723,2.3169101150577616,2.726184643838941,2.5573967425390443,2.4360619715468528,2.5612962916889623,2.9337007341051065,3.0331740566867396,3.096341608932749,2.59539327392066,2.480936712461373,2.38504835510628,2.858817361589886,2.5143840213355064,2.767757000161125,3.0949183582414674,2.1870006665847184,3.5609617134855607,2.719768530996681,2.200624684606791,2.7564533020907644,2.623570688653792,2.2736912222498047,3.359705517653484,2.746302533734309,2.5597889512391423,2.991234497112468,2.4697726526149575,2.378192355370976,2.9887426191094772,2.186950040009943,2.7633785332570766,2.330572284929331,2.5191189836478403,2.834364107227176,2.355956030719026,2.9520684643638946,2.58531442944,2.6680331361602883,2.2466860613986395,3.116651349016074,2.682278378499761,2.455017025973387,2.5603555353899488,2.073818451681919,2.578944602317405,2.5260875571112233,2.3827627743726216,2.4283066770367534
2.380710912139375,2.284277396333498,2.4255922460428105,3.076969594222842,3.0514836215147185,2.256370806341103,2.7326789874368886,2.417829127757334,2.2538179467345265,2.980595474023634,2.417957205513127,2.2371987345447844,3.1561140716293643,3.115638202767572,2.297381032725684,2.66131142720256,2.594478103868791,2.7931959226597276,2.5050148601937248,2.0632720999479575,2.161904143316551,2.169106418424209,2.480423233044496,3.051033806355425,3.1176333345381875,2.1440274673571054,2.321302496148615,2.2637343906595513,3.0063456474451065,2.034610754915974,2.9407922569645613,2.4277593441553225,2.3304465187608088,3.0270726619468378,2.509507362340198,2.3730288213637576,2.32403874785415,2.670912155288483,2.2235599611922843,2.7952874746513126,2.938615624612004,2.6592222299920785,2.9844540364792014,2.758030320430945,2.1782482886953805,2.858293704996848,2.3818415935360457,2.649821897027355,2.707691018356831,2.7108739441458343,2.896471968668269,2.577292647340249,2.5701652209741295,2.7748047456139346,2.4659744850847076,2.2886080761718848,2.9739408748112144,2.612601441395135,2.0699876339193475,2.44909586013488,2.1577284018622684,2.554329024984694,2.3042367974669378,3.240873899427742,2.273565543701473
2.739485169739981,2.3172013432809906,2.8210183888586515,3.208624387319196,3.1324784300938067,2.4079654900033276,2.7705331486613236,2.1391065115816685,2.5195688526625406,3.271522115355403,2.601917311175229,2.153340915150848,3.2667131525203597,3.1670665834102802,2.2641988635070778,2.9216195449625717,3.108469938392083,2.912748370133764,2.680143352992469,2.323632493152298,2.2225377346129482,2.2067821604763758,2.5867403916973712,2.7904066222945905,3.0063987254509437,2.726963353500002,2.463809635613384,2.380633069995542,2.9682020098470367,2.4529144765392994,2.866979579766391,2.8302589090617656,2.0341371498119085,3.171915896680262,2.6546837662718383,2.6370156476384987,2.729792587971651,2.7753046305221503,2.222529532248007,2.9768863538481423,3.001090998070843,2.9778163215907187,2.7843266963410254,2.7551892854390037,2.2385986550038592,3.0330528972245214,2.6006198995732857,2.5060428504366303,2.6096028522055623,2.529657715398623,2.4782489051386367,2.458098423726309,3.093343228071824,2.7252447767082257,2.4997709017937493,2.5238186211069498,2.6500341162132903,2.5172108059431664,2.2468205767028273,3.096439523632482,2.1906635316800434,2.5885662165228482,2.5524008776918774,2.657070838302793,2.8280639348382435
2.629387045843757,2.99357686332117,2.7466277824632837,3.1995501657345424,3.163038376633912,2.302304608524497,2.7624283767500324,2.3959891462975795,2.8963397795158197,3.7029710391045105,2.4346571568640254,2.5914216406835964,3.530602339346918,2.975847448879964,2.500649227186827,2.9865423110932836,3.033509005222963,3.1904255965295785,2.752219392685583,2.7979396669206587,2.2585931454873553,2.4554799953581306,2.448785216568056,2.8175309030193687,2.9492925930207843,2.441474546981275,2.7020426552919217,2.455098395375083,3.590149150617193,2.808169844079171,3.0943413866151053,3.388468473302782,2.188153147723432,2.9496224861827063,3.2715439940732516,2.359606208759288,3.103560424245346,2.7404645827994973,2.3927190096309547,2.986684429865192,2.7460514787471206,2.694030945261872,2.888415086532303,2.95419800933693,2.3073914240593965,3.0366405193417587,2.580993860833279,3.019837345174255,2.815015109958446,2.6329445964286746,2.436346629018249,2.5368159905217693,3.0180813222053904,2.551028062053575,2.604073147417911,2.2262535891425155,2.689894771114078,2.8916161778128004,2.2555370175993996,2.6459643423026056,2.2742328225149384,2.7587044963304925,2.4511876089589015,3.2158293306441217,2.375095940263198
2.800238789005235,2.7343543996941215,2.898524947201186,2.8523221949406783,2.9891501702000993,1.9812701206030146,2.7730913462881266,2.584434879971781,3.4070681674742316,3.436170461740489,2.1679780706191734,2.46806651587634,3.4166901393220974,2.873308677441455,2.3175604605174955,3.270599084351213,3.0904509930087616,2.7508988464540858,2.621766694102863,2.557533916790039,2.3854383242942023,2.12160261796633,2.4765488142496275,2.6428218045835217,3.0930764863197346,2.4595234747435297,2.778890392005236,2.391400152856056,2.9055624213619793,2.4982596097346392,2.7778336830427657,3.0489684160426656,2.459170476480495,3.420105543394607,2.736410098580346,2.1988631777056833,2.9672726324254417,2.854940896039806,2.5311440054053223,2.937312741835824,2.831970242442269,2.8214703524101137,2.907044153195171,2.6694991945833677,2.380977117617225,3.0840823788178207,2.578882039448972,2.6636275508866003,2.837229891448752,2.7593111828159573,2.4587644830024753,2.620625905285416,2.850798326675853,2.4769502342599523,2.559149177194865,2.175165996108639,2.9862200045173775,2.5936700675337225,2.324059122411514,2.6560401340244657,2.54082308297214,2.737776630749111,2.1575676676460414,2.7715539961446627,2.6418040153857203
3.073523575580766,2.5589215038895543,2.377063178197361,2.959867894660482,2.5056635071999627,2.1336740648275403,2.717071725384,2.672765229835456,2.7214331442465407,3.3662591008321097,2.4611210754327013,2.4921694327083177,3.3831343714900135,2.91024918936558,2.5337951874764055,2.9248843852485673,3.061612225743366,2.652504180141338,2.837218089255415,2.0721770572871905,2.758129049301061,2.5066130793715637,2.435824266883749,2.8487376942359566,2.9836747557791363,2.420545774702605,2.423441005195952,2.4805706014445845,2.982313879113522,2.7330039117919047,2.7951825798979173,3.6208431537038432,2.1556877622636783,3.308121974270681,2.792155032412834,2.2833434368109033,2.9463334715134635,2.709559074305902,2.3474504764997777,3.1977048904224183,2.8254673122967664,2.557699475968476,3.0281664874515384,2.455483161442343,2.2831377524579315,3.2019659624730212,2.503732156235149,2.72001292837346,2.561631253156862,2.962765827590516,2.2262554305717424,2.5165564017590403,2.8719441252348203,2.542864860194303,2.717240974329334,2.095425667094626,3.224173676974023,2.6989367707501897,2.3889085977966356,3.0117687847176593,2.479492479465063,2.7686613540840526,2.491358566442279,2.3242557870815146,2.8002829057868692
2.8199051342258183,2.9884017575549624,2.5641289966135408,2.9975808050798998,2.8908242671487803,1.910782839074567,2.7705571254758965,2.4707492639159736,2.7594424931516928,3.5097457803984877,2.23006436224496,2.425376772413498,3.2970850636351368,3.132300948645771,2.3191843083655086,3.198612546379086,2.7937273991178047,2.581120582576107,2.79304452858925,2.6880186773679915,2.1345560147630533,2.5713942413125004,2.6531098251460805,3.035755662064302,2.954350757143862,2.525939025563365,2.3963987029733027,2.8012328810074756,2.9732404800029677,2.6630649560999875,2.800982258855422,2.9265555173858435,2.2353007115351553,3.228430335478141,2.7527760512160016,2.5404244784751473,2.844952841718237,2.6766026938615384,2.3598837413654494,3.0480258949713437,2.845535990110683,2.608351212280826,3.0754554198814055,2.534064960302178,2.2639091365335653,3.0495480642065282,2.2679269552685306,2.8208112965080896,2.555304767422005,2.980963923345132,2.1938381384474455,2.3276436328520154,3.006553875647153,2.5853730024819876,2.2016657416303063,2.3156995679096415,3.0056105060845884,2.5966777228538085,2.2554490537738445,2.923140313786314,2.6263815097951144,2.4011952768403186,2.5691037289058793,2.803232953394026,2.7281812524071607
2.707717886560052,2.9295434929191178,2.6962812166554135,2.902330762223007,2.8496169237791156,2.0035942824829593,2.8621408353912674,2.5401615860679505,2.5909369238414603,3.5479256982327203,2.4242475073864513,2.6000332505876944,3.176701953421802,2.8947698724866893,2.287904242564597,2.732328951283404,2.721718533982406,2.776907441599478,2.3641316538916155,2.4687583030005977,2.0504370729924566,2.3523865634153878,2.8205904406400806,2.7024342538653445,2.6900598145348242,2.435269824958596,2.4522160668511144,2.4486788405273963,2.816199430192588,2.414810770501741,2.8577634974461317,2.6637218696237914,2.2182304578982266,3.2145802721263137,2.914609376028567,2.5718376081480403,2.702615877928036,2.7973964988956608,2.887222208932419,3.1209791226180466,2.7919633261745362,2.7804621213246783,2.711491251965209,2.8072616248386675,2.137322847941958,3.110427314515456,2.387276245419381,2.6393147562389956,2.4527205188244667,2.857083463745339,2.3736149025172564,2.3604559750214578,2.909640435593102,2.47325371266331,2.3745441464986388,2.0744822670114225,2.688355239614644,2.5043842971511334,2.2691844500671197,3.1072191529556124,2.52270956724291,2.608125116403446,2.23751923736379,2.9803086727103767,2.3551148885682682
2.608769024917733,2.3644113837971905,2.6255331402767688,3.0627046573472647,3.1131051678492883,2.001642803108837,2.7129103733997364,2.4379555366320864,3.2935367867476617,3.197303330760735,1.8018055059813773,2.380737583774873,3.3334684587033303,3.0254627173177613,2.469615444210963,2.90902644218593,2.9503665682351987,3.3671175741735526,2.738043375722441,2.2329625253385177,2.319244427938372,2.1387433264868085,2.4328041722403166,2.6929253355329443,2.9434705155696927,2.452956573794307,2.4770512372480558,2.3186843930456864,2.7092519058635713,2.3072424363311868,3.014371776180676,2.729611551139176,2.4040258690622984,3.1854048835133706,2.6535610003865178,2.6878086056265085,3.201264697998764,2.4135487287678266,2.873471970048735,3.0870478720686876,3.0369150665700624,2.5851653122582934,3.08650379785615,2.509460050128886,2.216278046870599,2.853801524287661,2.053907044580665,2.583497580503791,2.563955454513687,2.6347810538512837,2.308053588684109,2.620703335589096,2.76003443839739,2.58457520404204,2.7294379797946693,1.9656363141044695,3.035024733538638,2.822728180807952,2.4714547955990303,3.0464417680123304,2.3662184601327088,2.779955479655776,2.286959822044378,2.5574128921842205,2.274816232098217
2.7682420537406442,2.2780275470705864,2.823694921820098,3.2129157636597316,3.1005560474070792,2.0267129312762955,2.6637043535608713,2.3462871156646283,2.3064923341665398,3.311926073966271,2.624834046117757,2.491126961373101,3.225966276857382,3.140140544992386,2.2210729837284044,3.2989258808184774,2.9589699178059177,3.16958414822134,2.700523947576813,2.345751430750669,2.0701115601106492,2.362798056356251,2.590935612135921,2.919480134208167,3.0312499185620254,2.3819334287421543,2.348414657595274,2.1935135568533806,2.972214352034022,2.6226489122175503,2.9227551908647555,3.2942728028917223,2.335629270962547,3.1170534308602873,2.8308109757615174,2.154987531752502,2.6642815183830297,2.6891656278419602,2.396550803972436,3.1464148040787814,2.697064169610022,2.6557141616307245,2.9664673777437383,2.614844651056551,2.2292573279012413,3.4098490770415486,2.6376415781075147,2.302068157996599,2.4941996964892628,2.526008752335462,2.5526234232240643,2.2608725665446965,2.618868195320828,2.7579816601761946,2.675726670662708,2.2092413272418034,2.4400672501116807,2.9678191612912506,2.230079374419832,2.653031898000401,2.2799921567191745,2.6856469320733667,2.3697811115548904,2.4250968500042,2.9618146779857017
2.7379850668645314,2.8414387992972605,3.020254315234513,2.8649550222635662,2.6657990951651183,1.951434327502402,2.9011007279888035,2.6224635384263415,2.835419623957003,3.428938673510646,1.941072290329224,2.550947875027402,3.4451769420582106,2.8292200682272703,2.584733379432914,2.890968865819744,2.8583702378679496,2.0742887854631924,2.902708957856851,2.9300652060565326,2.332512838908632,2.6598364168304562,2.8271945041878284,2.725833853735328,3.262500072472705,2.6476633654105735,2.583522288733158,2.177904530852137,2.454286633153817,2.3263826101051066,2.8295641506134857,2.7065847147629554,2.147317904098988,3.209856509021352,2.489123978510898,2.0746324798831064,2.7636968326117026,2.5765528280531163,2.5242121317470865,3.2180964355489987,2.739027999035911,2.7341715194338083,2.8951983012030995,2.72727711811042,2.1459520158271235,3.1679870150455773,2.2291123945445395,2.9602095182154895,3.1773964195221156,2.663706524654054,2.496275937917717,2.8575473232527537,2.8933603579335005,2.1584008104073784,2.6007141452275335,2.255577156165065,3.0668502310768506,2.3819295671021585,2.3283691905662858,2.813984502768574,2.3737081444920203,2.529774364439105,2.137594854477915,3.181369898144722,2.7914377074990684
2.8228312805430096,2.40032307819337,2.478278927144449,3.0051970613321104,3.143414856685654,1.8556876193306602,2.4999773207457947,2.351779137622585,3.0498054328090123,3.368835525477489,2.7318044652996623,2.3513580839702155,3.259703042927961,3.0027737593399544,2.2265690557442546,2.691042736910912,2.848000420613271,3.0156237972246034,2.830035356550999,2.485141265318853,2.511038096365524,2.4509224148384927,2.3456941655590544,2.934626047140726,2.986155179667121,2.6892187486044943,2.279501840020773,2.6379070129286415,2.6080960723252185,2.218172586215549,2.773193022759516,2.5390179712268734,2.7531196441086507,2.9902723857359335,3.092827933681157,2.811360637374334,2.965271866933445,2.224593215106254,2.4432484870477573,3.16093933929053,2.9417979458551837,2.3907472398184852,2.9583403395173664,2.8164560342039873,2.0771520225326627,2.7639761491255683,2.5816586608186993,2.694319587200597,2.736123559585329,2.7868973574609783,2.4476796010609707,1.9520957409819346,3.040620391550881,2.5204641493238906,2.81650696574466,1.8715351548202661,3.1138704332731413,2.6221445732878137,2.5492401340056556,3.0284194589394713,2.593234678344755,3.057083659570622,2.069215989600923,2.5820051584005554,2.496781970097524
2.5705243421246218,2.491496254856571,2.7530577411543318,2.887242347533299,2.916124279114246,2.079387829856191,2.33787496162668,2.347522602722607,2.4395383457552193,3.4611707292113674,2.7003414120374623,2.312277329752001,3.0049270869812945,3.1606962030423618,2.3444235817966987,2.765420852550174,2.660515876297241,2.6667552320314414,2.753898945232857,2.2742671400121393,2.2529933606283095,2.4368316678986415,2.4310113355071357,2.9507032535406443,2.7111250308145585,2.6174947870372445,2.2777706843894014,2.5857392678239615,2.9677020183636778,2.269008834782963,2.4155887652088595,2.7580561851995546,2.174950255678119,3.0306467410599462,2.6439231661139764,2.265469443913409,2.561990807993466,2.729514844320434,2.1793108485829737,2.9592810545043307,3.061124384441397,2.799565098643859,2.8362177826775627,2.9496507559259606,2.2472871241068035,2.940223486656758,2.490721754202272,2.480087124527868,2.330812155681052,2.60427660570419,2.8715237208865343,2.013351496587858,2.9344077653128395,2.3368198210081634,2.4282716264190616,2.2143312585423387,2.126957954027192,2.2228799618116613,2.4146427633241183,2.597829369889792,2.3883812756806373,2.858916214250774,2.26459228588635,2.8733792382143397,2.6989147490309593
2.8103253973058613,3.2184973785026996,2.535445569986161,2.9007295666208504,3.071422319424372,2.2098660326186734,2.4006328611907426,2.4022175816047446,2.581512145984149,3.3229698688984524,2.4571698748930135,2.2360597784861476,3.418547263658471,3.055715558493498,2.4077861866333965,2.6818067365597704,2.606168634097228,2.691710540929078,2.810205338315253,2.63765573392803,2.1291469560146314,2.4699818678006427,2.5377599703873033,2.7484335110435287,3.01278869382049,2.7400452894810017,2.2446040795502467,2.469794979654007,2.8658569455723644,2.533631625264627,2.576306962233132,2.8474457110412366,2.4053342115389857,3.1631989675601706,2.9277883539196567,2.523524718380145,3.010992845671516,2.7800604122128374,2.2033612973731413,3.020484689694339,3.0180254846464645,2.7580492727730395,2.944900741005319,2.590227163656369,2.096223493295571,3.2216382353006177,2.4904008622683835,2.427283572026925,2.634782138456872,2.7597347262705347,2.6240325796002444,2.5360081859224746,2.82398117583002,2.405298006153401,2.5721311710520376,2.3101969618444023,2.4069843182680395,2.3947391982341895,2.4491085901371132,2.7338842157371483,2.349310688546266,2.8452765242477835,2.5371344019159925,2.932860270641231,2.6333805639717527
2.697852549402128,3.0446556731858894,2.654969112480836,2.9361902806232862,3.0976955115177645,2.1651751544321423,2.545524770587227,2.303916638034336,2.4654356093938765,3.5110800896095644,2.429708750254905,2.223119535854375,3.186201387037904,3.1227163058491456,2.273163326065278,2.993351332067409,2.832238102620389,2.891151201566376,2.7489532137682082,2.26351300993102,1.9407521648283361,2.516828362729504,2.4451052910509543,2.996508844014327,2.8348568903100047,2.5217481054163833,2.5464701424588783,2.484012582978463,3.1550616067413517,2.233990765124743,3.0308768229467984,3.239900774547442,2.465439208850582,2.79020468987437,2.727917193598452,2.211098728939296,2.892590520729431,3.0017944092115183,2.1595811340807884,3.0658853312758665,2.8104196661736314,2.68310743554122,2.8679996853299756,2.6636341423592844,2.087727304862562,3.0107459226595017,2.266171471682486,2.6982995861246932,2.619618708446874,2.7145885736080393,3.1095837059453215,1.9052560867424118,2.921387312808923,2.262464030932261,2.5933778411423853,2.169460285226856,2.654072669685661,2.578721674805424,2.3601263307048543,2.934827259169677,2.27617535596139,2.7113400081937744,2.3942319645513983,2.929353077002802,2.6712109013825027
2.739902858694877,2.4856991655418517,2.6881665723655046,2.952729339589738,3.0253624688767173,1.9675837959673002,2.788595294367682,2.839939087071134,2.7997187018478016,3.6006961622071123,2.5188092505257833,2.36004861757595,3.561011799867308,3.1506905360418664,2.3629011416271406,3.093176339413142,3.2224286886214535,2.4378677486905787,2.924238692411189,2.5124931273017888,2.6987354689130276,2.750813400484089,2.4614336503277885,2.7826381920821834,3.335278499626338,2.6224729211162447,2.377360998987386,2.3261838671164443,2.943504829934064,2.457489567530995,2.5307074823009295,3.2119528169133336,2.3956517870644434,3.025797260397892,2.989092510069422,2.2019170273728954,2.789672707644275,2.8057921869079037,2.6045997669694683,3.2496949828982693,2.990181693885653,2.63744985450349,2.813276938344638,2.428448092806088,2.285994664055975,2.79490892879408,2.701154113970903,2.824331627257493,2.984324842124948,2.8576722852666046,2.789856457033163,2.9053928430007923,3.1616068216768247,2.470154756865662,2.6348875638849267,2.168436386322312,3.0393165987133037,2.4935016585633307,2.517590081931717,3.008501651493916,2.3412580529399207,2.866127055220223,2.2712071955302227,2.8493025972356256,2.4012201943250258
