August_5,July,March_4,March,April_3,June_2,May_4,June,July_14,July_9,July_13,July_7,June_4,November_2,March_2,March_5,April,July_11,July_2,July_8,April_5,August_8,May_3,January_3,April_7,August_4,November_4,June_5,August_2,November_7,August_6,November_8,August_3,November_5,November_3,April_4,September,April_6,March_6,March_3,May_5,February_2,April_2,June_3,July_5,July_12,January_2,July_10,November_9,November,January,August,October,July_3,July_6,July_4,May_2,May,November_6,August_9,October_3,August_7,October_2,April_8,February
2.471970313019871,2.267742188666175,2.833102679772793,2.1988338117245165,3.1808901490928045,2.9884624554064807,2.3464053209727753,2.973048971128226,3.1149786281095415,2.365230909049024,2.925911971325971,2.3947421956984036,2.4103939701951447,2.723069553930967,2.904695742256664,2.73548451259791,2.604542368186349,2.4040476899731686,2.2018662208515565,2.3265165587642933,2.5736439202011216,2.2018601546751757,3.0643898037422805,3.1175119147686194,2.7564061705438996,2.7022859716807193,2.9446990840535894,2.5742136882441677,2.976172266899059,2.4042973843731494,2.873002952360051,2.240363144846291,2.6745684566584744,2.4344423891553415,2.8046934548611664,2.5370775297735064,2.425169852415245,2.7091913422740572,3.484380582420309,2.741913611685927,2.859572543277896,2.7637204041514685,2.909312255800722,3.0533946665689786,2.505539719549191,2.0941499997007362,2.308504127983137,2.594299247993641,2.013071742982693,2.7522128364416782,2.5451065837363576,2.6389239221067187,2.630950402302818,2.8266955886212424,2.9319052196086077,2.616884833147985,2.378044465589465,2.3942033633626227,2.644046921248304,2.3018349041816557,2.1300712120631173,2.6678287979585584,2.4001245290390947,2.465754450446486,2.507629586523807
2.816320585874919,2.6979733594409048,3.1071880263402507,1.9487664243727736,2.7853861934354613,3.1119049650849804,2.5457564807680977,2.867968447210364,3.2245513372451624,2.744858655627039,2.910315851226348,2.8837885862572388,2.21641864204564,2.911060179794942,2.8998358892778637,2.624363249616267,2.2885481885602115,2.5789509269480155,2.1813304959773485,2.182481202836472,2.2855951974656277,2.5164363925131474,2.5569233545143057,2.787639809294072,2.5277357026061433,2.739453585655999,3.0783738044345563,2.656539280352827,3.119086690252856,2.440668392702813,2.6677967543619285,2.738023267748154,2.769715320564835,2.5637666417543916,2.8434304656801555,2.702588968211465,2.7282404398399613,2.7889484362759647,2.8759432122921362,2.82355804502231,2.626949737599033,3.1140540892084365,2.459379810409051,2.9479444885279293,2.4064890758808657,1.9230816302281737,2.4375025185454664,2.259235600434208,2.327135424902057,2.6450667013024556,2.277964278169973,2.6184344076195063,2.59697896719883,2.581877794173352,2.8678893301141306,2.5367308780704847,2.2310758593721776,2.3238746385700373,2.8029741263930137,2.486713265625999,2.4603344188612906,2.7425040058974646,2.252617698794228,2.551222684141069,2.5112626303200267
2.6383250420405924,2.626993869642468,2.8354431198652175,1.7437295093122862,2.9533567874798083,2.6507894484619525,2.547944763422933,3.1592449422387565,3.2496081088345643,2.9962335843683268,3.184762311739257,2.5085032433212704,2.3879296533525487,2.7055176872132267,3.036449968494559,2.8539422879371474,2.39544046061685,2.552059186190195,2.331927108128545,2.209542998985711,2.5884419978761124,2.5490719375319437,2.961247397956714,2.9374175993685263,2.771833148474735,2.7340777555105706,3.0978752009438564,2.706553999871921,3.001394985966076,2.5834254824704366,2.8282765659175007,2.2007181080426594,2.907524906423318,2.727117769279827,2.5697057182851784,2.691493513299852,2.4392431669155767,2.7773952367518686,3.467346130063354,2.617249812057459,3.1610061102919853,2.866995671934224,2.670831860566542,2.765572572592938,2.5632370206020414,2.115630528763498,2.0462748592529527,2.6228171160930787,2.265148404204035,2.3894167483798783,2.5334262498513453,2.762108481878297,2.490773558637775,2.9980539455773676,3.0002543364302365,2.7120813357911553,2.2170891814564975,2.284887898291994,2.686423763958844,2.3597105153820572,2.1933370243688017,2.410407739883092,2.12308126280068,2.4683268032057497,2.4319983910148517
2.8974884578684548,2.7012486703706573,2.9041221451408017,1.7912080847454805,2.8825502376433847,2.9890410367241933,2.39445876156663,3.135100156282282,3.227907865384146,2.6231283760203583,3.1341376630922273,2.5693700858784876,2.2504305371867224,2.633801615505808,3.0005933544317647,2.985245186709347,2.330094103667249,2.3261448575828645,2.4928707411743956,2.316771843178878,2.6188571054208993,2.0588110209285073,3.087442759196474,3.262402215121953,2.5291332624724374,2.6280317895634715,3.0537491854148544,2.3867960554094974,3.2575919189597204,2.6165451649675444,2.8842200384011356,2.1178872603337204,2.640810876128794,2.1472719122509982,2.7572621013996907,2.525840251957757,2.338286885921082,2.8746815845336844,3.3876390343249976,2.678153550322911,3.0278488609814502,2.674769835238097,2.5900814592779207,3.2986462654589355,2.5774212484886005,2.1034988340272407,2.6347595526987235,2.457996641617567,2.205431900727139,2.6584176103458614,2.764701618620922,2.8577715033198903,2.6040082241366553,2.7029832997212817,2.7759784961703673,3.0280715725274145,2.445870747507207,2.498817123363684,2.4684628051703132,2.6778786658281613,2.1655774393878193,2.7571390171256334,2.102619576086762,2.615189940596653,2.4496791001615557
3.042951285331729,2.9479452867947864,2.9112507147582822,1.9611851116977272,2.6817147427276153,2.9709589186502465,2.362225289374278,2.9081107134048336,3.5537389493914184,2.911930077899592,3.3562581648913614,2.882024401094845,2.2813765177829484,2.60767179603888,3.104691700184877,3.230901722626972,2.3816396719429216,2.5353337857813605,2.5358633271371556,2.447077593718119,2.5842701516010607,2.3522537630792084,2.7551972163224336,2.802275606104683,2.9712219505578594,2.9016750178582593,3.0153450596777267,2.521065677635669,3.4160233191694944,2.6546678161467736,2.69721730602355,2.392246933421708,3.041508435935752,2.2915701158580606,2.8088628931574258,2.813855571705549,2.064515596162877,2.9233925409290547,3.2985429391713446,2.9705047169084744,2.882718123898185,3.0767198369830457,2.88930047345587,2.976982868445428,2.792682955342089,2.46328662871553,2.2020019425991646,2.661928023473318,2.2069466890542992,2.3582589325321925,2.4542075217011945,3.0601613757511363,2.4408977291743144,2.869672611135631,3.117572219449,3.1096238483864704,2.2802336996365984,2.2661453591593927,2.6238975904214645,2.9050486026922737,2.0112555781576553,2.6047650474378137,2.0438535825469724,3.0817262487441757,2.5565493275484155
2.773676246001382,2.4660177005270656,2.919437094450739,2.0651821226312674,3.1109858253202325,2.9050619310692927,2.382246317047945,3.180345447619298,3.3016708190629824,2.783051204368285,3.641991718096934,2.8369072272464932,1.976783526684438,2.46642290133241,2.8232017092835138,2.7947289269655387,2.3878274106025588,2.427434447916499,2.4596758235746607,2.6197516048993075,2.159325965945479,2.3303542393722383,3.056384604907438,2.7167971946285934,2.4548854015373305,2.5619551311187148,2.984444547483039,2.9097212345683703,3.0865204939667588,2.1042579680105247,2.8650316515135725,1.7206832233924192,2.630861271991496,2.456394900262437,2.983004171296185,2.692363749297706,2.4215869932686624,2.668144209211991,3.061939614025477,2.546751447640998,2.8875624439066017,3.231571957449168,2.586914287015446,3.038830018241529,2.992273423058599,2.2967810891928684,1.7077939299353087,2.790996552832607,2.364467425458481,2.5291415505546633,2.254068113806288,2.7407912980151017,2.4516259900099153,2.9030144247744616,3.1242762796753922,3.1059009563235893,2.187018321032353,2.3770219611216055,2.750037015182704,2.4721224277013363,2.3306099496699884,2.588002911326273,2.3923514608700582,2.4794444663763175,2.506981202445846
2.725948361210789,2.440470666357477,2.587560544770858,2.196511954431013,3.316011216376154,3.0102126122262702,2.502725225324253,3.028448435241621,3.2726639642182853,2.56844449441555,3.411145083264812,2.3633515580412277,2.47135926016261,3.164847515568212,2.7985596505654136,2.4804155265865098,2.8075815255421523,2.3138270312908333,2.4188005581889556,2.415516060497127,2.3471586681051395,2.3189895181675317,3.1946177888945417,3.113743096733425,2.675855072310444,2.8798649891637504,3.0284297089782592,2.8623772280040614,3.1190825532931683,2.521432763077204,3.305057782219638,2.4996929056168216,2.868842296100723,2.711482637882325,2.7198953313575776,2.7259657284157868,2.40687982677641,2.8363305381576094,3.0098012820298505,2.6087242013172074,2.8388784785105603,3.1173172983599464,2.620092108065761,2.9163063503895437,2.4486826855267916,2.165274433864812,2.143418377989925,2.5125830698982408,1.9888132609290539,2.2884130077891625,2.5042846020881333,2.618656759938069,3.05128441078046,2.4540641397220857,3.1844908953376017,2.5536821857805374,2.4424658295488677,2.4260667697034273,2.8704345155975597,2.706913393926368,2.3341100505488557,2.4791502138529555,2.127843393898877,2.667731521529276,2.4441370125177335
2.635073138962851,2.5643533303088195,2.446166766478322,2.174674807802019,2.9122507977843344,3.129979308535856,2.3747384921099814,3.101681496763052,3.358870941680907,2.630137867439776,3.3301596490336265,2.5383372421298884,2.214077140919788,2.8446042208482734,2.865708322162457,2.6492792145672857,2.6517374526022826,2.4043316485098427,2.3942565218736838,2.233761495282676,2.350519944058613,2.31051024528343,2.765073437080263,2.760238679355639,2.363906684738809,2.621120315195493,2.7662728712317817,2.685635007058751,3.202299321988612,2.4853197602816515,3.1454799746439224,2.2965060698310316,2.6104771639198563,2.666095126078218,2.8612999348268398,2.592170781258956,2.6772413190940654,2.8343883024827643,2.9153756304670093,2.826264823169544,2.800275455728291,3.0875093834545475,2.5576585918342354,2.8510452424127384,2.7022989488085702,2.404734962109697,1.9560233557103208,2.579446001686897,2.498634619957687,2.1495796810336967,2.578918974078775,2.6877902598644448,2.2443219939163943,2.582999650397781,2.7516960684370204,2.7323032971597128,2.1416818013043284,2.0809310518877977,2.7411203050355786,2.719732532788853,2.485137225063877,2.657452514633228,2.237477700613545,2.751679222477019,2.2360855941224136
2.656011391323076,2.262567585751898,2.8459423296793593,2.3561611470381267,3.067867587596117,2.8693335569546723,2.877861734523238,3.1395505416866833,3.067329699650417,2.807870880111123,2.911132052565119,2.4302537400849973,2.1622811265440878,2.5455426637093144,3.0339244905166507,2.9666545522911583,2.3225451021405616,2.245227336640271,2.1448273242252562,1.8991210843432464,2.461228436287244,2.378931142461624,2.6541868328344593,3.0895748440718163,2.3655310310797253,2.665576597508468,2.599427263972158,2.7827024384825227,3.056451590176611,2.539739141267707,2.959505173489359,2.2911732559767284,2.807992085604316,2.363170793686797,2.433464735312817,2.515358282456955,2.877286445578119,3.052550074610664,3.492785592972004,3.1408313060036295,2.548582504866269,3.1382215678710286,2.691871082616596,2.7898564238230423,2.260705841755647,2.2264362581456387,1.8584541895680866,2.2935997507452215,1.9562175664839851,1.7831563741203433,2.224684834822208,2.428654864623979,2.8491750549103894,2.61311530198298,2.2940747284545955,2.476362568969658,2.5247157661118327,2.374990752365985,2.530390800426601,2.4273350791894424,2.493597100177947,2.644933573290981,2.258046569407191,3.012536821317495,2.5467358479116573
2.9658673649306837,2.5576326768487037,2.9043369292487564,1.8018064519857748,2.8781991727181864,3.14397045374392,2.4750202318078305,3.088898384379283,3.5242257795845786,2.986795462079305,3.411870318084316,2.485512099470586,2.565525994986864,2.3169101150577616,2.999576609198764,2.9816125103604723,2.817215505037383,2.480936712461373,2.4784610008591854,2.5612962916889623,2.5573967425390443,2.4360619715468528,2.858817361589886,3.0331740566867396,2.9337007341051065,2.726184643838941,3.096341608932749,2.633090977141249,3.359705517653484,2.5729542722727037,2.767757000161125,2.2736912222498047,2.7564533020907644,2.200624684606791,2.746302533734309,2.623570688653792,2.5143840213355064,2.976527230665674,3.3235453751634214,2.5597889512391423,2.719768530996681,2.9887426191094772,2.4697726526149575,2.991234497112468,2.7633785332570766,2.378192355370976,2.2466860613986395,2.5191189836478403,2.1870006665847184,2.355956030719026,2.439852151681951,2.6818302677386336,2.834364107227176,2.5603555353899488,2.9520684643638946,3.116651349016074,2.5260875571112233,2.186950040009943,2.578944602317405,2.4283066770367534,2.455017025973387,2.6680331361602883,2.073818451681919,2.3827627743726216,2.58531442944
2.380710912139375,2.284277396333498,2.4255922460428105,2.256370806341103,3.0514836215147185,3.076969594222842,2.417829127757334,3.115638202767572,2.980595474023634,2.2538179467345265,3.1561140716293643,2.5118752092324055,2.2371987345447844,2.7931959226597276,2.66131142720256,2.594478103868791,2.417957205513127,2.321302496148615,2.297381032725684,2.169106418424209,2.0632720999479575,2.161904143316551,3.0063456474451065,3.051033806355425,2.480423233044496,2.5050148601937248,3.1176333345381875,2.8740801208114974,2.7952874746513126,2.483320837191639,2.9407922569645613,2.2235599611922843,2.32403874785415,2.3730288213637576,2.938615624612004,2.670912155288483,2.034610754915974,2.913275817741333,3.115991724439742,2.6592222299920785,2.509507362340198,2.858293704996848,2.758030320430945,2.9844540364792014,2.649821897027355,2.1782482886953805,2.2886080761718848,2.7108739441458343,2.3304465187608088,2.577292647340249,2.3117841725144435,2.486661031042647,2.896471968668269,2.44909586013488,2.5701652209741295,2.9739408748112144,2.3042367974669378,2.3818415935360457,2.554329024984694,2.273565543701473,2.0699876339193475,2.4659744850847076,2.1577284018622684,3.240873899427742,2.7748047456139346
2.739485169739981,2.3172013432809906,2.8210183888586515,2.4079654900033276,3.1324784300938067,3.208624387319196,2.1391065115816685,3.1670665834102802,3.271522115355403,2.5195688526625406,3.2667131525203597,2.6419658566329502,2.153340915150848,2.912748370133764,2.9216195449625717,3.108469938392083,2.601917311175229,2.463809635613384,2.2641988635070778,2.2067821604763758,2.323632493152298,2.2225377346129482,2.9682020098470367,2.7904066222945905,2.5867403916973712,2.680143352992469,3.0063987254509437,2.744760502160636,2.9768863538481423,2.598884160397423,2.866979579766391,2.222529532248007,2.729792587971651,2.6370156476384987,3.001090998070843,2.7753046305221503,2.4529144765392994,2.9783300118637097,3.253327458836213,2.9778163215907187,2.6546837662718383,3.0330528972245214,2.7551892854390037,2.7843266963410254,2.5060428504366303,2.2385986550038592,2.5238186211069498,2.529657715398623,2.0341371498119085,2.458098423726309,2.467418280400048,2.63239348513454,2.4782489051386367,3.096439523632482,3.093343228071824,2.6500341162132903,2.5524008776918774,2.6006198995732857,2.5885662165228482,2.8280639348382435,2.2468205767028273,2.4997709017937493,2.1906635316800434,2.657070838302793,2.7252447767082257
2.629387045843757,2.99357686332117,2.7466277824632837,2.302304608524497,3.163038376633912,3.1995501657345424,2.3959891462975795,2.975847448879964,3.7029710391045105,2.8963397795158197,3.530602339346918,2.623639361602831,2.5914216406835964,3.1904255965295785,2.9865423110932836,3.033509005222963,2.4346571568640254,2.7020426552919217,2.500649227186827,2.4554799953581306,2.7979396669206587,2.2585931454873553,3.590149150617193,2.8175309030193687,2.448785216568056,2.752219392685583,2.9492925930207843,2.608426223898012,2.986684429865192,2.967280901738561,3.0943413866151053,2.3927190096309547,3.103560424245346,2.359606208759288,2.7460514787471206,2.7404645827994973,2.808169844079171,3.3221873529707286,2.978178688744477,2.694030945261872,3.2715439940732516,3.0366405193417587,2.95419800933693,2.888415086532303,3.019837345174255,2.3073914240593965,2.2262535891425155,2.6329445964286746,2.188153147723432,2.5368159905217693,2.280875927426871,2.7576956302320115,2.436346629018249,2.6459643423026056,3.0180813222053904,2.689894771114078,2.4511876089589015,2.580993860833279,2.7587044963304925,2.375095940263198,2.2555370175993996,2.604073147417911,2.2742328225149384,3.2158293306441217,2.551028062053575
2.800238789005235,2.7343543996941215,2.898524947201186,1.9812701206030146,2.9891501702000993,2.8523221949406783,2.584434879971781,2.873308677441455,3.436170461740489,3.4070681674742316,3.4166901393220974,2.801361073476574,2.46806651587634,2.7508988464540858,3.270599084351213,3.0904509930087616,2.1679780706191734,2.778890392005236,2.3175604605174955,2.12160261796633,2.557533916790039,2.3854383242942023,2.9055624213619793,2.6428218045835217,2.4765488142496275,2.621766694102863,3.0930764863197346,2.2661378706237327,2.937312741835824,2.278916805461132,2.7778336830427657,2.5311440054053223,2.9672726324254417,2.1988631777056833,2.831970242442269,2.854940896039806,2.4982596097346392,3.2518867371218096,3.2886334240515382,2.8214703524101137,2.736410098580346,3.0840823788178207,2.6694991945833677,2.907044153195171,2.6636275508866003,2.380977117617225,2.175165996108639,2.7593111828159573,2.459170476480495,2.620625905285416,2.667086427327556,2.7345279899698864,2.4587644830024753,2.6560401340244657,2.850798326675853,2.9862200045173775,2.1575676676460414,2.578882039448972,2.737776630749111,2.6418040153857203,2.324059122411514,2.559149177194865,2.54082308297214,2.7715539961446627,2.4769502342599523
3.073523575580766,2.5589215038895543,2.377063178197361,2.1336740648275403,2.5056635071999627,2.959867894660482,2.672765229835456,2.91024918936558,3.3662591008321097,2.7214331442465407,3.3831343714900135,2.7428213695665287,2.4921694327083177,2.652504180141338,2.9248843852485673,3.061612225743366,2.4611210754327013,2.423441005195952,2.5337951874764055,2.5066130793715637,2.0721770572871905,2.758129049301061,2.982313879113522,2.8487376942359566,2.435824266883749,2.837218089255415,2.9836747557791363,2.611869096374684,3.1977048904224183,2.536774475023974,2.7951825798979173,2.3474504764997777,2.9463334715134635,2.2833434368109033,2.8254673122967664,2.709559074305902,2.7330039117919047,2.693770327740014,2.9239425791042457,2.557699475968476,2.792155032412834,3.2019659624730212,2.455483161442343,3.0281664874515384,2.72001292837346,2.2831377524579315,2.095425667094626,2.962765827590516,2.1556877622636783,2.5165564017590403,2.509167561047502,2.7909154358947372,2.2262554305717424,3.0117687847176593,2.8719441252348203,3.224173676974023,2.491358566442279,2.503732156235149,2.7686613540840526,2.8002829057868692,2.3889085977966356,2.717240974329334,2.479492479465063,2.3242557870815146,2.542864860194303
2.8199051342258183,2.9884017575549624,2.5641289966135408,1.910782839074567,2.8908242671487803,2.9975808050798998,2.4707492639159736,3.132300948645771,3.5097457803984877,2.7594424931516928,3.2970850636351368,2.6481055309940364,2.425376772413498,2.581120582576107,3.198612546379086,2.7937273991178047,2.23006436224496,2.3963987029733027,2.3191843083655086,2.5713942413125004,2.6880186773679915,2.1345560147630533,2.9732404800029677,3.035755662064302,2.6531098251460805,2.79304452858925,2.954350757143862,2.4308572002738793,3.0480258949713437,2.4949500854921194,2.800982258855422,2.3598837413654494,2.844952841718237,2.5404244784751473,2.845535990110683,2.6766026938615384,2.6630649560999875,2.714288075309377,3.273683860284631,2.608351212280826,2.7527760512160016,3.0495480642065282,2.534064960302178,3.0754554198814055,2.8208112965080896,2.2639091365335653,2.3156995679096415,2.980963923345132,2.2353007115351553,2.3276436328520154,2.8289520628061524,2.599530249060266,2.1938381384474455,2.923140313786314,3.006553875647153,3.0056105060845884,2.5691037289058793,2.2679269552685306,2.4011952768403186,2.7281812524071607,2.2554490537738445,2.2016657416303063,2.6263815097951144,2.803232953394026,2.5853730024819876
2.707717886560052,2.9295434929191178,2.6962812166554135,2.0035942824829593,2.8496169237791156,2.902330762223007,2.5401615860679505,2.8947698724866893,3.5479256982327203,2.5909369238414603,3.176701953421802,2.571857160798766,2.6000332505876944,2.776907441599478,2.732328951283404,2.721718533982406,2.4242475073864513,2.4522160668511144,2.287904242564597,2.3523865634153878,2.4687583030005977,2.0504370729924566,2.816199430192588,2.7024342538653445,2.8205904406400806,2.3641316538916155,2.6900598145348242,2.68674387518836,3.1209791226180466,2.639969426135569,2.8577634974461317,2.887222208932419,2.702615877928036,2.5718376081480403,2.7919633261745362,2.7973964988956608,2.414810770501741,3.0325487491292655,3.0244036408998003,2.7804621213246783,2.914609376028567,3.110427314515456,2.8072616248386675,2.711491251965209,2.6393147562389956,2.137322847941958,2.0744822670114225,2.857083463745339,2.2182304578982266,2.3604559750214578,2.2415273697462883,2.386842616444113,2.3736149025172564,3.1072191529556124,2.909640435593102,2.688355239614644,2.23751923736379,2.387276245419381,2.608125116403446,2.3551148885682682,2.2691844500671197,2.3745441464986388,2.52270956724291,2.9803086727103767,2.47325371266331
2.608769024917733,2.3644113837971905,2.6255331402767688,2.001642803108837,3.1131051678492883,3.0627046573472647,2.4379555366320864,3.0254627173177613,3.197303330760735,3.2935367867476617,3.3334684587033303,2.8653723227502654,2.380737583774873,3.3671175741735526,2.90902644218593,2.9503665682351987,1.8018055059813773,2.4770512372480558,2.469615444210963,2.1387433264868085,2.2329625253385177,2.319244427938372,2.7092519058635713,2.6929253355329443,2.4328041722403166,2.738043375722441,2.9434705155696927,2.489240114001738,3.0870478720686876,2.5714924564626647,3.014371776180676,2.873471970048735,3.201264697998764,2.6878086056265085,3.0369150665700624,2.4135487287678266,2.3072424363311868,2.4588500233573565,3.0265632426535367,2.5851653122582934,2.6535610003865178,2.853801524287661,2.509460050128886,3.08650379785615,2.583497580503791,2.216278046870599,1.9656363141044695,2.6347810538512837,2.4040258690622984,2.620703335589096,2.442290239420617,2.7415289245347263,2.308053588684109,3.0464417680123304,2.76003443839739,3.035024733538638,2.286959822044378,2.053907044580665,2.779955479655776,2.274816232098217,2.4714547955990303,2.7294379797946693,2.3662184601327088,2.5574128921842205,2.58457520404204
2.7682420537406442,2.2780275470705864,2.823694921820098,2.0267129312762955,3.1005560474070792,3.2129157636597316,2.3462871156646283,3.140140544992386,3.311926073966271,2.3064923341665398,3.225966276857382,2.5857136585348086,2.491126961373101,3.16958414822134,3.2989258808184774,2.9589699178059177,2.624834046117757,2.348414657595274,2.2210729837284044,2.362798056356251,2.345751430750669,2.0701115601106492,2.972214352034022,2.919480134208167,2.590935612135921,2.700523947576813,3.0312499185620254,2.8854842383661166,3.1464148040787814,2.716742248697037,2.9227551908647555,2.396550803972436,2.6642815183830297,2.154987531752502,2.697064169610022,2.6891656278419602,2.6226489122175503,2.4833708528134073,3.325985919664696,2.6557141616307245,2.8308109757615174,3.4098490770415486,2.614844651056551,2.9664673777437383,2.302068157996599,2.2292573279012413,2.2092413272418034,2.526008752335462,2.335629270962547,2.2608725665446965,2.624037701746358,2.720639448875155,2.5526234232240643,2.653031898000401,2.618868195320828,2.4400672501116807,2.3697811115548904,2.6376415781075147,2.6856469320733667,2.9618146779857017,2.230079374419832,2.675726670662708,2.2799921567191745,2.4250968500042,2.7579816601761946
2.7379850668645314,2.8414387992972605,3.020254315234513,1.951434327502402,2.6657990951651183,2.8649550222635662,2.6224635384263415,2.8292200682272703,3.428938673510646,2.835419623957003,3.4451769420582106,2.917611519701374,2.550947875027402,2.0742887854631924,2.890968865819744,2.8583702378679496,1.941072290329224,2.583522288733158,2.584733379432914,2.6598364168304562,2.9300652060565326,2.332512838908632,2.454286633153817,2.725833853735328,2.8271945041878284,2.902708957856851,3.262500072472705,2.503065646976098,3.2180964355489987,2.4377278933702926,2.8295641506134857,2.5242121317470865,2.7636968326117026,2.0746324798831064,2.739027999035911,2.5765528280531163,2.3263826101051066,3.2227607109266065,3.320108708417172,2.7341715194338083,2.489123978510898,3.1679870150455773,2.72727711811042,2.8951983012030995,2.9602095182154895,2.1459520158271235,2.255577156165065,2.663706524654054,2.147317904098988,2.8575473232527537,2.8817554072102842,2.6798455422119196,2.496275937917717,2.813984502768574,2.8933603579335005,3.0668502310768506,2.137594854477915,2.2291123945445395,2.529774364439105,2.7914377074990684,2.3283691905662858,2.6007141452275335,2.3737081444920203,3.181369898144722,2.1584008104073784
2.8228312805430096,2.40032307819337,2.478278927144449,1.8556876193306602,3.143414856685654,3.0051970613321104,2.351779137622585,3.0027737593399544,3.368835525477489,3.0498054328090123,3.259703042927961,2.792061417435041,2.3513580839702155,3.0156237972246034,2.691042736910912,2.848000420613271,2.7318044652996623,2.279501840020773,2.2265690557442546,2.4509224148384927,2.485141265318853,2.511038096365524,2.6080960723252185,2.934626047140726,2.3456941655590544,2.830035356550999,2.986155179667121,2.6793283682592626,3.16093933929053,2.679260222399251,2.773193022759516,2.4432484870477573,2.965271866933445,2.811360637374334,2.9417979458551837,2.224593215106254,2.218172586215549,2.430235684110003,3.1994556452940395,2.3907472398184852,3.092827933681157,2.7639761491255683,2.8164560342039873,2.9583403395173664,2.694319587200597,2.0771520225326627,1.8715351548202661,2.7868973574609783,2.7531196441086507,1.9520957409819346,2.4179610083494447,2.4841478670058548,2.4476796010609707,3.0284194589394713,3.040620391550881,3.1138704332731413,2.069215989600923,2.5816586608186993,3.057083659570622,2.496781970097524,2.5492401340056556,2.81650696574466,2.593234678344755,2.5820051584005554,2.5204641493238906
2.5705243421246218,2.491496254856571,2.7530577411543318,2.079387829856191,2.916124279114246,2.887242347533299,2.347522602722607,3.1606962030423618,3.4611707292113674,2.4395383457552193,3.0049270869812945,2.11071775323857,2.312277329752001,2.6667552320314414,2.765420852550174,2.660515876297241,2.7003414120374623,2.2777706843894014,2.3444235817966987,2.4368316678986415,2.2742671400121393,2.2529933606283095,2.9677020183636778,2.9507032535406443,2.4310113355071357,2.753898945232857,2.7111250308145585,2.595946059475298,2.9592810545043307,2.6425253910860533,2.4155887652088595,2.1793108485829737,2.561990807993466,2.265469443913409,3.061124384441397,2.729514844320434,2.269008834782963,2.788469284497717,2.967293069619786,2.799565098643859,2.6439231661139764,2.940223486656758,2.9496507559259606,2.8362177826775627,2.480087124527868,2.2472871241068035,2.2143312585423387,2.60427660570419,2.174950255678119,2.013351496587858,2.6566755496462733,2.207249746386017,2.8715237208865343,2.597829369889792,2.9344077653128395,2.126957954027192,2.26459228588635,2.490721754202272,2.858916214250774,2.6989147490309593,2.4146427633241183,2.4282716264190616,2.3883812756806373,2.8733792382143397,2.3368198210081634
2.8103253973058613,3.2184973785026996,2.535445569986161,2.2098660326186734,3.071422319424372,2.9007295666208504,2.4022175816047446,3.055715558493498,3.3229698688984524,2.581512145984149,3.418547263658471,2.874008498286237,2.2360597784861476,2.691710540929078,2.6818067365597704,2.606168634097228,2.4571698748930135,2.2446040795502467,2.4077861866333965,2.4699818678006427,2.63765573392803,2.1291469560146314,2.8658569455723644,2.7484335110435287,2.5377599703873033,2.810205338315253,3.01278869382049,2.749361999650964,3.020484689694339,2.788108392062875,2.576306962233132,2.2033612973731413,3.010992845671516,2.523524718380145,3.0180254846464645,2.7800604122128374,2.533631625264627,2.9656307962458155,3.005588730876869,2.7580492727730395,2.9277883539196567,3.2216382353006177,2.590227163656369,2.944900741005319,2.427283572026925,2.096223493295571,2.3101969618444023,2.7597347262705347,2.4053342115389857,2.5360081859224746,2.6646387704581183,2.3266568803208156,2.6240325796002444,2.7338842157371483,2.82398117583002,2.4069843182680395,2.5371344019159925,2.4904008622683835,2.8452765242477835,2.6333805639717527,2.4491085901371132,2.5721311710520376,2.349310688546266,2.932860270641231,2.405298006153401
2.697852549402128,3.0446556731858894,2.654969112480836,2.1651751544321423,3.0976955115177645,2.9361902806232862,2.303916638034336,3.1227163058491456,3.5110800896095644,2.4654356093938765,3.186201387037904,2.4316529720881888,2.223119535854375,2.891151201566376,2.993351332067409,2.832238102620389,2.429708750254905,2.5464701424588783,2.273163326065278,2.516828362729504,2.26351300993102,1.9407521648283361,3.1550616067413517,2.996508844014327,2.4451052910509543,2.7489532137682082,2.8348568903100047,2.475627133440328,3.0658853312758665,2.9141355372589257,3.0308768229467984,2.1595811340807884,2.892590520729431,2.211098728939296,2.8104196661736314,3.0017944092115183,2.233990765124743,3.1763772920932505,3.1015454018502835,2.68310743554122,2.727917193598452,3.0107459226595017,2.6636341423592844,2.8679996853299756,2.6982995861246932,2.087727304862562,2.169460285226856,2.7145885736080393,2.465439208850582,1.9052560867424118,2.6526255565986587,2.2327218497162042,3.1095837059453215,2.934827259169677,2.921387312808923,2.654072669685661,2.3942319645513983,2.266171471682486,2.7113400081937744,2.6712109013825027,2.3601263307048543,2.5933778411423853,2.27617535596139,2.929353077002802,2.262464030932261
