April_6,November_4,March_3,July_3,December,December_6,September,May_6,November,October_8,December_9,March_6,June_2,October_5,April_4,March_2,January_4,December_7,March,January_6,August_2,November_2,June,February,May_5,December_3,November_3,November_9,October,October_6,October_4,March_4,August_4,May_2,January_5,December_2,July,August_3,January_2,November_8,October_7,May,July_4,July_2,April_5,January,April_3,November_6,April,July_5,October_3,August,October_2,August_5,May_3,December_4,November_5,December_5,March_5,December_8,November_7,May_7,May_4,April_2,January_3
0.6394331848952938,-0.43267219419177,0.6532344063450388,-1.2929799165493585,0.3733270764688274,1.2056854429161388,0.015219305674431055,0.16254956273169482,-0.011487074683682208,-0.09190028657881504,0.5089060378144876,-0.7354109477468062,1.3676813899766094,-0.14249062797159473,-1.0252200381989047,-0.47564708617294416,-1.923343566310419,-0.4981290776830617,-0.44161591743384193,-0.7580455187626678,-0.5030325057932596,-0.00414965570871665,-0.5538130291989856,-0.307010989333755,0.3622940158543117,1.4059464527886105,-0.5953293292534282,-1.300810671334249,-1.5465198399155513,-0.9064761953585604,-0.887345586112814,0.2031696403240587,1.1000019448688725,1.0493981194902862,0.2099556929893911,0.245821781272033,0.7900913119899607,0.17104496712281725,-0.21855436550406993,-1.1747719207866507,-0.21385294602496038,1.7067947496911686,1.1991655012946196,-1.8970099770221374,-1.2006019944447532,0.6412560619228922,0.04119710727113185,0.6344795940333366,1.356392997094244,-1.3135310762686894,-0.2504302784160566,0.27793782602644357,0.027989935442559746,1.57124136316132,-0.012338291564856628,-0.19145114615821363,1.460710283157895,0.5556677097077483,-0.0388892180245938,1.1721033267831582,0.30404490466610035,0.22983159277136112,-0.004035072605594492,1.8520552622209496,-0.047863971785195546
1.4570484078380272,-0.43267219419177,-1.2174244888795434,-1.2929799165493585,0.3733270764688274,1.2056854429161388,0.015219305674431055,-1.4736354558622435,-0.011487074683682208,-0.09190028657881504,0.5089060378144876,-2.861961911846641,1.3676813899766094,-0.14249062797159473,0.028868642886431706,-0.6478768614301761,-0.8058946056014467,-0.4981290776830617,-0.011719476565799726,-0.9185025022615081,-0.5030325057932596,-0.00414965570871665,-0.5538130291989856,-1.9109715735684722,0.7861954124686158,1.4059464527886105,-0.5953293292534282,-1.300810671334249,-1.5465198399155513,-0.9064761953585604,-0.887345586112814,-0.033112281895552084,1.1000019448688725,-0.45196394953720237,-0.49182799146178,0.245821781272033,0.7900913119899607,0.17104496712281725,0.4255697969028044,-1.1747719207866507,-0.21385294602496038,-1.8263869083237336,1.1991655012946196,-1.8970099770221374,0.9045584202731066,1.4457185297036905,0.368362411805892,0.6344795940333366,-0.6144092425987305,-1.3135310762686894,-0.2504302784160566,0.27793782602644357,0.027989935442559746,1.57124136316132,-0.9084948541266252,-0.19145114615821363,1.460710283157895,0.5556677097077483,-0.5872008686689129,1.1721033267831582,0.30404490466610035,-1.5111839898702548,0.862176046682137,-0.8367666834017173,-0.366361143102146
0.51831514202435,-1.1883085265786812,-0.720801632888599,-1.9166282665283614,0.6778207698961265,-1.7037147011164913,0.22588372158742898,0.44287386274174056,-0.011466202387138968,-0.3295654532542874,-0.5201949412610308,0.5555060039554938,-0.15760801374206485,0.007684801323495333,0.15288253890250947,-0.2846992347832877,-1.3284788245418582,0.09012283221482363,-1.5704690240840062,-2.3225652292249643,-0.28097176206432095,-0.6114040955677899,-1.5266172291276565,-0.5645217354299785,1.259511258489855,-0.3302089749488203,-0.39597333997097156,-0.45187592859094766,-0.04874177857185958,-0.9294694814835789,0.4592524064731841,-0.6672290783256337,3.3720169503308477,0.8724058758022561,0.8552257957916584,0.06765794884878962,-0.08539402442986152,0.6390957551392813,-0.1345817728636817,0.2564071002671119,-0.9575978567726048,-0.9124028063203119,-1.5125703183262469,0.2056198487806981,-1.0289724409472956,0.12428096416596093,0.4172767959908693,-1.4157040213360297,1.6181763230640622,-0.6516980385828547,-1.241759052890209,-0.7529068324527799,0.778639390295567,-0.6321161511214306,-0.6229842051527366,1.7216760720198832,-1.1168881977623586,0.09963247066780001,-0.8500099759567653,-1.0265539579089416,-0.1380326441160873,-1.0099539100817396,-0.171058570802498,0.2004355232719937,-0.3362222913182363
1.2164774385827333,-0.805610306933848,-0.44202646040141336,-1.198273209135405,-1.0035553284307217,-0.6865072797435404,0.535157975659166,-0.5048498917146613,-0.7297816953757668,-0.9404973801417582,0.1940329539972379,2.831267899073068,-0.47990586339502006,0.7438229122632765,2.2250001717543832,-0.12008731209336494,1.4227694123146999,-1.4305207447532031,-1.5550915569641632,0.539533578949656,-2.9419408100880906,0.8405725650537836,0.45124573415616015,-1.94518204977057,0.16496105136531397,0.40657583170892964,-0.36343295605824194,-1.657859181229864,0.06369890061456389,-0.4466628248134364,-2.2382526185769653,-0.5843865817208507,-1.3307062876349907,0.6837960301619666,2.399452165052854,-2.029538494056661,1.9636207323706572,1.537892711177105,-0.5136647736497841,0.35147145516532763,-0.6398229521467774,0.7276651199010482,-1.2274693326601063,1.540194668668468,-0.5345074758922459,0.9770830828974651,1.1314030536491093,-0.7908802630868547,-1.3282455030625162,-2.5270313836550375,0.43878056367214613,-3.201711833322696,1.0146109836264154,-0.7115374624502891,-0.7626127730709188,0.7417881310013068,0.20710213238744918,-0.42918830120569884,1.6761658815729856,3.0307103964941735,-0.33077149356009033,1.2458361459033445,-0.5729232946533008,1.5582308460166148,-0.26129150408807
1.0801654672501282,-0.9835186261191786,1.9130618697516673,0.9014565761176836,1.7809723952359426,-1.6721307804727057,0.342141515892649,-1.554761572037818,1.108935335406564,0.8626241947950967,0.06900151778863531,0.6746925893212292,-1.2778853629901554,-1.1059921909128743,-0.6930367528646453,0.8496337459741045,0.7055146537001663,-1.3980302359387984,0.5196829383046531,-0.7768983915850838,-1.3590479080390672,-0.029075843868776402,0.6467222214593354,-0.13404906097013836,0.9201469709985393,1.4684222474552766,1.8529425035033071,0.05316082201603442,0.2612473345093252,0.09930242724838181,-1.7022667024243272,-1.1427129214661003,-1.064944096731504,-0.12765162760622722,-0.7937808297458566,-1.699693262188431,-0.17040007816239508,0.8343056567977118,1.1720288039450957,-0.21241506177136896,-0.41311659741541223,0.004454225941188911,0.08227578427030449,0.5501139532590191,1.262686531963941,1.56827577827445,-0.45299636939639065,-1.8444739118450197,-0.00775171119123623,-0.8947887948791168,0.49183934860229217,1.6791793733463982,1.9888376563067829,-0.8589780736061935,2.1307176342970644,0.9722731006172867,-0.11901595211455576,-0.10870268778054948,1.1001264270525597,0.34647459752879045,-2.021553259418824,0.41785254373547936,0.804015463048531,-1.4361893469498421,1.7440557001933288
2.6276476431636673,0.6470814963041179,0.08908648475394769,-0.6294742875715325,2.1938963632007167,0.0296533257847805,1.1699032369693825,-1.7494438932927592,1.0886271415959894,0.6132441331395637,-0.2676957419088081,1.1183576227705174,-0.6399328795199863,0.989965608636166,0.42931952000493007,0.679397006532864,-0.5502383811489828,0.825291409659892,-0.5543625190771223,-0.6629462375099834,-1.3375174763356026,0.12872774753780844,0.6386042767372473,0.9873775596057146,-0.13458563118906042,1.4898801202007563,0.9649898509092293,0.8753280032491415,0.5008066879295898,-1.963427494424645,-0.44501612842551913,0.5131509104856048,-1.2218679203481226,0.6950714390157032,-1.490206274750191,-0.29627326515181185,0.5881400861612904,0.05448445498470064,1.9726858368101603,0.7443088085154905,0.7118323384875491,0.5778932515105629,-0.6581914758942045,0.33329848994541134,1.1085193281308658,1.5679522293767314,0.9054196282471516,-0.9573478507616635,0.25118010906121047,0.1406308046341644,1.2621364774106414,0.0706023564406423,0.9513634249436032,1.5140095660499044,1.215554739195678,-1.226336087135946,1.3178583968117588,-0.8339690353235227,0.1584641895902469,1.4673769395797271,-0.9286769861546254,-0.16021159455419826,0.49958860116665965,0.11919220644513148,0.17820563775048864
0.5055793530763297,-0.5240683976914036,-2.2845985952189007,0.7913611674422031,-1.1516529658104842,-0.010617864402099168,0.47755016639608316,0.6549191588372113,-0.5318419307139282,0.21039662974745246,0.8675413340583097,-0.3354582491930839,0.1672998615578348,-1.8300079096564594,0.5444713151563145,0.09901758255255803,-1.4185253312030588,-0.34529544834687026,0.2202043454955761,1.0601787779749166,-0.2935247394881023,2.2410252445945535,-0.996105399576868,0.9423369765486234,0.46064483705537373,2.2555505758399494,0.3501998932088263,0.3576344322822478,-0.09140401564113024,3.219488167943149,0.27952833592080184,-0.712636860442879,-0.06971315914373993,0.24097385708946717,-0.16415063985457354,-0.5569730757721939,-0.9116419442011496,0.8459766698285319,-0.5357019190135229,0.418707429366998,0.2986779483956626,1.055333427570908,-1.72319925827211,-0.8820013270913605,1.5130016587976267,-0.45063388819375794,-0.6424460564185066,-0.36806463099107145,0.5408667010921462,-0.7384019679430579,2.4248647955437628,-0.13230979863380918,0.5671926513773577,-2.499818813094957,1.016314443754173,-0.5395890300534715,-0.25381873162948093,1.9083630025886222,0.4066025999740473,1.1540928455417965,-0.8720169446887676,-0.5437758153132211,1.7551607007406607,0.501577850597794,0.9671421432853606
0.9009279597187138,-1.816304276223745,0.45752212568601225,-0.40508342226697097,1.041156391645035,0.9539921932978904,0.6680029040053124,-1.139760110201954,0.15963674267218286,-1.4827840599686135,-0.5373524111640168,-0.9771382740766875,-1.2318669486228557,-0.34572994267118934,0.2569655048064141,-1.3296145235489427,-0.08484243177785561,1.1627908712475152,-0.269139727506598,-0.5742486397173152,-1.5094069614615597,0.5008097773240284,1.5891524553182028,-2.9137839988300955,-0.30010196554886664,-0.4883508456640834,-0.47100165070710714,-1.04929358928292,0.21280172551873577,-0.37073955537805947,-0.6431712725200429,1.1443951132095713,0.2870287958540715,-0.1794048898557809,1.1966487579406877,-0.26705185362489026,-0.5994010070532478,-0.3435950374659721,0.8379270261579356,-0.5765146957154927,0.5213844042627963,1.2576223676213547,1.4238914950652244,0.813024831956594,-1.2452945408784883,-0.1920053163259326,-0.3147347218958336,-1.2436320571944264,-0.06651014849513975,0.18166854751879885,0.45637318163454926,-0.8693795843008968,1.3261435408565532,2.341041168723255,0.5545660147327957,-1.182470406831925,0.9818111115714903,-1.1888175135647485,0.04844860150249006,1.0794780763492764,2.627845482288889,1.1431476297165355,0.1465281521424156,-0.1890101598901925,0.9652271209418933
1.9359326631672757,0.10633291140873954,0.9527489414916209,0.5411559448090728,-0.6744202765343876,-0.7964753943022767,0.578190026371052,-1.2244307322903096,-0.3409182952575799,-0.4223165880573358,0.4613257182840943,-0.5720675316616561,0.47015809827396093,-0.5289203971416968,2.119710895373398,0.010374506206498546,-1.5885356536712218,0.7663130302875463,2.327288270107116,-1.8365424742540335,-1.564861434289082,0.35639939615317323,-0.22275072807309337,-1.2837320008556523,-0.37675935714779607,1.1813646567807385,1.267321445678706,0.8506020456042883,-0.8197448416677648,-0.6192433672254668,-0.2932737611445345,0.47924405136212267,1.088431221689238,1.5104620653641587,0.6738709421729435,-0.2920000162439703,1.7447637548834716,0.6966398598384264,0.17985012289583535,-0.6624532000457204,0.7934763613684083,-0.3971620911774397,0.10282565722511179,-0.8190692427291879,-2.5765293521492554,1.4104875898663005,1.4007699059961778,-1.2697117174252779,0.233226295373058,-1.317187220136336,-0.2674724859245178,-1.7741007029026108,0.5798790515813099,0.41979668812391885,-0.6852035124377351,2.1839585034939257,0.8326665040172609,-1.3476744604821516,-1.8436916718914385,1.5067392684376537,-1.273862126874958,-0.37609691697237113,0.8554522877570657,0.6104482883411537,0.47708484615130153
-1.3066304873525012,-1.4267035784010085,2.2052404299413353,0.40102490524839735,-0.4581409226112201,-1.3934561820276374,1.2281988363355705,-0.7440268882860386,0.3480352151641609,-0.8308607798029024,-0.3676621897517246,2.1551858151416186,-1.4560331241552793,0.8329305238514653,-1.5766731875294375,-1.5967212199593053,-1.3970428141422406,0.882907710713485,-0.1242119357476071,0.5330251749564281,-1.2898582183802023,-1.4737145755719032,-0.1749108534695527,0.5031542822590651,-1.1078418787478521,0.5423279603924318,1.8285892650992355,-1.0851601370770125,0.16177148107651348,-0.22504548451957973,-0.34833966742360556,-1.8050666332616159,1.7265892520935713,0.13012133362155753,-0.9426581213469744,0.9067371852577092,-1.3298676725225014,0.27676999031965194,2.35898460830103,0.18054772046469336,0.10737329950835486,1.3130102464836029,0.03182120526114571,-0.9431003433241308,0.49327288498587385,1.8517556325236846,-0.42773163433630146,-0.4545078802431782,0.9732579451146717,-1.5001908972960944,-0.31466821644626053,-1.0123702324541626,1.333655632578618,-0.28316934149979694,0.41521728484141446,0.7718717512854104,-1.1476827987920328,-0.914941923195993,0.23455505951342215,0.0729036545391715,-1.4066914164258588,-0.4573061499782556,1.4801805915990116,-0.6790939914606431,2.4163799020653447
