August_5,March_6,July_7,April_5,April_3,March_5,August_9,July_2,May_4,November_3,March,July_12,July,July_8,July_9,March_7,June_5,June_2,October,August_2,June,July_3,May_3,October_3,July_14,August_3,November_6,June_6,July_13,July_10,November_7,March_2,August_6,August_4,November_5,August_10,July_6,April_4,July_11,January_2,August,November,June_3,February,November_4,November_8,July_5,August_7,July_15,June_4,August_8,December,March_3,April,November_2,October_2,July_4,May_5,May,January,March_4,December_2,March_8,April_2,May_2
3.042951285331729,2.9112507147582822,2.882024401094845,2.9712219505578594,2.5842701516010607,3.0599191879314005,2.6773884771996133,2.9479452867947864,2.362225289374278,2.60767179603888,1.9611851116977272,3.3562581648913614,2.7784847771730004,2.447077593718119,2.911930077899592,3.230901722626972,2.2813765177829484,2.7984546600353104,2.561580458586039,3.4160233191694944,2.9081107134048336,2.5358633271371556,2.7551972163224336,2.569287866600251,3.5537389493914184,3.041508435935752,2.2915701158580606,3.1073451674559536,3.1072174982041822,2.5353337857813605,2.392246933421708,3.104691700184877,3.0056231735128485,2.9016750178582593,3.0153450596777267,2.9050486026922737,2.792682955342089,2.9233925409290547,2.46328662871553,2.802275606104683,3.0601613757511363,2.289576679202941,2.976982868445428,2.1829736712597847,2.3210824693758103,2.859240955350239,3.1096238483864704,2.3522537630792084,2.275876443759218,2.5931148128689663,2.688593639312114,2.442169982904247,2.9705047169084744,2.88930047345587,2.3582589325321925,2.0438535825469724,2.869672611135631,2.882718123898185,2.2802336996365984,2.2020019425991646,2.3242493676934615,2.8383800778077255,2.0773567842519096,3.022793054814773,2.5295672584081155
2.773676246001382,2.919437094450739,2.8369072272464932,2.4548854015373305,2.159325965945479,3.0789294784969283,2.257409861158342,2.4660177005270656,2.382246317047945,2.46642290133241,2.0651821226312674,3.641991718096934,2.0674165671574243,2.6197516048993075,2.783051204368285,2.7947289269655387,1.976783526684438,2.704376845302679,2.5641397584746755,3.0865204939667588,3.180345447619298,2.4596758235746607,3.056384604907438,2.433293268090042,3.3016708190629824,2.630861271991496,2.456394900262437,3.327164997523379,3.220692253526764,2.427434447916499,1.7206832233924192,2.8232017092835138,2.966194730444183,2.5619551311187148,2.984444547483039,2.4721224277013363,2.992273423058599,2.668144209211991,2.2967810891928684,2.7167971946285934,2.7407912980151017,2.4902494909577824,3.038830018241529,2.681249048803632,3.098266494284735,2.434791545592505,3.1059009563235893,2.3303542393722383,2.424959827961342,2.7861649306648166,2.7734214671204813,2.4241489874517526,2.546751447640998,2.586914287015446,2.5291415505546633,2.3923514608700582,2.9030144247744616,2.8875624439066017,2.187018321032353,1.7077939299353087,2.297888934556212,2.393814980692057,2.3906999017103305,2.733182586817214,2.3884017596090694
2.725948361210789,2.587560544770858,2.3633515580412277,2.675855072310444,2.3471586681051395,3.282700886448692,2.4132286081336307,2.440470666357477,2.502725225324253,3.164847515568212,2.196511954431013,3.411145083264812,2.3913151348946866,2.415516060497127,2.56844449441555,2.4804155265865098,2.47135926016261,3.1001291911378646,2.782661690166435,3.1190825532931683,3.028448435241621,2.4188005581889556,3.1946177888945417,2.3279127188666258,3.2726639642182853,2.868842296100723,2.711482637882325,3.1323909985169567,2.965882457115535,2.3138270312908333,2.4996929056168216,2.7985596505654136,3.0723248710267765,2.8798649891637504,3.0284297089782592,2.706913393926368,2.4486826855267916,2.8363305381576094,2.165274433864812,3.113743096733425,2.618656759938069,2.5394874160456813,2.9163063503895437,2.6200353262546745,2.6022217306411917,2.5697150822980723,2.5536821857805374,2.3189895181675317,2.2708128159706087,2.948428129867678,2.568666452982343,2.4710284653707975,2.6087242013172074,2.620092108065761,2.2884130077891625,2.127843393898877,2.4540641397220857,2.8388784785105603,2.4424658295488677,2.143418377989925,2.325907037379843,2.8818746354784466,1.9799833157937732,2.7208701593552838,2.683056641337015
2.635073138962851,2.446166766478322,2.5383372421298884,2.363906684738809,2.350519944058613,3.1748997749570105,2.27884317191306,2.5643533303088195,2.3747384921099814,2.8446042208482734,2.174674807802019,3.3301596490336265,2.970761883777057,2.233761495282676,2.630137867439776,2.6492792145672857,2.214077140919788,2.842852440676356,2.687664519166308,3.202299321988612,3.101681496763052,2.3942565218736838,2.765073437080263,2.6666822776621,3.358870941680907,2.6104771639198563,2.666095126078218,2.9118310803766385,3.121430075789664,2.4043316485098427,2.2965060698310316,2.865708322162457,2.9604642055085892,2.621120315195493,2.7662728712317817,2.719732532788853,2.7022989488085702,2.8343883024827643,2.404734962109697,2.760238679355639,2.6877902598644448,2.2776470905275574,2.8510452424127384,2.718681771404359,2.714211410766822,2.3688478745302923,2.7323032971597128,2.31051024528343,2.0628006279468676,2.8103520982542385,2.5828332847977125,2.402964788748169,2.826264823169544,2.5576585918342354,2.1495796810336967,2.237477700613545,2.582999650397781,2.800275455728291,2.1416818013043284,1.9560233557103208,2.3114122883222024,2.5957649609143845,2.10716215205181,2.7208617859230624,2.5747036606663243
2.656011391323076,2.8459423296793593,2.4302537400849973,2.3655310310797253,2.461228436287244,3.2485475676030218,2.6778130181795,2.262567585751898,2.877861734523238,2.5455426637093144,2.3561611470381267,2.911132052565119,2.7334817540957363,1.8991210843432464,2.807870880111123,2.9666545522911583,2.1622811265440878,2.8912611018435603,2.6959812545983217,3.056451590176611,3.1395505416866833,2.1448273242252562,2.6541868328344593,2.3332499052600992,3.067329699650417,2.807992085604316,2.363170793686797,3.1871604450888706,2.8003040160729173,2.245227336640271,2.2911732559767284,3.0339244905166507,3.009684257915726,2.665576597508468,2.599427263972158,2.4273350791894424,2.260705841755647,3.052550074610664,2.2264362581456387,3.0895748440718163,2.428654864623979,2.48158760337893,2.7898564238230423,2.123994556834693,2.8211921496528527,2.440875486481479,2.476362568969658,2.378931142461624,2.280563844423789,2.7005111145848395,2.935724863612761,2.1012378455370473,3.1408313060036295,2.691871082616596,1.7831563741203433,2.258046569407191,2.61311530198298,2.548582504866269,2.5247157661118327,1.8584541895680866,2.500662697096052,2.3940654884355057,2.4510140597947636,2.7341718988946995,2.7157015110991334
2.9658673649306837,2.9043369292487564,2.485512099470586,2.9337007341051065,2.5573967425390443,3.1085997498361104,2.59539327392066,2.5576326768487037,2.4750202318078305,2.3169101150577616,1.8018064519857748,3.411870318084316,2.589917163196668,2.5612962916889623,2.986795462079305,2.9816125103604723,2.565525994986864,3.211252123551436,2.568081597743618,3.359705517653484,3.088898384379283,2.4784610008591854,2.858817361589886,2.38504835510628,3.5242257795845786,2.7564533020907644,2.200624684606791,3.5609617134855607,2.7856476962538776,2.480936712461373,2.2736912222498047,2.999576609198764,3.0973346330983946,2.726184643838941,3.096341608932749,2.4283066770367534,2.7633785332570766,2.976527230665674,2.378192355370976,3.0331740566867396,2.6818302677386336,2.4594475058830683,2.991234497112468,2.5904156794541877,2.614991203597525,2.716576261021555,3.116651349016074,2.4360619715468528,1.979615926651363,2.7220850007326503,2.7071642979530446,2.3877365308361727,2.5597889512391423,2.4697726526149575,2.355956030719026,2.073818451681919,2.5603555353899488,2.719768530996681,2.5260875571112233,2.2466860613986395,2.394308997782957,2.693986431292343,2.2520691896463156,2.7632351151645294,2.5687755939563135
2.380710912139375,2.4255922460428105,2.5118752092324055,2.480423233044496,2.0632720999479575,3.4056394290556886,2.1440274673571054,2.284277396333498,2.417829127757334,2.7931959226597276,2.256370806341103,3.1561140716293643,1.977258395762169,2.169106418424209,2.2538179467345265,2.594478103868791,2.2371987345447844,2.6230420317508996,2.7510161278226866,2.7952874746513126,3.115638202767572,2.297381032725684,3.0063456474451065,2.2637343906595513,2.980595474023634,2.32403874785415,2.3730288213637576,3.0270726619468378,2.765717751460195,2.321302496148615,2.2235599611922843,2.66131142720256,2.5710393962679343,2.5050148601937248,3.1176333345381875,2.273565543701473,2.649821897027355,2.913275817741333,2.1782482886953805,3.051033806355425,2.486661031042647,2.272143448391224,2.9844540364792014,2.7951500913705516,3.080704806800137,2.837488635766985,2.9739408748112144,2.161904143316551,2.4439611438741644,2.6878192592861154,2.5456059391384227,2.304367314355064,2.6592222299920785,2.758030320430945,2.577292647340249,2.1577284018622684,2.44909586013488,2.509507362340198,2.3042367974669378,2.2886080761718848,2.548450080553664,2.1105845219392623,2.2837190941099172,2.8933802979812557,2.416394575198113
2.739485169739981,2.8210183888586515,2.6419658566329502,2.5867403916973712,2.323632493152298,3.2582346131883835,2.726963353500002,2.3172013432809906,2.1391065115816685,2.912748370133764,2.4079654900033276,3.2667131525203597,2.6016903486886784,2.2067821604763758,2.5195688526625406,3.108469938392083,2.153340915150848,3.208672218723336,2.8733066446510205,2.9768863538481423,3.1670665834102802,2.2641988635070778,2.9682020098470367,2.380633069995542,3.271522115355403,2.729792587971651,2.6370156476384987,3.171915896680262,2.974146633622186,2.463809635613384,2.222529532248007,2.9216195449625717,2.7820969277196674,2.680143352992469,3.0063987254509437,2.8280639348382435,2.5060428504366303,2.9783300118637097,2.2385986550038592,2.7904066222945905,2.63239348513454,1.9305911007561234,2.7843266963410254,2.5058639066630755,2.539943040028237,2.827062951170343,2.6500341162132903,2.2225377346129482,2.512615637911948,2.640787955238216,2.6410953466802036,2.674068968693931,2.9778163215907187,2.7551892854390037,2.458098423726309,2.1906635316800434,3.096439523632482,2.6546837662718383,2.5524008776918774,2.5238186211069498,2.611185448813689,3.1778340410216823,2.2834964976835,2.5710493634969556,2.5454055402107856
2.629387045843757,2.7466277824632837,2.623639361602831,2.448785216568056,2.7979396669206587,3.0050929784491474,2.441474546981275,2.99357686332117,2.3959891462975795,3.1904255965295785,2.302304608524497,3.530602339346918,2.573395722325965,2.4554799953581306,2.8963397795158197,3.033509005222963,2.5914216406835964,2.839971349490381,2.7724099204477,2.986684429865192,2.975847448879964,2.500649227186827,3.590149150617193,2.455098395375083,3.7029710391045105,3.103560424245346,2.359606208759288,2.9496224861827063,3.18289989275723,2.7020426552919217,2.3927190096309547,2.9865423110932836,2.73670368448241,2.752219392685583,2.9492925930207843,2.375095940263198,3.019837345174255,3.3221873529707286,2.3073914240593965,2.8175309030193687,2.7576956302320115,2.43107779450796,2.888415086532303,2.919299397184007,2.908534901409808,2.483903875922706,2.689894771114078,2.2585931454873553,2.181668875877685,2.7593581831763054,2.955352498414282,2.5172943131010848,2.694030945261872,2.95419800933693,2.5368159905217693,2.2742328225149384,2.6459643423026056,3.2715439940732516,2.4511876089589015,2.2262535891425155,2.5056008149639406,2.9901313415597692,2.332134952184744,2.7552412810460427,2.5264207207988627
2.800238789005235,2.898524947201186,2.801361073476574,2.4765488142496275,2.557533916790039,3.1753814184338878,2.4595234747435297,2.7343543996941215,2.584434879971781,2.7508988464540858,1.9812701206030146,3.4166901393220974,3.0275039991057304,2.12160261796633,3.4070681674742316,3.0904509930087616,2.46806651587634,2.9313699965594333,2.8735526637785545,2.937312741835824,2.873308677441455,2.3175604605174955,2.9055624213619793,2.391400152856056,3.436170461740489,2.9672726324254417,2.1988631777056833,3.420105543394607,3.162334427932412,2.778890392005236,2.5311440054053223,3.270599084351213,2.6940765968320246,2.621766694102863,3.0930764863197346,2.6418040153857203,2.6636275508866003,3.2518867371218096,2.380977117617225,2.6428218045835217,2.7345279899698864,2.5081781679876287,2.907044153195171,2.7187259415598843,2.6203762470681324,2.43874355148522,2.9862200045173775,2.3854383242942023,2.1709971447968885,2.8122318082092908,2.708444366290559,2.669327229243599,2.8214703524101137,2.6694991945833677,2.620625905285416,2.54082308297214,2.6560401340244657,2.736410098580346,2.1575676676460414,2.175165996108639,2.181763664267169,2.938025470587154,2.062495173581583,2.6600625777102134,2.617797792250414
3.073523575580766,2.377063178197361,2.7428213695665287,2.435824266883749,2.0721770572871905,3.0361180260630305,2.420545774702605,2.5589215038895543,2.672765229835456,2.652504180141338,2.1336740648275403,3.3831343714900135,2.8418453901651244,2.5066130793715637,2.7214331442465407,3.061612225743366,2.4921694327083177,2.8583322006601044,2.7442126472054698,3.1977048904224183,2.91024918936558,2.5337951874764055,2.982313879113522,2.4805706014445845,3.3662591008321097,2.9463334715134635,2.2833434368109033,3.308121974270681,3.187188066924986,2.423441005195952,2.3474504764997777,2.9248843852485673,3.0579363426027757,2.837218089255415,2.9836747557791363,2.8002829057868692,2.72001292837346,2.693770327740014,2.2831377524579315,2.8487376942359566,2.7909154358947372,2.527812820602781,3.0281664874515384,2.682535550057865,2.691043848098183,2.5583100484848718,3.224173676974023,2.758129049301061,2.5637618245173495,2.875802542065965,2.6093460117596066,2.707749343561864,2.557699475968476,2.455483161442343,2.5165564017590403,2.479492479465063,3.0117687847176593,2.792155032412834,2.491358566442279,2.095425667094626,2.3438260977040257,3.0810075115104216,2.3652366424828926,2.884618646214598,2.7974341151902187
2.8199051342258183,2.5641289966135408,2.6481055309940364,2.6531098251460805,2.6880186773679915,3.047824327871322,2.525939025563365,2.9884017575549624,2.4707492639159736,2.581120582576107,1.910782839074567,3.2970850636351368,2.681157293996697,2.5713942413125004,2.7594424931516928,2.7937273991178047,2.425376772413498,2.6880518776294466,2.9759496987099827,3.0480258949713437,3.132300948645771,2.3191843083655086,2.9732404800029677,2.8012328810074756,3.5097457803984877,2.844952841718237,2.5404244784751473,3.228430335478141,2.9996352408772884,2.3963987029733027,2.3598837413654494,3.198612546379086,2.9266731272460547,2.79304452858925,2.954350757143862,2.7281812524071607,2.8208112965080896,2.714288075309377,2.2639091365335653,3.035755662064302,2.599530249060266,2.453342754944699,3.0754554198814055,2.817753082753713,2.4735044542429563,2.6044649634176715,3.0056105060845884,2.1345560147630533,2.293302528523774,2.6961654094267615,2.5988875717371243,2.7824294633347377,2.608351212280826,2.534064960302178,2.3276436328520154,2.6263815097951144,2.923140313786314,2.7527760512160016,2.5691037289058793,2.3156995679096415,2.441002160186248,2.730415420083276,2.1295900037385294,2.6234323932325796,2.6947626259089303
2.707717886560052,2.6962812166554135,2.571857160798766,2.8205904406400806,2.4687583030005977,2.8992463264874084,2.435269824958596,2.9295434929191178,2.5401615860679505,2.776907441599478,2.0035942824829593,3.176701953421802,2.3999430390087597,2.3523865634153878,2.5909369238414603,2.721718533982406,2.6000332505876944,3.0855298438969405,2.8372592962110015,3.1209791226180466,2.8947698724866893,2.287904242564597,2.816199430192588,2.4486788405273963,3.5479256982327203,2.702615877928036,2.5718376081480403,3.2145802721263137,2.6601420161822507,2.4522160668511144,2.887222208932419,2.732328951283404,2.6391645196513753,2.3641316538916155,2.6900598145348242,2.3551148885682682,2.6393147562389956,3.0325487491292655,2.137322847941958,2.7024342538653445,2.386842616444113,2.2962022747692696,2.711491251965209,2.8044562606359507,2.877159392807803,2.7421152898489494,2.688355239614644,2.0504370729924566,2.186004967303674,3.030958408464436,2.500847787338641,2.1902524770182605,2.7804621213246783,2.8072616248386675,2.3604559750214578,2.52270956724291,3.1072191529556124,2.914609376028567,2.23751923736379,2.0744822670114225,2.485220109592808,2.723666665999169,2.2998860251962054,2.824373576007179,2.5939757048512746
2.608769024917733,2.6255331402767688,2.8653723227502654,2.4328041722403166,2.2329625253385177,3.205588576509034,2.452956573794307,2.3644113837971905,2.4379555366320864,3.3671175741735526,2.001642803108837,3.3334684587033303,2.7949625228650943,2.1387433264868085,3.2935367867476617,2.9503665682351987,2.380737583774873,3.2583500156826792,2.7431002142652843,3.0870478720686876,3.0254627173177613,2.469615444210963,2.7092519058635713,2.3186843930456864,3.197303330760735,3.201264697998764,2.6878086056265085,3.1854048835133706,3.2089012714483798,2.4770512372480558,2.873471970048735,2.90902644218593,2.9502269944864072,2.738043375722441,2.9434705155696927,2.274816232098217,2.583497580503791,2.4588500233573565,2.216278046870599,2.6929253355329443,2.7415289245347263,2.250326496224076,3.08650379785615,2.580857687788041,2.8580786200378654,2.656781281998294,3.035024733538638,2.319244427938372,2.2839054486498096,2.9644967228697285,2.8103320250834014,2.593374320746199,2.5851653122582934,2.509460050128886,2.620703335589096,2.3662184601327088,3.0464417680123304,2.6535610003865178,2.286959822044378,1.9656363141044695,2.593605631692087,2.8399350081319072,2.1186461728033015,2.549436545280792,2.2691892494971233
2.7682420537406442,2.823694921820098,2.5857136585348086,2.590935612135921,2.345751430750669,3.3763746106480785,2.3819334287421543,2.2780275470705864,2.3462871156646283,3.16958414822134,2.0267129312762955,3.225966276857382,2.076159843068658,2.362798056356251,2.3064923341665398,2.9589699178059177,2.491126961373101,2.9559448470939484,2.5847934283811127,3.1464148040787814,3.140140544992386,2.2210729837284044,2.972214352034022,2.1935135568533806,3.311926073966271,2.6642815183830297,2.154987531752502,3.1170534308602873,2.9792799060820223,2.348414657595274,2.396550803972436,3.2989258808184774,2.9257931730586555,2.700523947576813,3.0312499185620254,2.9618146779857017,2.302068157996599,2.4833708528134073,2.2292573279012413,2.919480134208167,2.720639448875155,2.470678823457925,2.9664673777437383,2.7539328545534074,2.784593773088645,2.416484691728708,2.4400672501116807,2.0701115601106492,2.5736643846538745,2.38133909783653,2.733045260115183,2.2449558941905545,2.6557141616307245,2.614844651056551,2.2608725665446965,2.2799921567191745,2.653031898000401,2.8308109757615174,2.3697811115548904,2.2092413272418034,2.3714973948947766,3.0841362673857984,2.042486739434877,2.3957914439629704,2.775418448402321
2.7379850668645314,3.020254315234513,2.917611519701374,2.8271945041878284,2.9300652060565326,2.883251352197979,2.6476633654105735,2.8414387992972605,2.6224635384263415,2.0742887854631924,1.951434327502402,3.4451769420582106,2.938027603717882,2.6598364168304562,2.835419623957003,2.8583702378679496,2.550947875027402,3.1053833956975674,2.6757203802888148,3.2180964355489987,2.8292200682272703,2.584733379432914,2.454286633153817,2.177904530852137,3.428938673510646,2.7636968326117026,2.0746324798831064,3.209856509021352,3.321407914235142,2.583522288733158,2.5242121317470865,2.890968865819744,2.7632465992020796,2.902708957856851,3.262500072472705,2.7914377074990684,2.9602095182154895,3.2227607109266065,2.1459520158271235,2.725833853735328,2.6798455422119196,2.80233118145498,2.8951983012030995,2.677495557786885,2.6072635739714127,2.8719515437967016,3.0668502310768506,2.332512838908632,2.106233770147033,2.8049694953083657,2.9020805360804562,2.3280140349551086,2.7341715194338083,2.72727711811042,2.8575473232527537,2.3737081444920203,2.813984502768574,2.489123978510898,2.137594854477915,2.255577156165065,2.3920025469182042,2.777573788784805,2.3983695674155388,3.0006187756515654,2.5532510349224227
2.8228312805430096,2.478278927144449,2.792061417435041,2.3456941655590544,2.485141265318853,3.0302298013235878,2.6892187486044943,2.40032307819337,2.351779137622585,3.0156237972246034,1.8556876193306602,3.259703042927961,2.4904399818912744,2.4509224148384927,3.0498054328090123,2.848000420613271,2.3513580839702155,2.7544824468296225,2.825163970864011,3.16093933929053,3.0027737593399544,2.2265690557442546,2.6080960723252185,2.6379070129286415,3.368835525477489,2.965271866933445,2.811360637374334,2.9902723857359335,3.0253267806404534,2.279501840020773,2.4432484870477573,2.691042736910912,2.967529660658211,2.830035356550999,2.986155179667121,2.496781970097524,2.694319587200597,2.430235684110003,2.0771520225326627,2.934626047140726,2.4841478670058548,2.8762589520929844,2.9583403395173664,2.7380959991944085,2.6591788359308937,2.066828623110665,3.1138704332731413,2.511038096365524,2.309073224757843,2.800048194034527,2.7660243442545744,2.6142990605003376,2.3907472398184852,2.8164560342039873,1.9520957409819346,2.593234678344755,3.0284194589394713,3.092827933681157,2.069215989600923,1.8715351548202661,2.1827758525006336,2.5255633105022777,2.1717444232182745,2.6745949246043974,2.8419940206452634
2.5705243421246218,2.7530577411543318,2.11071775323857,2.4310113355071357,2.2742671400121393,3.174229520303518,2.6174947870372445,2.491496254856571,2.347522602722607,2.6667552320314414,2.079387829856191,3.0049270869812945,2.4424312093219385,2.4368316678986415,2.4395383457552193,2.660515876297241,2.312277329752001,2.700370591195808,3.0372151708968125,2.9592810545043307,3.1606962030423618,2.3444235817966987,2.9677020183636778,2.5857392678239615,3.4611707292113674,2.561990807993466,2.265469443913409,3.0306467410599462,3.0934206221796425,2.2777706843894014,2.1793108485829737,2.765420852550174,2.941950279992139,2.753898945232857,2.7111250308145585,2.6989147490309593,2.480087124527868,2.788469284497717,2.2472871241068035,2.9507032535406443,2.207249746386017,2.290706742946556,2.8362177826775627,2.672402055957977,2.5489296470218887,2.6361714880329408,2.126957954027192,2.2529933606283095,2.4558267538993444,2.6653563650609797,2.6873349810496765,2.555239561854488,2.799565098643859,2.9496507559259606,2.013351496587858,2.3883812756806373,2.597829369889792,2.6439231661139764,2.26459228588635,2.2143312585423387,2.0770577370755365,3.0354316179444143,2.142079451905403,2.75268922838166,2.6207529978644204
2.8103253973058613,2.535445569986161,2.874008498286237,2.5377599703873033,2.63765573392803,3.286858688600172,2.7400452894810017,3.2184973785026996,2.4022175816047446,2.691710540929078,2.2098660326186734,3.418547263658471,2.3917567138306244,2.4699818678006427,2.581512145984149,2.606168634097228,2.2360597784861476,3.1511017018621947,2.9473686936053474,3.020484689694339,3.055715558493498,2.4077861866333965,2.8658569455723644,2.469794979654007,3.3229698688984524,3.010992845671516,2.523524718380145,3.1631989675601706,2.880599716083707,2.2446040795502467,2.2033612973731413,2.6818067365597704,2.711775681117333,2.810205338315253,3.01278869382049,2.6333805639717527,2.427283572026925,2.9656307962458155,2.096223493295571,2.7484335110435287,2.3266568803208156,2.6406422971910257,2.944900741005319,2.8967136696759512,3.0223934680909474,2.602653924835182,2.4069843182680395,2.1291469560146314,2.2421408095312123,2.855398275712002,2.8788280648439004,2.6139493269525103,2.7580492727730395,2.590227163656369,2.5360081859224746,2.349310688546266,2.7338842157371483,2.9277883539196567,2.5371344019159925,2.3101969618444023,2.3378072827709993,3.240909908479013,2.307070026355562,3.0186100470571953,2.4009058962445438
2.697852549402128,2.654969112480836,2.4316529720881888,2.4451052910509543,2.26351300993102,3.20204920017891,2.5217481054163833,3.0446556731858894,2.303916638034336,2.891151201566376,2.1651751544321423,3.186201387037904,2.575386801996534,2.516828362729504,2.4654356093938765,2.832238102620389,2.223119535854375,2.7184042127424837,2.8413992794274083,3.0658853312758665,3.1227163058491456,2.273163326065278,3.1550616067413517,2.484012582978463,3.5110800896095644,2.892590520729431,2.211098728939296,2.79020468987437,2.9249316212715497,2.5464701424588783,2.1595811340807884,2.993351332067409,2.9333169368204146,2.7489532137682082,2.8348568903100047,2.6712109013825027,2.6982995861246932,3.1763772920932505,2.087727304862562,2.996508844014327,2.2327218497162042,2.71751829009274,2.8679996853299756,2.7554111736574196,2.651927568327574,2.606803969271177,2.654072669685661,1.9407521648283361,2.432227009803354,2.7093589125696815,2.7428677332542555,2.3984669660090074,2.68310743554122,2.6636341423592844,1.9052560867424118,2.27617535596139,2.934827259169677,2.727917193598452,2.3942319645513983,2.169460285226856,2.3252506428038324,2.553776914955488,2.2367897865421322,2.6823320968558964,2.4966552008182683
2.739902858694877,2.6881665723655046,2.68941212899807,2.4614336503277885,2.5124931273017888,3.049849499794009,2.6224729211162447,2.4856991655418517,2.839939087071134,2.4378677486905787,1.9675837959673002,3.561011799867308,2.3788100092835354,2.750813400484089,2.7997187018478016,3.2224286886214535,2.36004861757595,3.0579514813121333,2.823444064383689,3.2496949828982693,3.1506905360418664,2.3629011416271406,2.943504829934064,2.3261838671164443,3.6006961622071123,2.789672707644275,2.2019170273728954,3.025797260397892,2.965827439291285,2.377360998987386,2.6045997669694683,3.093176339413142,2.9375198176258226,2.924238692411189,3.335278499626338,2.4012201943250258,2.824331627257493,3.188978239058179,2.285994664055975,2.7826381920821834,2.872997142853797,2.7974751933011737,2.813276938344638,2.7353635304469948,2.8337690913615914,2.986406411843018,3.0393165987133037,2.6987354689130276,2.4222979779795133,3.153507518982602,2.9999394682543423,2.474476655912866,2.63744985450349,2.428448092806088,2.9053928430007923,2.3412580529399207,3.008501651493916,2.989092510069422,2.2712071955302227,2.168436386322312,2.2408924048507557,2.8881415148929532,2.5539283806467536,2.917612486078426,2.701755895204319
2.9643925554921498,2.3803472441718605,2.49969385622664,2.4576093036421813,2.1464876835255544,3.1297487223842144,2.616388526889569,2.8194530187983955,2.8056646885992866,2.5819877798533724,1.964049470389117,3.2056923146697796,2.3364217136427397,2.5637739422826122,2.7568383436157586,2.823956118160082,2.419219488137032,3.0318557407295077,2.6381543223586883,3.153844338423623,2.867093343202734,2.296115878961951,3.078896198966122,2.692501233834653,3.4833217147064883,2.554674435646276,2.5997808096273194,3.1324648360474354,3.052953694910378,2.795501774486981,2.2258376921058436,2.7965386209309724,2.735012442598885,2.8029164383641927,3.009885646141314,2.4069311207261013,2.910881837018745,2.925875897815113,2.136263174820072,3.2915164761338858,2.3265868744919254,2.3424746057071277,2.9890742917426856,2.7748532664176198,2.7887863489615783,2.4799590443521478,3.1435876727858547,1.7991942455244085,2.2636293020461267,2.9096414034036,2.458741181660146,2.576468140107609,2.6997983198154736,2.6520337543039467,2.0238174244561984,2.6076190211508576,3.0908257495671525,2.666572263318308,2.350249959292143,1.9344503336866619,2.5871696352981726,2.44380732695543,2.3749655294024468,2.8248103762536556,2.504657822410594
2.709495384883553,2.9538289215524594,2.8400244577831577,2.507322586880663,2.3799495080828468,2.9291481112011346,2.5686627774135427,2.89777797648791,2.4592560308373446,2.6375296622279816,1.8977840883030885,3.2428344298030365,2.7222374871401622,2.4522381696120465,2.7988118621625113,2.83508389904223,2.017053106037513,2.8527133571059977,2.9300953319665592,3.411096509391571,2.7639137874889923,2.501005067038738,2.5160517861518827,2.472712856369462,4.05752631389016,2.9367340221027316,2.372573757950046,3.3068052961078025,2.9723067388772497,2.6054073880496014,2.380254733039606,2.9724016597646306,3.00963218618873,2.872282043918149,3.001732397577459,2.372034437074926,2.596465867438609,2.7206077288371247,2.4397394858746324,2.847875635805522,2.77053437246723,2.5163804592824155,2.7943787346724624,2.93598643754426,2.6104735769336282,2.378253477388897,2.9638906215885976,2.410263799136513,2.6890059488912934,2.941713837936315,2.6336179853262993,2.7077634163125706,3.000731922286681,2.5926653904246493,2.420663350381187,2.1928009053665956,3.4813954155299083,2.5804322568125904,2.115727932467066,2.0346468978115007,1.9131442455106216,3.097636956918329,2.2091856877460314,2.6617790436627082,2.324240539533655
2.707957404945827,2.791608832669718,2.253900544580454,2.649427336409415,2.280437349902607,3.200405729645895,2.615910410291189,2.4350335535016554,2.4112850498278218,2.8764734838034305,1.9381652405004115,3.1669188898900926,2.5934829809844144,2.124513902120309,2.948183100251744,2.751120285706171,2.1440660305650536,2.854232468928423,2.71468718409004,3.0758396333043736,2.7918281052281517,2.313245734836754,2.9955140008597367,2.5995206769849655,3.633204153436851,2.9670464764833007,2.3813032685664925,2.9307392828634535,2.739368369149433,2.597950450728262,2.4472520255038783,3.0095917216576757,2.8025239490800686,2.665710910449687,3.1179270452443086,2.576688062431089,2.4876307443871366,2.9438034321134663,2.1855679174951135,3.432807109734787,2.391251852612266,2.5505027480720655,2.8413225098640114,2.909038608119962,3.0414338761232274,2.79363150918176,2.448948546121216,2.2213847906821695,2.354153949185614,2.8043157884461682,3.1060063425589592,2.65225757840056,2.5070088994563937,2.490399791466816,2.4887657489789325,2.8112849772184676,2.861460737926501,2.683605840636479,2.554929250473646,2.488416748312782,2.281465099137171,2.9433266392746273,2.203963356154495,2.8457632495364593,2.554552804026953
