May_5,March_8,November_8,March_4,December,May_6,May_3,November_5,July_3,February_6,November_7,August,November_3,July_4,May_8,January_3,March_7,October,December_2,June,April_2,August_6,August_3,May_4,August_5,May_7,February_5,December_4,October_3,August_7,March_6,March,January_6,November_9,January,April_6,December_3,May_2,August_4,August_2,March_2,November,July_2,February,February_2,October_2,May,April_3,November_6,February_4,April,January_4,July,January_2,April_4,February_3,April_5,January_7,September,January_5,March_5,November_10,November_4,November_2,March_3
-0.3123316129986509,-0.8273813491349511,1.4464391753911992,1.4016564214982221,0.3733270764688274,0.6159261509252164,-2.133547765992019,0.09265027121077635,-0.2530214740153268,-3.007941420344614,0.6344795940333366,0.6902579596140881,-0.43267219419177,-1.3135310762686894,1.869011189512891,0.6412560619228922,0.840105393404259,-0.887345586112814,-0.4513233187178784,0.43915915717385967,1.8520552622209496,-0.2335520352634348,1.950350630781281,-0.004035072605594492,0.8821691524734765,0.9166712926927292,0.4959286942481159,-0.2668468007271923,-1.8624550480117203,0.5372168489644958,0.2031696403240587,-0.12472821030716263,0.21468483733533072,0.0829754409883557,1.2147189507624738,-1.4190947356885373,-0.06202967403315539,-0.39518455863216934,-0.13066178580033652,0.3529194858320494,-0.44161591743384193,-0.011487074683682208,0.05916636390499285,-0.4545838002963636,0.5486836801901047,1.5487294637229376,-1.5539386192169065,0.42570877240858257,0.4346632858871116,-0.8823758734850728,1.3126676537844577,0.25840378974700823,1.5663441362587878,-0.9863922223828043,0.41779767463145917,1.1519000394357053,-0.48106658745752073,-0.45182884462203227,0.14662930737478194,0.34654553371534075,0.4390471541607156,-0.12630164545957628,-1.2811053052032009,0.28824165385151934,2.19198487165983
-1.0798021324698894,0.5582061090121405,1.4464391753911992,-0.40401591839925677,0.3733270764688274,-0.283302562783851,0.20768109791045042,0.09265027121077635,-0.2530214740153268,-0.7673464011390373,0.6344795940333366,0.6902579596140881,-0.43267219419177,-1.3135310762686894,0.21291930769854894,1.4457185297036905,0.469761759714902,-0.887345586112814,-0.4513233187178784,0.43915915717385967,-0.8367666834017173,-0.2335520352634348,1.950350630781281,0.862176046682137,0.8821691524734765,0.682097007796416,-1.612650274999353,-0.2668468007271923,-1.8624550480117203,0.5372168489644958,-0.033112281895552084,0.783433459897566,-0.9394489428368891,0.0829754409883557,0.9243102852314904,-1.4318702106800778,-0.06202967403315539,-1.5195486934009017,-0.13066178580033652,0.3529194858320494,-0.011719476565799726,-0.011487074683682208,0.05916636390499285,3.16369167908727,-0.004416546156656487,1.5487294637229376,1.8609589763171914,0.017728530357110917,0.4346632858871116,0.7609655521451106,1.6971225727714685,0.8150787361582792,1.5663441362587878,0.22878617493378156,-0.7879967433151727,0.9375499849515373,0.6015769391968183,-0.6160310036588842,0.14662930737478194,1.0514635727034074,-0.05101868195527905,-0.12630164545957628,-1.2811053052032009,0.28824165385151934,1.7636409624975453
-0.9115675430922696,-1.3200128663719795,1.6695486863426183,0.8271255902956997,0.6778207698961265,-1.2538387276495795,0.20729358692672942,-1.0075468367986122,1.0484054863678074,-0.930691203506041,-1.4157040213360297,0.1843610735068452,-1.1883085265786812,-0.6516980385828547,0.605965029405296,0.12428096416596093,-0.4773670879760381,0.4592524064731841,0.31182184851357,1.8463632123019718,0.2004355232719937,-0.6454345148973558,0.02594578887605274,-0.171058570802498,-1.1962887366174584,1.0930461427770026,1.4443977885315078,-0.3585169597468395,-0.027170519398774975,-0.12692918416253396,-0.6672290783256337,0.8203829774620413,-0.4717563730443255,1.397922803815995,2.258746951298916,0.381416539571621,0.5792267843245696,-0.36200255018260663,1.5083630917974458,-0.9672762266995453,-1.5704690240840062,-0.011466202387138968,-1.641410729014648,-0.8318319260927345,1.03468806540554,0.05255410761266685,-0.18625494824227457,0.04949396868191269,0.2913023251863804,0.7626754723858866,-1.0141580974948172,0.21000649897370488,0.8868095348320394,0.1862937814281345,-0.5488864430696158,-0.6980372376367799,2.8082890646582594,-2.5003369901086585,0.25492634664215774,-0.34492800004761254,-0.7955545227101155,0.5984773658257819,-1.101584214926405,-0.5436791718627167,0.01954379283730917
-0.09369204853573679,0.8067943737494032,0.058867067433674924,-1.8917620666302135,-1.0035553284307217,-0.936324995441605,-1.092931258106021,-0.6992415517432391,-0.1595942672524467,-1.584561135942742,-0.7908802630868547,0.176198640445702,-0.805610306933848,-2.5270313836550375,0.18411407905970695,0.9770830828974651,0.6818585859757013,-2.2382526185769653,1.4009443120447536,1.344955515214056,1.5582308460166148,0.3029823282610219,0.8868761745344406,-0.5729232946533008,-0.7929379927359402,0.11391198842844372,-0.913816641146076,-0.82902387688754,-0.8746479614481014,0.16353156844187747,-0.5843865817208507,0.1658651730826976,0.09981821465099157,-0.6889314722447608,0.1428764844197467,-1.0450282623562261,0.8181352607843727,0.2019860262553993,2.120655748014191,-1.2692580128186186,-1.5550915569641632,-0.7297816953757668,-0.5511371959531023,0.8392775609943828,-1.8997723031269158,2.2250841564419797,1.9737838861316839,-0.14985597758117303,0.35335289834023986,0.21278687251290865,-0.900555077216495,-0.19246186691619016,0.4169884107746348,0.6758670589521752,1.1371859595023737,-0.813120827974992,0.33823376495701785,-1.499508448599374,0.7360708874683244,-0.42036649015543914,1.4716396158259886,0.29293506748479,-1.0977262596314914,0.13338022436103156,-0.5968089954696335
0.7264307019861179,0.9936017900666985,0.6004422637734582,1.228956018388212,1.7809723952359426,-0.390841858545174,-0.16314974785445668,-0.8690835772002131,-0.7701361629905737,-0.24573425047087072,-1.8444739118450197,0.18837436127870805,-0.9835186261191786,-0.8947887948791168,1.9070474779695492,1.56827577827445,1.0642446447729152,-1.7022667024243272,0.25753969922277026,-0.4334437272318239,-1.4361893469498421,0.5687897857419624,0.6801062421216473,0.804015463048531,1.2337916426887687,1.7923383975909513,-0.44014812637820716,0.8664626274302976,-0.2651176512593381,-0.7340555643872975,-1.1427129214661003,-0.9649092348888615,-1.3942939787343136,1.253651961083526,1.5570432496373205,-1.381426685327439,1.2151029229386956,0.2942758068915763,0.020251575391114315,-0.873996897169983,0.5196829383046531,1.108935335406564,-0.9997689799035286,0.6385887878291441,0.09305996519516,1.8321041457860079,0.6925576863315155,0.30893600637533086,-0.27752198028712577,-0.25340921705751485,-0.2661733786770486,0.28953133310242096,-0.33339525533910613,-0.11218890197831319,0.13492313682176293,-0.022496023567120382,0.15316855610590724,0.4501145745087024,1.2094498562688796,-0.5025148425470685,0.32123343147956585,1.1647445738840416,0.0912101721720381,0.7042932151861246,1.9984592007395816
0.43376857687219694,-0.39285304632360984,-0.029323888999359636,2.201690613765584,2.1938963632007167,-0.31988332586247337,0.05762424727219033,-0.608323178874519,-0.8264961821956859,-0.09239686599119798,-0.9573478507616635,0.16266549356199694,0.6470814963041179,0.1406308046341644,0.5158325039680405,1.5679522293767314,1.2390156105761114,-0.44501612842551913,0.27305241508835426,-1.045885075429524,0.11919220644513148,-0.1435132833767921,0.465508803770441,0.49958860116665965,1.244669172374474,-0.2939143019522206,-0.27668612079877986,-0.38992856347679483,-2.1091440355382014,0.651804922372682,0.5131509104856048,-0.5609176231754275,-0.9518346053644323,0.544061438214373,0.8342024229830332,-1.1582533636907086,0.8964907756758822,0.9122619692888009,0.2423366819556762,-0.1442209506708734,-0.5543625190771223,1.0886271415959894,1.472978310216096,-0.6895978395443148,-0.739564024127814,0.6552829616882273,2.4173106456399034,-0.06601348506901399,-0.9508154298992576,-1.0158803128332041,-0.9667123832167502,-0.3884234234414879,0.4426105656952677,0.7604509004395378,-1.087950925545333,0.32436818876986,-0.006372572668095947,0.9439590029269453,-1.1544640100766195,-1.4834634232174237,0.6319698636303694,0.021141317643344076,0.9195393922698782,-1.25690825324653,1.3622666770045775
-2.0500203974295172,0.1047930182341183,0.9375970402506559,0.8646205441779006,-1.1516529658104842,-2.041983104570067,1.076205471662317,0.5171342961120342,1.0304535591705417,-0.24446918059501765,-0.36806463099107145,1.28942971568077,-0.5240683976914036,-0.7384019679430579,0.7807681918179552,-0.45063388819375794,1.8930314573277918,0.27952833592080184,0.49607980653945705,1.1595405550461506,0.501577850597794,-0.3913633761525476,1.3810081849205527,1.7551607007406607,1.6214777581863293,0.17437603021591963,-0.8995296940144889,1.1066039168331658,0.27385025071136726,1.1704044600248138,-0.712636860442879,-0.4688690395524843,0.8093521308200728,0.004932882453703408,2.5735058201281538,-0.4835089645772259,-0.5276489700483379,-0.8094768157897808,0.860300770597413,-1.0232645403211376,0.2202043454955761,-0.5318419307139282,-1.3882571857775383,1.007062300071926,-0.298038837083467,0.04332202289624011,0.40147049226168763,2.1599623471159757,-2.0793860404818965,-1.4912576328009541,-1.0664114736936543,-2.284893975755915,0.5114416233667219,0.45163406357124275,-0.5853370260363729,0.8802475956499312,0.18577350170767803,-2.8026225558632283,-0.7177462453729867,-1.8624237994738915,0.8255579588630731,0.060463151650059915,-0.5700354157279761,1.9338578914618751,3.1810857223975684
0.916462950199386,0.3785442767561191,-0.8953620484404006,1.1265437549174908,1.041156391645035,-1.208556175363747,-0.9239897338109206,1.3771931036941343,-1.2657330763988952,0.5784687415772031,-1.2436320571944264,-1.1070247605378694,-1.816304276223745,0.18166854751879885,-0.3628307682713052,-0.1920053163259326,2.2244644023906313,-0.6431712725200429,-0.06167055241406488,-1.3845844340940325,-0.1890101598901925,1.5203837131444637,0.36103772876044066,0.1465281521424156,1.9971340323495343,1.573850450464259,0.10126457672603319,0.8979824247589435,-0.13306947924246967,0.5246210548771415,1.1443951132095713,0.21331150276381183,-1.1798393253615895,0.8903401459301323,-1.9795788084797057,-0.39179393260969225,0.41305130527965683,0.5303007273147254,2.1118974589663178,0.03135527617150482,-0.269139727506598,0.15963674267218286,-0.0006975393566388544,0.5985481048920153,0.8715695625074594,1.349507497682263,-0.3886131895031738,-0.07975107977879664,-0.6511359344952098,-1.104950084152073,0.5520239159090942,-0.24763967373473195,-0.09363901362743995,-0.45577940714514226,0.4645811707135324,1.7136734276462902,-1.8992098603325338,0.35172418043939413,-1.3973982718811229,1.5272863117352915,0.5512583601366503,-1.587417943980476,1.1156536433291278,0.2873186646039499,1.261053052332999
-0.9834058057106355,0.001508311644484478,0.2743634773229951,-0.6583043226049133,-0.6744202765343876,-1.635714323420212,1.1699316310129781,0.2632481636171245,-0.6038094309367302,-2.047114526648197,-1.2697117174252779,1.6466159099096354,0.10633291140873954,-1.317187220136336,0.5440879956527056,1.4104875898663005,0.5564294728557256,-0.2932737611445345,1.2845290075542364,0.46559460299608235,0.6104482883411537,-0.7577981879425788,1.0039859269042344,0.8554522877570657,-0.29450153917065575,-0.9298018383609036,-0.9884759118932737,-1.3034914369157369,-0.895094509739769,0.4155522355376817,0.47924405136212267,0.17861708753548278,0.2421238599284402,0.7835951145918666,0.0893457730823804,-0.25317107748815276,0.8509848584039563,2.133826759950927,-1.0176044392141215,-0.04506402874548737,2.327288270107116,-0.3409182952575799,-0.9853032256391229,-0.5486836490717946,-0.12302985351359709,0.7717470643459121,1.1771823668717434,0.6921904296214818,-1.3656917668824322,-1.5191932144529543,0.7362371964136447,0.4657030703830608,-0.3438017715818392,1.696822979900969,-1.614833562803193,-1.3957678617594358,-0.0689621494214955,-0.18062142835873451,0.6148348935486276,0.6027193586988469,0.7983286186485101,-0.6471841891347639,0.7718298740674411,-1.8032193431142194,0.6966629586372245
-1.4443298286056454,0.44719674006623544,-0.14523079861876015,3.0819578234347045,-0.4581409226112201,-1.8098780790129074,-1.1527711231298994,0.3931186292967188,-0.5979226269859736,0.7701834454501388,-0.4545078802431782,1.279037035225997,-1.4267035784010085,-1.5001908972960944,-0.05601295425761837,1.8517556325236846,-0.7534720234706859,-0.34833966742360556,0.7252816040991548,0.6670446411429324,-0.6790939914606431,0.25927341208884336,0.9634670883674967,1.4801805915990116,-0.5541825875687707,-0.9858784065897791,-0.3993886070547209,1.1391972078075383,-0.26826938786267623,-0.34570781630244524,-1.8050666332616159,-1.1176909728105533,-1.3199705606097145,-1.035189826091856,1.0086339448026533,-0.5500547738723864,0.4650871430090988,-0.030335719242172716,0.675178749973601,-0.042181656506318777,-0.1242119357476071,0.3480352151641609,0.09795691620956049,-0.010974914741140068,0.6646858677361954,0.14630413339730552,-0.8225814300254978,0.5015628593623582,-1.6551347394198748,-0.16703603381764642,1.2532767077898173,0.624067128970335,-0.5279753772647492,1.5525733669525656,0.1755067414890183,1.2399230826340215,-1.6092636294613756,-0.08724289278863667,0.31565438311758137,-0.22459668588970053,0.3869246500266778,-0.5288207310386283,2.4106503914908806,-0.8395637522656082,1.4828155241569687
