April_3,June_7,June_2,November_8,November,June_5,April_6,April,May_5,March_5,October,November_10,July_3,November_2,February_4,August_2,July_4,November_6,May_8,February_3,April_5,February,April_8,November_5,November_7,October_4,August,June_8,May_6,June_4,November_4,June_3,June_6,March,October_5,January_3,August_3,June,May_3,December_2,October_3,July,May_2,March_2,May_4,December,January_2,October_6,October_2,November_3,April_7,April_4,May,March_4,March_3,January,July_5,July_2,May_7,September_2,February_2,November_9,April_2,September,September_3
0.3155803891816076,-0.08568346488327891,0.10615700940596683,0.48562246891521094,0.02673063780980999,0.03988505408686403,0.2712674187853334,-0.12208696694136584,0.08023848881952805,1.2511924482919456,0.133696304079858,0.11234222170128069,-0.5462565024647882,0.3468258382019137,-0.3265479637460363,0.5895354146052819,0.4015198556057542,0.32062559577704886,0.3418257137568244,0.6271486775025997,0.0630491557334592,-0.1630732896568991,0.0048271596219665105,0.1499273152576975,0.1940024760639854,-0.08404855155730426,0.4984243701467141,-0.49499709409680415,0.6225793578700908,0.3772079934691703,0.6536157384100789,-0.11268550811551854,-0.363965251989769,0.23743793718416623,0.29849480601181283,0.80425626285927,0.11092904632452558,0.22913882027100224,-0.8962582875844107,-0.3541851793454581,0.5632265168000421,-0.41511027255532423,0.015819902464990585,0.6591199929315478,0.39056966767307527,-0.086294277837862,0.33244067182631626,-0.6570214866429805,0.12105306371568293,0.01736304518487411,0.04930677163566792,0.13474817990852261,-1.0088632300668943,-0.11698925789060574,0.26210533735025454,-0.04473331585441019,0.8595100191070233,1.146737577807681,0.9439196469701029,-0.0812608279043319,-0.14643389033976056,0.6603293684016678,-0.4696894261141172,-0.06828621311520545,-0.17185371906890728
-0.2717942685394469,0.02092521569980068,0.1891624699028147,-0.27700681674876415,-0.056525574038429775,-0.734237673685283,-0.013839133043902073,-0.2106966224899313,-0.4073187496337947,0.5265860893357691,0.5507057926147952,-0.48897292826064337,-0.1969590212338789,0.4531557930542488,0.42693496105469864,0.4545013235043311,0.2332860622931122,0.4768348768199889,-0.23290223263629237,0.19643681015557674,-0.3595828313913922,-0.4000468326616142,0.07967778678818795,0.4026247578809591,0.0877486823259591,-0.4966806633092541,0.6775403104578137,0.03953243825793308,-0.19681967255817823,0.24946808741683763,0.9243093942391681,-0.18575300459309366,-0.10299640184839541,0.19731534278704888,0.64817347443244,0.594844228182485,-0.22347182346342298,0.49321420889799467,-0.33398726132069934,-0.5101625742797302,0.7436672602181605,-0.6331925771175078,0.013246709421000508,1.0712866054814383,0.44522663878154933,-0.24482130318944478,0.41914220604565133,-0.5400893635489038,0.1508312068766498,-0.3871949137556423,-0.4101480356098014,-0.05537299244258805,-0.7887263047924066,0.2696032454047015,0.716722712057159,-0.43321267456179835,-0.10509508466296777,0.7490631645458701,0.7790936945298467,-0.43839580800596695,-0.18058816665655356,0.5640397421388385,-0.5274940990544874,0.11060042585006125,0.45215874962995795
0.2533714156926764,-0.2017577997232237,0.19573316190231632,-0.008237929863821158,-0.31479320860428917,0.2756369728124497,-0.12814792969771763,0.2200729456234189,0.15187072235627042,0.5400758352492061,0.2833495078971211,0.05281085310768707,-0.423509041160013,0.19091829727958326,0.13443667862502862,0.5619356058642321,0.27407245630290616,0.4519577341078166,0.37914115008996163,0.12753537363623096,0.1893646854361089,-0.4655726013129259,0.2506090625635923,-0.3465256878182168,0.16860142826067184,-0.5010822329937328,0.3242775077185561,-0.5028136485413401,-0.23756480779120542,0.3003564624712999,0.6925373336565058,-0.3671099112691184,-0.5094217790855847,-0.023636434607119235,0.09763064053325819,-0.2547396920862129,-0.341389732502278,0.34394793789326816,-0.5616808581352832,-0.4842798115102658,0.7749556596206701,-0.29230942520249265,-0.33963441624912344,1.2757400448215004,0.38184955328271464,0.11583993031871385,0.2837453916624533,-0.33431706219951557,0.6262331241416186,-0.07450523214287066,-0.5394246091441401,0.1568079705863823,-1.3286558654247596,-0.11675094204780487,0.7841785669869944,-0.254628012585619,-0.2727318546516667,0.7198472707875605,0.4790296916163499,-0.008145756329666663,-0.4555545485956226,0.777306389182251,-0.5835317407897068,0.26337516864629384,-0.5820627483231088
0.34048929269321854,-0.5160315912649946,-0.08566748212187922,-0.20506542857618282,-0.9957568509314536,0.4712375001204743,0.39105611431652726,-0.20477704698096447,0.00044079736148042864,0.3077075077132267,0.16674061458478684,0.11450125755629444,-0.8177194282243602,0.33855449425932305,0.2098532330275347,0.5724176593584015,0.36205821381663267,0.15301155421404974,-0.19013468575350045,0.30211856078410354,0.21479374274032803,-0.11954480170824744,0.06098782704502302,-0.23220677272612125,0.46918453093592394,-0.2921223005621092,0.47804564849821946,-0.3558429719333927,0.015490491038414912,0.3873972184141854,0.5732885598268618,-0.5010874931279958,-0.6686688710434132,0.4903869889916892,0.06990904278786175,-0.0433390757117132,0.13379603080265007,0.38400539567599806,-0.6426968778933807,-0.8600039833337177,0.6417285600375178,-0.4464306343969964,-0.3244210920354941,0.8164425826808575,0.6803198363815876,-0.1329429994230949,0.021540811451102433,-0.8956282167772207,0.306940294459629,-0.11070392925565078,0.04013840653886143,0.4246358053638259,-1.0110727930866465,-0.28266214932614464,0.39273088943982093,-0.20584513813603778,-0.15880573478524102,0.4086348670311413,0.8138690140116809,0.034194676368657174,-0.3583577272538401,0.8427361197496277,-0.6873974523183332,0.08293769316418845,-0.07153248069652209
-0.45331134963894654,-0.2824968473776991,-0.13087852047669515,0.5752075317159258,0.08729195287347466,0.01729535889135673,-0.2618715116646114,-0.026297509903723915,-0.11524984640969219,1.2349398422188644,0.6354129621499176,0.026460462279060903,-1.2729106682913498,-0.039317225941131836,0.12164343774899519,0.4945589781275278,0.1887718055583304,0.08222402804584425,0.4798745961593986,0.5156446641412269,-0.8337681413111764,-0.2053200733018053,0.05307695787043572,-0.11134477856652726,0.7211791172504304,-0.6113145836848707,0.9941539835091342,0.1686671715702626,0.06052564934676939,0.10493905626684948,0.5606698762021367,-0.4468738270401011,-0.533883086290219,-0.04429921680045114,0.410504780248149,0.2213989748635725,-0.31374246615418067,0.34490927318320036,0.2950710947838081,-0.5168783138006975,0.5187085829463745,-0.4566618140383394,0.23308731396330018,0.58910294175511,0.8782811592427984,0.06328078043417516,0.4439031918672781,-0.4429106958311641,0.00040823307236055595,-0.5648750768652262,-0.34668773493411326,0.029794216856424208,-0.9518586515777042,-0.6165166104793065,1.0097718104497782,-0.025407539589591854,0.17346355545155653,0.6769233516071516,0.7617669083392083,0.020275476033901882,-0.5103728696719061,0.6304866004607388,-0.5491876984583672,-0.1127836958148482,0.09959419879683765
0.21736098411710297,-0.25407052309111433,0.2915418108791741,-0.786755687775657,-0.8767373493249333,0.6802515754744285,0.23107019498046638,0.2943342677341445,0.23338629221552618,0.4750387050250086,0.07356906844148879,-0.4562877349670972,-0.570807746854194,0.7031135678876226,0.2294950695770292,0.6907517493954994,0.4614274286028442,0.27308269975095695,0.009488558592177163,0.4620978083049257,-0.08937135817692007,-0.19580618267079808,-0.3584433369877884,-0.7216636487442059,-0.03807003189925949,-0.03376727241318753,-0.054510085974654086,-1.287476838179651,0.007865308160002013,0.23082891585052542,0.5122715695345588,-0.3697303229392855,-0.46570750635268476,-0.11976068898360717,-0.3210241161469976,0.31008956358481193,0.0696159762843942,-0.06324903454470687,-0.21051253319975802,-0.5034338141039306,0.5058837959036061,-0.2837290747934504,0.0891065733534085,0.7097739631485461,0.6709004516858106,-0.4591790091445429,0.18204374195552894,-0.23069114752773434,0.42745270329132035,-0.250225458334655,-0.15331946340328093,0.165008702480556,-0.8917686162654034,-0.694625631352128,0.6163999552743915,0.0572347109332556,-0.22940161611064397,0.15118202966758604,0.697052653833655,0.12424378281593856,-0.5797613364653237,0.5803355793081114,-0.5787705372315702,0.423782310241531,0.13430654908562756
0.08430447381655859,-0.1703719065569721,-0.2531013302102252,-0.21130851410646917,-0.1453102274467534,0.5249768525342511,0.37586294098911166,0.03905447671640596,0.5630682706363546,0.5259444407533355,-0.04016280788819408,-0.5110958263258036,-0.9651936042711976,-0.16667056766157903,-0.0411693906085608,0.5496963595011423,-0.11443014335717885,0.07561338898837593,-0.1963781784454661,0.5956452837874595,0.3159234319932216,-0.097782853118966,-0.2528401542999645,-0.6007066484971005,0.24553241396364398,-0.5482065733348258,0.859099023374653,-0.29354299831428166,-0.1704576967561252,0.14605212547578134,0.5218878269145809,-0.4841009795625295,-0.4146702025873435,0.3324131484891963,0.07256650255289368,-0.1320662045620904,-0.1523042450103131,0.4911118056533618,-0.7053680167916454,-0.448706408918637,0.5328614719151923,-0.5949415995786955,0.4897690932654831,0.3823872615221172,0.5804232207467969,0.49869012139243246,0.5012147275972609,-0.22742317265978687,0.34942788559630594,-0.9464722645635141,0.15110043875926857,0.1858882424868965,-0.6713281432030687,-0.9312764966950745,0.684811478633627,0.07331978235496592,-0.6161899809734379,1.5372189311170583,0.9418125815043218,0.20247505034201438,-0.4802353908835179,0.7619818513381384,-0.7395057112528132,-0.15350344576329725,0.3311779332534956
0.4016997687770559,-0.11302336634666386,-0.012360281044192754,-0.2355178810520757,-0.30227282141077433,-0.46610898796849615,-0.10233496060433327,0.14713945977711185,0.07687263583305338,0.4874344398354357,-0.0550138141493139,-0.21727206075791483,-1.026534022750598,0.21369986059926246,-0.23003529864077382,0.2627485984871914,0.25584968560375637,0.23681381541563984,0.32350729258393085,0.5260171722148183,0.40446611602342514,-0.3935599703121226,0.05687694384093891,-0.36057908840293734,0.0031545570982903365,-0.09223525175709174,1.2623086424126142,-0.018106148656153093,0.07209150970904059,0.24058346654354335,0.5314102805569684,-0.3849580402167079,-0.35858001384263183,0.2415585357689421,-0.4676854307381724,0.5248202836997647,0.19061825114119718,0.4498351552763001,-0.3586326762706778,-0.5050345316235345,0.4507586617330127,-0.8806427529605986,-0.3500714557425276,0.6642131163306486,0.19642199554623713,-0.7323420625745816,0.24196055987520837,-0.18604857809522218,0.5846968452600488,-0.7323085548416931,-0.19998615411846563,0.06189379868609541,-0.966179923240614,0.2215287268375116,0.24341134599094585,-0.025970158052549472,-0.2772678933098596,0.6863029240874313,0.8300070014737151,0.39641039928745225,-0.3863187266852236,0.7659400977005087,-1.1246140833932907,0.4820868017360719,-0.17437803332698182
0.06718549644700995,-0.1107171342436443,0.07042830804787847,0.06116522745033269,-0.2253256216574187,0.701026472026593,0.020189483622442064,0.1384594804365113,0.16436248121303787,0.9207951023685592,0.2964045020140805,0.044452545208368124,-0.7288516083329306,-0.006594679174468723,-0.0008385799728998569,0.04326310878138708,0.1280628968851969,-0.03916826782516446,-0.3810914992139286,0.47846924178297645,-0.31033631829470226,-0.14105723972666032,-0.14227024235855645,-0.36978173174206785,0.28136618774914307,-0.959089538529107,1.007374618597688,-0.454412783111648,-0.01100811738199782,0.1338812391154286,0.939702634842051,-0.5147206807088113,-0.48034890624848814,0.047943075090544574,0.5639228989661315,0.3701965303806609,0.0026541271515165867,0.2509465414653229,0.18756713174178347,-0.5371517971368466,0.7428222274618734,-0.8099855758347065,0.2777325070156744,0.43779917027369997,0.4852236588918408,-0.07022341338919436,0.08868605667194765,-0.04954506825662833,0.19510069902975313,-0.17144843520897188,0.2074575346969645,0.28091289511479567,-0.649110006936953,-1.5665204455888067,0.30873599815546937,0.2016090194362301,0.2594623364151343,0.2860444992991293,0.8419350457876634,-0.10008658530199738,-0.5108068839188212,0.35937121827655116,-0.6204942391958392,0.19337900336333164,-0.21337511950675672
-0.14956310194788502,-0.05513890235446567,-0.031326734814996204,0.5658122858054865,-0.08824124731628122,-0.14546342096561138,-0.039133044663270784,-0.0562607249445584,0.06037136728920192,0.967555285684389,0.4900048994853435,0.03440495085722937,-0.9304130075695063,0.476859581537494,0.09721638657430592,0.17868607344557513,0.021620251534913287,0.28755005547139734,0.4708595797913986,0.4543089052344005,-0.24546574080878258,-0.03967116951882178,0.0493969304806165,-0.18356163074110826,0.07288157277070423,-0.6013136306984015,1.0060662849569249,-0.7257231899749451,0.0597262498074186,-0.06535701306596847,0.7200187333501522,-0.04469331372275506,-0.3038675856753769,0.3156662671145603,0.43540603487635315,-0.11112374704959674,0.1226998187753382,0.4462771927205641,0.0071488568466741165,-0.5458787186122349,0.7562511684277694,-0.43088845940567333,-0.4349121916783437,0.2273573804478566,0.9293488422732203,-0.2395440710541421,0.5820945833309202,-0.7982623025560877,-0.3990170630219481,0.1310601103996381,0.26399569284922597,-0.3064955509273057,-1.0383839581736771,-0.03894049294352323,0.3315572473157315,0.09224929626529989,-0.5151850345629424,0.14827744293557654,0.8903226510309606,0.03946796885011892,-0.2422882410532992,0.6465053452929053,-0.2666274838442224,0.03214141486537455,-0.11471326066961805
0.349169046052498,-0.36552759487994413,-0.03523969853622362,-0.20084399536849445,-0.5075156036505104,0.001710016500603255,0.1703127374941781,0.07959705110230864,0.2003988618457916,1.02113273970068,0.4035360234472287,-0.11314116664392233,-0.30257969794110895,0.28753037092768086,-0.05054432991909789,0.4273964654097428,0.18492808639308742,0.018418320989043335,-0.24307311238278645,0.8434430051441619,0.11435507262948671,-0.06685396405439634,-0.1638438621591786,-0.10787051175853879,0.5872123688626321,-0.5062001924280262,0.8198396586256744,-0.22143516443177266,-0.17279606192221814,0.26566106882699025,0.8255833792962227,-0.281912118114797,-0.19679993461471712,-0.14538768794466583,0.5504162298442821,0.07587375134199556,0.07162807135007557,0.11009792253812697,-0.5453778668177831,-0.006450325849805684,0.6092072820879727,-0.34943088649769827,-0.4959173365244914,0.8283125853571617,0.33606446476310914,-0.7108350530513377,-0.010108224988798334,-0.01938566866843701,-0.11050795380317474,0.27680114343320184,-0.07596315190162822,0.19594931579452746,-1.0842890880769385,-0.6309393980739729,0.8440689727563283,-0.2949399374049922,-0.10912947087975038,0.37901741263215494,0.8292418663275178,0.194971568921414,-0.30173883218175346,0.4647151975825238,-0.4934272765347801,-0.16877388158855017,-0.019140661713242947
0.22556888497523836,-0.055638051147189393,0.12009996595232611,-0.06574584899324043,-0.22233708191487567,0.3790861983114734,-0.14782106121448113,-0.13250415840338392,0.24047951881967541,0.8359329615497199,0.06452801716718956,0.19484713632173803,-0.8277465835574964,0.10425958105442959,-0.24413660203234344,0.1572889775703732,-0.29597321413561295,-0.22694887332426014,-0.08028526866431768,0.6966403586121159,0.17901212437391315,-0.14469961708227935,-0.08863257224694499,-0.27827730360612674,0.5159886465181369,-0.5323871957046742,1.0650570434278492,-0.5673461907054705,-0.18733031016667395,0.14924812595142056,0.7818189433248269,-0.4813636062689439,-0.39045456684865604,-0.1220878267499376,0.11679736663560167,0.5003189715525441,-0.2347391867670448,0.4098833273788525,-0.03980598633806717,-0.06644351681330876,0.6126274554931124,-0.4158428114320048,0.07044484523832353,0.4039908167539348,0.60070676322038,-0.06686910205118857,0.10673885414556525,-0.47342763609049854,0.1865822495470433,0.16223417807753088,0.019584277331380337,-0.03809287795947476,-0.7937854125505257,-0.7344500522508318,0.5505574300105284,-0.3500791334077663,0.17408281670435383,0.6858114471766891,0.8732715073431293,-0.26648420084875185,-0.4869758012156953,0.29949044412877196,-0.667815702745008,0.4099842069673926,-0.08759309518296157
