May,July,May_4,April_4,March,January_2,November_3,August,May_2,October_2,March_5,June_7,January_6,February,September,January_4,May_5,April_3,June,April,October_4,February_2,March_3,June_6,September_5,July_3,September_4,July_4,August_2,October_5,May_3,June_2,November_5,February_3,April_2,October_6,March_2,August_4,June_9,July_2,July_5,September_6,December_3,April_5,July_6,October_3,January_5,June_4,December_4,January,June_3,January_3,April_6,November_4,March_4,December,September_2,November,November_2,September_3,December_2,August_3,June_5,June_8,October
-0.34780745721032535,0.44510816731878006,0.056483318879407135,0.23678410079218626,0.2082115318156687,0.4070595204719814,0.12493776131849267,0.032415093140090834,-0.0799809126258852,0.09196327318604577,0.038737507966525364,0.39203707842692737,0.282816014848368,0.26887143082240367,-0.02648561500045187,0.15755251345916932,-0.16119975828094363,-0.3632083094450816,0.017196596656619798,0.21901773314184736,-0.11376185751818346,0.15074643232810503,-0.10065398228405471,0.33515694980012195,-0.0459680183388813,0.2049729358548095,0.08565498889384451,-0.009821900667213319,-0.15682045556509794,-0.3005333128649514,-0.05871667937694982,-0.11397927441836346,-0.07487073682235065,0.5641902802670054,-0.0090930321032783,0.04283206980674095,0.1132913391503097,-0.042025444108313915,0.031561717324244336,-0.016471392646150287,-0.32544134066550606,0.23419745208173184,0.05788357914759036,0.1738558758440591,-0.049761200310566404,0.004913437159567187,-0.2476056489646149,0.013907477126434063,-0.14357756769677793,0.13206697033570255,-0.009745501597279105,0.06001918865191482,-0.30082691591117233,0.11628804665273301,0.039048809947457436,-0.21107431553549932,-0.11950797745863341,-0.11196387825243628,-0.17661017538945606,0.037945450405025345,-0.21732044019792288,-0.167924740473355,0.006581494671405699,0.00204092603582803,0.14864780171444678
0.13054425534927308,-0.04268901409363361,-0.15058600198706426,0.13465348415964967,-0.08310527658158175,0.18627434044435642,-0.029956848464002983,-0.12142968823278782,0.017303473013241737,-0.232252836482363,0.08490876165234358,0.18141364478398597,0.485765467566831,0.23349950918621665,-0.12621302156158348,0.11595323631792,-0.0007235083696076477,-0.23462930206522892,-0.012670590630371775,0.06882263658077944,0.12133335060734972,0.2429660680098227,-0.0651178513662429,0.26382417169839234,0.20877145028323219,-0.10393266097328165,0.2827771778217872,0.1218886827658674,0.11923118033898644,-0.3333183800363589,-0.12745156932464383,-0.15732418731407155,-0.17249170266539077,0.11625485399688239,0.016645438482102246,-0.34555798799138093,-0.10017804196298626,0.14407619426268276,0.08410155843695012,-0.07920706359155315,0.0311407539781239,-0.09342858161013023,0.014479725485531107,0.11424893301268443,0.15018953667932777,0.17041138258612856,-0.049392208114426815,0.20670627800472605,-0.014711922885754436,-0.05257404792296606,-0.00319064738409924,0.2288986634858348,-0.11268414307021733,0.09712781941950412,0.04517104659078358,-0.05593202797981658,0.0802227628743131,-0.0014629091590708538,-0.20907171865550642,0.11474627955244984,-0.12129912259406507,0.18747673060832443,-0.03969046340532003,0.030891475389774065,0.10892919869487788
-0.10798466104737041,0.21467419441334182,-0.23705138561713165,0.131613132113572,-0.06427342976441713,0.12958330428372905,-0.3539107719348025,0.12178164722182472,0.1029683441617833,-0.11973918296750832,0.2377283914899479,0.16256549506327145,0.04426550960347173,0.08179047635840968,0.003491230764432352,0.02074950705127201,-0.1816139205721531,0.03300663100498473,-0.002264669895437034,0.1854031050633929,-0.12519220706505976,0.10615760264242921,-0.10935084763799612,0.15673635068076786,0.3429908698204952,0.28613780081836104,0.010166479548455426,0.37804776785594657,-0.03280731890306256,0.055558302366374254,0.10410065194894819,-0.07539342598605661,-0.08175914972317182,0.2649599669111802,-0.22421930265560366,-0.06687987169050223,-0.05208211641716238,0.03360122070896836,0.04818519382385605,-0.09400011909723845,0.10835071197898671,0.09518416993678816,0.043377328476836945,0.20343714906581595,0.08411340345417008,0.023853473678505998,-0.09640753615645603,-0.008822779756632308,0.18247924725816253,-0.10320190304503327,0.1469419407889295,0.1212374969792484,-0.0999766149254516,-0.4890908355741854,0.0786481924532828,0.14686372335334175,0.1034490025541123,0.17282044262729176,-0.06309385522509728,0.27346537679489363,0.08776208516764136,-0.10404278838208242,0.01840301820535461,0.09670167366982012,-0.08447891405779104
-0.1703809249342851,-0.1468872177344391,-0.012035836238319074,-0.16993557952159768,-0.05292669159328561,0.3399913661749949,-0.15317175346274917,-0.051847059870692457,-0.13113513082859493,-0.09885768375897493,0.12827446794342484,0.1966769596938526,-0.03112087794704461,0.15476816977602798,-0.24247091414045388,-0.1406109153624839,-0.21452720759580696,-0.21132269400654102,-0.0543931377549177,0.07918640294566608,-0.06174071251397269,0.011229074907543154,0.05994399228369577,0.180279240596636,0.04890216749360703,0.05298804119995555,-0.0016392148929108286,-0.003294501863879116,0.01407150857251244,-0.2070709344069273,-0.07139581653895005,0.06599030888777271,-0.10963019969196533,0.3538632161333037,0.07542486896615676,0.030062323933529606,0.10173899776042489,-0.031357839507690076,0.15598503456137583,0.07950290794176054,0.09672208502784974,-0.08898723247553558,0.04422558797127479,0.0647434276691742,-0.11996005532451326,0.038893254930832406,-0.054503095169498875,-0.0020042126032686035,0.058810770150924604,-0.12394748326623391,0.13021350030979045,0.17138707001398973,-0.11733385493838595,-0.19707650180169203,0.058303411193273064,0.0562063833845273,0.21624896806666005,0.2911258799931998,-0.19907065479844843,0.23894941330391783,-0.07784769765263727,-0.08720777483523595,0.042206913593379754,0.02419048799889108,-0.3995073413120152
0.05447965100141247,0.014639655172612988,-0.1701557781159527,0.22852217421272045,-0.0706994825373648,0.1241389745817143,-0.27716141466757394,0.060878989788716614,0.19736567967680094,0.06517053394874554,-0.1398020479440018,0.17179931502130225,-0.22758101822631552,0.38728658699047014,-0.025120725733091563,0.0006470275988549809,-0.15814890478250382,-0.060487676815241295,-0.14443230645621175,-0.14106372331128458,-0.06043525619988514,0.1047443564643594,-0.08077073361471251,-0.008739490865174865,0.11605381404268078,0.14398487460859935,0.04617242162747222,0.23467230962811367,-0.03373000300914707,-0.07399189214502011,0.048178834909639805,-0.06458645452118758,0.060117276230552116,0.0683026012378033,-0.1658893900996784,-0.20813025639840665,0.002293829913744402,0.013281472868071104,0.06997845127657203,-0.03157992768528389,0.2019345673219645,0.0019510681021034995,-0.13611089845717284,0.020845372453741063,0.05393630193472507,-0.1019180659186456,-0.10463386621271462,0.051253736166591596,0.0011025397726888604,0.05722189148575671,0.18629849233371965,0.2758491253583194,-0.13197419221189544,0.0655280042301043,0.10889102753443267,0.1534107592405752,-0.1702621321924989,-0.027603696550240475,-0.20522496410124186,-0.055846520775988964,-0.33082620915348493,-0.13064503718667503,0.23728912033085292,0.13815285586956483,-0.06400300637739018
-0.0314785597707165,-0.015517315053486592,-0.02929744952297301,-0.2578993441364363,-0.016557017819449158,0.14387341603058232,0.08210275196256316,0.05468551815610535,-0.1376834471552177,-0.22304133808571008,0.014465837183256452,0.213438929978147,0.100869795034066,0.1535836302773929,0.12480899373844173,0.24097328129697837,0.002100662969098596,0.003491150666117604,-0.0791623120237774,-0.03297448700918347,-0.09346075578339372,0.24617486071535677,-0.2004197749430516,0.07923278677677614,0.035247565487253635,-0.12519964104826248,0.2691084135288829,-0.16959883164140482,-0.22228965677242807,-0.21908597178054667,0.025471664751271744,0.1298821011663875,-0.028145953224653634,-0.01990488732001673,-0.27469437370752936,-0.14566774882094857,0.024514837835271107,0.022965509371257922,-0.20947087656937763,0.1183769236939447,0.036907717095428505,-0.09168154489141592,0.06736033961699993,0.3604100419101594,0.018163811460960383,0.034784822874289016,-0.22975811440469787,-0.0680136576831278,0.08700760933456739,-0.23614738398983454,-0.0649815212968058,0.1860032042743982,0.13226112728647574,-0.056523961665389144,0.3066118417843718,-0.08438252354437262,-0.07824791603508732,-0.014288432360238697,-0.3353844404870734,-0.1318648638442327,-0.046221530532155226,-0.12126126044877897,-0.05148494632530201,0.2608690338967311,0.1476652960147296
-0.055998707997133565,0.33307306394732666,-0.07725921227725192,0.03344556862996277,-0.0587166858316816,-0.1516109219737759,-0.11951111727870407,0.059454681723266706,0.2918940794308046,0.013885980214219388,0.13020099878663274,0.13730438455271335,-0.11259474675220535,0.04699367053610204,0.06981588828815358,0.3203843656693801,-0.05217266177295262,-0.14099601734600278,-0.24477452241768896,0.1704218517628126,0.07772549667110529,0.05045096060610278,-0.24687981377092363,0.09985949958958457,0.16298597622822614,0.21655418364569648,0.06676316018434172,0.05708202992372565,-0.04372761340764872,-0.010840306005344882,0.23440346999479278,-0.08140359101689498,0.08258621118004404,0.1025588869079901,-0.1579493109609755,-0.08720526587991768,-0.10495818433671851,0.039507815486591505,-0.10871772118329626,-0.008716978706797844,0.16184918386245065,-0.00664660160250128,0.00111180200903775,0.055679179175119824,0.09386175774380856,0.14597866360415543,-0.11867727862815787,0.18656192284325113,-0.04634881077413955,0.09251626680291516,0.24641737405788725,-0.09041955928872915,-0.08246354495622395,0.1802877471986025,0.1474808100577007,-0.12757195492934956,-0.17432946482857792,-0.24779195355968564,-0.24753334343373032,-0.08022399878361822,0.007218154897532029,-0.07456512937841106,0.051698235734342485,0.16492424299608893,-0.1691252970532003
-0.06079014764280581,0.08594221411358674,-0.23344800049656478,-0.15239717262061872,0.18698553642065988,0.217911178290422,0.08661936135884941,0.16801304970499426,-0.024749218834757634,0.07873289179137521,0.22306966850775273,-0.02387642234233145,0.0577076758679759,0.22845048367603074,0.14493413726568805,-0.04380061283294226,-0.28719679153135447,-0.020826856407453263,-0.24580878696672603,-0.049227475315539386,-0.13391537438152878,0.2152482089824605,-0.3816693285626947,0.05935092582897865,0.29832339321183987,-0.06681054164188009,0.2959434695020945,-0.15479365481523935,-0.07615465439182105,-0.1848887699229501,0.08212164532739874,0.06574689998934596,-0.18605251086241603,0.29688446714658084,-0.17355372935384475,-0.09825831464948862,0.00039314703218204863,0.04807736863728818,0.08833938723988799,0.23084045302869322,0.09749454308234283,0.03190120270370072,-0.07168023713400212,0.29059482664156255,0.04943622390786377,0.00957241016690641,-0.004549952830048396,0.16532953514627946,0.17911921218683519,-0.18195878792556452,0.1543534027347241,0.21307277650507928,-0.09292953725100371,-0.34013040830819574,0.2998863636459235,0.060706371415192355,0.03485631321684468,0.060540264130514915,-0.24603602552321951,-0.4164269036779932,-0.06301226080895686,0.23723186291938944,0.09617286024697749,0.07217905591323195,-0.01321169417127371
0.059888299333372495,0.2726658697322917,-0.11828593680881219,-0.0018404327844760496,-0.009212796761322691,0.32946946611226074,-0.2063736350426145,-0.007632642828466167,0.006781803784446187,0.05884607753300495,-0.13974133049785142,0.25385706787924117,-0.2241615971631081,0.3760856251892861,0.09096533713292362,0.14507434193345917,-0.12977050618406152,0.10048136082279394,0.03629584125521021,-0.016298469220400506,0.035119834974028236,-0.031583558046659584,-0.5454106135295972,0.12718751073305076,0.23066472461050355,0.30952648891557283,0.07347773954017323,0.016767161355162763,-0.09728768515393973,-0.007621783723239411,0.03001223216717286,-0.3047288770831298,-0.03646496739356215,-0.028249160467859254,-0.05501663603133378,-0.22746370125562698,0.03811146731589565,-0.05713571927294482,0.02206171384225923,0.06592502236850142,0.032651964458141294,0.19093874794697951,0.03863517072313136,0.10333301807998599,0.1532306880720583,0.03552719692758139,-0.16965612697583388,0.043490406376521885,-0.2972300819091022,0.039705799560555234,0.07208199900650009,-0.05246152878102581,-0.23133608970584305,-0.011660675119622547,0.19399415654609248,-0.16434791490927012,0.04245222357513796,-0.0023985430076922075,-0.20322628790964908,0.10466696009972398,0.11914228382338744,0.13675313982933543,-0.18983930838311952,-0.0485348102171391,-0.04151825012943658
-0.23447591186263383,-0.05949427608088197,-0.10527021223748312,0.10601271574321891,-0.22363916790586316,0.0918007595403558,-0.1297501166862278,0.0008920241453803067,0.14258108005983466,0.21130736466798647,-0.01845688104319445,0.0655550865263378,-0.08483286470653206,-0.09156782732721508,0.12827331797502972,0.007152563959572609,-0.012312278280520051,-0.08864527398478184,-0.20376140334729764,-0.11252723778881586,-0.01112127316069042,0.1982161471265757,-0.28191974611731757,-0.15076370228779717,0.3022283549738687,-0.11664522102992934,0.15608022545701278,0.03336207455966662,-0.268140381357833,-0.11193283660104997,0.024729819532186944,-0.06226905848328594,-0.3107389825937577,0.4993609600980578,0.0849461051308142,-0.046929357125005684,-0.0510331449213416,0.06065846742828001,0.0955410329205563,0.11153105340682325,-0.07710200893049494,-0.00014385508013746613,-0.1023421320940007,0.06874789341407628,-0.021656531019746777,0.1758180974492797,0.06485937116178236,0.17626892453461154,0.24700113146612337,0.14588368108149866,0.13798504164111614,-0.2631320608284817,-0.2324446586113673,-0.32595158946550096,0.15824765951382674,-0.13260812323065324,-0.05747625280178798,-0.020857287780130435,-0.2640197797213678,0.09500377011158821,-0.12594168293302127,0.15137776586045304,-0.017759275351755324,0.1476377274685642,0.0897259001798271
-0.0464897960177599,-0.11922372202179263,-0.07734261999467718,-0.08542934826346323,-0.03494231426540834,0.10253972479112705,-0.33221370316257226,0.2789718305711076,0.023279274897722274,-0.0809587959836967,0.06223251799296429,-0.04466138680117071,-0.13430324409306668,-0.1554172945276872,0.05021701727829698,0.03977909542770229,-0.0652557312618026,-5.789832530895406e-05,-0.13405810833928708,0.2709075170634287,-0.13628015470425242,0.11528693247426196,0.07883771608021518,-0.08548547087133945,0.3392015169092074,-0.055006866056545714,0.3934035294506914,-0.0004206282519156612,-8.866266555389302e-05,-0.0007165471002820965,-0.10347631296034106,0.006899905907508756,-0.20181356893659108,0.29901690088830457,-0.04428540869977127,-0.12156147963031931,-0.06628718602978284,-0.00419489657174206,0.036290010038511185,0.09094909669291408,-0.2547326408497126,0.21534258914369875,-0.06102813545731517,0.05803713490749186,0.06250216064768999,-0.06598846217152762,-0.13664557678396053,0.24807785150848005,0.09970744946237986,-0.08762443140792883,0.006598545059332998,-0.02827325095649085,-0.1925303361706245,-0.08318974279893226,-0.15138883398362016,-0.29678789621641494,-0.13997974164550764,-0.07057691172853853,-0.12565782181897,-0.04976806162197,-0.165265414616222,-0.015225364222073504,-0.08203575434566658,0.1395534170154198,0.021414503968709517
