June_8,April_2,May_5,April_6,June_6,April,November_5,June_3,November,November_2,May_6,March_7,February_6,May_7,June_9,July_4,October_2,June_2,June_5,March,November_4,April_4,November_3,August,April_3,April_9,March_8,May_4,February_5,April_5,July_3,March_9,July,April_7,August_2,January,May,December_2,October,March_4,February_4,October_3,June,April_8,January_2,January_3,June_4,June_7,July_2,February_2,March_6,August_3,July_6,March_3,September,May_3,December,July_5,March_2,March_5,May_2,November_7,February_3,February,November_6
-0.08568346488327891,0.3155803891816076,0.08023848881952805,0.2712674187853334,0.03988505408686403,-0.12208696694136584,0.48562246891521094,0.10615700940596683,0.02673063780980999,0.6536157384100789,0.6225793578700908,1.2511924482919456,-0.3265479637460363,0.3418257137568244,-0.47484959892176637,0.4015198556057542,-0.03169152314843526,0.08316115911478128,0.3772079934691703,0.23743793718416623,0.1940024760639854,0.0630491557334592,0.32062559577704886,0.4087884556087543,0.13474817990852261,0.0048271596219665105,-0.6235149427696898,-0.8962582875844107,-0.04842434543751652,-0.38393278884912485,-0.5462565024647882,0.32153098882486514,-0.41511027255532423,0.04930677163566792,0.5895354146052819,0.33244067182631626,-0.024176724713896577,-0.2733099117049357,0.5632265168000421,-0.29978264783812936,0.6271486775025997,-0.6570214866429805,0.22913882027100224,0.7390720677736977,0.7454633780065328,0.80425626285927,0.3490905713872775,-0.363965251989769,1.146737577807681,-0.1630732896568991,0.4557086690298585,0.11092904632452558,0.431820117260137,0.6591199929315478,-0.06828621311520545,0.015819902464990585,-0.086294277837862,0.8595100191070233,0.6497001620272508,-0.11698925789060574,-1.0088632300668943,0.22181067161875773,-0.14643389033976056,-0.5929073761617152,0.6603293684016678
0.02092521569980068,-0.2717942685394469,-0.4073187496337947,-0.013839133043902073,-0.734237673685283,-0.2106966224899313,-0.27700681674876415,0.1891624699028147,-0.056525574038429775,0.9243093942391681,-0.19681967255817823,0.5265860893357691,0.42693496105469864,-0.23290223263629237,0.3008775056643212,0.2332860622931122,-0.08234748343103095,0.24365135641624117,0.24946808741683763,0.19731534278704888,0.0877486823259591,-0.3595828313913922,0.4768348768199889,-0.1710120791353717,-0.05537299244258805,0.07967778678818795,-0.5742042618382168,-0.33398726132069934,1.0148726755163757,-0.3425699028810922,-0.1969590212338789,-0.21498426061328113,-0.6331925771175078,-0.4101480356098014,0.4545013235043311,0.41914220604565133,0.062228627438696844,0.5845951467701301,0.7436672602181605,-0.21534229559166396,0.19643681015557674,-0.5400893635489038,0.49321420889799467,0.863044279571653,0.37883949491472085,0.594844228182485,-0.5873844255278944,-0.10299640184839541,0.7490631645458701,-0.4000468326616142,0.04621181134320903,-0.22347182346342298,0.347636681022496,1.0712866054814383,0.11060042585006125,0.013246709421000508,-0.24482130318944478,-0.10509508466296777,0.5593117515022208,0.2696032454047015,-0.7887263047924066,0.20850146802659525,-0.18058816665655356,-1.1577281503017867,0.5640397421388385
-0.2017577997232237,0.2533714156926764,0.15187072235627042,-0.12814792969771763,0.2756369728124497,0.2200729456234189,-0.008237929863821158,0.19573316190231632,-0.31479320860428917,0.6925373336565058,-0.23756480779120542,0.5400758352492061,0.13443667862502862,0.37914115008996163,0.1498779983585467,0.27407245630290616,-0.2706407397613708,0.25325714550920125,0.3003564624712999,-0.023636434607119235,0.16860142826067184,0.1893646854361089,0.4519577341078166,0.7702637639399761,0.1568079705863823,0.2506090625635923,-0.1277092137348608,-0.5616808581352832,0.6864876668203129,-0.816522271610199,-0.423509041160013,0.5904780356015812,-0.29230942520249265,-0.5394246091441401,0.5619356058642321,0.2837453916624533,-0.06190318661502088,0.2395266477936795,0.7749556596206701,-0.3642205849081284,0.12753537363623096,-0.33431706219951557,0.34394793789326816,0.795323218863557,0.6835772670055345,-0.2547396920862129,-0.15703045234872703,-0.5094217790855847,0.7198472707875605,-0.4655726013129259,0.35933986334402607,-0.341389732502278,0.9516435266608394,1.2757400448215004,0.26337516864629384,-0.33963441624912344,0.11583993031871385,-0.2727318546516667,0.0887643348700241,-0.11675094204780487,-1.3286558654247596,-0.13562942638804026,-0.4555545485956226,-0.704193044675439,0.777306389182251
-0.5160315912649946,0.34048929269321854,0.00044079736148042864,0.39105611431652726,0.4712375001204743,-0.20477704698096447,-0.20506542857618282,-0.08566748212187922,-0.9957568509314536,0.5732885598268618,0.015490491038414912,0.3077075077132267,0.2098532330275347,-0.19013468575350045,-0.38611789890062226,0.36205821381663267,-0.36978981051635695,-0.1899561751716765,0.3873972184141854,0.4903869889916892,0.46918453093592394,0.21479374274032803,0.15301155421404974,0.4283067709021746,0.4246358053638259,0.06098782704502302,-0.4889264373328566,-0.6426968778933807,0.8796412910936633,-0.7061774212742172,-0.8177194282243602,-0.4149512452922577,-0.4464306343969964,0.04013840653886143,0.5724176593584015,0.021540811451102433,0.3353611960554559,0.06165280525038859,0.6417285600375178,-0.40547897798547633,0.30211856078410354,-0.8956282167772207,0.38400539567599806,0.601226029568981,0.4208398334849773,-0.0433390757117132,0.2023830766282526,-0.6686688710434132,0.4086348670311413,-0.11954480170824744,-0.036405198559301216,0.13379603080265007,0.6701084086655571,0.8164425826808575,0.08293769316418845,-0.3244210920354941,-0.1329429994230949,-0.15880573478524102,0.3280523684107296,-0.28266214932614464,-1.0110727930866465,-0.004463246020129805,-0.3583577272538401,-0.7396285933912233,0.8427361197496277
-0.2824968473776991,-0.45331134963894654,-0.11524984640969219,-0.2618715116646114,0.01729535889135673,-0.026297509903723915,0.5752075317159258,-0.13087852047669515,0.08729195287347466,0.5606698762021367,0.06052564934676939,1.2349398422188644,0.12164343774899519,0.4798745961593986,0.02538301398321209,0.1887718055583304,-0.380941762468075,-0.08525646838444198,0.10493905626684948,-0.04429921680045114,0.7211791172504304,-0.8337681413111764,0.08222402804584425,0.2697626678522552,0.029794216856424208,0.05307695787043572,-0.60901687277875,0.2950710947838081,0.41163298616335664,-0.5873740191776178,-1.2729106682913498,-0.26256758396406615,-0.4566618140383394,-0.34668773493411326,0.4945589781275278,0.4439031918672781,0.05980039729808078,-0.10283587324307301,0.5187085829463745,0.04308741117360708,0.5156446641412269,-0.4429106958311641,0.34490927318320036,0.9506540962088991,0.9456719886798424,0.2213989748635725,-0.3651567031383169,-0.533883086290219,0.6769233516071516,-0.2053200733018053,-0.3050932180785981,-0.31374246615418067,0.6054671712472379,0.58910294175511,-0.1127836958148482,0.23308731396330018,0.06328078043417516,0.17346355545155653,0.1983843022071744,-0.6165166104793065,-0.9518586515777042,0.008444943763966893,-0.5103728696719061,-0.5589309751277614,0.6304866004607388
-0.25407052309111433,0.21736098411710297,0.23338629221552618,0.23107019498046638,0.6802515754744285,0.2943342677341445,-0.786755687775657,0.2915418108791741,-0.8767373493249333,0.5122715695345588,0.007865308160002013,0.4750387050250086,0.2294950695770292,0.009488558592177163,-0.060501496864869296,0.4614274286028442,-0.2854512143647987,0.08523793963424732,0.23082891585052542,-0.11976068898360717,-0.03807003189925949,-0.08937135817692007,0.27308269975095695,0.38290908626674036,0.165008702480556,-0.3584433369877884,-0.26365005146544696,-0.21051253319975802,0.4434196237830731,-0.674429790375183,-0.570807746854194,0.3075493987907908,-0.2837290747934504,-0.15331946340328093,0.6907517493954994,0.18204374195552894,0.09183309214585356,0.36443958787616304,0.5058837959036061,-0.5102511001477146,0.4620978083049257,-0.23069114752773434,-0.06324903454470687,0.3243842804503616,0.5914246354470577,0.31008956358481193,-0.005710027696976525,-0.46570750635268476,0.15118202966758604,-0.19580618267079808,-0.4937118404180554,0.0696159762843942,0.6432297095312997,0.7097739631485461,0.423782310241531,0.0891065733534085,-0.4591790091445429,-0.22940161611064397,0.26183358820140107,-0.694625631352128,-0.8917686162654034,0.34001492809485223,-0.5797613364653237,-0.9380102828914807,0.5803355793081114
-0.1703719065569721,0.08430447381655859,0.5630682706363546,0.37586294098911166,0.5249768525342511,0.03905447671640596,-0.21130851410646917,-0.2531013302102252,-0.1453102274467534,0.5218878269145809,-0.1704576967561252,0.5259444407533355,-0.0411693906085608,-0.1963781784454661,0.1730084229590313,-0.11443014335717885,-0.5927482719698247,-0.03301151894554774,0.14605212547578134,0.3324131484891963,0.24553241396364398,0.3159234319932216,0.07561338898837593,-0.06766056828115938,0.1858882424868965,-0.2528401542999645,-0.6523282183872929,-0.7053680167916454,0.9007576690084484,-0.18132863305518593,-0.9651936042711976,-0.5690256049720005,-0.5949415995786955,0.15110043875926857,0.5496963595011423,0.5012147275972609,0.09296513587721668,-0.35540433437428265,0.5328614719151923,-0.4393551630764606,0.5956452837874595,-0.22742317265978687,0.4911118056533618,0.5300452858777145,0.9749501119165545,-0.1320662045620904,0.24881031764229472,-0.4146702025873435,1.5372189311170583,-0.097782853118966,-0.2706117539116386,-0.1523042450103131,0.6197951924636845,0.3823872615221172,-0.15350344576329725,0.4897690932654831,0.49869012139243246,-0.6161899809734379,0.22892733526286166,-0.9312764966950745,-0.6713281432030687,0.3901341019536045,-0.4802353908835179,-0.9527648204997439,0.7619818513381384
-0.11302336634666386,0.4016997687770559,0.07687263583305338,-0.10233496060433327,-0.46610898796849615,0.14713945977711185,-0.2355178810520757,-0.012360281044192754,-0.30227282141077433,0.5314102805569684,0.07209150970904059,0.4874344398354357,-0.23003529864077382,0.32350729258393085,-0.02341336271337304,0.25584968560375637,-0.49074121765868955,-0.08100453133500683,0.24058346654354335,0.2415585357689421,0.0031545570982903365,0.40446611602342514,0.23681381541563984,-0.3110624077547877,0.06189379868609541,0.05687694384093891,-0.48963099296351764,-0.3586326762706778,0.48163320773887575,-0.560814374696599,-1.026534022750598,0.1487188065324236,-0.8806427529605986,-0.19998615411846563,0.2627485984871914,0.24196055987520837,0.034681359711232665,-0.697420668305996,0.4507586617330127,-0.7646293539676319,0.5260171722148183,-0.18604857809522218,0.4498351552763001,0.6453484726009537,0.6330877147185967,0.5248202836997647,-0.8609558792861924,-0.35858001384263183,0.6863029240874313,-0.3935599703121226,0.0776729789180043,0.19061825114119718,0.29985120154591516,0.6642131163306486,0.4820868017360719,-0.3500714557425276,-0.7323420625745816,-0.2772678933098596,0.36967380413095874,0.2215287268375116,-0.966179923240614,0.1741245188183756,-0.3863187266852236,-0.712266357677523,0.7659400977005087
-0.1107171342436443,0.06718549644700995,0.16436248121303787,0.020189483622442064,0.701026472026593,0.1384594804365113,0.06116522745033269,0.07042830804787847,-0.2253256216574187,0.939702634842051,-0.01100811738199782,0.9207951023685592,-0.0008385799728998569,-0.3810914992139286,-0.013668559799822455,0.1280628968851969,-0.48975295531382496,-0.12470423289111018,0.1338812391154286,0.047943075090544574,0.28136618774914307,-0.31033631829470226,-0.03916826782516446,0.11389638124778781,0.28091289511479567,-0.14227024235855645,-0.7778278636414862,0.18756713174178347,0.5062430023182555,-0.47063651288583386,-0.7288516083329306,-0.4776835051229199,-0.8099855758347065,0.2074575346969645,0.04326310878138708,0.08868605667194765,0.06295828975951043,-0.02660756508656642,0.7428222274618734,-0.6462209563787101,0.47846924178297645,-0.04954506825662833,0.2509465414653229,0.8897312839721416,0.6739366490270682,0.3701965303806609,-0.07317388138911153,-0.48034890624848814,0.2860444992991293,-0.14105723972666032,-0.3650132494123878,0.0026541271515165867,0.9067582447293152,0.43779917027369997,0.19337900336333164,0.2777325070156744,-0.07022341338919436,0.2594623364151343,-0.03579395952818759,-1.5665204455888067,-0.649110006936953,0.3731984994832548,-0.5108068839188212,-1.0972273162347042,0.35937121827655116
-0.05513890235446567,-0.14956310194788502,0.06037136728920192,-0.039133044663270784,-0.14546342096561138,-0.0562607249445584,0.5658122858054865,-0.031326734814996204,-0.08824124731628122,0.7200187333501522,0.0597262498074186,0.967555285684389,0.09721638657430592,0.4708595797913986,0.5388874071325244,0.021620251534913287,-0.41023734958916735,0.25224678269402356,-0.06535701306596847,0.3156662671145603,0.07288157277070423,-0.24546574080878258,0.28755005547139734,0.17495110886131582,-0.3064955509273057,0.0493969304806165,-0.7475183584088265,0.0071488568466741165,0.6896404373097048,-0.39832693465984903,-0.9304130075695063,-0.38894228346790843,-0.43088845940567333,0.26399569284922597,0.17868607344557513,0.5820945833309202,-0.08645540566630665,0.06005046318692252,0.7562511684277694,-0.40226397798575103,0.4543089052344005,-0.7982623025560877,0.4462771927205641,0.9687018639414495,1.2153276909032187,-0.11112374704959674,-0.2686496290836791,-0.3038675856753769,0.14827744293557654,-0.03967116951882178,-0.22661135116242154,0.1226998187753382,1.0953469036793275,0.2273573804478566,0.03214141486537455,-0.4349121916783437,-0.2395440710541421,-0.5151850345629424,-0.42592817092785507,-0.03894049294352323,-1.0383839581736771,0.06978439835895811,-0.2422882410532992,-0.910045285072849,0.6465053452929053
-0.36552759487994413,0.349169046052498,0.2003988618457916,0.1703127374941781,0.001710016500603255,0.07959705110230864,-0.20084399536849445,-0.03523969853622362,-0.5075156036505104,0.8255833792962227,-0.17279606192221814,1.02113273970068,-0.05054432991909789,-0.24307311238278645,-0.08054813618005838,0.18492808639308742,-0.5567399656103498,0.07444628731279254,0.26566106882699025,-0.14538768794466583,0.5872123688626321,0.11435507262948671,0.018418320989043335,0.5252158720777013,0.19594931579452746,-0.1638438621591786,-0.6349234860769231,-0.5453778668177831,0.17621079590056477,-0.49247585839768326,-0.30257969794110895,-0.14037950100885394,-0.34943088649769827,-0.07596315190162822,0.4273964654097428,-0.010108224988798334,-0.086830560790006,0.18723832124642,0.6092072820879727,-0.175961306241562,0.8434430051441619,-0.01938566866843701,0.11009792253812697,0.6885943438175223,0.593619761154342,0.07587375134199556,-0.12166697994938175,-0.19679993461471712,0.37901741263215494,-0.06685396405439634,-0.20758657970274416,0.07162807135007557,0.5313713190574894,0.8283125853571617,-0.16877388158855017,-0.4959173365244914,-0.7108350530513377,-0.10912947087975038,0.019874878119777818,-0.6309393980739729,-1.0842890880769385,-0.12506735188184528,-0.30173883218175346,-0.6404255753856319,0.4647151975825238
-0.055638051147189393,0.22556888497523836,0.24047951881967541,-0.14782106121448113,0.3790861983114734,-0.13250415840338392,-0.06574584899324043,0.12009996595232611,-0.22233708191487567,0.7818189433248269,-0.18733031016667395,0.8359329615497199,-0.24413660203234344,-0.08028526866431768,0.2331746961462885,-0.29597321413561295,-0.15978659579928683,-0.0500844735508359,0.14924812595142056,-0.1220878267499376,0.5159886465181369,0.17901212437391315,-0.22694887332426014,0.26426032605739896,-0.03809287795947476,-0.08863257224694499,-0.44185410778240536,-0.03980598633806717,0.5289922773890593,-0.43589420696142994,-0.8277465835574964,-0.013888926442395068,-0.4158428114320048,0.019584277331380337,0.1572889775703732,0.10673885414556525,-0.19058526866801245,0.32221044986750125,0.6126274554931124,-0.23033385400133105,0.6966403586121159,-0.47342763609049854,0.4098833273788525,0.8093871446638407,0.4569972026013581,0.5003189715525441,-0.4235197485476893,-0.39045456684865604,0.6858114471766891,-0.14469961708227935,-0.07565016369920467,-0.2347391867670448,0.5881708306917708,0.4039908167539348,0.4099842069673926,0.07044484523832353,-0.06686910205118857,0.17408281670435383,-0.3319595670452495,-0.7344500522508318,-0.7937854125505257,0.13728661561814628,-0.4869758012156953,-0.7568894829265378,0.29949044412877196
