December_3,October_3,November_4,November_7,June_2,December_5,October_2,June_4,May_5,November_5,August,July_6,January,February,September_2,June_6,January_5,June_5,July_2,December_4,July_3,January_3,January_7,May_6,March_3,April_4,June,May,January_4,September,November_6,October_4,June_7,November_2,May_9,May_8,July_5,July_4,March_4,January_6,November,May_2,September_4,May_7,April,July_7,April_2,August_2,September_3,February_2,August_3,April_3,March_2,May_4,November_3,October,June_3,July,December,May_3,January_2,March,December_6,July_8,December_2
0.14835782260118113,0.21981159396442262,-0.530597773216084,0.2089088077413408,-0.06643458754594794,-0.4702287662678006,-0.32523861437968243,0.2305455868591761,-0.21139209455504873,-0.364938355824072,0.5425091915743877,0.18797259182676018,0.06890520916942076,-0.20777916970987403,-0.9327722897666253,-0.3137058459823408,0.2826444015781254,-0.6163018402615646,0.6513385646391482,-0.19873602098410478,-0.1476903581136549,0.3122364798985907,0.0006903854275412957,0.4160960467325307,-0.3919424805310155,0.7892142513230089,-0.1559774557942638,0.0765640389569955,0.08011363468677365,0.18093324240868916,0.03574633241820575,0.24018628253021984,0.2728363993986642,-0.7114725619832953,0.1393575013519212,-0.3306843759235451,0.06872116404303735,-0.35133747047822805,-0.5689968193169304,0.4931589525018741,-0.07621012809005262,-0.9881665899430585,0.9631903839249403,0.9118846727038428,0.8454022582278461,0.4468357392260668,0.08616686938291584,0.008399310938973347,-0.16140224449692198,0.08201153751291199,0.3571540223620192,0.10181459161504161,-0.28576127581351035,-0.12538018383710153,0.0885844242432495,0.361979144531553,-0.6738997517236142,0.1481601746710291,0.09146183832070101,-0.41951433011310507,0.20028557626095275,1.037579288129941,-0.030573196404324945,0.08479237574202006,0.2567636219828505
0.3365064652075667,-0.1711511519731049,-0.857653658996587,-0.32767533247198266,0.24331993291729836,-0.22057664338297836,-0.11149325834433442,0.14324107675741873,-0.2561397444629275,-0.3386701468758767,-0.13302216553832924,0.40889051934152476,-0.16407843804643163,0.48643797827157853,-0.9250766263516081,-0.3707755351490501,0.3230365999960162,-0.12060262827916277,0.7268501294285976,-0.3016406027956813,0.27145698162655246,0.8881029481889888,-0.06714295350601612,0.13867934047904013,-0.32933839402894394,0.6190384273833597,-0.2418284570772361,0.22550113251699092,-0.3339575368114023,0.13204973133254155,0.08930057453579467,0.35412289131628927,0.31377874401460326,-0.7639496067445204,0.7942966546007864,0.26026225106506523,0.5520901761233866,-0.20307927018377664,-0.47606899236852,0.9320596236059052,0.03319695934261198,-0.9159872542368171,0.9932291689922692,1.3252192922772812,0.13065261799670036,0.5088521914575173,0.22983759205787563,-0.37404891569513826,-0.1011569769930063,-0.29173563190420554,0.32581649071472896,0.7571303730829518,-0.2295088183653574,-0.16798275251296796,0.4372052088908356,0.042314821617642176,-0.582137227895196,0.08615878124170395,0.34702668503604583,0.06782872982737065,-0.8107986766782111,0.5303160873837232,-0.4860483985741569,0.8742479981112344,0.7507986211894528
0.5345106809904971,0.2722897624057503,-0.8114149913729239,0.33992816647377444,-0.21647455257306705,-0.5866952631022069,-0.24851380125828793,-0.21843114045400328,0.22085908564953832,-1.1130337739506044,0.8234363136871767,0.03920826115228996,0.17890502868587604,0.575505097508076,-1.241109397657534,-0.5211322202469912,0.25999616019035593,0.38634552643044223,0.9826237932328171,0.0696824518934859,-0.004167688964936432,0.5919139622982506,0.11276174442295368,0.22807377030893095,-0.44022703889849446,0.32687130978662715,-0.04090605101562059,-0.05359101571593755,-0.20547032737103543,-0.06672269018531402,0.2918510236919334,-0.2324901722404298,0.27506733958505136,-0.572484928227803,0.18271279662666035,-0.23582937844274912,0.03655848413037059,-0.22180910254865627,-0.30013097042128145,-0.7651894737403127,-0.4519939423233584,-0.5821426004956209,-0.18006647866575629,1.1483359192243674,0.12376137833185277,0.5061937650106605,0.5240735049373638,-0.2841510450556183,-0.48642983306968157,-0.22539784843472704,0.09871549548032849,-0.029625533831718162,0.2148888121869868,-0.5053179970442856,0.245088424881389,0.3571006692801346,-0.76860787858327,0.11364200640110225,0.6572344127989039,0.07773498288974093,0.21874607250630887,0.5571725877874892,-0.15354535384433476,-0.1138605621272161,1.1354468722387403
0.5489674396353689,-0.06608143950228895,-1.1693118595998204,0.2202424012453298,0.20081163238030866,-0.43644053102520974,0.339233684711315,0.3437129262943739,0.36336980113656026,-0.9131922956437423,0.4832343775828497,0.616562261531799,0.21020724902710403,0.20147338549306323,-0.8895396059056431,-1.0836994173534782,-0.01060527180425537,-0.2977513827869772,0.7431605311713368,0.01498954170952757,-0.0974711001147777,0.35555329275096836,0.32710816219251243,0.24373500246401675,0.4041729090297043,0.4603516656918867,-0.16645508609409915,0.23622803202669557,-0.04515066247396674,0.214780329506633,0.005383087225236324,-0.1837635678027833,0.11035909703922539,-0.6107788050138308,-0.18061687480574767,-0.10548909747854403,-4.232317671691577e-05,-0.18404988822618829,-0.4478763578441065,-0.12271071669267765,-0.30104747372547946,-1.256091992621323,-0.0523154879163977,0.8051126112016385,0.6722821590971733,0.57215545679864,0.27645557536835913,-0.26889548716934725,-0.23816397853995652,0.09337188635216376,0.5477676503432529,-0.08596348893287117,-0.023301327295804607,-0.39439606453499043,0.08155554938346593,0.6214125238050494,-0.47456953990604206,-0.2493631541460297,0.13624689327344697,0.11069481059994501,-0.04167597269238547,0.7103752698984738,-0.4119275531921718,0.5592858963790763,0.4388400290080473
0.4952217647867634,0.29931617340634387,-0.40025580199263106,0.1625705214278073,-0.5594468597860234,-0.6366735911005794,0.046866984036679965,0.9845712814235235,-0.6043569970082531,-0.8963856451773208,-0.3945998671849849,0.4384354323615337,-0.15077519059324207,0.09806338903264432,-0.7012256187820235,-0.10074710114916491,-0.04963032713356874,0.173212601989093,0.7312657395279073,-0.17905750386988317,0.2249867822754205,0.7791052996489785,0.09184296781208118,0.22222330819331396,-0.02878663919114828,0.43250968087093483,-0.6604618646832554,0.2798686243472971,-0.2571354917028409,0.15938039816526536,0.23274323659938545,-0.5932692214399254,-0.3234397898832728,-0.6914869205610179,0.5065217224699183,0.24960139356447392,0.0628293691072084,-0.41021165919435004,-0.3571842056961637,0.8669397106627348,0.1492324019730907,-0.47748072616591153,0.35936273135215174,1.3685532620715748,0.5435429407038005,0.49198961190157886,0.2130184757864617,-0.28303620951870456,0.04965189806118171,-0.028401929238909045,0.9569036818175054,0.6723842027498997,0.1583164789587036,-0.33789481230804885,0.19460745145273217,0.715654276931031,-0.6162935302238697,-0.26620772103502244,-0.07479166663695462,0.2485843151274439,0.16850330903407168,0.7630731798736718,-0.10369581183369875,0.16145753282089514,0.4774397227050744
0.430279072316696,0.3390033749997259,-1.0892939112500384,0.32668800237832424,-0.23442003463780256,-0.35630302264094416,0.3392787515808267,0.21777413245038635,-0.33570261282322034,-0.3727350830023249,0.6215131859485339,0.664701049171172,0.39611539237661864,0.4227181000815615,-0.8400176334421687,-0.28007115079589573,-0.07688348632046076,0.26388797142283965,0.7177864422867224,-0.5103005096088022,0.26174567397027504,0.6234547003863115,0.2156643441851841,0.5042219864441148,-0.36470899543885743,0.43096824322940586,0.5207513738836567,0.21433217620577272,-0.11237679276030621,0.05754109301351094,0.14777056919757134,-0.1939292587533491,0.06456814291659359,-0.6447051444032769,0.36408611594688833,-0.0753664714014324,-0.07269249795104363,-0.25212045396290805,-0.12415983910886697,0.5733912888904689,-0.1850320277536277,-1.0453830411902933,0.7966179839373494,1.145316235587196,-0.07141109811160073,0.7916282548692163,1.1227922731881124,-0.2324847204133919,-0.06194995394845768,-0.05336133405672188,0.31474044312382443,0.10361158065804259,0.06666340883835778,-0.3206106207802828,0.27767928232175587,0.47130838802211983,-0.5568012893387889,-0.14953801252926655,0.34588117924526873,0.15197822510467096,0.2406049100484966,0.707042253768594,-0.441662567179607,-0.21547529617082753,0.45247860955903596
0.3021220802247837,0.0173818950324195,-1.0621088826520173,0.19881876931741777,-0.32934511606408545,-0.37932346790383875,0.23180975474696322,0.3288034751439856,-0.4446285485100354,-0.8421264471202525,0.0053522884922977965,0.18065894265968613,0.03839343169915401,0.5627595787806424,-1.1747690714702175,-0.5217027220823438,0.27790714789337645,0.031196036661599633,0.8552736541922007,-0.23746564481922572,-0.015032573990009922,0.3533801625103903,-0.16766870826825447,0.4151656382539279,0.6292996963259669,0.6897882731900645,-0.15355960112072653,0.2611754588651056,-0.2165056890026355,-0.4134696500687673,0.06287332299723611,0.37264150183682776,-0.04611795928682694,-0.7528553737599915,0.44358238310244286,-0.11114692506286135,0.17669605930158494,-0.022359725461409477,-0.48450673538271294,0.32289593160650576,-0.1380718768675554,-1.135980854525651,0.963356661833833,0.9726747807864173,0.7806768019621465,0.7468230572785826,0.3756748362156652,-0.6799081686032713,-0.18821229054962033,0.2924483103242808,0.4878983351832195,0.16781821848234912,0.44177350028134926,-0.5447585259359898,0.6457718599224391,-0.10169577778836018,-0.36101768607842916,-0.3464808031814271,0.022499695900572676,-0.06692431782930547,0.4183232523584459,0.8947848227309119,-0.510809244889591,-0.003453130762515598,0.12715270359163544
0.7749752615746913,0.3005045053731136,-1.4451400620867538,-0.005305897718952388,-0.5303992508721755,-0.7691700546452328,-0.09918191724195347,-0.004527010256319491,-0.1019806051753636,-1.2376090537691822,0.47028377146163003,0.5574628638800019,0.09780170041025606,-0.0010970812358497561,-1.0160888511513508,-0.03028344017411013,0.20328617132190868,0.10900965107437531,0.5626063239688213,-0.05150093811502247,0.23134483374643572,0.41919448491674627,0.33108578576265457,0.4973448513965722,-0.23986202590007816,0.1104938675446612,0.03775753896447676,0.22863768773660914,-0.0661248978972126,-0.1438420375477686,0.404664617565072,-0.2659866777104729,0.11339030404307829,-0.4550823126362955,0.31693445943440957,0.1516793610490228,0.4555226917667331,0.009593937027207365,-0.27969368901041475,0.7584353769196102,-0.07953589307021773,-1.1952564639571486,0.8416918511109391,1.1236305312809531,0.3020484674040619,0.5603198726339307,0.4256509168674196,-0.4606333272645268,-0.40824367993665006,-0.02047147857611567,0.40148454679738427,-0.3928566026785715,-0.07797743842326241,-0.4174196128653499,0.18599605408561365,0.332809238673021,-0.7496421736708629,-0.1440355114078136,0.5103969952236802,-0.17941657671367586,0.12198792475375644,0.6303013099003476,0.16610608914243158,0.6232370056437393,0.18909920148628395
0.6310555014760536,0.4028606305902257,-0.4386563445397896,0.15097216518403656,-0.1288959929851924,-0.29849065477435865,-0.27422727739837155,0.27304340030975577,-0.8921550069694277,-0.7626090178384866,-0.2823874811828551,0.8110168295517681,-0.21024237289464065,0.4850090344388302,-0.9067276935325179,0.04429979866665935,0.030370524586870618,-0.1375324936400792,0.801445655187053,-0.41644151091350057,-0.07929436629211113,-0.013244708715988554,-0.11136699389467093,0.5864598388375797,0.2707650278314247,0.6528256715227518,-0.05323073036334335,0.33754969346454666,-0.10925836683670018,-0.07528048680215825,0.15346762757488894,0.3205090324058798,-0.11754089944098266,-0.627049296129661,0.42500411806899774,0.2708059377846968,0.23836067143996015,-0.2788412235705484,-0.14648255709576002,0.7878428896542242,0.194274296037366,-1.065395416953148,0.25427143623908355,1.2304691085569583,0.8990539351737262,0.4977089809833036,0.39345578518140306,-0.3052309417642065,-0.017134878356816555,-0.3035823437721604,0.296418892804472,0.2249971365008578,0.35489030830254664,-0.4384613915746865,0.7321472036648187,-0.008218447438295286,-0.6263846682620836,-0.5895378548273674,-0.20408564178394523,-0.2379369477572462,0.556583845583548,0.8990403073881164,-0.44433920706232505,0.5376890484967066,-0.2321420043397026
0.9482320233635643,0.40266349223402925,-0.7003444102348045,0.6729400495938384,-0.2563548486061471,-0.4554126376823048,-0.41849552621441327,0.08224253142690277,-0.3268922401753002,-0.7451906033878233,-0.3228281340606576,0.28728266456375867,0.003359536117447756,0.1449885230130104,-0.8807064399704068,-0.127102068322228,0.06806696259618018,0.0717541934004445,0.8840352646463057,-0.3031897365141852,-0.09963361269499757,0.41739200437457447,-0.32254251582989274,0.4835680574415998,0.48948778992514164,0.5447066195975316,-0.6625783492262718,-0.07653723153981554,-0.1477062582455061,0.07997306636996514,0.17923900459796666,-0.27955599100296097,0.1998876935297864,-0.672758656550647,0.5975781912514289,-0.07770155386527744,-0.21256546916490748,-0.20866881208601468,-0.21646893288843472,1.0512561439295667,-0.44790894229546385,-0.9969058872975755,1.1498218757926475,1.0399559452181049,0.4200893247526589,0.6212413534989262,0.14335729427552413,-0.37965166762904967,-0.11013450947173328,0.1542389518206608,0.42147113414805526,0.4519341579931311,-0.18063219512642334,-0.3206597036924984,0.008199800711010716,0.052293099800510126,-0.29468652134988016,0.14244325925613877,0.6272606029412529,-0.020648401822573006,0.024806434912557823,0.5619196773312888,-0.5534742904453991,0.8744322355617922,1.0622538646004474
0.31046871588046543,0.08406032332701716,-0.036264133558717215,-0.09393251567714786,-0.9433428709075281,-0.5533552481327475,-0.727833170704376,0.49697418733667026,0.2795823265444974,-0.45776684920526634,0.6827134330637676,0.19019790306811823,-0.007804837977058211,-0.21456077175567323,-1.236326799166574,0.12365731323679194,0.026587270554781117,0.11787880280005289,0.9655422877573532,-0.3038063799413626,0.014620567597824596,-0.0008996856374197497,-0.2884132820921883,0.22698734455698788,0.15710456800264544,0.9332779798317963,-0.44071958615553675,0.5361342831064584,-0.00047831840257606464,0.07302579549571125,-0.12258909537236694,-0.8591878876123846,0.12096815001124724,-0.9240141407002893,0.48285068475694903,-0.07590840147969148,0.008606115175945738,-0.13239043957891777,-0.43812513070373393,-0.2893201094600774,-0.33015654729301414,-1.2971403156815275,1.1948260289985724,1.0240770834622068,0.7583794446773845,0.5589260763327305,0.30632096091088235,-0.6850726303219719,0.022708900672457382,0.01653853567009609,0.2179819120040989,0.28015672690379445,0.2605648035015906,-0.4293377328190128,0.5727960128428478,-0.05655730562510313,-0.7899801339671133,-0.23142155561255862,0.4543026548725413,0.06133887658610489,0.5574590920983977,0.9349245974314064,-0.13665128707080385,-0.08759240412111977,0.48615715063213993
0.4939778169034704,0.2502688350328702,0.03372232826953913,0.030336929501828556,-0.31555190288277485,-0.382677415952737,-0.30888670777763755,0.3552113202780511,-0.2297866356620465,-0.34794671473996874,-0.038600358768496296,0.22163283127730998,-0.49291742615529216,0.5278249205944812,-1.1822980371722334,-0.10775807978973798,0.1620803662464993,0.24899918117554393,0.7982569505374961,-0.7517227915877058,0.5687474658932997,0.46868039646740994,-0.3889828412434818,0.49270264053633905,0.4936259974962666,0.5216673528815302,-0.6365704046915613,-0.15634772791767956,-0.15908173098038156,0.19468317385389142,0.09241307865759148,0.3180825314781446,0.3921543288094052,-0.6090550382561333,0.9899884741232179,0.11015798361411762,0.03134470164618224,-0.23172393361436427,-0.22913882255292217,0.2255457542366999,0.12338720633345282,-1.1968321111119589,0.3006376676011277,1.2110743228459595,0.735566595836878,0.6418641185883285,0.24427015606183045,-0.5691450688358834,-0.27889446681132585,-0.3717631050336067,0.3225324734227186,0.1276059510302955,0.3848849867842205,-0.3338173455014509,0.706310627022626,0.49846463913492733,-0.3460310954127083,-0.3479981318855511,0.06358864199730277,-0.2707879559483963,0.07898597768332496,1.0445667513145134,-0.22918302043285735,0.22569464199334377,0.7624781646520044
