May_15,April_2,May_7,April,May_4,May_10,May_18,May,September_3,May_9,August_3,May_3,February_3,February_2,September,May_14,August_2,May_16,May_13,October,August,January,July_2,September_4,July,February_5,May_17,May_2,September_5,May_8,April_3,August_4,May_6,May_5,December,May_11,February_4,February,September_2,May_12
-0.16954182092799852,0.5820863216958299,0.35398550448066546,0.04906202683085842,0.4965849565016536,-0.2140015260142914,-0.7168849816086571,-0.08905461167656936,0.2785203264531054,-0.6212139971671914,-0.6102082567616405,-0.0882385262977892,-0.09456571477209003,-0.31598845316664,-0.542715892281106,0.21902958682813028,-0.5047073614260159,-0.1759816528352377,0.4914672536586596,-0.32298487730117176,-0.12248934280212433,-0.18022740139084753,-0.6995213284768032,-0.3639370183821431,0.6038816973437747,-0.1377210076425289,0.26007889075743185,0.23077670033874634,0.14749683309725084,0.6323787598016921,-0.07399087351356938,0.2249803325543036,-0.055677167289235385,0.24881039604946623,0.2711299459732306,0.22995427652949824,0.14149401868744804,0.1721386824759645,0.22762586628309917,-0.2050670174642679
-0.17733687078909033,0.5745691339144487,-0.1383696864317835,0.028620694271217995,0.5641741523383337,0.25265247794290796,-0.44117426327908194,-0.2309107064719632,-0.5333705157643954,-0.4529201715875057,-0.24993266012720125,-0.25839687294142766,-0.3055366872657019,-0.3501974293541652,-0.01323720948612788,-0.05058657568632837,-0.11331803315456826,0.4028408770873114,0.13503531355685147,-0.24872624176514035,-0.10823862053680489,-0.46632362020780554,-0.4119274508630067,0.013142157992777636,0.29241531612900135,0.06029624676444592,0.4212624628589606,0.19026389725000298,0.41146495714854825,0.3678235978249479,-0.002448240530645601,0.08164804027926142,0.1685633408283656,0.27143111354925803,0.42633367958100954,-0.212852739414284,0.19806975937676932,0.05147768130806722,-0.004924127638711195,-0.7950356450660322
-0.22902954218357063,0.6768450171555979,-0.09283021813594275,-0.0010972093852081727,0.6691652625856134,-0.022576710614939877,-0.3583112769103515,-0.28256230990379766,0.6189003267288138,-0.30788745246559246,-0.3390481984758581,-0.145303944397687,-0.47549127948259895,-0.3862890770044804,-0.905968373974184,-0.1281570473657987,-0.7507847415887214,0.10347989535692384,0.5023248587559851,0.3002818216569722,-0.40252896213251116,-0.3571001144836583,-0.5008258578185366,-0.32876328155797074,0.238348035306854,0.47627030925964364,0.28128349264666846,0.24190017635044478,-0.22812214729491243,0.44544017540696546,0.03079817095504772,0.09977810109397424,0.088435097765071,0.12444956809850655,0.5652340559415505,0.009776809403087006,0.5299835019809521,0.07009059262168471,-0.09193660058088636,-0.392498491367718
0.33328198961587674,0.7909877342844818,-0.28906518448637764,0.24752025590752427,0.004032966136500185,-0.13167579554413886,-0.1801449158652006,-0.42855116828475387,0.15058135014636387,-0.8811627685067196,-0.7508565856242843,0.29611123802642697,-0.35557750552797496,-0.14986688347143556,-0.19941737983610536,-0.05718734874522641,-0.3989496078285767,-0.5345425039953804,0.6143541091360659,0.05376056820881024,-0.2264289187512687,-0.4514702992494307,-0.6937196143179254,-0.24872108155222372,0.4949448352408236,0.3561863758588655,-0.15641358880371006,0.2512498324307202,-0.043493434882074536,0.5716894355984818,-0.31705572657910663,0.13788451832685839,-0.10032412893168645,0.028192375167535394,0.2821275097575972,0.24603596041149697,0.5589349911343502,0.1121809705843422,0.04690114046619911,-0.3624675742638707
-0.03862408194810441,0.23750044936744447,0.37633160846853253,-0.18233408909279167,0.4286704052219261,0.06012521620083795,-0.16072727892935385,-0.26810045180038705,0.5744425057053114,-0.16468385312832526,-0.7552939877398666,-0.54353825429451,-0.4794577655523732,-0.3855907017410706,-0.22135038995651418,-0.07546712619087709,-0.44723356707254824,0.11304869773370804,0.2565238275993539,0.10668773773342533,-0.19401485623996417,-0.47383781106365036,-0.6961951091557358,-0.24808118649267566,0.7977668151886923,0.4053356338928744,0.002817768590283848,0.22784218164561468,0.06875785800444692,0.3175788694069624,-0.17022923624565134,0.11110681756719491,0.061145192822995215,0.1418543482997513,0.1939538679110791,-0.11884075251281559,0.38478648008278815,0.09372184943005198,0.38721508941562216,-0.2595836823507621
0.1829958242415754,0.30863792060619616,-0.19529752786011356,0.14251833469199623,0.10184021402119653,-0.14767016039853206,-0.1831907363665004,-0.2471868903632377,0.5103700950185379,-0.33236915128281225,-0.19299993141484995,-0.26454388018832775,-0.4149673457218867,-0.21930684794045457,-0.5484230216458605,-0.2715771348314675,-0.7724384620889729,-0.18001902369466607,0.39130134461702526,0.40449594905487357,-0.33374012539466347,-0.6024327040036002,-0.5337444612132217,-0.04693446920962972,0.5399354875621332,0.41851494710823217,0.03968255535854494,0.651255498769135,0.1960021446365016,0.4560916839384851,0.0769270067504302,-0.0736731656754701,-0.13828315462428675,-0.036380513509816026,0.39603742564490346,-0.038019374541071974,0.6126798809530657,0.2930753662763094,0.250540288933498,-0.26478036029887747
0.4291428758687624,0.591606812949314,0.0496982922301655,0.1843163761755734,0.050566063007770404,-0.15275856831971926,-0.31014417574600556,-0.24079615217341102,0.574562203811314,-0.3631038580590652,-0.6214470769517175,-0.002225164597152631,-0.16098655250251975,-0.16473592812120438,-0.43404010464807646,0.1904276145652286,-0.46182419875441644,-0.5542035953636409,-0.04108323580917668,-0.03212661715166501,-0.4861386069113088,-0.593808531653079,-0.7496851993242865,-0.23660081543578326,0.4069115798153992,0.3217690439192928,0.430824066985993,0.5936165467483935,0.1609977481874691,0.4233597557580234,-0.1251194331323558,0.0008267548467328634,0.01261757863712934,-0.19773511736783028,0.20823321816815987,0.22047348105928677,0.5722246116139694,0.16556428398220396,0.20359891133477825,-0.01595568679984749
0.5859316744781803,0.7944262704543503,-0.2842704242940575,0.03887626636426184,-0.0901784301184307,-0.3255340624787291,-0.23993418528525506,-0.27588695055155654,0.21036075122669795,-0.29979061789672556,-0.18181014426945938,0.10060830393694292,-0.3217410833726499,-0.1840419855571327,0.013949178727262208,-0.24455457081290174,-0.6002689877487501,-0.26852725539198957,0.33075634826252887,0.32587776602399904,-0.26210572822666844,-0.8191169635525901,-1.0892004860179,-0.19389621491080475,0.7355589346726797,0.5436881793358043,0.46379113531508437,0.6427282975849339,0.29442120532387134,0.47915188632489103,-0.24357571243611967,0.22556061662199947,-0.12343033713528484,-0.1747305160751823,0.18091356033198577,0.21052149020764926,0.575184858265374,0.354893218219981,0.195825443331006,-0.033335681041456955
0.45357989787871916,0.6164055944068594,-0.1867147446137332,0.17032635138348978,0.07224951855205253,-0.0733889405669603,-0.2620279215742652,-0.2631340010609723,-0.04274252052994347,-0.7003507986165516,-0.6139354733230061,0.013283622151272573,-0.023819351553268697,-0.10458804915379857,-0.13391583145488486,0.09994448599581612,-0.4399120398835197,-0.1730832947240377,0.20501732255722532,0.12818343526835646,-0.08383318824666366,-0.4741987881295618,-0.9382859798117315,-0.07471947814332766,0.4674990216993594,0.5845039237753857,0.2993783224774015,0.37097223109273164,-0.3008462937388797,0.3027918761267363,-0.031398686858929825,0.2410327676897989,-0.04019437778802898,-0.0177262288443486,0.2643752890669484,0.22591000597494243,0.6239302882795397,0.3272218559835314,-0.12068594511418454,-0.3258717730362789
0.15289992347582507,0.4044047442263577,-0.3009578745871201,-0.1772241232964078,0.4839435416627018,0.03586755282955889,-0.712306921045206,-0.1841442064468064,0.3656876412382599,-0.40969178386802957,-0.6397508123076122,-0.1901338988789955,-0.19715952562746966,-0.42644485936947285,-0.7635042288649941,0.07895786002843382,-0.42592272275181,-0.2479825164221152,0.25005299834036604,0.28506889309453565,-0.09932873556345045,-0.700124293220483,-0.5376364105622887,-0.4441398764969131,0.18732173327013124,0.3043447761422865,1.0346940281314292,0.305913815329512,-0.07582081190204508,0.4313605798182377,0.010074916250194521,0.5613574725515874,0.0021980972728586623,0.27299723749795124,0.4417566735201249,-0.1354106954801751,0.6665658225068266,-0.05350100553786205,-0.08240828128613664,-0.5756263445984916
0.07773645949308938,0.7338765772692188,-0.23904208549897377,0.009376058280707866,0.27526015811020776,-0.10116744065647484,-0.3624192174329113,0.05971906850029038,0.20114230832335644,-0.3769496500259345,-0.5993681359836227,-0.16008735814396785,-0.14617282695450695,-0.1195851957446931,-0.636996059196433,0.24617126246299076,-0.5464365482892433,-0.08734669490338803,0.07531174845566167,0.10897167126501427,-0.242850275859388,-0.3062502165704585,-0.6197786479799906,-0.2946386904981664,-0.3485404468854095,0.4383303232921311,0.4577427664397632,-0.05004629975349577,-0.13371520996846617,0.4415015834404457,0.2445901184274457,0.34712665222963457,-0.07048820640858293,0.3726515846407233,0.30084844614758394,0.08199453877692767,0.49418835133588607,0.17343993667821994,0.14267426531294647,-0.6503866785346959
-0.07514544689546661,0.479974928850038,-0.3218184268257185,-0.10838099582719021,0.5330839144304136,0.0916097059806057,-0.47538891957838414,0.05572845891218641,0.22372111550901758,-0.06847194623575986,-0.5829930098394692,-0.4213288186275197,-0.18840797940113327,-0.5476428903435676,-0.31148814296499283,0.09455388487161369,-0.31119939413371905,-0.005780448994677029,0.19305002608249305,0.3334243125469511,-0.2714602127174096,-0.4594564894995171,-0.4933573124354439,-0.1667413377318776,0.03917378402564719,0.5322368763207571,0.33609997618920817,0.5542785387096338,-0.17828611513544596,0.3519536051420467,0.04932267080032507,0.26285675812436204,-0.12822824425023888,0.39154960553151474,0.1787475346844069,-0.1412224308867337,0.6418621506838602,0.2164498793325389,0.19412331062782412,-0.6099377696769018
-0.01453054226433581,0.37860112057680023,-0.3271652859538142,-0.2287099994235178,0.44845837055473636,0.07434416659999724,-0.4052517674976844,0.16868599036849252,0.2598503139134544,-0.28895244021444566,-0.40930733750725234,-0.23235205981967613,-0.3600756464650363,-0.46281549210675976,-0.30443448528389117,0.09071834828784296,-0.4095066818843022,0.06365609329975822,0.05185902018677728,0.29461905396292143,-0.49082468508287763,-0.5377209528775526,-0.8653326577430348,-0.18108580583203296,0.33868913108468107,0.3923208572558712,0.14943704113528544,0.06816013549204367,0.19450533053057742,0.3163902774674725,0.3012306142292875,0.16962531122677027,0.07974000955050008,0.4665179878863909,0.30775273130594455,-0.12729418216297483,0.6938019800847777,0.0329759633072991,0.309337731052477,-0.8959135236002347
0.0366788430408712,0.5481933760460471,-0.3385836387924503,-0.050159498330413346,0.46247593005845017,0.05261481953164962,-0.535826316869965,0.08484591602910264,0.46106901097611286,-0.5838610151239775,-0.6035638966348292,-0.09881090648036249,-0.2479337520813551,-0.29235580320070736,-0.7951740755297945,-0.038263084222537685,-0.4655935189154249,-0.33770745632075255,0.37507712753970424,0.28902685188826954,-0.4097588874180456,-0.42461716840861635,-0.7278747596381359,-0.36748328139147063,0.2220973539132607,0.3690904080528726,0.043240956584243734,0.10694535214968351,-0.06863025789748083,0.6994318010173115,0.26060302684922754,0.2402514107633266,-0.17418477784351222,0.32532786609482994,0.35108412412829954,0.034082224242204376,0.6670553836307863,0.234693787644863,0.4641653826933132,-0.9453958761860343
-0.14972402546762587,0.2676052716723502,0.14288192985010287,-0.007060538390285108,0.4474161323640814,0.10246104171509454,-0.6335313487321746,0.2494849736628899,0.06729931934083659,0.07815961242815755,-0.6578571127142496,0.03323500810254493,-0.060238691336520545,-0.37839585117351915,-0.40414598856944683,0.41157697097325757,-0.23297778674252898,0.06002885009648323,0.03357936752022472,0.11922903116695892,-0.21152108497975497,-0.7320207429500245,-0.9048968550321019,-0.09045423007301225,0.2826482085378286,0.37147561965884934,0.8950270923156641,0.30049091209542006,-0.012733544552116526,0.09147345855569289,0.1943939524691215,0.35960369164338013,0.10632987294195828,0.1878800080142069,0.3036620505159733,0.1980232105257599,0.6524675963144795,-0.002254468661603129,0.29641983153943685,-0.4919831850402462
-0.05219274680211125,0.44443002527092773,-0.5578416920514548,-0.1474024607663251,0.23370067308992432,0.6134722015598737,-0.2548171342239308,0.13554003631877237,0.5247572869754608,-0.24840490626067943,-0.42706253686108764,-0.582191683513796,-0.2895182927781418,-0.17318889386459635,-0.9603579013360165,0.17337606010668533,-0.7985704768434899,0.6565367215151284,-0.2997197860517588,0.5002275053444114,-0.22119950230066276,-0.5672526615765168,-0.2979456853378948,-0.3085592682031064,0.3037661386149587,0.26246522448312515,0.31173509605950533,0.20211186485983443,0.07179049531409691,-0.009233286921605355,0.41665104119511137,0.18224388234422423,-0.05567554014957932,0.5907913343447592,0.4613647194712417,-0.3541298412036767,0.6759131806148728,0.545998325605573,0.341577585880263,-0.7687162813986912
0.07944588262514415,0.9395326665087429,-0.4795617433726333,-0.2667396505905261,0.30622811573363395,-0.03298534873575658,-0.35952660639139966,-0.32234750867602807,0.716703967058619,-0.5157542515451871,-0.19685996260910735,-0.08517857265082385,-0.2379101968975312,-0.2804298214702104,-0.7760997043679804,-0.06591754568892225,-0.8075856735480886,-0.2628441923804439,0.2919785300077906,0.5095476768064793,-0.33023968898417516,-0.454057604006945,-0.8441996902077826,-0.5388646273852112,0.19178692606680614,0.10222573901406176,-0.09488715299083203,0.2823815750825541,-0.12053375269890997,0.3287978499441949,0.09074765393430044,0.2675010563457614,-0.19279597467196954,0.14820578600259698,0.35177657411653823,-0.11314960577214264,0.5079003121256628,0.0692298083076358,0.5987867972865151,-0.45484928848675266
0.3624405585496763,0.7722011873362944,-0.13784599635120787,0.12106603036757368,0.04852670156132115,-0.12477112492680761,-0.484983532021967,-0.06602441961937773,0.3557894146327367,-0.48977725720483745,-0.6648910580531104,-0.14958820797458128,-0.1497780108280083,-0.43523738528204603,-0.46424721723547546,0.2027066807892371,-0.7441444210512116,-0.3587115400876577,-0.0040613208809769374,0.22150773704498022,-0.05377293617895183,-0.9199975320267565,-0.9712472356093842,-0.07125802443622474,0.3213556311831934,0.300151152985361,0.42428970111222253,0.4504024430465193,-0.26564662390485927,0.5603205670510174,-0.1225948820016877,0.015619176453616726,-0.176702860443278,0.1724812805424028,0.48585079991677405,0.08419479773249847,0.690769119622597,0.12689878835938734,0.4828015070332233,-0.3480243434233083
0.14761312560226061,0.8739305632697376,0.11945824312687492,0.009528474065613607,0.3927849798191581,-0.10823826726541405,-0.49506892047847817,0.09201664719497635,0.13315530610362586,-0.40177038508381036,-0.7222343001373214,-0.16148760169818388,-0.13926944593182444,-0.28390104554303697,-0.3678662848864534,0.10728512088431846,-0.4172100969873359,-0.05805455770023027,0.13170615985290163,0.044461118416025305,0.06255951356278834,-0.4977575135910337,-0.8844829912177836,-0.15991922133879485,0.29334444493013195,0.1493385239063746,0.14610081003074216,0.25027878664306713,-0.2105017570191853,0.483699066632832,0.13142055929076157,0.04271492777097255,-0.024224484671801355,0.24064664663982416,0.2779717325104978,-0.0024683346084259095,0.5892470722079212,-0.056392685479196805,0.37735945731565324,-0.6944376969590876
-0.09252543911731226,0.3152791131109041,-0.38112261152856225,-0.08606120387294856,0.28839971754347565,0.17995692801723315,-0.5508065263536204,0.1928844476558574,0.05709529630252326,-0.2758606734142104,-0.740270789905679,-0.3651782238431968,-0.07419011338947772,-0.20783738762957674,-0.5184471130933715,0.04911458051072452,-0.6020437914143091,0.39736025523513085,-0.17236172023793128,0.14967658896291286,0.02106884538344965,-0.43815407471108736,-0.79592606946291,-0.14501582142382335,0.2197244887119601,0.07707656869366283,0.2776881019390416,0.11397194030923512,-0.23025284464195062,0.22942960848599356,0.37360900548774056,0.2537747729226657,-0.04916022069034902,0.2941866957846011,0.07529975797841654,-0.2871243988783954,0.5560084604389294,0.08149596395738956,0.17773305955580884,-0.7420492898840139
0.27548418997992563,0.7060486957395621,-0.38969764251239747,0.04275568561876199,0.4940568627818288,-0.05575037032831384,-0.5632223611878611,-0.21529416369474003,0.6584099850806275,-0.5474262702659649,-0.14256231646459444,-0.10240890855637232,-0.4640342156527608,-0.45197997515573995,-1.1642317810074903,0.057179902002416516,-0.8333065542582071,-0.13280954167267833,0.20984947941498694,0.2745457522306854,-0.6789123707083465,-0.7770973325622816,-0.6190972377085786,-0.26795760730307466,-0.2553537173267994,0.49771818783150124,0.22939589761131948,0.48330481640182904,0.521507311775155,0.4162430710287002,0.020333998247406684,0.006155238410211691,-0.13724794538138615,0.22417837102013646,0.3767648930375198,-0.15889543341705184,0.8421382850883515,0.044944473607110874,0.3375588773134842,-0.4548217682519682
0.23973802230908633,0.8773674761077165,0.16472919994986984,0.046741112560933704,0.40798686930881745,-0.0817124723760526,-0.6097565139594929,-0.18078638245215428,0.7271373760999296,-0.5076078296849005,-0.761103047705432,-0.048764086160780415,-0.4207468771438583,-0.1985689379279258,-0.7747309766403304,0.32037968196039124,-0.7134224467677124,-0.3127744078153833,0.05104985960388381,-0.05493030914503855,-0.3587753946253532,-0.7206860476040219,-0.6901990718241287,-0.2078473290808672,0.44840923243885267,0.5623726803639771,0.25612445203211887,0.5714918955264816,0.07594981948336162,0.6008616369807271,-0.22541716668149775,0.013022199551693259,-0.08037948419996799,0.008852031073834712,0.23818180837751568,0.1754440224476255,0.6907688343243802,0.0612849829014748,0.4787340189063847,0.1720261633429876
-0.09142986428273109,0.6156514085363416,-0.06995986934313013,-0.13414781081993604,0.34031626496412115,-0.003958865261422639,-0.4162490783405556,0.01978662669568873,0.39854505452184974,-0.374248442528871,-0.6823312847943735,-0.36057143252438295,-0.4079429174723044,-0.5507782193510256,-0.23083682020673718,0.24315802960095778,-0.5524713277112949,0.24940960720191663,-0.03641996135638148,0.032521708391136855,-0.20851043290067686,-0.5373821455192804,-0.97800726799212,-0.15922297107743405,0.5379790882172121,0.44898483601924016,0.4274672685045878,0.756788304106587,-0.15953857669948363,0.4008600024099662,0.014607993265623745,-0.0469990081345025,0.08233019036699464,0.25549762272934895,0.40697443738735434,0.04003799912153827,0.3395586177352122,-0.13245068196429186,0.22189841489835865,-0.3582228579058765
0.06342005662752279,0.6069657197180964,0.14093875703928233,0.07120846666540304,0.29858418926759484,-0.09546895941898345,-0.3368848802631903,-0.1679533145228647,0.2904877576572566,-0.1619218568149829,-0.8136780337463699,-0.2849962399655434,-0.09791089479913725,-0.702053010946019,-0.3500054544157385,-0.057754329175056324,-0.49954371037680617,0.41743672425149125,-0.018870272088094726,-0.07314683384863378,-0.3155054918743975,-0.36163059874839887,-0.9077245299215931,-0.035976728784750014,0.28731960466780615,0.4715861255201578,0.4285959929163861,0.33079912577772974,-0.09086779694537081,0.16635101431778548,0.07037596233227074,0.3086873189870513,-0.04473372175483599,-0.12567009117182057,0.41021280106346264,-0.20440845876064725,0.589774104873689,0.33665203574557545,0.07881271412146795,-0.36529592802682087
-0.3246432050757212,0.2959140134849114,-0.004190591285392897,0.037684925587964976,0.31444121328542085,0.4580598654750192,-0.34497073913689974,0.2925416336614188,0.1456932013193069,-0.155745543243525,-0.6897627322686053,-0.6905180404306875,-0.18299908552907362,-0.25642228855657956,-0.9150013021215152,0.3861800565397612,-0.5081825738694469,0.2309661615583541,-0.3695532500882274,0.1703194128476726,-0.07427388540735942,-0.2841808270820867,-1.2621194227303847,-0.18661859397505462,0.33894885840836153,0.42161201946685023,0.19076825381980936,0.3271997489234816,-0.02292819433327574,-0.06103601628000223,0.23276184446640882,0.21078158361731103,-0.08367954047685566,0.7118281930114392,0.4530700883980922,-0.21322443451018197,0.5687341306524653,0.4874889491494009,0.18904123433523926,-0.5612686840996866
-0.11456349898649049,0.42844086714638335,-0.14255119531935562,-0.20323864954343698,0.5549630094041821,0.4290625771383132,-0.5284881975738412,-0.09636953959746992,0.1861433721711407,-0.12256070867253052,-0.7070135298049693,-0.4046101860431198,-0.03468282370797582,-0.5296622472319543,-0.7092716820646495,0.16187611721578202,-0.7871123159887219,-0.01752571949911122,-0.18292689767052311,-0.11626794148011509,-0.3526441999526593,-0.3967643574709045,-0.8556432729369177,-0.22564453252432815,0.2987288097877677,0.1518282668142631,0.6259608410422978,0.1470621252336436,-0.030561777197216672,-0.2341842257424439,0.2534357808351862,0.25507414933317407,-0.06341562173362991,0.297246317788836,0.48091940127795363,-0.011969011046484124,0.4553713942525263,0.3488320409951466,0.1347692679616156,-0.4226774486138247
