July_2,August_3,September_2,March,November_2,May_4,April,March_3,May_2,July_4,May,February,December_3,April_3,January,May_3,February_3,January_2,August,April_4,August_4,July,January_3,December,November,October_2,December_2,July_5,July_3,January_4,February_2,June,April_2,October_3,October,August_2,September,March_2,January_5,September_3
0.6038816973437747,-0.07358622851464322,-0.3026741649749451,0.3430283704258458,0.208069637931253,-0.5567503650493448,-0.25529397352987443,-0.4785084176813636,0.0917788808475143,0.21552362941607284,-0.08905461167656936,0.1721386824759645,0.06555909051673457,-0.17947666846494525,-0.14330891245163382,0.24881039604946623,0.4199047991591591,-0.22791539326140836,0.3982820985602354,0.252671221617575,-0.15224754802860146,0.023385142249626206,-0.5038573281990261,0.014009346176124746,-0.3218654708092626,-0.19965187882031202,-0.3632794792600623,-0.41934687885905797,-0.19011147295793868,-0.04186497402484621,-0.31598845316664,-0.25712383989318,0.04751203859659961,0.08046396774332455,-0.298916245434392,-0.6395857793474148,-0.11906831675104498,0.0743556706422566,-0.1569278082511051,-0.3639370183821431
0.29241531612900135,0.18371182013525297,-0.17168592895750606,0.3606634830944979,0.3177165526426031,-0.31184466657266063,-0.6536450772441218,-0.23180086955284696,-0.001872094916865935,-0.013036348718796456,-0.2309107064719632,0.05147768130806722,0.300533077981628,-0.2095603763169414,-0.35314553502728047,0.27143111354925803,0.5605703341887073,-0.06264597818575138,0.36593622241511126,0.5024562782211155,0.00035300088445468334,0.176848947778561,-0.8264602834936324,0.3441560572325312,-0.2910152791173924,-0.15268438952859664,0.0789486683111073,-0.40245641493743933,-0.08724398924018359,-0.05854030322869554,-0.3501974293541652,-0.2968437729544766,-0.0007637061489842167,0.13052045596771003,-0.34341623265512244,-0.4523622325171335,-0.2257116421093285,0.4476741769348029,-0.22492929583810867,0.013142157992777636
0.238348035306854,-0.17510945236244066,0.022919204701992435,0.5908712440465839,0.1625421932443602,-0.23407916072146667,-0.6454976626677457,-0.3433809789204076,0.10357817510488514,-0.1511028506663561,-0.28256230990379766,0.07009059262168471,0.28345836043954803,-0.2750341525962484,0.49666676358303186,0.12444956809850655,0.4339497819320088,0.3954618721362485,0.5230261573984852,0.3534016282353668,0.18509751179454217,0.4072365356522631,-0.6985567146320055,0.18823980783115699,-0.33451365740836214,-0.01666544998914581,-0.4356422955109418,-0.07513940695301718,-0.2929462573318836,0.533389351452388,-0.3862890770044804,0.03688451205584958,-0.1953988791490036,0.04800684732320071,-0.4277905601483028,-0.7329492722092851,0.08206984482380242,0.20666105337065532,-0.0914439514642784,-0.32876328155797074
0.4949448352408236,-0.1405563533937302,-0.5584695632522385,0.8450781882377185,0.1711033186824765,-0.6918439113637556,0.04146855949538306,-0.3823326997979378,0.21953241479212973,-0.09674082881859564,-0.42855116828475387,0.1121809705843422,-0.6789142195183901,0.16098390035319435,0.4735090076348435,0.028192375167535394,0.36857836104551595,-0.0119641630600901,0.8304938683285841,0.4988936387479367,0.10551986323726936,0.2895286005844292,-0.45365408202021956,0.14274403398519903,-0.5382206771650253,-0.39113465824270177,-0.5462522648046543,-0.5690750667775127,-0.47490659164460247,0.41261908507729633,-0.14986688347143556,-0.03575408153913595,0.08420612662247515,0.02905718042640966,-0.14837828207692416,-0.6166035174470612,-0.03025524125553848,0.6232121585970681,-0.005234049818071549,-0.24872108155222372
0.7977668151886923,0.05824431309724329,-0.7492219583524607,0.4167962536985654,0.3808848464267075,-0.5107695400401256,-0.3310016948800258,-0.31641546359542966,-0.1184544900978211,-0.17184097866018289,-0.26810045180038705,0.09372184943005198,-0.5619915939262211,-0.20329801415431298,0.44683133683862836,0.1418543482997513,0.36569481910412427,-0.0588204834399705,0.8911598806889606,0.4033439672643542,0.16349717089376659,0.15189617571366393,-0.3296882805019955,0.06294233916564843,-0.38894962388447757,-0.3136477211881813,-0.44832198973460746,-0.6284682730869059,-0.6122546209043025,0.4408875376561351,-0.3855907017410706,0.11306599018924408,-0.007587630070651399,0.07846009609264208,-0.26772257210362205,-0.6346048103387776,0.09849060357795314,0.19884771829606723,0.08106901082334254,-0.24808118649267566
0.5399354875621332,0.1733572040986885,-0.32349627997742963,0.45118915275895577,0.1732470160900982,-0.4990887879947697,-0.5703597347628488,-0.05489059255121492,-0.07333763999025047,-0.0063478889781864445,-0.2471868903632377,0.2930753662763094,0.2827487626276449,0.2616491320244327,0.3519633876387125,-0.036380513509816026,0.30432985595565976,0.3371440733464524,0.7880583697030181,0.4666929525953386,-0.0028063669778808087,0.46864324296635174,-0.46588296626205417,-0.10767839297862036,-0.7664725496996367,-0.14205204365472854,0.07579272135400505,-0.2611358583752942,-0.38545504857612034,0.4257131830442701,-0.21930684794045457,0.28862357703938496,-0.2126043843541593,-0.043130711740692745,-0.3470672209803729,-0.35923352864029834,-0.33109972203990357,0.0244496234113983,0.08805669672697197,-0.04693446920962972
0.4069115798153992,0.04239738625571793,-0.6651156634994227,0.6232084528598644,0.41713926540488655,-0.596099819431861,-0.014906643573985856,-0.4198836484002652,-0.02166518144712263,-0.2838992292735569,-0.24079615217341102,0.16556428398220396,-0.7978900899641318,0.23383621083823924,0.27357587757625834,-0.19773511736783028,0.18553843271809953,-0.01967928634252957,0.9923893158407177,0.4768361150545517,0.03763139415235721,0.18914632077950855,0.07342712920205788,-0.0014531786423694903,-0.6222523096169488,-0.2736352393770761,-0.5583071416822611,-0.5174214107961336,-0.6214802606847161,0.47527260336694693,-0.16473592812120438,0.09895184307765198,-0.2213205609668399,0.05207616906904464,-0.48974104998720985,-0.6629457438748176,-0.013107025866551714,0.17808277540259007,0.2905148416893974,-0.23660081543578326
0.7355589346726797,0.056796438936181304,-0.3270670284973727,0.9328614196959635,0.5718888475191012,-0.6679297903250916,0.022644357346783536,-0.25708976631829145,0.13057961888605438,0.09864202264173927,-0.27588695055155654,0.354893218219981,-0.4258897096461487,0.36091237552062594,0.4272452200209504,-0.1747305160751823,0.17206613001642002,0.11694349665946946,0.8981232717569939,0.6946254597886344,0.008064787271551722,0.17784068688126534,-0.6710855715694809,0.03192313166147859,-0.48518735358696163,-0.19206696244458132,-0.6181859705791449,-0.1886626045360617,-0.17220260239635574,0.37304089165964976,-0.1840419855571327,-9.38620253584186e-05,-0.09813646231401776,0.3151936798641107,-0.35349621160721667,-0.8766855356073765,-0.20815144657519355,0.32875505628224233,-0.03680026935793471,-0.19389621491080475
0.4674990216993594,-0.11173616600229097,-0.745498305210176,0.6516596450490948,0.31465008184913323,-0.6304628883920677,-0.2619213727023195,-0.18267629452097933,0.14903109299887785,-0.16784910151769122,-0.2631340010609723,0.3272218559835314,-0.8232970927681862,0.3612386655379246,0.22672922463475237,-0.0177262288443486,0.4070471071919959,-0.03386530115531705,0.9180313395348083,0.5730967813605826,-0.03966809798033174,-0.48398333336062005,-0.29833363001269597,-0.30754842096288726,-0.42694751044720897,-0.06858589366887433,-0.5931294000428551,-0.43568618064066106,-0.39459938885251544,0.497283330593452,-0.10458804915379857,0.0966892347232072,-0.19990592668715756,0.3090367285295526,-0.19829560593573461,-0.8477362045808099,0.16343459862006487,0.22893405283905977,0.4368592548936362,-0.07471947814332766
0.18732173327013124,0.10078736464988834,-0.38779084343886705,0.519322564091844,0.3308666841745795,-0.7145218661524665,-0.15305858445924692,-0.43413045157527286,-0.15894116805714986,0.27193995137107996,-0.1841442064468064,-0.05350100553786205,0.16313721966012576,0.06053092302474063,-0.017800106825314438,0.27299723749795124,0.30743472133103,0.2845067459296482,0.4852207181807208,0.6221343545399858,0.07206192494070114,-0.03462494219214407,-0.9371597173242622,-0.08923164484436111,-0.32536411517412694,0.26005243185823185,-0.376210566565942,-0.6393764393194445,-0.2879562815358371,0.296767723637283,-0.42644485936947285,0.3602103432924244,-0.009134238425360652,0.009649199442387651,-0.2923128206655281,-0.2867795243734864,-0.21878761290295556,0.4261710375150073,0.2737903376545022,-0.4441398764969131
-0.3485404468854095,-0.15414392410159988,-0.13983834131506828,0.5932764314269043,0.1968295835559242,-0.6179740565698109,-0.6668285196538548,-0.3440046771456704,-0.06326434437295862,0.12061397962977183,0.05971906850029038,0.17343993667821994,0.27514214357667294,0.12496280670323773,-0.1362724091645417,0.3726515846407233,0.2926755736901548,0.12357450398254029,0.7292646525383464,0.4777902038859857,-0.11597739801029586,0.14914001893129833,-0.7454374706187948,-0.1522858103145734,-0.49393117487235083,-0.04764610954529551,-0.12259641542219321,-0.5455101412344104,-0.017143154408042656,0.39505997486850003,-0.1195851957446931,0.42797658881947626,-0.04964638442323224,-0.14198319386584005,-0.16092979516445727,-0.5032771641181633,-0.2815227125301542,-0.07860531697787063,0.05051670714535855,-0.2946386904981664
0.03917378402564719,-0.13541743138770018,-0.6130178115949222,0.4385037064588807,0.4081522443097381,-0.4985453931226378,-0.19462573744396433,-0.4260020111812507,-0.21526836567163266,0.0194293080691164,0.05572845891218641,0.2164498793325389,0.10972077311611053,-0.1871613693257671,-0.3208732840270446,0.39154960553151474,0.6236767730951378,-0.0857113070604322,0.7070912182383775,0.7125670769074113,-0.08409601238776561,0.08525125816420182,-0.5918004518125376,-0.2017002087691686,-0.44097533699120134,-0.043990809340404245,-0.005072223440375584,-0.5874332161004577,-0.215140671899608,0.4215875892307507,-0.5476428903435676,-0.07284037163105084,-0.10001662666980976,0.14397045895737437,-0.3042212407640271,-0.3919995814107518,-0.17722918678798413,0.07341792703309946,0.31056148983281384,-0.1667413377318776
0.33868913108468107,0.01963081568554533,-0.5006776550083715,0.5582369214445945,0.4099203086378822,-0.3761489305266143,-0.6832917488433624,-0.5646712623474874,-0.24832878377418507,-0.001651411089405197,0.16868599036849252,0.0329759633072991,0.22290116520583675,-0.2287239155562203,0.07609017290956466,0.4665179878863909,0.19417902121630376,0.05053056137019313,0.8924178344344167,0.5820551270878738,-0.0006742798455616761,0.4792228587172282,-0.9130458193031816,-0.1613738067321525,-0.423377682479909,-0.1184079054756206,-0.21028566184977143,-0.33122125016910225,-0.26702839211138407,0.4219403045958615,-0.46281549210675976,0.3533757946460286,0.0025708373281549957,-0.20395408878116406,-0.3647547826419463,-0.56810057318117,-0.37757208687012733,0.26874599482393957,-0.1641413924822127,-0.18108580583203296
0.2220973539132607,-0.19396209785212304,-0.7532292382359314,0.5727994471494003,0.42054244803794466,-0.39326620880142726,-0.2049543018762271,-0.5321489723035495,-0.11078126602049473,-0.21502722214170786,0.08484591602910264,0.234693787644863,-0.07932932086470498,0.10221794422419003,-0.1554788947339342,0.32532786609482994,0.06535400428003174,0.20448619398952195,0.45996440377834036,0.7449320970565344,0.2667374314040943,0.4069860347192508,-0.7946394652370007,-0.06759565450166945,-0.3211251278434061,0.054828750373568456,-0.3849082084653963,-0.6005447479720332,-0.6656012894305213,0.19515595599466376,-0.29235580320070736,0.3172836582702191,-0.027361322009052544,-0.076712448972178,-0.4097440635482409,-0.9475568926502372,-0.25303138544365955,0.21640635531333163,0.3026964513827364,-0.36748328139147063
0.2826482085378286,-0.1171033740676859,-0.5336306466866423,0.28043723023710115,0.3438693164475466,-0.41587848654884263,-0.4464285791358711,-0.6569164700609297,0.056102632611523706,-0.015641642399415803,0.2494849736628899,-0.002254468661603129,-0.22793548156934607,-0.2610502699448044,0.1350264635440989,0.1878800080142069,0.515744041067438,0.07921876466202987,0.7620654738032616,0.5407855842386233,0.1086924997936871,0.17591279192936074,-0.5035755907190825,0.07304572841803333,-0.457350297281693,-0.26148974575605377,-0.5332596352288396,-0.6919761115204407,-0.38778794476254486,0.25684097089429475,-0.37839585117351915,0.14502690408412638,-0.25821004996227803,-0.12721722240784578,-0.1982107648037001,-1.072612681317835,-0.07349532905632321,0.11829547213521785,-0.08266791071166574,-0.09045423007301225
0.3037661386149587,-0.07620528226504703,-0.31136982243529654,0.22068690898447227,-0.0005951913542071308,-0.47324407799407575,-1.025848144012043,-0.1551360617353277,-0.10191007336994702,0.031098392563417843,0.13554003631877237,0.545998325605573,0.6052845397125977,-0.07903208968852939,0.2009215124094863,0.5907913343447592,0.6752622454713272,0.30379903184929224,0.5026684596946764,0.8602436580221604,0.26515415728711783,0.4091748686414425,-0.973438642993138,-0.19533657372036287,-0.951317967574187,0.16993444367194985,-0.3048767287969353,-0.35453688390539373,-0.3091023389502784,0.23895472382633942,-0.17318889386459635,-0.20991555509659154,0.10650768677911168,-0.052361158000219496,-0.4075056380516091,-0.22918092716700195,-0.3223598903142543,-0.41692818993961844,0.0865942023019902,-0.3085592682031064
0.19178692606680614,-0.008705294036945671,-0.9563144642307578,0.8779474067494646,0.14523967153446926,-0.8303916815976491,-0.2941103590767475,-0.3768060504586997,-0.36432539675530484,0.16472376390882154,-0.32234750867602807,0.0692298083076358,-0.09055094278199251,0.13560133045913803,-0.016643867955458913,0.14820578600259698,0.26822767595206176,0.0176422912769994,0.6996870268897499,0.8622859284444808,0.31250908441803904,0.27773984051007433,-0.4778909474323802,-0.11613121192680162,-0.6587704890401166,-0.0984720620027205,-0.5656064365755031,-0.2537767232915488,-0.46698738678240914,0.0619065229720579,-0.2804298214702104,1.011905632690594,-0.13059170357195996,0.07767519973239233,-0.26435836050671235,-0.7634354579585779,-0.16187695770955324,0.12823139089137386,-0.30010858263830303,-0.5388646273852112
0.3213556311831934,-0.2943524057908426,-0.5960998816433745,0.8277953450090376,0.08291396402750799,-0.7835969758667165,-0.025070452248748404,-0.3946176157757691,-0.047303698632009034,0.008544956060107162,-0.06602441961937773,0.12689878835938734,-0.44679983194918466,0.3478454163808137,0.5088147954724724,0.1724812805424028,0.11941120991869134,-0.003348740971095651,1.0483565066920058,0.7934187303087887,0.11892680777216895,0.1878786994309426,-0.7435784031291774,-0.05424368954861655,-0.7467541360600589,-0.22066052568228514,-0.543960584036781,-0.7197136990587567,-0.3086257566223417,0.3648647173998207,-0.43523738528204603,0.10446886416949144,-0.14480723322617575,0.13154397064272866,-0.0941123017767922,-0.7785453348473742,0.23117185341135366,0.06063227718920847,0.1242040629443401,-0.07125802443622474
0.29334444493013195,-0.12885292088148073,-0.8048748480491759,0.8093915261575297,0.20234010331120794,-0.4898420672925533,-0.20322683796470528,-0.7142227787859473,-0.026061213063177713,-0.17042804811775142,0.09201664719497635,-0.056392685479196805,-0.19231103987162632,-0.12235066302803166,0.12778374998494613,0.24064664663982416,0.3745972228496045,0.04984162314080971,0.6502134464775119,0.5276777767511932,-0.025200345753229325,-0.03955041185440978,-0.33082745693604715,0.2229448723758624,-1.0066112755479104,-0.1924012624010457,0.09494326702868838,-0.7073985182661272,-0.3021067599697062,0.2570169507510353,-0.28390104554303697,-0.11430085272556531,-0.010572026396872936,0.22140689746500536,-0.205794592110398,-0.8205525891467738,-0.011189565437760188,0.14557341931295126,-0.20100929077974403,-0.15991922133879485
0.2197244887119601,-0.21210112440353934,-0.3851103033574964,0.3489821592641346,0.2696382362000818,-0.5330014330833452,-0.7826802634805651,-0.5033050878550943,-0.07401117285170596,0.028959274355652,0.1928844476558574,0.08149596395738956,-0.01733459436735349,-0.050986583616854604,-0.01678338309077805,0.2941866957846011,0.09577507316963407,0.22596989682724555,0.7778699126253552,0.7087083714366667,-0.028062722559287177,0.20089929784129534,-0.6383372699925942,-0.28206127780063583,-0.710242817822345,-0.07197555657941776,0.04542401275871452,-0.705001722589109,-0.2583058474315313,0.14493887527140042,-0.20783738762957674,-0.1638579379101185,0.14262103151866967,-0.08341253583854036,-0.1588863765539455,-0.5534515401114141,-0.33380163220767345,-0.09805901692595434,-0.1558345286113748,-0.14501582142382335
-0.2553537173267994,0.3740445426842927,-0.3014399524469887,0.567001853448613,0.2013271508550281,-0.6428752782478406,-0.5827239594852305,-0.5231934658091867,0.026865556184914777,-0.2596879199253953,-0.21529416369474003,0.044944473607110874,0.372797846736341,0.22439261312954317,0.312970465323909,0.22417837102013646,0.36052587355544385,0.18357947338927863,0.08049580489574791,0.7575214251219892,0.12390077227137714,0.1439775981139674,-0.5905383476585486,0.25463285028763966,-0.867677903249582,0.15618035939350416,-0.21940095382507768,-0.2762546533820554,-0.4139578196330285,0.42662431593399186,-0.45197997515573995,0.38132191486792527,-0.09548949538927687,-0.3327748203952219,-0.5249712451635117,-0.4864218707704545,-0.48450615767132854,0.16300701937472847,0.03664270688645027,-0.26795760730307466
0.44840923243885267,-0.002978104569197046,-0.8379185986105164,0.7442113908153886,0.5214890974643078,-0.6450901073132188,-0.16417598957731244,-0.5816221382724527,0.05909114101444525,0.16641496572334827,-0.18078638245215428,0.0612849829014748,-0.7093869469650649,0.19507332412778242,0.6195875253757538,0.008852031073834712,0.26115703050610484,-0.04879035460104798,0.923939130968295,0.5220152581401225,0.213988129650138,0.32176295400783506,-0.3139073579833896,-0.10021076551487146,-0.5394629051841111,-0.23067810298329666,-0.47719987564313326,-0.7099097047778788,-0.6819447816154789,0.5377180210541824,-0.1985689379279258,-0.1274857274304531,0.16683280535748798,-0.1319204126429176,-0.5203258226489733,-0.6290536321247597,-0.09012376089916174,0.13283592605275607,-0.000524186315451397,-0.2078473290808672
0.5379790882172121,-0.18192405341240936,-0.6312503365247055,0.4949798054113743,0.355819398937607,-0.506163410911586,-0.6664579240302942,-0.42197176604626857,-0.055328139350535266,0.12226614305179917,0.01978662669568873,-0.13245068196429186,-0.1760674673616244,-0.15779802174960056,0.17238708307965336,0.25549762272934895,0.5065453066253403,-0.2875211120053405,0.8312887353953409,0.41074899341846666,0.17266115387081565,0.37180574897458524,-0.22733510776932253,0.15818784316251144,-0.6737122702779751,-0.12030852183274149,0.10303235952066295,-0.5768253578996578,-0.4027977381969957,0.3256287204655447,-0.5507782193510256,-0.1846261745307221,0.012561666580587758,0.1254994985199689,-0.3164013785203032,-0.6644587895947032,0.03307353680369923,-0.12466254715390107,0.1863391822226773,-0.15922297107743405
0.28731960466780615,-0.07553111838245243,-0.5234944242698122,0.5126318051312062,0.1987765588203414,-0.6249249776807022,-0.39914050242738575,-0.33249415360133966,-0.12826138198775563,0.2840902242534577,-0.1679533145228647,0.33665203574557545,0.20983676320361405,-0.006933606284516211,-0.07690537657335957,-0.12567009117182057,0.4020898326304115,0.07734348408102486,0.6765102081217359,0.6405799175663149,0.3968355181463688,0.3467053017654589,-0.36536790270156744,0.06326091672731438,-0.7578989556541167,-0.19867489146256218,0.07923362222422464,-0.6288027222000646,-0.30411782101979545,0.42967619891568376,-0.702053010946019,0.09459898842321582,-0.4816653101724123,-0.1473931240306428,-0.3489026425186875,-0.6877066173319335,-0.3080696149996885,-0.15339716509423948,0.22853130765531424,-0.035976728784750014
0.33894885840836153,-0.028943150635858325,-0.6326794181968173,0.25212837264599763,0.13162750480616783,-0.1220663312552258,-0.9955308147636326,-0.21059325727814523,-0.056421003873154865,-0.15492109902304677,0.2925416336614188,0.4874889491494009,0.11787785122599938,-0.29217727577863706,0.08701007716974513,0.7118281930114392,0.26365520029711564,0.2870576581168768,0.7899775703431721,0.5281694918951962,0.11968664573530576,0.4477656075320542,-0.5904622603371426,-0.09645727959419485,-0.6109782191659481,0.002416473999966348,-0.22924506198647865,-0.7388905954188569,-0.6294104090376601,0.2801479549086996,-0.25642228855657956,0.11062012643457649,0.0973511093515656,-0.23764381906207055,-0.13235132660896368,-0.9144699386537369,-0.4395689374902877,-0.36933034146384475,0.16802616542795848,-0.18661859397505462
0.2987288097877677,0.11951019100903464,-0.41142345108455036,0.31896640013078487,0.09895033553513181,-0.6407799245176058,-0.6942226835478297,-0.4964326990581412,-0.136298226064266,0.03339213999424499,-0.09636953959746992,0.3488320409951466,-0.1892857422851632,-0.21531995137124427,0.3644175283864098,0.297246317788836,0.6255745687487207,0.11167669546501188,0.5291828266186048,0.6458194122191891,0.3062330800486895,0.24339506819334178,-0.3764050783775649,0.06805019934134965,-0.777717623532981,0.1631350983309398,-0.1034440764198803,-0.5682680916722104,-0.4419674757726779,0.32079758096447564,-0.5296622472319543,0.1702165459654476,0.004180838525756486,0.09717043912262772,-0.0796422254193231,-0.5664910686880406,-0.2493182376632339,-0.232599067959905,-0.11517521337565498,-0.22564453252432815
