September,December_3,January_2,January,February_3,May_3,January_8,January_11,January_3,February,June_4,March,April,March_3,November_2,June_3,June_9,January_10,April_3,January_13,April_2,November_5,December,August_4,January_4,June_5,July_3,January_5,June_8,May_4,February_4,March_2,January_7,January_9,June_7,November_3,February_2,May_5,August_3,May,February_5,July,May_2,December_2,September_4,July_4,June,April_4,June_6,November_4,November_6,August,March_6,October,July_2,May_6,November,March_5,March_4,January_6,August_2,September_3,June_2,September_2,January_12
0.11918965088890929,0.08535839657784589,-0.10030334214957712,-0.527041936300451,0.16015806746275557,0.25190645843281195,-0.1430352551272076,-0.14778249926547432,0.03774572633073693,0.5055756528700375,0.7150174233795402,-0.26377685040323645,-0.2689834760125849,-0.42244289660409395,-0.5224284285004483,-0.0639512874561746,0.1860978579128118,-0.5236576242840931,-0.024507918878344206,-0.3084751933606941,-0.2859937919840909,0.3046833929558752,-0.21790163227911444,0.3661576367868206,-0.12519721635099065,0.7886900011062581,-0.32035702023592477,0.07904978876557847,-0.17815555237127498,0.4384170112136995,0.34810279919163933,0.4008198170486672,0.1992014177901099,0.3094542158570935,0.328457905118792,0.3887951264035507,0.47439800098830476,0.12961499047662733,-0.06763303584772389,-0.01929353423381734,-0.10891155569837535,0.047114254925608626,-0.007211903436744445,0.4135576076126732,-0.467851944348636,-0.30519981026838106,-0.09143386027721973,-0.3122487183849658,-0.2192130446507635,0.05081483233427794,0.3104235361173613,-0.1811270599416288,-0.2982245124285436,-0.20694801874694438,-0.22132320426075597,0.5519657051321861,0.012756590758986476,0.36253863515472434,0.005562581911136594,0.015835522719332702,-0.09533435839900553,0.2791342748830996,-0.1288357417151685,-0.5214118040701801,-0.06740588795408997
0.11574454260422082,0.35386081792453106,-0.32759221441605085,0.05664208391043299,-0.03619410445646871,-0.12490707577524757,-0.08794402900015537,-0.39479657523060174,0.1397344052241585,-0.02007792413185637,0.09081795933768577,-0.32805163251387925,-0.1209027344969946,-0.3195582640623298,-0.6783471846976128,-0.2523220864312111,0.5029290887601829,-0.36547974120645904,-0.2473827867019618,-0.20688023272405542,-0.24564568485563174,0.4774170437925178,-0.8781225740630179,0.18688561388219274,-0.29291546843228544,1.12913263107019,-0.46055814934296024,0.005214211440911651,0.1538217904787571,0.3763737073672625,-0.05792750636889786,0.7759044954955557,0.36561183426980326,0.19301252960856746,0.431645291601541,0.016904217725758307,0.6944181889654871,0.5552810831673801,-0.36575456319224436,-0.49475830070901194,-0.32578289765608953,0.3684077102972224,0.2667561175515071,0.42907980205818713,-1.0108398113033454,-0.1760687126096158,0.0769759200845196,-0.17990102420617993,-0.34662579941904675,-0.09938930091860218,0.01610961997956059,-0.21208376473328128,-0.3046096302991174,-0.1197841786302145,-0.30383829657555694,0.7063076809765172,0.017580340581712536,-0.2549400666525298,0.8842009133158452,0.06293286488988588,-0.09960449067615179,0.38282232855157583,-0.0844865503898478,-0.4309693914436245,0.18464227831515065
0.16533160302307753,0.7963635919600942,-0.6030646626809633,-0.09130159777833931,0.07940337811087113,-0.07968751827888072,-0.3085335625066401,-0.5874514503196521,-0.2577314942856982,0.2751232711763594,0.1507557516543046,-0.275395343692036,0.17888321254051673,-0.08391092045216605,-0.3363245302732102,0.1031476110450623,0.18327203184371532,-0.3626078691288074,-0.35946745303157773,-0.18927292914166982,-0.24406435586619102,0.242099236078699,-0.436838789278855,0.21236549199451643,-0.08806099760806257,0.6269866823434935,-0.2962708347503582,-0.20239584596152124,0.10949360000757918,0.5565337404196306,0.10548202764492456,0.6160363630674283,0.15665304172592448,0.27577268088515694,-0.02138376293770744,0.13948455066852977,0.7263347026558897,0.2512402217638501,-0.38992753969226945,-0.38908384927519,-0.2894716103519319,-0.16247314720625114,0.14113791299392478,0.5248467777090707,-0.7355370007378194,-0.3057088314034424,-0.29091000489264024,-0.43263663119314877,-0.1610816427291825,0.011868922856983667,-0.1910742943526794,-0.12029071587901687,-0.4218863970663156,-0.29314158184259004,-0.18220472124879628,0.6230495470244642,-0.6034952869544392,-0.07127141204200549,0.5142658338987719,0.46395645081161785,0.03155379836993213,0.2807868686001694,0.35057959258258975,-0.4480117718475337,0.036924676976740387
0.21420901911943524,0.04896572421817263,-0.5195084805801291,-0.2284643163193651,0.13268796547570602,0.04015921736211005,-0.15516024932980088,-0.42252586283387455,-0.38682746541166646,0.37307992241027,0.5080683216987205,-0.051694264783300095,-0.21117290559394114,0.03627936650634665,-0.3725128476824475,-0.13521874710149023,0.2907634709827262,-0.22829757289907496,-0.06427969225150443,-0.5943061049301616,-0.10455628703216056,0.49257367470530744,-0.48341022782371723,0.18789500730651917,-0.1818469833920004,0.9250859319084405,-0.4374564247196121,-0.35268161192670106,-0.5452768544676891,0.7974342699649297,0.09901124153331604,0.32632631943647583,0.0386516716620775,0.365923241460949,0.18429557717414452,-0.1289579342463795,0.34734130610488867,-0.05183756047324735,-0.10671560410444798,-0.2559273377596223,-0.15037259461521224,0.17977182504985184,-0.2886954212264261,0.34661629146312223,-0.9033168731351353,-0.5697209831702392,-0.08994188942534834,-0.47185064500606666,-0.3890027517837602,-0.08693181028089066,-0.028216844692709207,-0.4546264075307892,-0.37695454524764993,0.26297950805843395,-0.4490023593186111,0.46576549157052266,-0.5328321259714631,0.2910466733638502,0.4979924658845025,0.28355116224249394,-0.12676944231128595,0.697629864234922,-0.11292638852356096,-0.5592896805586048,0.09932072456174694
0.36994362445195006,0.15486644207500733,-0.029210888474701477,-0.09371926112100729,0.10203661900382972,-0.1398461634667997,-0.11128653193841676,-0.15151570757119656,-0.08787174810903714,0.25374872152079536,0.24950870903718678,-0.43217410961159636,0.14610602722648397,-0.19469636674125257,-0.566552586263023,-0.4032498023694975,0.24694053151822845,-0.14996725024263227,0.03426027032103324,-0.691252387175133,-0.09542703780731346,0.44578948616645436,-0.11174479261102527,0.49121968058060056,-0.23238576692931454,1.175840914112656,-0.28790749452030234,0.30247520259344984,-0.42072222720164637,0.6436910600096858,0.25488258963928834,0.51308641543539,0.10357741545962074,0.26007995434487446,0.19802792372756528,-0.07580660300667125,0.650573822715406,0.37002425235351805,-0.14991938116028714,-0.687211075321739,-0.22639331061681625,0.14254858502512238,0.3604392123381041,0.5937327905775293,-0.9920828953695723,-0.3666370004530234,0.08667097663799056,-0.6965623650394879,-0.3751057563891269,-0.057289832745011995,-0.13912980731338756,-0.3725680652258866,-0.3499947613669244,0.05759966460961939,-0.2997051863875008,1.1170864535687062,-0.3598542526029219,0.2535129470235348,-0.23436104702055055,-0.07284135772260247,0.21851451485285295,0.6178624539234948,-0.096898253901604,-0.7831145636512871,-0.2423962950851934
0.40613939430555185,0.8227379041124505,-0.5401565262214819,0.4805061374315679,0.20961269891217357,0.1073668458178732,-0.20489413689983066,-0.7939846485795473,0.04720830325693637,-0.06146904619653961,0.8225607169394882,-0.577072453514864,0.24643350891545668,-0.1815451904203318,-0.7699721158018359,-0.06189456733784591,0.21204474567367243,-0.17859780793104163,-0.09615583815854639,-0.3629872459830379,-0.32832121425154376,0.3558366598290336,-1.140342682373242,0.13423601997517237,-0.18826249440391746,0.6644640389753129,-0.47184301104850124,0.060674698503901975,-0.23368016530731078,0.34832687931906453,0.2641061906788174,0.4327067733956704,0.28831742744801825,0.30118237737093734,0.07041932031567395,0.2207756652737388,1.0788239357358884,0.44397300717034555,-0.26418876398485114,-0.5052117902956352,-0.2813703106560314,0.23490834963159965,0.005683673026872109,0.04880751432118477,-0.7041497629704165,-0.3834878266146124,-0.2394138614161896,-0.1157091155220244,-0.47204992875189633,-0.01772422178026334,-0.0610252699226717,0.3543172578505589,-0.5484977827633641,-0.29901516766784636,-0.6637223778130872,0.517156427752522,-0.19048891467264206,-0.3443829386489769,0.0505030952917061,0.09119065492974775,0.2603594338447993,0.21525207660718995,-0.1308548088769761,-0.5803410781817349,-0.1811035382791005
0.5880089255441141,-0.18186548622377252,0.02236508183828942,0.012482868319682802,-0.0027006680160205857,0.099502647321809,-0.22145850003066989,-0.3647300468277874,-0.19348379215055989,0.6812322131983695,0.40692914198746244,-0.16653261659214239,-0.007411200745824069,0.11501122163150374,-0.9424079489404096,-0.3551024015621844,0.14303679654363086,-0.20929874285372785,-0.16139146641723046,-0.6463078421683692,-0.08125122700751129,0.49130380053518574,-0.5145727980169839,0.3710859468970239,-0.33552656432511,1.462824220442481,-0.26933999208465526,0.7067690701118154,-0.7857958453277164,0.7865660765751188,0.027169092676733522,0.12723964065885857,-0.33382017020144444,0.30469808754927685,-0.024458877329959702,0.2989758546891643,0.5156186069015295,0.2257701535660452,-0.583727556116401,-0.477328020399779,-0.457016524670315,0.12313197222925026,0.07945506911281097,0.5237197785033479,-0.735561439360038,-0.6772720333576082,-0.23856555748960628,-0.8522019208774809,-0.5140620728979043,-0.19787922484930381,0.20889669865305643,-0.3068079458775735,-0.24153602297476828,0.09393045784902603,-0.34709136682478525,0.4808956305982908,0.4033628851499198,0.3693231829902082,0.14766533124151354,-0.3308119034283305,-0.2556937596067578,0.6012694382618827,-0.08507668658224274,-0.3355554824717002,-0.37860626877319364
0.25480523839045144,-0.10847314923587281,-0.3176372076968399,-0.05469748077688871,0.1975882986911149,0.04810587998721477,-0.024476747022289455,-0.3366226768362814,0.04058077883343966,0.7759186303042084,0.140327523294994,-0.34324295064296295,0.3933323127744741,-0.4037405817649103,-0.5273164889304918,0.015598261944319125,0.10377841836490678,-0.015187931262188412,-0.0948590197388688,-0.2441272716030651,-0.1638036455326844,0.3878686847827615,-0.5607235741199403,0.33420900575475154,-0.46089164253447384,0.6077553745346554,-0.31093167042022307,0.1066458452607471,-0.421085898198786,0.9972243820483883,0.012856925090888288,0.22136912820575957,-0.09377554012352438,0.34953281218234944,0.3274377131120695,0.2666023472060623,0.3406880002953635,0.2277797050783935,-0.3513478580966971,-0.36075310446878706,-0.22106524471684053,0.4998430215660658,-0.10856132180617337,0.41397126814827667,-0.4108695964112611,-0.421307914104098,-0.013748919868384127,-0.47204114060574787,-0.28209636018467926,-0.17652137187315217,-0.04543833765201048,-0.04777710617154193,-0.6686843452960027,-0.09541620290531862,-0.48560240945547734,0.3741387638671021,0.17007491681819986,0.19254373016725557,-0.027327542423847107,-0.057870896543710845,0.056905006322661926,0.24493560244715973,-0.33367741505078063,-0.4799062903149303,0.12918034089493746
0.28347497017230766,-0.3462353644522648,-0.30190572567848944,-0.5979823974086531,0.01879008076342141,-0.010764205330164025,-0.0781509640112264,-0.442300309303934,-0.3583463092684417,0.8958949501437607,0.13636742950099826,0.19598076988903604,0.10842522589587245,0.07264033302839315,-0.27516560525171896,-0.18035754318017666,0.3231138410663938,-0.02403524775049805,0.18874192540759313,-0.6372977083177584,-0.15167283673860052,0.5509017710974244,-0.26606424198690803,0.30924520848130066,-0.15096743899609022,0.826478320314317,-0.30771913917289595,0.17408342988781944,-0.20303461983191617,0.5993685077816404,-0.09831099395908109,0.18359072965002557,0.031805796294421804,0.423231535270031,-0.06630067919954831,0.49563035994550986,0.7221094831432563,0.28133974169332976,0.00780779835747143,-0.5590563992042444,-0.04872674918615749,0.5493555161577375,0.3292940019318725,0.48234066479525217,-0.7216716424955335,-0.37080430179849494,-0.14428112176355679,-0.6700089895507644,-0.4058435317505704,-0.06466612450620737,0.23425930486924668,-0.4074033336771394,-0.3867203035251463,0.11140248853257544,-0.2610538811570362,0.4189180657575782,-0.1916133362971752,0.13300822953290545,0.006069811001399323,0.074601731683859,-0.2026272261992255,0.5929738236656495,-0.11011906026604898,-0.47907467005348403,0.12566783029085354
-0.17813653304492366,0.3607437111406952,-0.1263173025439253,-0.4542055251499094,0.14841759852260508,0.00423953462285849,-0.209074978074276,-0.46250055754797065,-0.10566439842982414,0.5967976852940197,0.27835638474002045,-0.20224515949425514,0.02539246121028218,0.08156826067984058,-0.2499124675674012,-0.052621847137135254,0.07768100090914909,-0.06373459222164873,0.04085547406928204,-0.6087415293533013,-0.11584478230703517,0.24448891667904263,-0.3000699828544061,0.25300408848150746,-0.018721639893805472,0.8550060336136038,-0.5894166485908268,0.29129946675441765,-0.04230769674425402,0.31101053209173196,-0.23463360334040134,0.532633171655091,0.16917353698527354,0.08154024723303938,0.028071876397260026,0.6298228592193572,0.7207326981904636,0.2265823430517167,0.10528126221320869,0.07649226142712998,-0.3283192499911245,0.586515209895267,0.08436124734715238,0.385393474063419,-0.3118772708147722,-0.16590909814395982,0.2119305036510897,-0.40270849678792286,-0.43864939813687076,-0.057258289260627995,0.027945454665711883,0.1971980209768494,-0.28804481934402804,-0.007037250883433169,-0.2825249266250413,0.6689137448836164,-0.3621684884810492,0.004654476478009449,0.37178310485023086,0.15520542325146836,0.24438857807951656,0.29284725060284894,0.0150394463579464,-0.48821519616400094,0.01469454785654406
0.11357370027793569,0.26549631026600795,-0.41675619234073646,-0.04726495544634218,0.06138368814348653,-0.2780237825339885,-0.14905753300389935,-0.6751636569167333,-0.1971828286283522,0.4275324402677,0.07082637092359681,-0.2797542663308629,-0.08449463237121364,-0.489967624844758,-0.4884190305677865,-0.37901429164033035,0.10120495604432617,-0.21092066070039583,-0.3017520844864906,-0.0449473999856236,-0.032838948796574945,0.4435028874025596,-0.8118554161306473,0.21329894306008493,-0.28436850508596234,1.3416389398020738,-0.3390565447979088,-0.18089279693964888,0.07108589755263799,0.384169244517795,0.12862970173992194,0.44797351158506105,-0.08800097078703879,0.45543931769148405,-0.004823732661434148,0.45360920863041077,0.7246446820528505,0.40771209422880217,0.0050771661121627384,-0.09001620011590228,-0.05848713249974201,0.08430915356087579,0.06807634964345542,0.4296234164070659,-0.9736429300697029,-0.6118848522498057,-0.10460856552137578,-0.3259073570453532,-0.5899528260208087,-0.21099043154532138,0.050967900422739215,0.08845000610895094,-0.4144881473856514,0.1311470212969112,-0.5052930835572399,0.6881881791779032,-0.4240469082223445,-0.030152832557795592,0.069563986981876,0.40110808984930685,0.014370681350096802,0.38724346573047047,0.04393897452494117,-0.740324370505675,0.12094307686200616
