August_3,May_3,March,November_3,October_4,February,November_7,February_4,March_8,February_5,April_3,December,August_4,June_2,October_8,October_5,March_4,July_2,March_6,December_5,December_7,February_2,October_3,March_3,September_4,September_2,August,October_7,November_2,November_6,January_6,December_6,April,December_2,March_7,May_4,May_6,December_3,December_4,September_3,March_2,January_4,October_10,January_2,May,May_2,November,February_3,November_5,January,August_2,October,March_5,November_4,May_5,July,October_2,July_3,January_5,October_6,October_9,June,April_2,January_3,September
-0.007529596441178753,-0.383025638875695,-0.6831420008225527,-0.10200804868415408,-0.25458114814667415,0.27371911758571205,0.581235627989072,0.45116202534498007,-0.2981868539830436,0.292499762100036,0.44983006704420464,0.0012452479725941282,-0.34956790005676325,-1.009262068455846,-0.3318453914725276,0.7089173523033804,0.02153240279853083,-0.6545491216558802,0.08511120127131268,-0.727688282219948,0.23253431338020106,-0.14617359921676915,0.23717868035112274,-0.5427666210809462,-0.3051707321384848,-0.020362573404406906,0.14703636893946553,-0.31712612997646494,0.07556649345364158,-0.892004230582768,0.3282437717912643,0.07037543887175264,-0.42003499190233506,-0.48718983820467393,0.3678640046510246,0.3651012585057605,0.3106460763883932,0.29137339362577425,-0.43441003030909736,-0.4653434504712909,0.4798023404297858,-0.7222773379243024,-0.7542171419245737,0.5381955567900993,-0.17870503707407775,0.6207221936349171,0.7518638507503248,-0.037950461692850865,-0.046905301294735496,0.3336039849892098,0.08694854598206526,-0.17586206035994043,-0.9605133907757409,-0.4218357188304926,-0.7827857914842601,0.5801080276235067,0.5306213625810086,1.1282857131373987,0.29129527428496255,0.5269927804569127,0.19966082343631825,-0.23248165593929015,-0.4134842562043057,-0.30949115010066014,-0.2664269028615635
-0.10680760121268888,0.03606110125431097,-0.9865693331476183,-0.0011810682520595195,-0.13196254514726521,0.20027504026245987,0.3991030523387417,0.5472688617386554,-0.029659867941470987,0.07970628831989982,0.23934853697167835,0.2092046636725406,-0.3232358103651161,-0.353718339724742,-0.2695824620801835,0.6413883444983078,-0.08448733715719334,-0.2344215042424637,-0.002756703166671086,-0.31317503669334323,0.46806216585156185,0.08885521545459106,0.24238384623569134,-0.3625053669666219,-0.49090709045843206,-0.1999514060930735,-0.7228644779282727,-0.4512258821081045,-0.06813690982552445,-0.41654994987760185,0.08171084484129158,-0.3430433362130123,-0.5712271563188476,-0.6491106265325509,0.2096592425740496,-0.22984613921467034,0.32250853377977157,0.41998832511070006,-0.26458124847800624,-0.7673037930979227,0.18659888584315176,-0.7939455510269605,-0.6529612215316443,0.4839121244368494,-0.12423794561368237,-0.3060925591534725,1.1997352080481754,-0.37602281005883537,1.0512905517436113,-0.7475386950988365,-0.059259383143506976,-0.3230338768748302,-1.1163212092429475,-0.48763839457756153,-0.16282051552711338,0.6576735546181043,0.235534872076648,0.8177040495961413,-0.07570250681111346,0.9438726982260849,-0.06570964574348008,-0.28992893095833194,-0.2412008522295459,-0.6892496929509098,-0.6019524893030069
0.27931096490110224,-0.3247531255018169,-0.8917735216111,-0.23766142086565858,-0.3944451378238253,0.3096715372108758,0.21328541333478085,0.4303869723852408,-0.08103185240245814,0.1708605013182304,0.625017501679664,-0.21577296012793762,-0.5077650504415199,-0.49294846187271407,-0.08064250558212444,0.2981704413730013,-0.11756877301717994,-0.5648022839415606,0.08321976896674044,-0.6299565627399769,-0.2321593877298701,0.043706625205120676,0.27235197033681263,-0.4927327682304419,-0.4919828054996555,-0.06315825126032465,0.15864781026822458,-0.257652115131377,0.07658366506462463,-1.437133386970346,0.2628304352969793,-0.6260292231493367,-0.3854607815392755,-0.5035115939735956,0.22210388895002778,0.30913479275253625,0.3544682573669907,0.8967898759967196,-0.08843522328904888,-1.5394258006431842,0.3333143207814595,-0.318753788765647,-0.06133162798835991,0.36690480961832267,0.3313253564965212,0.14912720105503463,0.5472592852067968,-0.14325551326337915,0.24589791073365408,-0.04546629693723009,0.6319235394708222,-0.33163819997057103,-0.978207649284961,-0.4667218791931008,-0.5386228919561857,1.2371944873327898,0.26122111315545654,0.7159998583817838,0.41984738054424936,0.8859520399341316,-0.22994384564973966,-0.15197748820396872,-0.33436845271836274,-0.5030898791766198,-0.4808641058095142
0.178162288287714,-0.24482549856710278,-1.1743956151733275,-0.510577388095457,-0.5809027112691704,0.08132827609066587,0.10245249532808023,0.1327320032594736,0.0579308688298009,0.2502626619130885,0.8090928372336497,-0.34008893235729715,-0.20773745143180367,-0.7546076389623656,0.34514531079923233,0.8723929737302941,0.03915073423476789,-0.542896458311552,-0.3646908655674673,-0.570039600805308,-0.13580772537842473,0.07718000632091557,0.5099531205966202,-0.3614464735479247,-0.1463850181587845,-0.03272501890221408,-0.6980211790548003,-0.0572310114095531,-0.04828679319677803,-1.605524563825378,0.12727609391080133,-0.919180565128526,-0.3237026791780107,-1.0348908019251837,0.14364129762276223,0.10004628340849812,0.1720343451682804,0.7181910390587903,0.021138050133240424,-0.8297594111377506,0.1779661277799433,-0.42856679100485634,-0.19394246758998127,0.32664200134046983,-0.06012013626923735,0.21122658193551153,0.8216690895125627,-0.6633914803220957,-0.05415813198596187,0.7084205674977689,-0.015975023273266026,-0.9095105062569151,-0.8791016561927905,-0.4268443908879435,-0.41326555317105473,0.6714973603495038,0.4323083294606357,0.7484774527176873,0.07159868442112491,0.6918285489543882,-0.00018480497235243143,-0.49882297642220574,-0.12404449947788856,-0.38428256968452745,-0.7396223758170966
0.11656771997713508,0.28839790668284737,-0.8599175889171563,-0.1990488280646059,-0.17344225122090748,0.4341346491402727,-0.041095994247914276,-0.055332295161581745,-0.0783259328212704,0.20090115509094847,0.37148576660516297,-0.3574072401020553,-0.0861146943652443,-0.3142212596733124,-0.07600075612509893,1.0204524968884225,-0.08162693979398108,-0.46121135070286756,0.16626525164958084,-0.4140672373536893,-0.15655076838748735,0.0776639465090124,0.7109338716314141,-0.5367554095775761,-0.4116721000889351,-0.2275645147241957,-0.25427133958988923,-0.28777058632724206,0.28428887063989416,-1.141300686465108,-0.029053792066177142,-0.5303871013762063,-0.16435087217215955,-0.7494323328024625,0.4497628418145489,-0.08921421968284596,-0.1633123428792106,0.009521887424192688,-0.13228085615825647,-0.23765457753374994,0.4134908693000286,-0.8735384248740355,-0.3253402426069807,0.667756273422002,0.4112470093872381,-0.1568403781955253,0.7189470236165008,-0.7241624498503323,0.22461604479096095,0.6447201452433178,0.18505972065482312,-0.19150588820800488,-0.7998862570019776,-0.4592346796931171,-0.2120734151409683,0.4448050608433664,0.33479920968379967,1.0454552672246558,0.019732927424239197,0.46949039032488415,0.5492772300593739,0.10202271228987517,-0.183119179394858,-0.9125622019630302,-0.766845545610259
0.3012431628580603,-0.19005481119416529,-0.8495148076727335,-0.3947069542344135,-0.18976869293454215,0.16051802149052016,0.39580884394316196,0.37828192002391964,-0.045289277457604755,0.15760989497365588,0.09653805402527502,-0.002242354756818367,-0.48118105092262065,-1.0932034187294593,-0.32974035598001167,0.7525317950515067,-0.20065472686872374,-0.3948055237261604,0.22264035173636304,-0.5526318474627285,0.09011868433099163,0.1187861822129854,0.6763533971139962,-0.47232778179828594,-0.6264222531490605,0.10431943111492295,0.8115255381557699,-0.31880741325986034,-0.18733219954527844,-1.0681794532774844,0.11828456758140347,-0.4174479277165377,-0.23079834959455048,-0.5169614807832134,0.5267285844054992,0.22791594196173118,0.1610260402396122,0.2362520195008056,-0.7255217950282593,-0.4301161831526498,0.03820183819274317,-0.997796675867585,-0.22779298738751214,0.7592128447047315,-0.012714017226671287,-0.003251458142040059,0.619389222303988,0.0434682326542579,0.42059457379870185,0.7126496514495057,0.20992132441515654,-0.36024033827964247,-1.0008813222890007,-0.4481050359292486,-0.1794156739213188,0.26289550033017095,0.5747412415868364,0.9295743186564691,0.285032945276791,0.8098797759341843,0.2444733193724945,0.7289513763410723,-0.39573638912683895,-0.9794039951478402,-1.087772107198707
-0.0243907951804646,-0.1845345264416752,-1.0287520721122576,-0.33574862867418814,-0.6140025470880797,0.11898123127737373,0.38482970606412115,0.08144650980089375,-0.1094796898605866,0.3143292840022722,0.8745614523219667,-0.31521025775261635,-0.05070243803108625,-0.39038629457742996,0.4243333220902278,0.8235561270459729,0.11566097462453886,-1.1885119103042594,0.15164678738486803,-0.43812759253236455,-0.1492098686897357,0.08284863269132738,0.4683713481802646,-0.2954283502539502,-0.32555060719722145,0.08890741067519592,-0.3851841033725404,-0.3323746451200996,0.13738498410959388,-1.5380648638197234,0.11737989471699976,-0.20083181921153426,-0.3931017654682654,-0.7537510001805636,0.33827063515098654,0.44255879925032093,0.3010927372863555,0.6923076582421276,0.3986756259586442,-0.32121472335037654,0.015640004471868113,-0.5912722416988544,-0.3547748290386581,0.19137863864903626,-0.1406974528532244,-0.0348389171148629,0.8648373825054493,-0.7483402863964806,0.27117215182358456,0.40203192961003437,-0.14468971338451156,-0.3327763655370307,-0.6233302549458788,-0.7045808800074576,-0.26409296082420225,0.5855578332259488,0.1950612048849971,0.7446121377957551,-0.004257816185207597,0.6350733357431921,0.21540989128892202,-0.0707634919759621,-0.06277884868601881,0.001624018054801557,-0.9922870144715713
0.0048947493304949685,-0.04946664350852737,-0.7092574807548793,0.1273419865932673,-0.30077655191798336,0.12402515630412611,0.4332017864130251,0.2514064792921593,-0.2979022621122094,0.4623398245067294,0.48447745716035145,0.019314246388491753,-0.22678748476654675,-0.3907742016271779,0.04641930361415741,0.757473185065727,-0.1543461544903379,-0.33951678578950917,0.4191941609608614,-0.6895018140234439,0.07131446861240447,-0.05659598913780823,0.36839753140272197,-0.8036049337171385,-0.3152659944483183,0.00708351971327599,0.3022601393752078,-0.32074013461679113,-0.05315529707939744,-0.9599948209246034,0.4273522359306303,0.20469060807785272,-0.4134541876477398,-0.38817610328296687,0.5878286105521437,0.1878250204418248,0.33933381888357195,0.4647090049465092,-0.011093610367368542,0.03259129056845108,0.07907383679636762,-0.8337961121237661,-0.14348080430644272,0.34039075554862436,-0.12468574536433275,-0.10036575280199822,0.29668634811752786,0.15901891153682887,0.3141573064836297,0.73813831955611,-0.2236213221765999,-0.26284541548963075,-1.0224556453521403,-0.4001727178882671,-0.4623202750583724,0.172795708207527,0.18626275306538742,0.5337588400602138,0.22277541211205668,0.6522163745033457,0.26804547389773004,0.20371298836689253,0.2828818410350388,-0.48983249305695864,-1.0149862101584857
-0.02827549520250562,0.0805980497585596,-1.0189127832268687,-0.31629181287388686,-0.32655138491784896,0.2826650701577526,0.33468357511247293,-0.04917780116394837,-0.16235437643776132,0.23653735119560534,0.3255723116203304,-0.42233576607210027,0.006213268504967676,-0.6136666385526806,0.4911860166203143,0.9412841516188692,-0.013938198826580796,-0.7084575390962519,0.01563344779494993,-0.38950450817711113,0.29736983833173386,0.15471403227093167,0.2503860169891855,-0.6233997595047299,-0.4149940853739169,0.1464468786885412,-0.43996876465560564,-0.24203548054360602,0.425678110387851,-1.0169827707064734,0.016620512344648203,-0.39384698551341063,-0.6170277485330776,-0.932937261058566,0.3998238601669073,0.21360170056924924,-0.22409228563074907,0.7020630296818798,-0.26980737950048805,-0.05582833710172867,-0.08725073441637089,-0.717554029019278,-0.38279366598991205,0.4409244592601102,-0.13287494801422525,-0.4310379543935914,0.6989755653963982,-0.6226747634928097,0.18010958082794123,0.06324820722703223,-0.5750601222748657,-0.26902393926576595,-0.7950521526500759,-0.703917241733497,0.0066966795293175105,0.5715559507472373,0.25923407562989126,0.7373885420688745,0.2365857291535407,0.4694961637067085,0.5017443857966564,0.1831795268723364,-0.4112693243876477,-0.1647634700553982,-1.0279190094524784
0.007083995079776542,0.10796775937720748,-0.8426062868041007,0.3291214083940719,0.11159325860804112,0.4521860334829071,0.8113755012104071,0.06042254757835895,-0.10444853565297368,0.05967825951474737,-0.006410663056479915,0.20724314414055262,-0.281046879083131,-0.6816054946174035,-0.2996513993110672,0.049079442157779526,-0.32641446104395233,-0.17296551248306596,0.148751766159015,-0.8834716102503068,0.3455531477583159,0.24712965274756107,0.6351660296051559,-0.7202863504511599,-0.6178498170732071,-0.5036116568730381,0.21851581186870245,-0.39159966612731134,3.1942157477413136e-05,-0.4222121331265125,0.23084039099812614,-0.0452069207841974,-0.3053110092363433,-0.2587636760294104,0.4076765432633323,0.21512228127019356,0.4451491138066741,-0.29873327721533605,0.147965083938808,-0.9341466420358229,0.13130440025384268,-0.5625106882212356,-0.13864951929297253,0.15267952647614935,-0.14377818900738193,0.14570534511633748,1.116604113086321,-0.5251525440475086,0.22358183259188014,-0.6028661032450775,-0.17770401201950398,-0.7944135350341767,-0.7322095818493267,-0.5503396497157753,-0.49432074912610546,0.8117328756483456,0.5542447304947958,0.4207157082442762,0.2955751896449691,0.9085153935769189,0.06695635910110101,0.4910803639804172,-0.280925547802821,-0.505003497427382,-0.918246330320519
0.13103113553735712,0.011640464093733448,-0.9085393065067708,-0.15214491462926588,-0.0012936010709223705,0.4264642118559121,0.2942831734014024,0.8586297331392648,-0.10979858524139875,0.24367338122600912,0.18839663990466807,-0.07114977798153285,-0.4087392901636158,-0.5896596647810889,-0.571677639962842,0.5697111384642235,0.19609712618737807,-0.7277772906589648,0.03540834658119084,-0.40369941856891167,0.46587677173582526,-0.0659641723915452,0.4741890116405101,-0.5316142886402869,-0.4466218248183343,-0.7782163181317834,-0.08745804861567881,-0.6976282593023487,0.1094179434286198,-0.8491655913963622,0.2452191804319702,-0.5409584063511254,-0.371874473413472,-0.1623890365015962,0.6970720757202487,0.2120569163467052,0.34062861340671957,-0.07709050455757621,-0.8280754421711748,-0.6821189991383634,0.13320955359828462,-0.6196389211753911,-0.335308974880818,0.25291834345511327,0.19146216645430092,0.3017392548596487,1.0145768989892245,-0.2798742831571418,0.311479598163201,-0.04460621837167085,0.23686758274899727,-0.3266925734064565,-1.1658044467126596,-0.5022783433017706,-0.5346203101589465,1.0079081940621684,0.6554634395269116,0.8003778532799418,0.3243611514349297,0.9138623715208606,0.010323486887170427,0.2850416181004854,0.22751198055886968,-0.4005735980077064,-1.6308059625101081
