August_3,November_3,November,April_2,July,August_2,March_3,October,September_4,October_2,May_2,May_3,April_10,April,June_2,August_5,April_4,November_5,July_2,April_8,January,May_9,April_6,July_5,January_3,September_3,February_2,April_5,November_7,May_5,July_3,April_7,March,May_8,December_4,March_6,December,August_4,September,April_3,June_3,May_4,February,January_2,November_2,May_6,December_3,March_4,November_6,May_7,January_4,March_2,May,September_2,February_3,December_2,March_5,April_11,November_4,July_6,February_4,August,July_4,June,April_9
-0.42999050362665553,0.1980772240682806,-0.6702705652323766,-0.6417961683647353,-0.14425832380398598,0.6923588329391392,-0.3345203678106729,1.0295046374034627,0.17128033238435864,-1.030289729699562,-0.055686081764170316,-0.2232062031540088,-0.39587102399439544,-0.1455756769452981,-0.01451484761951928,0.35419278300944307,0.033612243237793056,-0.13717296676713148,-0.39521192652456183,-0.08386713572242792,-0.018024352624844198,-0.3799370654223197,-0.2622223169495603,0.18886516420223098,-0.1170204019507802,0.5465248647230656,-0.7754200011287964,0.08001688297980665,0.8165197461889245,-0.1620342033256233,0.07700311769712158,-0.15189739544515246,0.088860500779885,0.2562288015518657,0.3548872148900112,-0.39437764105474,0.20706708872868454,-0.16614470975306922,-0.3281839129676596,0.1801718119994389,0.5950368663324098,0.9296320016588975,0.5847474614639647,-0.21498299726321646,0.06710761839841958,0.7108917881457965,0.5246530303807463,-0.7225224712115697,0.28047795075824833,0.03173263030577961,0.08733785337728113,-0.40849585607653455,-1.042981030513129,-0.698539003726475,-0.315989510203024,-0.4850712539236335,-0.772608015105605,0.2742173299266084,-0.19021472003415457,-0.299102822183633,-0.11647503418731744,-0.05762336082687207,-0.5544186050398776,0.25482423077817573,0.2949489596653757
-0.6102447579980589,-0.012158980179011014,-1.0697817273559072,-0.6712892223137645,-0.2991838498539027,-0.0029772082220704127,0.2042336561528061,0.5827229034198856,0.64976629801211,-0.6378661691845587,0.3035242303173303,-0.4309272683877433,-0.6494250341100144,0.008201538372322285,0.11537427741146133,0.2619087841259484,-0.09700975487552124,0.29783911148006414,0.3539362290670942,0.5377301437479368,-0.15372840688052933,-0.11501106892821752,0.24544150816900748,0.10318003932798492,-0.11670969275219847,0.39562684985669755,-0.2026412102125352,0.5046732710554422,0.46474373564650134,-0.07301223242642796,0.010405281131484277,-0.7035132953834989,0.3846730959342593,0.7965008590641016,0.9315511721516725,-0.21061033511716643,0.2209947447164646,0.3746922635876525,-0.2698275620091084,-0.17660983371226463,0.6341741100818811,0.7576746437624529,0.05586081306316931,-0.12714461927556997,-0.7164640795162499,0.8041815205543549,0.8670276905903539,-0.8186047471653324,-0.1859717359768068,-0.1679168730467206,-0.4137543282564334,-0.5908163083121063,-0.3204617168860365,-0.6918001699548724,-0.41257709415926297,-0.2443822651136791,-1.1784185428492286,0.8687504790743473,-0.3196385268514542,0.5766069751695063,-0.3718448432856506,-0.31441441764339273,0.45209189490245927,-0.12408247722504426,0.12088549857017843
-0.700055543485194,-0.35443464183512485,-1.1168786007700677,-0.6626112575783131,-0.23559833927621066,0.7188641950459419,-0.010904333554180398,-0.33211035807047073,1.1044922168409228,-0.5701118850261138,0.22502749366315108,-0.31618540765499914,-0.37499767902998365,0.31230449573499086,0.25473100173315333,0.1472432053451885,0.35625336314232586,-0.2896327864764351,0.3148467788412946,0.7387143466842756,-0.3386314731387957,-0.48323835623376776,-0.2305465066015457,0.14411908322032446,-0.4212144873136468,0.4390673633732879,-0.2931829873144554,0.6705882965344606,0.4159661312570839,0.13969092574935255,-0.1062781651707781,-0.9663223824646925,0.7766131125271619,0.4797977587264322,0.8986788442395882,0.054298414597106576,-0.20641922679367736,0.10393136175337923,-0.1405286729231795,0.04543968808520991,0.16528276712716997,1.1736969871417369,0.13256071378003434,-0.05691400875439881,-0.43602916030284905,0.8817390519136201,0.6464605558299346,-0.9644801207495285,0.09198857010730006,-0.24702314420688537,-0.12097698775080117,-0.2819826867976958,-0.5026625027387905,-0.3466370882144809,-0.3061668955893626,-0.20252432383992502,-0.5816776147180217,0.6490068845711888,-0.5641608800380298,-0.07892902234701518,-0.05969876247879795,0.031475054013173825,-0.7671739931992568,0.31336893657264747,0.5186944109690148
-0.34716494488135596,-0.08496064818436744,-1.4458669838922247,-1.5223521271626856,-0.17629763629435463,0.6720981227971384,0.013960689215646777,0.5183332770399423,1.0278713780708075,-0.4546626738449976,-0.18927697041075087,-0.35233589442732444,-0.6840952443307475,0.38108283177726265,0.19619938867563583,0.20882414334851682,-0.18195248420048002,-0.633357447939258,0.3126263537167816,-0.1618135047120255,-0.32189027300387413,-0.219924669135371,0.2560941416515233,0.0862681464636123,-0.3757020193873616,-0.01445591039436557,-0.1557137853650172,0.35897884080743775,0.21296842597472787,0.17298184534778774,0.19774876507384073,-0.7095747882933939,0.21757826605510883,0.8731839074709418,0.09611795134692572,0.06382208166886892,0.1654336515866265,-0.0009050227887876724,0.014698894229334139,-0.11708063222632067,0.2109594240386249,1.1630704002049246,0.5688004543194131,-0.27440979391829856,-0.7650864407736513,0.8407718967427911,0.469224965254329,-0.7021909799251816,-0.030042710850982125,-0.0903242211561123,0.19228765595130312,-0.3812745513220622,-1.3269635998221698,-0.42268121239113354,-0.28412102936451683,-0.35863434568330277,-1.0523495471570066,0.45445054599600315,-0.7514047915162545,0.6016647439246885,-0.3921030615869071,-0.0717044306489171,-0.01060441499420374,0.27723139736658,0.4587045878726935
-0.29176459450489345,-0.25209158410291566,-0.8027696375040875,-0.8767059066747009,-0.07270530200771484,0.3709186242198995,-0.09450556129633847,1.1705689769715797,0.35981805126633704,-1.0592275373939681,0.08238264050603936,-0.14975111302197863,-0.4641341433397919,0.1081568645363729,-0.15957459755555667,0.28595125617755973,-0.02112460597583498,-0.2913899816726762,-0.08439087294518817,0.01869742235086434,0.01981542415201418,-0.2418148255063179,0.6646331713868378,0.3208436933341089,0.09145424405554749,0.1676928436194648,0.12822385349657658,-0.08866555432400589,0.8061391197533418,0.21686266286415715,0.11576507609084997,-0.4170210898708628,0.04749315873448262,0.48909080851302833,0.21122154512379626,-0.09628739190627554,0.40408502550832504,-0.31711341587879804,-0.40468556762851654,0.07172592666475991,0.3961411731704696,1.0628991726418653,-0.1835978112551975,0.03737510806911605,0.1460424690167911,0.9098826798274878,0.46409242954919244,-0.38927384096778056,-0.11113528596470115,-0.3676374519052697,0.00847926762618309,-0.2823704250779043,-0.8685366078945871,-0.35993476670717384,0.0450537644635637,-0.527424563021222,-0.6700666805249863,0.5819086546550096,-0.48436886520868316,-0.24730287559241373,0.13544493873179841,0.07488846590363088,0.10895957768776687,0.0615404053418884,0.14606635674486723
-0.2500561713505663,-0.3507023642773425,-1.5714871660124372,-0.8402408666110415,0.09804724263481371,0.5517277174779484,0.0750482800170448,0.2057119220516399,0.557514110959277,-0.6414843051409406,0.20167106375821395,-0.2100557009977633,-0.5589601554111991,-0.3138001656726854,0.2774085675351668,-0.1362346592788111,0.2718657113631036,0.5084266508685742,0.7170955307250102,0.856959493430153,-0.4342611316135207,-0.6331826506393408,-0.30780169130227913,-0.3507265868717011,-0.1632183073093384,0.43907274634740695,0.08049535801953261,0.21348171641594932,0.21831374112518104,0.3974915641955752,-0.08981083513080437,-0.8852801764894346,0.4066542445938238,0.8680647239006968,1.2756255446727593,-0.19609146394212798,0.002724951353198883,0.1872421473438036,-0.5514468311059408,-0.09183870875842842,0.1227109581056749,1.1657066101613767,0.4934010420921163,0.005272836018919848,-0.7140133727436795,1.0661012798565097,0.9568318464458467,-0.6921251730279776,-0.20432708708748087,-0.36921398772393343,0.41035025072723075,-0.6475521453260177,-0.5428262020806088,-0.739234747869065,-0.21469426377430256,-0.5163273287985063,-1.061970228213432,0.6401889036144377,-0.3613401309687193,0.22831097435215483,-0.18597673780883772,-0.5952441939722273,0.1742493594641936,0.12877699432580164,0.22375573977552815
-0.7668818413537629,-0.0837026151359826,-1.2633773617372013,-0.8614212385493137,-0.11609260855639394,0.5474457186032117,0.1345614088857291,0.5812251519534022,0.5837654726504122,-0.7886868098595994,-0.056036233531150496,-0.6080850662470785,-0.5434433095216279,-0.07181655532909943,0.21320831830569315,0.15688181896544126,-0.2787620623410449,-0.08438868052586293,-0.015990998096742065,0.21002518402688095,0.021754487916625986,-0.3400157453683589,-0.006487229396760975,0.3434740544246765,-0.08290639534085562,0.518765907413245,0.21666020382829504,0.3863290168772503,0.5665902228909843,0.30539531970341327,0.1589869466857885,-0.8111636791170228,-0.2466667854600942,0.3961952592756711,-0.25022508695101653,-0.3066670264751568,0.27816826270689854,0.1582830484680754,-0.13527723119157667,-0.2564035114884663,0.6349266727407666,0.9857612173525725,0.5391866570857694,-0.11485053931682586,-0.40370286239076836,0.9480563242859231,0.7460166782908711,-0.020875518014153483,0.33083796891444966,-0.06625685763985097,-0.2409880967542254,-0.3108082504303714,-1.1067135385960194,-0.2311657668156317,-0.07490487894921934,-0.38615887634939383,-0.6446025748673803,0.1666608612682235,-0.36606031741422423,-0.5001307738031264,-0.09044094797812563,0.032979094856767685,-0.6333728005347783,0.31553234116696466,0.12772759113675927
-0.44283885316964955,-0.3708857623864707,-1.3238654627515878,-1.2613907947298524,0.10384182333332008,0.04386066110282698,0.03701086468671131,0.10194616644785641,0.38358104544828187,-0.6078463800490044,0.2561038922260708,-0.0673626161096951,-0.4855848088998804,0.29659719324908035,0.04181684814278759,0.26605222804074974,0.13237537106171482,-0.022247995148923214,0.1665963464018091,0.3985487843737584,-0.034414574252292406,-0.4162053052762702,0.09386915833154554,0.631258503075017,-0.3861944001292411,0.50526492314307,-0.24196785675686344,0.15029912176690816,0.576513467259709,-0.2242626320925116,-0.009030281618864863,-1.0782600808105676,0.44545363452810305,0.41014998138164155,0.9119467673516213,0.10856072033335121,0.2370959433561763,-0.21714374537128828,-0.35798008542954335,-0.4570976560111639,0.5484520913699793,1.2666134049733297,0.33204285462601935,-0.20829425243480393,-0.40632908656334576,0.9209556488419263,0.6559503650747711,-0.7568250294120313,-0.023111715686844475,-0.35671704849390623,0.13427988532676496,-0.38638295764044844,-1.0713936924327883,-0.3816674615212548,-0.24212149316359255,-0.04812355088474074,-0.8662924403023591,0.7081504186916203,-0.18455203475979234,0.016194110380433453,-0.28636034710420855,-0.40907893715556387,-0.21140639050220505,-0.09938991004675944,0.33192484563220087
-0.5683562403554655,-0.4565285900475736,-0.6119491464960184,-1.3303792848936853,-0.09538057278011694,0.5793109376961278,-0.36319295530400053,1.3028661880559933,0.4866746666250517,-0.7893606626102183,0.2664565602628487,-0.12802352510448028,0.23752701905867363,-0.07780187677086647,-0.08966514967807618,0.20965143329051744,-0.2853214961896431,-0.2305200526086516,-0.08283878602117634,-0.02713511303200651,-0.06823711912449908,-0.3579063829236018,0.09944178914857922,0.7302722935062814,0.13359960353487,0.629388708950533,-0.34782507091294024,0.13104405581285716,0.7218926927953219,0.13157944459061338,-0.18491643107214428,-0.5603751116014459,-0.06045871578286138,0.4640056869197018,-0.9824907390311077,-0.15895508949923293,0.2517485436353127,-0.12439246675027996,-0.16515810527033722,-0.2580782651639419,0.5159113697558421,0.5129549990730349,-0.05387183021634834,-0.12853093312023786,-0.6140990238121441,1.2823925496102881,0.7776814248338646,-0.30587584720557853,0.06172029009671198,-0.1510162349772528,0.5505628464221396,-0.3366243113401295,-0.700083086110455,-0.33909904293525106,-0.23935668199625423,0.040534751582000234,-0.6788237119002606,0.6818152221610222,-0.5243834539027723,-0.15999362535813785,-0.039389744256391995,-0.023370893239224658,-0.34006853420575994,-0.11799576194022764,0.2310309060688961
-0.01268817952580982,0.015564611722546952,-0.7284836744421813,-0.6098501532498748,0.14942911021929434,0.4377682704443533,-0.15248962790824755,0.3724314271926142,0.9177417598885147,-0.769808487040807,-0.16635177802664405,-0.0640329728998544,0.325501875639,0.14413261080008072,-0.10433333113487507,0.6492490355725233,0.0072420311884158,0.13127005759811722,0.12398276938914515,0.4746920209739136,-0.4391334793803856,-0.5576331748343053,0.15111116269144098,0.28665339320863703,0.6635939623726597,0.22444588476648425,-0.22881005678194982,-0.16773670716344663,0.6641946728041016,-0.027491522966323845,-0.014971968011509879,-0.5669878398487798,0.42578218303673243,0.39060778654965805,1.057314389590505,-0.25625846337626207,0.4441677982581659,0.05131723501734828,-0.4367695173220413,-0.1672873223130583,0.5085141150216785,0.8599277669444816,0.16163711709097545,0.19113224439213025,-0.6856525112707323,1.0828343209109947,0.6254739421122475,-0.7218655712534432,0.1224888418798932,0.008786560925280865,-0.05210192323575623,-0.5447355745308907,-0.3847799803625138,-0.8060225559332058,-0.3951716927610279,-0.3177688288736382,-1.0865455276949216,0.7827738932242257,-0.036059529401411244,0.13718870613134335,-0.17891702877863722,-0.06640293800455649,0.08604539838877237,0.08393237797613151,0.13880281515281212
-0.3703673737253256,-0.3328576558890763,-0.33507391195803743,-1.1863821901916678,0.26647114998114213,0.015488124936989166,-0.1492100599283897,-0.1638894193978402,0.9426783352049412,-0.650512511393146,0.1431590135583201,-0.3929593354639952,-0.886402645347096,0.005773840481646343,0.02948158440641111,-0.13838734121590848,0.018270055912598726,0.1240428754642545,-0.05360033399512198,0.12104201120098246,-0.11858009386093415,-0.6253940255486127,0.0144441905501266,-0.20616628579548407,-0.4011508539125727,0.4893848860832758,-0.5978966581655496,0.807599255123415,0.5616499427493582,0.3090561023258455,0.29938175756056384,-0.44741964831409337,0.014135730122622647,0.7052638585297784,0.8678536177875517,-0.3615627690970319,0.017845575380205154,0.03674958736130618,-0.04302843007742284,-0.14391864215871225,0.34614619284910514,0.8522328935101381,0.6515454072206918,-0.05608474812937636,-0.8190871009920122,1.0696818814813793,0.7609501473376609,-0.5062733144916591,-0.08380726411101655,-0.532708249017508,0.5922390924273241,-0.8463400710927038,-1.0909740302095714,-0.5660733268359891,-0.21978124493863313,-0.14043027730842336,-0.9276236448758776,0.7003611015982611,-0.5172969309819191,0.042493213559572,-0.1251480710172002,-0.540564856156237,0.5323365522289427,0.25750808761995037,0.7487937940813731
