March_3,March,November_2,January_3,August_4,November_4,May_6,September_4,September_3,January_6,February,April_10,October_2,January_4,May_2,May_3,April_5,March_2,May_5,June_2,January_2,October_3,May_4,June,April_8,November,April_7,August_3,June_3,November_7,April_3,November_3,April_4,January,April_6,June_4,February_3,August,October,November_6,May_7,April_9,December_2,May,February_2,February_4,September_2,September_5,July_3,July,September_6,April,August_2,December,January_5,April_12,April_11,September,July_2,October_4,August_5,November_5,March_4,July_4,April_2
-0.1492100599283897,-0.2875818820387863,-0.015457838905909217,-0.01246832988232404,-0.30570808007660333,-0.3328576558890763,-0.5855542468461661,0.4893848860832758,0.0027248657281903656,-0.4609230034422132,-0.039242339243925284,-0.08559951849141512,-0.1638894193978402,1.2409171566623016,-0.5000853735514477,-0.10336057151316946,0.15480345615698893,-0.01592272283564832,-0.624788942436562,0.02948158440641111,-0.5122473131825689,-0.05058284324159058,1.0696818814813793,0.7050217551542013,0.002186208381205576,-0.33507391195803743,0.12104201120098246,-0.3703673737253256,0.0573345369010393,0.5616499427493582,0.018270055912598726,-1.0582504965662825,-0.6165321604086713,0.16233115237905105,-0.20702899710614725,-0.06767241025070059,-0.049433542456217394,-0.07483037088106953,0.16240656367031292,0.5285205314155743,0.3002450173866665,0.7487937940813731,0.066198144860907,-0.043380298540959455,-0.1678928758094325,-1.2912656979304897,-0.3638281232423442,-0.8410552869723843,-0.4936376792415583,-0.7493478817852033,0.9426783352049412,0.005773840481646343,-0.494862003531987,0.45502141471969404,-0.04246076140870165,-0.4023357203158858,-0.781756272345717,0.07103240999898158,-0.04867673396909919,0.7696320503412557,-0.07272357984748093,-0.700283513448362,-0.013382601387338315,0.4936687037469293,-0.17331090039314576
0.12526349015105706,-0.3518223304845656,0.12848890621225598,-0.16043456330082434,0.42354158543552434,0.25655232528490146,0.1348933621806604,-0.07637720934190673,0.25946705380569896,-0.4765973888211391,-0.606683136977054,0.01480426831630262,0.9628970762456657,1.2208759735920418,-0.607810494719608,-0.2892011259407093,0.08170206480185334,-0.15212617307870344,-0.2135828936668827,0.11062370155645254,-1.0095881171395056,-0.04976994454507666,0.6928682750615545,0.39511055878522044,-0.22545807485961916,-0.898584581951098,0.5659665299344087,-0.313084036972434,0.3530752759831166,0.518989611810979,0.16482369766154267,-1.0341041131701347,-0.5137819278865436,0.8552201238990262,-0.1760234475042367,0.1161975965608837,0.9595174515585408,0.1757199077073808,0.06421769666990504,0.4259149775502157,-0.052019172804384964,0.4073279216215556,0.15456548113836668,0.03921551128799304,0.03829170737189955,-0.497796559554891,0.190433064249942,-0.32517607850544716,-0.08910331709968161,-0.5755719750253369,0.5340382252498277,-0.0013178459364459744,-0.6307320862481874,-0.22287950855250682,0.09899519509957622,-0.07194315406804506,-0.6919596723128867,0.2133327893939838,0.2685133578019211,0.674067443974211,-0.08764202750993977,-0.27897690245879864,-0.7004666547560727,0.8905812965798768,0.08384822058565786
-0.24493913897821207,-0.36361736306347203,0.18814664425183703,-0.05906927568767342,-0.06647100171137876,0.16859845944468385,-0.6314792983073659,0.3700689319702651,0.10042384314661953,-0.5356832668503775,-0.6524990594627273,0.263019367150717,-0.07076310962900953,0.9382435206594,-0.4240889483092579,-0.3998188969677743,-0.023301709453637978,0.13349677685479416,-0.5757761184059621,0.12249261396707398,-1.024275799579202,-0.024399090003411773,1.0735266955404794,0.6530896103237085,0.1630742817307981,-0.6711491644469176,0.08937307146178156,0.035354036444645055,0.12129832918010719,0.32692666177172275,0.06292409236308383,-0.5960873290892528,-0.3112621193208017,0.984857854656653,-0.006408289507599502,0.40051787903255903,0.4740361587758562,0.03847748814289817,0.4482963024764691,0.7587420666100352,0.6071461069625366,0.23675312083664174,0.19470814414497434,0.28229072890120754,-0.006540621572805903,-1.053905763700082,0.024570369037924332,-0.23265807033004732,-0.7180411273959046,-0.5105440757659406,0.7943482941272128,-0.13158351896293063,-0.08904320703092658,0.39593666868248817,-0.2749422070075692,0.06730690799711507,-0.9725424134046369,0.41512958348082774,0.12314250396487109,0.06582906298056881,0.006210967216533213,-0.3326370840978101,0.0590579411877507,0.9957978432494627,0.3590653904884933
-0.04271152837213619,-0.021218210176230455,0.6405117691769704,-0.4888717557586816,0.3868132378600997,-0.18051380750818977,-0.3457629849798892,0.2906785379857509,-0.25670998534593753,-0.8347345707052186,-1.0755306550051604,0.4714170309367773,0.28432933209479133,1.3533981237127946,-0.39961352451436366,-0.7040785621287631,0.35676589996853225,0.25722659718102225,-0.547433797487867,0.5065013141497801,-0.24567804060788728,-0.3095691652721386,0.9784068405197929,0.6833682730807521,-0.08778873671770629,-0.788097838963592,0.3817844811193356,-0.6413264572515022,0.42657455562367785,0.4813329798621937,0.27350775433627494,-1.0873389623496246,-0.5183866983097305,0.24776567899313467,-0.038525626935770343,-0.1305366421857416,0.07077623109012439,1.0215757920898547,-0.14783615376426082,0.4227715428900205,0.11808514865687834,-0.00963956288482018,-0.12590531674699212,0.21952393669945847,0.1106333732911787,-0.2941725225095177,-0.4909392614673208,-1.061396330801706,-0.20423792229398302,-0.39804868181095343,0.14702982406193424,-0.14050190522553505,-1.4784753951483238,0.5568093890588413,0.2733718610732752,-0.017136193511394927,-0.7229171404749806,0.4054788284260826,-0.33979158902882645,0.07364061347233146,0.09933306140187081,-0.4093223763217804,0.5523106939977608,1.4960389178533609,-0.07417169651502054
-0.20103582864013197,-0.4725559566499791,0.37801506154724035,0.06702488351944721,0.06378187999913476,0.2568740505564071,-0.3067895097463947,0.2862522189998389,0.10890339475821065,-0.7950095847198625,-1.0344720418219164,0.02197786719466998,-0.6747949637594318,1.480776064998338,-0.28679031975348046,-0.42219429384890406,-0.021381327657674754,-0.4093408661451497,-0.20006851153054825,0.02444062348211351,-0.8348182231940019,-0.3570836881820766,0.9798602162584101,0.7664686601271723,-0.13306512539162466,-1.021460772810095,0.15448559177166232,-0.10996709859555798,0.02955089500448732,0.7765160777846343,-0.039426279894869416,-0.8851693383164497,-0.6037190837656228,0.8922425309135066,0.18973810086068438,-0.001984010136999094,0.5411893037734239,0.4472483108921221,0.40036540076673444,0.1824200941707054,0.33675815661457964,0.4781488075454365,-0.5283788394731276,0.2849436475835683,0.08690803587630179,-0.25255343927967955,-0.254667235075341,-0.3302520072648881,-0.20578701554101625,-0.5103059620540256,0.5718550203171973,-0.4762484812860044,-0.22338290280621997,0.29636006092518796,-0.1322723426815008,0.28660927399629,-0.7940511804797724,0.2809705809496433,-0.0900363764240442,0.2825287807956694,0.09402431733459435,-0.5858710038108955,-0.8308325482336852,0.9065170275848519,0.03441579949658514
0.122253387726532,-0.39687260677072844,0.16817260090731873,-0.20579259116155824,-0.04876203184117242,0.26452231546525456,-0.46780310440092315,0.2623804210454204,-0.539517567384547,-0.6929583699699575,-0.38839712718428554,0.2074614342319235,-0.22744764534779155,1.3819430667138162,-0.5533391106441237,-0.6683039510006716,0.16655688921817785,0.1992085060882022,-0.59154212017216,0.4144934424246457,-0.7929611954144458,0.042704727663737854,0.9502985991079613,0.7004634379239667,0.2628241332965445,-1.5835314668785356,0.6011146624506888,-0.2819196304526435,0.025606301914777765,0.1915342803104521,0.3181453149313423,-1.0430586570508042,-0.7094609379931369,0.8165719054387816,0.13480309138609398,0.22271398264839448,0.5726752641911522,0.5315391203412976,0.5228151928758645,0.43048711468230294,0.17921740386452917,0.13926155334767712,0.35829207025991167,-0.006133179572168135,-0.14437065478965677,-1.0914896926066515,-0.06688365773026853,-0.5121338984689074,-0.2239703449608364,-0.512077369567174,0.3313802670652937,0.39631401277820333,-0.9224575927854813,0.42886468814552525,-0.38171923453400414,-0.3686983923383164,-0.9029351988885023,0.48043002695413434,-0.07027381133723135,0.43728200196722117,-0.20104437851212878,-0.2026361683371127,-0.5931783685330261,1.194979130827357,-0.007629692320255316
0.3719275656288533,-0.19138321489459598,1.2336822043307996,-0.3296968037939417,0.017582497498913163,-0.0731001489708942,-0.09520059846954845,0.009357239733463085,-0.18606418858640697,-0.7719552986113819,-1.1793361426951867,-0.03152168623717421,0.8000299721979683,1.1053100259613742,-0.8202954640362534,-0.56577078944224,-0.11027546648982714,0.35789715832722346,-0.4266997104131258,0.028722264274516858,-0.5195959639481551,-0.4598708221706407,1.1962680507402161,0.8672391338155037,0.010149692500598856,-0.7662903515608113,0.23761733680967195,-0.5263677032172658,0.24222291749871566,0.5044459348953201,0.3126877943865253,-1.091337220969364,-0.08642413842258462,0.47968770843328185,-0.3842666138954689,0.39976843893469727,0.03759197844886733,0.6132754150035031,-0.002364757715538228,0.06876919910920669,-0.007999327859038424,0.4192559519393293,-0.1970901300430047,-0.2157148645072935,0.0791308501211222,-0.6871556204656014,-0.3146626065847271,-0.7379863365111093,-0.7292844004336329,-0.6669144460156552,0.43995989220904036,0.24878898628323282,-0.747158190942051,0.6182099170375976,-0.10275741564157623,0.8073764099714502,-0.8893680057265476,0.3343710833787634,0.207677177381532,0.7428823844966574,-0.14873404672241464,-0.7334885541607188,-0.5272212983319533,1.0649482021924632,0.0015176637972866142
-0.38224535060396503,0.15757464311501557,0.6785516912666628,-0.2236432591363238,0.451767604383849,0.07562606553972306,-0.5278670468550872,0.13457692446853947,0.553365686422729,-0.7762381741840226,-0.8930539815585415,-0.1587968049667499,-0.061445907281828624,1.1585511100674455,-0.4534613361868691,-0.41746257458227887,-0.07827380438574193,-0.0460992692926368,-0.45906836502629145,-0.015212466516361364,-0.8848126020364734,-0.4299135760980342,0.881201652140635,0.6919254480981998,-0.0863944122149614,-1.3623631236558094,0.04283191122112317,-0.322027798988544,-0.2704845565584301,0.28599619620328015,-0.12338706588046605,-0.6397028665984015,-0.36520027316398634,0.5589074389452864,0.23054579915781323,0.20522380437935328,0.12060514912441259,0.4141215316694409,0.15880990189351574,0.4383844668556427,0.12057838905651824,-0.2965027769572553,-0.2111099105479512,0.24820549801999653,0.4400592782078313,-0.36939797283677867,-0.10115743385566286,-0.5586184794133527,-0.7023308744213567,-0.6807963306788617,0.6012850851268043,-0.09580075260846177,-0.4124788650733479,-0.013851602609120994,-0.2720387508541678,0.16346980157025823,-1.2161730773747685,0.226035600786769,0.3850013376228339,0.6846474203710133,-0.14180862217831838,-0.1279437258689856,0.0034628475784160076,0.29836850479637744,0.16690137167391045
-0.35856431770401104,-0.20692216790931975,-0.0881363581105967,-0.08362931187488501,0.1804129546607593,0.0555251898210357,-0.2142467912726321,0.10130745269600594,0.2112687280771352,-0.8215814211824379,-1.5035470692249404,0.3384494596105549,0.5471912304598222,1.0790201870651375,-0.662668092729652,-0.02828593319751959,0.05793296048130318,-0.1517803453033597,-0.5334775588142298,0.3123335271015793,-0.18782503875544473,-0.24062470992262702,1.039264054165443,0.6107277306643203,-0.09235142674208392,-0.8905085088702449,0.2950160379540042,-0.6531808857223351,-0.3786049559707445,0.33961974165420017,0.01645495038114475,-0.5036458243579797,0.021436620831112328,0.43403209219813055,-0.228255273270277,-0.7171958694020638,0.22929146525348798,0.24544220096638913,-0.026499399815239633,-0.2291046880516664,0.253207747216556,0.021009783057734637,0.2355172319581284,0.2122527453213332,-0.04213273998322507,-1.2690053616977475,0.1797013232102997,-0.29418153211702114,-0.9245767942726328,-0.6346649824254735,0.45942710096201655,0.31981978626293667,-0.6283788797179501,-0.04342230087075006,0.009428634246076914,-0.17226454889405904,-0.8806169185851785,0.38639674876329655,0.8010604603645728,0.5780017747522805,-0.004594796667100276,-0.3824462411981368,-0.289915007477519,0.5350470414405579,0.09435239306204721
-0.2169059424859237,-0.35861273099876423,-0.08584410391478646,-0.19439193694106363,-0.04889734401606267,0.4115340239322348,0.3524060574358805,0.14806502193852056,-0.5075304665708475,-0.304515399078692,-0.512927743643557,0.14298218194336038,0.3897368070104311,1.218639109004053,-0.6517593127169041,-0.49810613495618383,0.05573468028280559,0.21100695111997633,-0.48789650676944113,-0.057902380596982675,-0.7408888860614986,-0.3166946713189525,0.9089649753609564,0.7255045828124456,0.20702595326017725,-0.30635344556011634,0.07729139662008938,0.5147672423618931,0.4952862800518292,0.6598813620827123,0.23687925637433144,-1.000203487608133,-0.29810544277698087,1.0732556285980188,-0.15992457388372053,0.2969235499424931,-0.02480494332119099,0.467339599610152,0.07631362633593232,0.5025911266490078,0.5141611436075778,0.1526204123986732,0.21915940351583207,0.19413524506017485,-0.1493143959204624,-0.747609337137649,0.008228872542660267,-0.3900616363351013,-0.42559716668491443,-0.084822577719289,0.6916752852322157,0.09117916523067152,-0.612435739311807,-0.12006512807817273,-0.1649229007827106,0.6620977563380095,-0.6416504485695494,0.221957075744944,-0.21319167570041272,0.4692810821429898,-0.16683674658732553,-0.346760666774941,-0.008094070719484155,0.7054226472204769,-0.11565413986320927
-0.3140452051896525,-0.08620943180348367,0.8553512851505628,-0.10150236991455197,-0.3392527543253681,-0.18148525217637257,-0.8090450515616942,0.5092211590921654,-0.15796897777950072,-0.520667144173725,-0.580019086762102,0.19337855118564345,0.05805894304111489,1.5113776814252136,-0.642718571629595,-0.21227512985313407,-0.16017780000572768,0.0003993089440381334,-0.7911719768618716,0.37295849601188247,-0.37445979672188434,-0.2593711840863434,1.0853850274714565,0.9301979364688154,0.396057416663196,-1.0828454310154914,0.5641153411574591,-0.5291464850379303,0.015597329992433025,0.3378695846960772,0.34800245126231205,-0.7777534002011879,-0.20279890146332988,0.7322778850452194,0.29567581204806676,0.10664085104952488,0.37804227581925,0.5365182956476988,0.05992042611565441,0.9784642666343039,0.4084019915539034,0.5152243796293354,0.5217665960733652,-0.04088633920533897,-0.19099681758089448,-0.5459635593739236,-0.28188599642239603,-0.41896300957340726,0.03451022756277877,-0.27381412258445115,1.1290011745711532,0.5003749981605429,-1.1387525126029887,0.3974157913388822,0.14543331783489125,-0.17301819046531142,-1.3646877189060613,0.23914033121221828,-0.3213511437905685,-0.05509890573832747,-0.19541358147394072,-1.010081474048598,-0.420542483554917,1.2376777184210863,0.09102183809307161
-0.12600909034513008,-0.33465040687060255,1.1524935289402,-0.4261128411766703,0.1068954948524678,-0.11600172593658636,-0.11423991072975252,0.2957347006810823,-0.5083305642287627,-0.33587462878310764,-0.41962113738833007,0.020281359139619273,1.2213892220511708,1.153648540698835,-0.5187876282001453,-0.30864082850093194,-0.05467378502948829,-0.05085482882705201,-0.5205666243392764,0.1758694015998139,0.4798142470021622,-0.2646133940969469,1.2810001523423133,0.6139804371869295,0.22230008324233835,-1.493174849950664,0.2091364482090028,-0.46398860589714824,-0.5102579364619645,0.6846092428520936,0.15513582995800188,-1.320931828732236,-0.5559069711023101,0.7101246417125187,-0.7874168228041754,0.2582959044964954,0.1384662886072886,0.3316932608943651,0.300494471605414,-0.2361068725763978,0.27251711973187437,0.5347400641989974,-0.05447708774146979,0.20618836331767737,0.05915409562814899,0.515644779899902,-0.18596590097776095,-0.3323289263423878,-1.0778920143249482,-0.9435935761907317,0.8567416043799544,0.7740529638056493,-0.8101817815192547,0.3982923718130761,-0.46154209770172794,-0.45159865450504566,-1.041195605155349,0.22705909224064613,0.42073206184231277,0.31979967634774203,-0.1819077992022336,-0.6640668852042488,-0.3873883723794374,0.8108892501974542,0.03878595404689226
-0.5134342655250884,-0.3202242366645871,0.24811671611886282,-0.3218315847820535,0.1034661133916329,-0.13240526103139294,-0.6017048956447038,0.048835787955749624,-0.3082667726681515,-0.38187836301520545,-0.47840838128743884,0.43350368583881593,0.7725851777923919,0.7049885038469317,-0.5061454334936155,-0.790374444241602,-0.17340277817297017,-0.3638236519162634,-1.106173901315177,-0.05285403717133015,-0.5198811180865098,-0.2817396450215967,0.590414123662002,0.6110516051962209,0.03938011114124282,-1.0065220489870912,0.06300962568097641,-0.2993236851188799,-0.07875013803882036,0.4679076765387793,0.08967253703686401,-0.8592544555946802,-0.4533294081303137,0.611753871816832,-0.16816195298934802,0.5176189593492534,1.0045350740863253,0.20190919362914433,0.04868945884101901,0.27075166314822996,0.5235615169522053,0.20287767093672074,0.09681183895109434,0.1710046474937082,-0.04136749179299411,0.2505910610844311,-0.36351280561954613,-0.22816963355794573,-0.36211914367128045,-0.716016046348567,0.2724416133023222,-0.07531071577905733,-0.836379265262731,0.33906918834102157,-0.28748349785295135,0.041087739135024004,-1.0170439194683274,0.518016788646844,0.2111731606623863,0.40968175655152267,-0.19810457960380887,-0.6922231823453531,-0.5777323698386505,1.1552548734766717,0.22079195401199908
-0.21168690585919359,-0.10594382033728722,0.9616796963498924,0.10269999102893626,0.06607986461674073,-0.3555208356363668,0.13450320868204024,0.23259192543563134,0.12702581285050413,-0.6071884803667824,-1.1501875048314536,0.3293665744537717,0.3364101535548933,0.8759734403389741,-0.8156208018538816,-0.3661313595330065,-0.032313293429942304,-0.08534671837510628,-1.0463108557738914,0.047710452553103015,-0.528546897632051,-0.2102202099029438,0.7910249185465855,0.7672963967555267,0.31141950985632133,-0.651608382568603,0.25038301878789715,0.03122282344797256,-0.19124648746722983,0.1618227025696253,0.2014365482628465,-1.2750301920416351,0.05194413706585414,0.4281230727186835,-0.04450180907226835,0.3504769579146231,0.34355052906571915,0.39932672495022853,0.36321386943821554,0.1669496295485345,0.7679867343646462,-0.01892245200418874,-0.0069064602207177216,0.08975532011192071,-0.03303063103632673,-0.5766742293132415,0.04790667425322453,-0.24542186390493007,-0.07735369865065245,-0.394136162010477,0.43388345764936387,-0.06297070475642888,-0.6770237669169296,0.35071462339460346,-0.5273584170255384,0.1307090270467471,-0.9471728339759828,0.41308205990766295,-0.032344487031573284,0.3761701589227569,-0.05781830985730653,-0.6193429569092991,-0.42722968062540506,0.9840771335631836,-0.08676153636940244
-0.21698129124782503,-0.4703580972779812,-0.10303720640460037,-0.18485113031383926,0.17522725297827027,0.016237866552421154,0.37309247364784354,-0.08862872247459895,-0.12354467013873259,-0.5274884895347512,-0.3779043826186851,-0.14583514104924702,0.9541622488076213,0.6914031582541944,-0.5235240520739537,-0.40500098392920747,0.3070260994082037,0.18162532989507796,-0.5643292908180602,0.4191104304081962,-0.34867021116019015,-0.12886584875707852,1.1213562888294326,0.8798350865029272,-0.04350424505070766,-0.33627650863749675,0.03656235511396372,-0.3978220275916308,-0.36694365900744064,0.6730873639387239,0.09040641220957464,-0.8107090824975337,-0.31777063223620905,0.27970742024681133,-0.09183531948704772,0.07106552160524401,0.46422031951417453,0.6800977042697025,0.4016600105291134,0.44051424663987776,0.3025839998434671,-0.22818913129986745,0.3403657491552788,0.3417927014681184,-0.244148401899327,-0.27182370479147633,-0.12073584017838429,-0.4509379033003754,-0.4662088145873548,-0.6224418950400175,0.31653393084069975,-0.03472746014059281,-0.7650963588051136,0.007208994838215903,-0.1917176178375235,0.0905490280095475,-0.9969091016825025,0.6277560416164677,-0.3617934170720717,0.21682691683382269,-0.03597418245115598,-0.48780622221017905,0.24062091054545126,1.1126841770426674,0.376237553047679
-0.21690236022546525,-0.14870270701150662,-0.13252460367249824,-0.3711584270755114,0.27909745053377255,0.2651221368628954,-1.4564127377653784,0.37918840197325515,0.44605403115516057,-0.5351941921837423,-0.2874521154797661,-0.13716128172059147,0.9820331587160119,1.2679054805312535,-0.6395486405878771,-0.39506961101120347,-0.06417082235946805,0.00998591132588544,-0.28054908161921427,0.2852581654286112,-0.46628215010861357,-0.11675174671568517,0.6838888095627423,0.7660530010798607,-0.13306108905865477,-0.9423773118477433,-0.07561342952625268,0.0034208993279742222,-0.21578979012063496,0.40418386421953634,-0.021931071284037526,-0.2019374769240485,-0.014524249292054377,0.5799938026295691,-2.3121759186679747e-05,0.21175511647818063,0.6251134766850144,0.7181267514797145,0.3447510047395792,0.43506999084863046,0.526906593648371,0.03550110623078468,-0.28517138523642316,0.5518648803893786,-0.2902498076411606,-0.3682620328572263,0.20756828058814092,-0.2326658223245024,-0.053568157377542565,-0.5673893436975376,0.5079771492145821,-0.3354715802935835,-0.5720331779537365,0.2477976442313617,-0.20768087348084993,0.2971125744613277,-0.9403652760341038,0.12386231398048349,0.02027664825468105,0.0667823553210965,0.38426995365370414,-0.21348663022737713,-0.513466803598164,0.8599171039688105,0.3061750943064343
-0.35129122327368084,-0.023075048182867514,0.28440973602237535,0.13934361243654883,0.23961788561583477,0.19598339164847262,-0.41059401746409274,0.09807017575525523,-0.338005951248316,-0.6884805004937075,-0.5026003836501294,0.036195885131212836,0.43632153381828,1.0358151066471595,-0.38697538767893397,-0.49413492275468557,0.20227839504275208,-0.27854318550730883,-0.5812057109623044,-0.20294000920611355,-0.6572788927949436,-0.24701736052174111,0.978292235342183,0.6877568548165885,-0.18452132969293192,-0.9243650935568767,0.4091601759022913,0.021890301251475355,-0.05711665843701737,0.43162988900676774,0.040244331043494175,-0.3529199444562455,-0.5563715591057362,0.23846997455515728,-0.5850844062691953,-0.20002590210102983,0.4839962047551934,0.361675770705887,-0.037531928961533956,0.6804023144539542,0.524576714742846,0.4332240446401026,0.18381472714484542,0.16273214174086303,0.19244871635326463,-0.11190370601801479,-0.13319934037630088,-0.27048483716160177,-0.5658618938043094,-0.6827413289607364,0.4549361295086614,0.16885412377407286,-0.8674690267524612,0.11807577322339047,0.016122838686571536,-0.14601945800663207,-0.8456194424754767,0.1153441316807696,-0.02181496408373356,0.29271016125134813,-0.0011194352402854324,-0.7676258642895413,-1.028472218561601,0.7841554825581353,0.14204783254476838
-0.49875638318568943,-0.2108925519960077,0.4902196790711352,-0.23281844376987304,0.1308663532868117,-0.039876996361192345,-0.19826210943644995,0.4766939466824689,0.2358281921670142,-0.6117495246145759,-0.401814253520885,0.19506930576782394,0.22022289652484844,1.331371248793755,-0.5419053476262206,0.03427202100334004,0.2459001872985055,-0.04508884865998823,-0.5486114098897938,0.017035825594226506,-0.049101084958028694,-0.25868223651047556,0.9217939696681404,0.7353239730163652,-0.23666801201187004,-0.8214786986417915,0.04966560450558014,-0.3833110643074534,-0.38624004957519403,0.45084591317760125,-0.02448563915023591,-0.5211517230485352,-0.3282623304152341,0.29011282877284406,0.1654423067486191,0.33393301732008296,0.35759676711068533,0.1648255036826618,0.3807516018629418,0.34179566708393594,0.21724913616641217,-0.0615036325364972,0.07533633896658995,0.08672086770038048,0.07557538553143772,-0.2778422845204131,-0.31884853636559507,-0.746024990918456,-0.16878790032862026,-0.4629925285439491,0.8303941036287438,-0.03163226746938627,-0.4499008173601237,-0.12707096221932246,0.12196196318947658,-0.12717643644733817,-0.7520101200198984,0.14557297970691652,0.2794711370889328,0.6878826113891255,-0.03263557317917524,-0.3183626276357071,-0.49569127857032197,1.0961234048819304,-0.25512858830758334
-0.17772687434833312,-0.14051627973410089,0.5454394987742063,-0.09286015065418285,0.22644278657462344,-0.21496756672683262,-0.641934775055652,0.512928275737485,-0.21059484599489725,-0.15526604135613487,-1.0239977929206698,0.14173542406267145,0.9490006348638965,0.912521883234288,-0.8206665748182815,-0.5012019944413517,0.16998045593460095,-0.11877905208951499,-0.6626416574744234,-0.05407869833139741,-0.0709037211845341,-0.17447777958028543,1.0262971631413076,0.9997446579449424,-0.2945886243510713,-1.1273306421880527,0.29668079362704547,-0.3165593003661945,0.30703649383947956,0.4048774789259296,0.13684453651559175,-1.0249448586142467,-0.15092816767573747,0.3474616693764208,-0.3336857880855448,0.8321102829902823,0.4713283430344102,0.9623333303374731,-0.322203463826204,-0.21538278040272185,0.3519242747223277,-0.14816107042220658,0.2411894725241872,0.21581599094572662,-0.07356646955675875,-0.40057136385989967,-0.16811994821910348,0.2018516771597546,-0.4315227586919024,-0.8135535009534602,0.5950537534811324,0.25394064323038695,-1.015141903189184,0.4896674699488527,-0.36813456598215083,0.11394602811330566,-1.11428002065796,0.35831061698492506,0.3174178546115685,1.0410105001913699,0.03335275391752204,-0.28832369449141726,-0.6730545765748557,0.8372928892959043,-0.09806846614743531
-0.5449925257250683,-0.3343071603563176,-0.5360670349051774,0.09329505779330717,-0.011137046794090291,0.39420488349396365,-0.5372146607406556,0.2284394644627318,0.4990439612975138,-0.30831774702800885,-0.343140839808576,0.13075664832492606,0.5349602846920501,1.2315130199819697,-0.43200083145266405,-0.13080228102519303,-0.055506356579614474,-0.3822566803914994,-0.7152857998877173,-0.17502951718883,-0.2991161008759997,-0.25151385271067683,0.5990853997041578,0.9002658614024648,-0.10271214765904567,-0.27963257424614846,-0.03758851734701641,-0.23781267316260454,-0.2356143534665579,0.7510156437804402,-0.04824067526179174,-0.6710890849170054,0.21502569606897803,0.4813409282334452,-0.22779066396201086,-0.2847095183998579,0.5396787094834578,0.2531588689095055,-0.048858438457404736,0.42448399496097344,0.2800992249023807,-0.45730059150989455,-0.2759051774953106,0.1376447977283193,0.35237278304166403,-0.08488518453943036,-0.485461747437515,-0.1401844291842993,-0.04429132212828894,-0.4277623260052171,0.021480569300124257,-0.7149787260727085,-0.7758177729971553,0.372998524374884,-0.40326895789360684,0.39362011038358136,-0.7789990287177565,0.3735248071142453,0.16990947713530247,0.8842795156322348,-0.28640385701440013,-0.00639704942868298,-0.30882902945364177,1.1627212076080182,0.23001127593415183
0.27330437259294826,-0.10363597381232653,0.723162657444706,-0.06074801525144377,0.02809985088963663,-0.36213301031613776,-0.012527331925702385,0.15923222717285415,-0.42585993889976526,-0.37565918875812904,0.30126859950696083,0.4977042582011853,-0.39876515045943994,0.9790907778583038,-0.5027446824269718,-0.9774623941511272,0.4553985429874601,0.09585086547119456,-0.6088238632301387,0.31977674847899984,-0.4703896114778204,-0.2399527339429601,0.5299065442966344,0.6878746438708324,-0.11004901521262492,-1.0146207055592478,1.070446541590524,-0.31566571917511377,-0.15996110193634716,0.09170150454711151,0.3028358291446691,-0.7456679691818962,-0.49343761184766466,0.7276645319361152,0.195041986833407,-0.037474891082864004,1.5193312441562739,0.5740676411115394,0.028821209240769807,0.6074667487593544,0.3645760679569747,0.15056751975963772,0.8867338749106423,0.17540225182503272,0.5263626360565923,-1.0392208330872523,-0.229258757465441,0.27873524151328166,-0.7032952543171052,-0.12469347099629016,1.1552815808673769,0.3105621583069477,-1.0340958910373894,0.502311052605536,-0.24017164124831558,0.4451058743996925,-0.6008284389162962,0.2982058138812002,-0.1703740084593919,0.8917385384679712,-0.27824541563387445,-0.2251796928798558,-0.4961901286653793,0.8332932960507548,0.03489818677445996
-0.048786442008387464,0.0049622595353572135,0.7412418697997593,-0.26522780717484673,-0.17267750714101646,-0.005037645419843313,-1.0060542210783805,0.539657847211547,-0.05418920453624574,-0.434541570247475,-0.8429676081471221,-0.1056731931012873,-0.23058607341618614,1.4549359045755734,-0.8033307612457061,-0.31885137570030664,-0.020845299646020277,0.6684576245488714,-0.491337515821974,0.2555791845195192,-0.30445489337500975,-0.5332548396416131,0.9290593597684126,1.117335624434297,-0.06725812284033333,-1.9266292315731004,0.7760981862059102,-0.5089749266779167,-0.3483540479592218,0.49727767304376774,0.24097408314747765,-0.724004577180959,-0.3847965165480204,0.6308625041942791,0.10594868305215342,-0.0680703175929855,-0.298952512200802,0.7332299224699411,-0.04043796244308568,0.4838868311618558,0.45453135846202336,0.3076453956327508,-0.20016129307705102,0.023869707000181647,0.18742522474768977,-0.6385847059910172,-0.23341528257738403,-0.06256788639705102,-0.8084972109911728,-1.1544080037762867,0.9562040449337447,0.22051813184500735,-1.0871385629274528,0.5702341192408382,-0.16225698565802182,0.1748162514733625,-0.7571371874420237,0.24483387495338876,0.3256199149834518,1.0456628541577788,-0.026508092080594764,-0.3920243732926058,-0.6642370791927746,0.7835856953850477,-0.23024351559729794
