March_4,March,March_5,April_4,May_9,May_4,May_13,May_11,April_6,November_6,June_2,March_6,July,October_3,May_3,May_7,October_4,November_4,January,May_12,January_3,December_4,May,April_8,November_3,July_2,July_5,May_6,May_5,August_3,November,June_4,January_2,July_3,July_4,December_2,July_9,November_5,December_3,April_5,March_3,June,February,October_2,April_9,July_7,December,April,September_2,March_2,November_2,April_10,September,April_3,June_3,May_10,May_2,August,July_8,May_8,July_6,August_2,October,April_2,April_7
-0.02776933634845912,0.3669524043456077,0.399142845007024,0.15951620266086403,-0.3383061955983511,0.4010217373613223,-0.5734154549651675,-0.19884351397297578,-0.4509362393438239,-0.2132074633564378,-0.3668224056576497,-0.18122814255386638,0.19054984604735803,-0.2652732514977571,-0.4452146904601854,-0.42549385323911587,-0.5941821384977686,-0.20757464305681175,-0.6310819878109432,0.21785915553435609,0.5844246339898056,0.49484665873963357,-0.08502229799068793,-0.19938776845828368,-0.98311598497589,0.14153604383424248,0.23321579137093768,0.05665389767615943,0.5597997615824585,0.07891718566983796,0.35473707218558354,0.34284429868814137,0.7013445363652107,-0.7661529776542085,-0.30303321971757957,0.36540377604054514,-0.15787005601374193,-0.47121865059971635,-0.42433182861087937,0.4613922189239218,0.5766759766281223,0.1666839129357361,0.27016034619007273,-0.8721287797897588,-0.26215064560789203,0.1436443393011046,-0.5554300710256667,0.05424679939211492,-0.7722205212891624,0.39995147455324215,-0.09093618165585485,0.355029039370802,0.03477419730687606,-0.2925011008898139,1.6881836137809505,-0.28478803849801554,0.027913788438321777,0.49397713763974654,-0.2741347722446301,-0.1052500428736452,0.29691822434125675,-0.811965449471679,-0.17916326085517995,0.5671364560695387,0.659109734379716
-0.06355570288669743,0.5012650856903089,0.5323894686299496,-0.11693996979927192,-0.3226490060866628,0.3779608496379005,-0.9569401949820484,-0.3720753213621881,0.19414804756297324,-0.7329816213309388,-0.6449737644994935,-0.043706582327190505,-0.40451569626994704,0.19207192946843216,-0.2983676399173088,-0.20189888263135158,-0.27010526148837194,0.06015709393060284,-0.460397301652415,-0.056375480233805605,0.3357985751143958,0.5477083614240604,-0.36054682382773684,0.14056938790845624,-0.9275712038046329,0.5889075249786051,0.47291250258405665,-0.3640806838953699,0.27623030592792713,0.1491726292628664,-0.3652686289804667,0.3480731929305064,0.9111643444454847,-0.5025259757282836,-0.08999597368294604,0.344220092801748,-0.09468453376787608,-0.6606123398766326,-0.2935310434436851,0.06573956039423218,0.5632378846041621,0.33565157028502624,0.2368783565532219,-0.4229151435594418,-0.41086682895623894,0.043193786252251495,-0.29162971364771445,0.2164344865194819,-0.7241547814920991,-0.07121223907464731,0.4499783931864733,-0.05318239612350955,-0.11041094834481616,0.23182097160083326,1.161018403347815,-0.11886513905890911,0.10995137327782278,0.4638455803196666,-1.0739679866616676,-0.20692016222184934,-0.3939813645767977,-0.3062267412943508,-0.17541096534962639,0.357698616518398,0.3732293074656608
-0.6014545619986695,0.6412621244384333,0.40506056179047234,0.8249185577689123,0.1917088003055431,0.06448223253562392,-0.3948818141737709,-0.19482317072993569,0.14367100438689875,-0.18916223683300254,-0.7626162619781894,0.258174990789642,-0.02126747012151907,0.06190163494317813,-0.38489156625023435,-0.58883415652032,-0.6535052959990335,0.1570146012499109,-0.32751670528977395,0.5050240495444187,0.7088560784413696,0.32671326909714593,0.03264851858287592,0.1471705284000853,-0.4768665779453782,0.80824552109726,0.04196893695792191,0.24145711680950643,0.4352219511882124,-0.0789235809095961,0.4726045379129048,0.4792236382073162,0.4363970388207303,-1.0072277623038508,-0.061883729278059796,0.4802456887731804,0.014959848813693749,-0.5750459192247337,0.08639830465595343,0.26946135938144866,0.23601678419006256,-0.15939477251376105,0.4918082299120993,-0.17784671905398272,-0.11030002641782108,0.23899029401955305,0.07538346502010587,-0.21468832679416172,-0.36893929258866903,0.014288129580141973,0.38353964417879277,0.14818339187311863,-0.13347047717196464,0.16832123936834562,1.1937276357620294,-0.17924660552363836,0.5446268949246088,0.31440566660811514,-0.862818601104181,0.47722311461678735,-0.08095764140332345,-0.38120889922120704,-0.4383343347143342,0.5927497144499461,0.7123533827126951
-0.24632341838989852,0.8450080110005245,0.24599529936146644,0.0757045956475712,-0.19316282844418997,0.2949812089478319,-0.5114589858267931,-0.18498476569132508,-0.18182740215852364,-0.5694897268228563,0.2524400564467536,-0.12558732429093303,-0.6540912376941231,-0.3977752494668375,-0.14441872557310775,0.10340837592784771,-0.09109636039711903,0.4620395220696099,-0.8383037794642402,0.3881299976120758,0.5491782997207857,0.12213571491358384,0.11369198600254722,-0.08883347751644217,-1.107136342013722,0.7113429732777458,0.2697754587239714,-0.13425338104284004,0.6231694979694,0.1884630879725035,-0.2795712318003398,-0.01956598953002002,0.751795912849263,-0.47830655126760674,0.1552947594271727,-0.03925390433453796,0.13135739932688187,0.058710583670102595,-0.17402221121811212,0.6395135133159381,0.08627187476807543,0.4807911968758719,0.25082521633798704,-0.5818875797284631,-0.12217583469419166,0.10977664309476334,-0.6964891172820359,-0.022171271630823747,-0.23267637087474152,-0.1840741171777341,0.4842881326398643,0.6517265048972046,0.16157556632337516,0.10367759672567914,1.0085095346727724,-0.2765059556233421,0.45627878389516024,0.3735943545823952,-0.893723348171391,0.2674553778541982,-0.5947706829815617,-0.7185552296402604,0.016947872666451626,0.5900758308582642,0.9982349288469425
-0.4607411892238101,0.36662828303743233,0.6119209923844838,-0.2063046788387068,-0.14117996467019628,0.006736728603485252,-0.525798920072323,-0.43197430799625713,0.36500767305698617,-0.44377438800497115,-0.7305403038181055,-0.004933271559031907,0.01691897451127869,0.31860543515227385,-0.26298082938757394,-0.33956533729665844,-0.3210003060452894,0.11203085850889963,-0.45542271718846594,0.4505314035620484,0.23803532481342218,0.6627328421199473,-0.08816743531124704,-0.05326160191593449,-0.3949796900142394,0.23019695328193843,0.028258715420793255,-0.560689117369864,0.6003259622503154,0.04337256173764018,0.803866271180432,0.2414594415030121,0.5112900266975701,-0.783005085098039,-0.18655043405618066,0.23497735948290777,-0.393018611275721,-0.7514749051756101,-0.22515139951325647,0.5220153522565603,0.4468498365705475,0.4360323358210927,0.11544959009054698,-0.5729872996239039,-0.18040726056741085,0.3299324148489878,-0.5122932558568953,-0.13524274740410908,-0.6526754868197404,-0.17557475054833316,0.22696550338512872,0.24223481840616262,0.10637796743442762,0.2228334675364384,1.1242820259383755,-0.20445978439805645,0.23611309161383914,0.4784403426894507,-0.6508980037862981,-0.3057180466641824,-0.3850119603201702,-0.798477706667308,-0.17876070960836615,0.45848312315183015,0.5742452272687509
-0.3551949496105869,0.6387499396398797,0.41330353692384936,-0.029763424100041472,-0.4523417862079731,0.17235367499135398,-0.46746069299416376,-0.9118683527050706,-0.209677256026569,-0.9740857246983683,-0.32917103469594694,-0.19138605641199574,-0.24630480445086855,-0.2603965948823663,-0.32213056348975005,-0.30074826805683175,0.2125195101097488,-0.10493532575635117,-0.3054797344094833,0.20311622286067144,0.6494603561616193,0.46862633535906184,0.25926368763876323,0.23451081783020386,-0.6684178011350943,0.45080980210935034,0.018587159184742637,-0.10885609162596636,0.30479513893151716,-0.37162860342924253,-0.1905468477295748,-0.06993005768554225,0.7097513407214825,-0.4428404723797592,-0.2096434234257333,0.3179270173579525,-0.27186678849384904,-0.3579268312160686,0.04572651084378142,0.3969236211922593,0.5440242518995166,0.0928068510958716,0.44792693328661676,-0.6266830619428446,-0.33232844022774016,-0.00023766957825099855,-0.2163613849017056,-0.36996017433040707,-0.7965373962752367,-0.014153616689981077,0.18744193315489688,0.5298443977498937,0.01672884948210744,-0.01219045523177155,1.3046009578496602,-0.16400974456715284,0.33321932673970506,-0.3495224172841049,-0.4871119300924528,-0.19034952030157204,-0.31271210736348787,-0.6636359017021674,-0.19979883020940284,0.7990899118645725,0.742691528998709
-0.7725785671451522,0.9895916027916165,0.5402433683930565,0.13597639421597885,0.14637294346760565,0.040846482015995306,-0.40842362361982004,-0.20041577297626187,-0.026356208458092303,-0.56066303243744,-0.2261228781486213,0.1687373114178053,-0.2493384241327884,0.8963090218336487,-0.10370374404027413,-0.4209746024468611,-0.4936492248536127,0.23292246024914687,-0.25987873951851537,0.28757031280374734,0.26370338173219793,0.5935710215146857,-0.023906197112703295,0.36299590348775534,-0.9318336622817447,0.7154524520553825,0.13536585601250875,-0.17148986993060433,0.49585613393112143,-0.33306382555715963,0.2863589091597599,-0.06982361931968915,0.48241421354157543,-0.6651863447661113,-0.07434268667446503,0.32294076669456184,-0.047342483533236515,-0.4023568646800719,-0.09627962316586726,0.10624743852769405,0.3303846030135891,0.4389837878885456,0.442543574238671,-0.1619331888730895,0.11934213860646756,0.2328690151990338,-0.2859801086966492,-0.20533734438652235,-0.8314168101629584,0.016830794275114844,0.2569357895094137,0.5794844378490841,0.0778273942919013,0.235323979677312,1.300668640224035,-0.18469117618284864,0.633357714684455,-0.04098523174198547,-0.9503516178722504,0.44548911975036,-0.0690934769548296,-0.6803750870125619,0.1240406531927514,0.30930221794709434,0.14616580879217977
-0.5004832177875929,0.749540572766314,0.37207414564765434,0.236743372749598,-0.5148406341064709,-0.028214549572707713,-0.36452046546704414,-0.2851682279637049,0.3862137402442093,-0.2315835178048248,-0.4418534572616256,0.05612572788078071,-0.5124885747941964,0.5276455184281522,-0.286350724547857,-0.026758792929220024,-0.3608330918570526,-0.26286242074225563,0.2169640403248463,-0.05442110729231514,0.6063843927420448,0.3521322450910161,0.28016674430281163,-0.022934220204304114,-1.1130643205061357,0.8151913908159333,0.3746835896111874,0.31436033267497876,0.1282605477922158,-0.44123861344966586,0.03159357464769577,-0.501562073832204,0.17461324426094543,-0.3031179381529743,-0.028384723694293165,0.8896046216721084,-0.10376632038887922,-0.6636528712374632,0.47476955800929044,-0.003766454536583405,0.11462105774081954,0.19149730083747094,0.3534112441659039,-0.12124022368724463,-0.14938773158307425,0.20333752167164681,-0.4483564964623185,-0.5374543269756228,-0.36044215300078414,0.4550501830930944,0.3630715785107272,0.36261102232434445,0.136488832074727,0.4309460755805098,0.8424960430895103,0.23357387639559857,0.025694386632574534,-0.4078581045389114,-0.8801219519882609,0.13550917043277116,-0.5464799380453269,-0.9098260536244721,0.18923248594003286,-0.09382287428071981,0.25464070552343865
-0.34987493497140904,0.7979879454813583,0.2175656956945101,0.00797479191742051,-0.4142031525725473,0.37306103930686957,-0.5870497747103337,-0.8175315190721161,-0.00037271373542015207,-0.023441459194617875,-0.20048812686599254,0.07742379107907738,-0.6927439926171438,-0.3763230439931833,-0.6947597502194961,-0.1378400981605215,-0.41597172288547407,0.2028956809130249,-0.11219182987686234,0.01155256571390572,0.5505048707299244,0.7476183808845943,-0.40153464409873746,0.12116490381771913,-1.3392158073901343,0.9719617499245496,0.24095293884029859,-0.2795403164062425,0.459159636218398,0.17278437037158434,0.8054143558248313,-0.17642958926199478,0.6546813076884891,-0.33729161149133774,0.15849267891096677,0.026789289718897963,0.06467798394089397,0.2147055803158439,-0.18559885103573803,-0.09576370488056044,0.5475966941932653,0.34499003552540314,0.20410034161051147,-0.4757976869610764,-0.03913970475976543,0.19714825450518642,-0.661013172611564,0.23842260272653815,0.10191781003387848,0.0057123190760345124,0.2903797346053543,-0.13617875757801295,0.016929350116069608,0.19148205604879914,1.1172090081767667,0.11454287577447841,0.09271756098230317,-0.42162950753929634,-0.8400927795217694,-0.19853659062041762,-0.05159156809542191,-0.18700160342708316,-0.09702152942000204,0.4342920225827048,0.512979093524949
-0.7625307536122302,0.9504153637393388,0.2534180767023921,0.202640665233112,-0.1790373666787352,0.46275481614537106,-0.44684152015246037,-0.23382518897819357,-0.17124910830350842,0.17880077863715188,-0.28645918442042784,0.6356652128576241,0.2581818225399272,0.3467929133824515,-0.03220174967654224,-0.6417778839201774,-0.07294373512231175,0.11067806047513024,-0.11850479859446733,0.34388320371291925,0.7227175386753845,0.5972103069017801,-0.09168291992329997,0.20163628030168446,-0.8400212809284473,0.718654260227731,-0.02717829274846422,-0.1763822871405153,0.37205978672266704,-0.39172563390431664,0.1867552725792586,0.001931587563580986,0.1071497233810883,-0.7678507355687416,-0.07209668585725205,-0.12665988395474254,-0.45140284331464614,-0.12739250973706145,-0.18777670908449187,0.27843670259910674,0.16775349599943457,0.04149804314611972,0.44723433240271454,-0.7018032114813328,0.22753665809602336,0.14926969355180636,-0.44648973643770085,0.01440196923154935,-0.2731673693623987,-0.009832322366073773,0.3929078702943258,0.5530464591668667,0.22300074650746363,0.4468758901918112,0.9390467216034888,-0.07683774905673023,-0.2657479808061247,0.0010935501814627532,-0.9153642115000306,0.04118010593529262,-0.5615186862525897,-0.5108948853570698,0.013336731179376511,0.41020235566114055,0.749342709147089
