March_3,March_4,March,May_5,May_14,April_3,May_10,May_12,June_2,November_5,March_5,July,November_3,January_4,March_6,May_4,October_3,January,May_8,May_13,October_4,December_4,November,May_7,April_5,July_2,July_3,May_6,May,November_2,July_5,June_4,January_3,August_3,July_9,December_2,September,December_3,February_3,November_4,July_6,June,February_2,July_8,October_2,May_15,April,March_2,May_2,April_6,April_7,December,January_2,April_2,June_3,May_3,May_9,May_11,October,April_4,February,August_2,July_4,August,July_7
-0.6661386854856199,0.23003013390743562,0.7513485302880576,-0.22107922042119715,-0.6275312004319006,-0.19910364397514177,-0.33322121931933313,-0.5127046191799467,-0.5321542212458497,-0.017433459213751078,-0.15365345545056092,-0.34880322238828515,-0.2613637359304873,0.5740242421050799,-0.35058030379514116,-0.5938683411912936,0.24991898842846136,-0.2439938730297559,-0.33840022295239114,0.13380795016995675,-0.39527333269426884,0.9774465300034418,0.5529845508378749,0.2019307730849922,0.034194000627335644,0.3929356218007967,-0.6981315026394475,0.20236992127897757,-0.01653260885207742,-0.9605700408891025,-0.14560432876149487,0.4906387403128734,0.651269095051544,0.05485148960247273,-0.10491506174913674,0.4389074948413379,0.25953262040052066,-0.35770957389813696,0.6270817792195312,-0.6482407238485245,0.44439929345693735,0.4837432076214283,0.12167188247927518,0.21107310293847936,-0.3681179853552831,-0.7839325823891194,-0.5406030905579011,0.03266008750988964,0.35064934698536937,0.3625532466576515,0.29870534110605496,-0.21103782218737643,0.30898697803260045,0.39544794422951957,1.3688220376709437,0.21756524853956838,-0.10673534438084492,-0.15561819549430791,-0.19924044048477482,0.3424194539669802,-0.6035109366977194,-0.5891730560468948,0.4381506222312136,-0.3906640348064388,-0.06465035988581956
-0.30602014809488126,-0.09307710437672816,0.6078468594710695,0.02264602090218564,-0.5791553735520659,0.5398761260984521,0.15993051025370697,-0.47559568922614764,-0.6061206532383218,-0.23674596648664822,-0.1944783160889061,-0.22269223509853503,0.012072900433082671,0.30065678963431275,0.3091330917436801,-0.7752455273219722,0.7957122317161945,-0.03311366537513193,-0.4381097738850005,0.07145539363848251,-0.35365808026824835,0.47721228940266147,0.35458587766262734,0.15916275520006784,0.20267821177096335,0.7290375700051736,-0.6761841828390432,0.2123011567345061,0.20363784203834923,-1.1093059915618961,-0.5811235593779287,-0.36844184926368756,0.8360087321662996,-0.02630202392887715,0.3165393294678155,0.44926495939394023,0.27195143884957546,-0.5905774569593858,0.12195275557671428,0.6848626777323777,-0.020659936007586067,0.08170103982048513,0.634544264859737,-0.41812615253381546,-0.6219826922785936,-0.6963834557460912,0.02857063429278414,0.06721944920905493,0.15829806046489944,-0.3989408257378925,0.3594323467604814,-0.5907894153846378,0.17086979195823404,0.0547879455532253,1.2854055847192385,0.4121940097850296,0.11450758653217132,-0.3259695357220624,0.11142464583065809,0.6385067119616633,0.3884583799140959,-0.9779433811683638,0.07526472168561704,-1.1106229486907777,-0.08375410838279548
-0.02776933634845912,0.399142845007024,0.3669524043456077,0.4010217373613223,-0.5734154549651675,0.15951620266086403,-0.3383061955983511,-0.19884351397297578,-0.3668224056576497,-0.2132074633564378,-0.06601415382126458,0.19054984604735803,-0.20757464305681175,0.5844246339898056,-0.18122814255386638,-0.4452146904601854,-0.2652732514977571,-0.6310819878109432,-0.42549385323911587,0.21785915553435609,-0.5941821384977686,0.49484665873963357,0.35473707218558354,0.05665389767615943,-0.19938776845828368,0.14153604383424248,-0.7661529776542085,0.5597997615824585,-0.08502229799068793,-0.98311598497589,-0.30303321971757957,0.34284429868814137,0.7013445363652107,0.07891718566983796,-0.15787005601374193,0.36540377604054514,0.6833287070783973,-0.42433182861087937,0.27016034619007273,-0.47121865059971635,0.23321579137093768,0.1666839129357361,0.74131319895007,0.1436443393011046,-0.8721287797897588,-0.5302245583711913,0.05424679939211492,0.39995147455324215,0.36823829414492343,-0.26215064560789203,0.355029039370802,-0.5554300710256667,0.1611745207731249,-0.2925011008898139,1.6881836137809505,0.027913788438321777,-0.1052500428736452,-0.28478803849801554,-0.17916326085517995,0.659109734379716,0.27522871206659,-0.5220105404258255,0.8492022737850647,-0.811965449471679,0.29691822434125675
-0.06355570288669743,0.5323894686299496,0.5012650856903089,0.3779608496379005,-0.9569401949820484,-0.11693996979927192,-0.3226490060866628,-0.3720753213621881,-0.6449737644994935,-0.7329816213309388,0.11324913115293937,-0.40451569626994704,0.06015709393060284,0.3357985751143958,-0.043706582327190505,-0.2983676399173088,0.19207192946843216,-0.460397301652415,-0.20189888263135158,-0.056375480233805605,-0.27010526148837194,0.5477083614240604,-0.3652686289804667,-0.3640806838953699,0.14056938790845624,0.5889075249786051,-0.5025259757282836,0.27623030592792713,-0.36054682382773684,-0.9275712038046329,-0.08999597368294604,0.3480731929305064,0.9111643444454847,0.1491726292628664,-0.09468453376787608,0.344220092801748,0.29291052450531957,-0.2935310434436851,0.2368783565532219,-0.6606123398766326,0.47291250258405665,0.33565157028502624,0.7182866619441529,0.043193786252251495,-0.4229151435594418,-0.7711266485046566,0.2164344865194819,-0.07121223907464731,0.2693160363180349,-0.41086682895623894,-0.05318239612350955,-0.29162971364771445,-0.2191813994185797,0.23182097160083326,1.161018403347815,0.10995137327782278,-0.20692016222184934,-0.11886513905890911,-0.17541096534962639,0.3732293074656608,0.7662813249177814,-0.5847817777579907,0.4314103769333481,-0.3062267412943508,-0.3939813645767977
-0.6014545619986695,0.40506056179047234,0.6412621244384333,0.06448223253562392,-0.3948818141737709,0.8249185577689123,0.1917088003055431,-0.19482317072993569,-0.7626162619781894,-0.18916223683300254,0.1614001244734194,-0.02126747012151907,0.1570146012499109,0.7088560784413696,0.258174990789642,-0.38489156625023435,0.06190163494317813,-0.32751670528977395,-0.58883415652032,0.5050240495444187,-0.6535052959990335,0.32671326909714593,0.4726045379129048,0.24145711680950643,0.1471705284000853,0.80824552109726,-1.0072277623038508,0.4352219511882124,0.03264851858287592,-0.4768665779453782,-0.061883729278059796,0.4792236382073162,0.4363970388207303,-0.0789235809095961,0.014959848813693749,0.4802456887731804,-0.02210525616692432,0.08639830465595343,0.4918082299120993,-0.5750459192247337,0.04196893695792191,-0.15939477251376105,0.5340441035200874,0.23899029401955305,-0.17784671905398272,-0.7267723390957539,-0.21468832679416172,0.014288129580141973,0.4478326872607262,-0.11030002641782108,0.14818339187311863,0.07538346502010587,0.03908554487082795,0.16832123936834562,1.1937276357620294,0.5446268949246088,0.47722311461678735,-0.17924660552363836,-0.4383343347143342,0.7123533827126951,-0.7448339944660873,-0.658942455868428,0.5725213283616927,-0.38120889922120704,-0.08095764140332345
-0.24632341838989852,0.24599529936146644,0.8450080110005245,0.2949812089478319,-0.5114589858267931,0.0757045956475712,-0.19316282844418997,-0.18498476569132508,0.2524400564467536,-0.5694897268228563,0.04362795285437422,-0.6540912376941231,0.4620395220696099,0.5491782997207857,-0.12558732429093303,-0.14441872557310775,-0.3977752494668375,-0.8383037794642402,0.10340837592784771,0.3881299976120758,-0.09109636039711903,0.12213571491358384,-0.2795712318003398,-0.13425338104284004,-0.08883347751644217,0.7113429732777458,-0.47830655126760674,0.6231694979694,0.11369198600254722,-1.107136342013722,0.1552947594271727,-0.01956598953002002,0.751795912849263,0.1884630879725035,0.13135739932688187,-0.03925390433453796,-0.04643833032689888,-0.17402221121811212,0.25082521633798704,0.058710583670102595,0.2697754587239714,0.4807911968758719,0.37521885814156986,0.10977664309476334,-0.5818875797284631,-1.123108285313536,-0.022171271630823747,-0.1840741171777341,0.47995384211109343,-0.12217583469419166,0.6517265048972046,-0.6964891172820359,0.12207972499323509,0.10367759672567914,1.0085095346727724,0.45627878389516024,0.2674553778541982,-0.2765059556233421,0.016947872666451626,0.9982349288469425,0.024794860487906217,-0.6294864671475978,0.43010677188354124,-0.7185552296402604,-0.5947706829815617
-0.4607411892238101,0.6119209923844838,0.36662828303743233,0.006736728603485252,-0.525798920072323,-0.2063046788387068,-0.14117996467019628,-0.43197430799625713,-0.7305403038181055,-0.44377438800497115,0.6849388139769786,0.01691897451127869,0.11203085850889963,0.23803532481342218,-0.004933271559031907,-0.26298082938757394,0.31860543515227385,-0.45542271718846594,-0.33956533729665844,0.4505314035620484,-0.3210003060452894,0.6627328421199473,0.803866271180432,-0.560689117369864,-0.05326160191593449,0.23019695328193843,-0.783005085098039,0.6003259622503154,-0.08816743531124704,-0.3949796900142394,-0.18655043405618066,0.2414594415030121,0.5112900266975701,0.04337256173764018,-0.393018611275721,0.23497735948290777,0.41668070817800607,-0.22515139951325647,0.11544959009054698,-0.7514749051756101,0.028258715420793255,0.4360323358210927,0.4531617622166838,0.3299324148489878,-0.5729872996239039,-0.6114131183175385,-0.13524274740410908,-0.17557475054833316,0.24169512759103337,-0.18040726056741085,0.24223481840616262,-0.5122932558568953,0.1602986508228867,0.2228334675364384,1.1242820259383755,0.23611309161383914,-0.3057180466641824,-0.20445978439805645,-0.17876070960836615,0.5742452272687509,0.1203628400006388,-0.923186674306683,0.7635532910524596,-0.798477706667308,-0.3850119603201702
-0.3551949496105869,0.41330353692384936,0.6387499396398797,0.17235367499135398,-0.46746069299416376,-0.029763424100041472,-0.4523417862079731,-0.9118683527050706,-0.32917103469594694,-0.9740857246983683,-0.4806762545126635,-0.24630480445086855,-0.10493532575635117,0.6494603561616193,-0.19138605641199574,-0.32213056348975005,-0.2603965948823663,-0.3054797344094833,-0.30074826805683175,0.20311622286067144,0.2125195101097488,0.46862633535906184,-0.1905468477295748,-0.10885609162596636,0.23451081783020386,0.45080980210935034,-0.4428404723797592,0.30479513893151716,0.25926368763876323,-0.6684178011350943,-0.2096434234257333,-0.06993005768554225,0.7097513407214825,-0.37162860342924253,-0.27186678849384904,0.3179270173579525,0.46316579263017826,0.04572651084378142,0.44792693328661676,-0.3579268312160686,0.018587159184742637,0.0928068510958716,0.4530670073995459,-0.00023766957825099855,-0.6266830619428446,-0.7509755463139868,-0.36996017433040707,-0.014153616689981077,0.44403842203649124,-0.33232844022774016,0.5298443977498937,-0.2163613849017056,0.1932138741629096,-0.01219045523177155,1.3046009578496602,0.33321932673970506,-0.19034952030157204,-0.16400974456715284,-0.19979883020940284,0.742691528998709,-0.3654860578489258,-0.854466636668943,0.548949348939661,-0.6636359017021674,-0.31271210736348787
-0.7725785671451522,0.5402433683930565,0.9895916027916165,0.040846482015995306,-0.40842362361982004,0.13597639421597885,0.14637294346760565,-0.20041577297626187,-0.2261228781486213,-0.56066303243744,0.45735596851330307,-0.2493384241327884,0.23292246024914687,0.26370338173219793,0.1687373114178053,-0.10370374404027413,0.8963090218336487,-0.25987873951851537,-0.4209746024468611,0.28757031280374734,-0.4936492248536127,0.5935710215146857,0.2863589091597599,-0.17148986993060433,0.36299590348775534,0.7154524520553825,-0.6651863447661113,0.49585613393112143,-0.023906197112703295,-0.9318336622817447,-0.07434268667446503,-0.06982361931968915,0.48241421354157543,-0.33306382555715963,-0.047342483533236515,0.32294076669456184,0.46445852399470733,-0.09627962316586726,0.442543574238671,-0.4023568646800719,0.13536585601250875,0.4389837878885456,0.7432870293552244,0.2328690151990338,-0.1619331888730895,-0.7345414854664195,-0.20533734438652235,0.016830794275114844,0.1360950105784027,0.11934213860646756,0.5794844378490841,-0.2859801086966492,0.2418754878736178,0.235323979677312,1.300668640224035,0.633357714684455,0.44548911975036,-0.18469117618284864,0.1240406531927514,0.14616580879217977,0.09909689393792268,-0.6669198886916021,0.4579011768227791,-0.6803750870125619,-0.0690934769548296
-0.5004832177875929,0.37207414564765434,0.749540572766314,-0.028214549572707713,-0.36452046546704414,0.236743372749598,-0.5148406341064709,-0.2851682279637049,-0.4418534572616256,-0.2315835178048248,-0.014991918800679134,-0.5124885747941964,-0.26286242074225563,0.6063843927420448,0.05612572788078071,-0.286350724547857,0.5276455184281522,0.2169640403248463,-0.026758792929220024,-0.05442110729231514,-0.3608330918570526,0.3521322450910161,0.03159357464769577,0.31436033267497876,-0.022934220204304114,0.8151913908159333,-0.3031179381529743,0.1282605477922158,0.28016674430281163,-1.1130643205061357,-0.028384723694293165,-0.501562073832204,0.17461324426094543,-0.44123861344966586,-0.10376632038887922,0.8896046216721084,0.5652275803831251,0.47476955800929044,0.3534112441659039,-0.6636528712374632,0.3746835896111874,0.19149730083747094,0.5569349403627026,0.20333752167164681,-0.12124022368724463,-0.28135789584831067,-0.5374543269756228,0.4550501830930944,0.21629817932573492,-0.14938773158307425,0.36261102232434445,-0.4483564964623185,0.3072163326439009,0.4309460755805098,0.8424960430895103,0.025694386632574534,0.13550917043277116,0.23357387639559857,0.18923248594003286,0.25464070552343865,0.11174851051967198,-0.8322801308888981,0.355330978652261,-0.9098260536244721,-0.5464799380453269
-0.34987493497140904,0.2175656956945101,0.7979879454813583,0.37306103930686957,-0.5870497747103337,0.00797479191742051,-0.4142031525725473,-0.8175315190721161,-0.20048812686599254,-0.023441459194617875,-0.04088940948881979,-0.6927439926171438,0.2028956809130249,0.5505048707299244,0.07742379107907738,-0.6947597502194961,-0.3763230439931833,-0.11219182987686234,-0.1378400981605215,0.01155256571390572,-0.41597172288547407,0.7476183808845943,0.8054143558248313,-0.2795403164062425,0.12116490381771913,0.9719617499245496,-0.33729161149133774,0.459159636218398,-0.40153464409873746,-1.3392158073901343,0.15849267891096677,-0.17642958926199478,0.6546813076884891,0.17278437037158434,0.06467798394089397,0.026789289718897963,0.34081515870802503,-0.18559885103573803,0.20410034161051147,0.2147055803158439,0.24095293884029859,0.34499003552540314,0.2535329992323803,0.19714825450518642,-0.4757976869610764,-0.6768224759988045,0.23842260272653815,0.0057123190760345124,0.26553135066681877,-0.03913970475976543,-0.13617875757801295,-0.661013172611564,-0.06561698676107755,0.19148205604879914,1.1172090081767667,0.09271756098230317,-0.19853659062041762,0.11454287577447841,-0.09702152942000204,0.512979093524949,-0.4660301918646685,-0.7801564536344325,0.3321594750180986,-0.18700160342708316,-0.05159156809542191
-0.7625307536122302,0.2534180767023921,0.9504153637393388,0.46275481614537106,-0.44684152015246037,0.202640665233112,-0.1790373666787352,-0.23382518897819357,-0.28645918442042784,0.17880077863715188,-0.08527216563970125,0.2581818225399272,0.11067806047513024,0.7227175386753845,0.6356652128576241,-0.03220174967654224,0.3467929133824515,-0.11850479859446733,-0.6417778839201774,0.34388320371291925,-0.07294373512231175,0.5972103069017801,0.1867552725792586,-0.1763822871405153,0.20163628030168446,0.718654260227731,-0.7678507355687416,0.37205978672266704,-0.09168291992329997,-0.8400212809284473,-0.07209668585725205,0.001931587563580986,0.1071497233810883,-0.39172563390431664,-0.45140284331464614,-0.12665988395474254,0.2136564245602046,-0.18777670908449187,0.44723433240271454,-0.12739250973706145,-0.02717829274846422,0.04149804314611972,-0.05226696587085617,0.14926969355180636,-0.7018032114813328,-0.6545646046927979,0.01440196923154935,-0.009832322366073773,0.2631971513314455,0.22753665809602336,0.5530464591668667,-0.44648973643770085,-0.022681274836562557,0.4468758901918112,0.9390467216034888,-0.2657479808061247,0.04118010593529262,-0.07683774905673023,0.013336731179376511,0.749342709147089,-0.19472043016434987,-1.202857353839267,0.3613077528615972,-0.5108948853570698,-0.5615186862525897
