March_7,October,August_2,May_6,March_6,April_8,January,May_2,October_4,July_4,February_3,December,April,February_4,May_7,April_6,October_2,July_3,October_5,April_3,March_8,March_2,March_9,July_6,November_3,March_4,September,May_5,August,March_5,September_2,June,June_2,December_3,April_9,November_8,December_2,April_7,July_5,April_5,January_2,March,June_3,June_5,October_3,November,March_3,April_4,May_4,July,November_2,April_2,May_3,May,June_6,June_4,November_4,May_8,February_2,January_3,July_2,November_7,February,November_5,November_6
0.8852342091688482,0.1613336790027327,0.28290027577130383,-0.9198313929124097,-0.35392707922370503,-0.45478215685637596,0.49903483904950796,-0.12545888431040897,-0.1293878198243137,-1.0233961800364932,-0.8502594550679888,-0.7108469401648072,-0.238363952943143,-0.3426976594042502,0.17314810648070975,-0.6051461512312248,-0.5259848414138655,-0.1355179530250824,-0.2988467872189202,0.46636438260724355,-0.09045398331700047,0.12699082999403172,-0.021929130342956266,0.23358401131026668,-0.06360739961298158,-0.17880658387462472,-0.0856996609406097,0.19973448447672032,0.050382662518050556,-0.10443466174907462,-0.8535118454220566,0.04429976106266576,0.36717935877251634,0.32519807088187885,0.3559975320147365,0.09586988621414648,-0.15499391354298622,-0.24676321411490776,0.6484054714891314,-0.2528643612594633,0.5729603594608335,0.16837057514222442,-0.4807385715522381,0.14645077758867875,-0.02668254792416532,0.7583533552246497,0.6220286303224464,0.05249076181919375,-0.3011810564471268,0.1453781265240841,0.2832083819229812,-0.186841122034053,-0.11508369564531488,0.007996698620746812,-0.602827891073882,0.48851327302298564,-0.07109388775020148,-0.41093596841481833,-0.03119444117642345,0.9824213848643991,0.11909329247097332,-0.018523647122129575,0.0382500124160212,-0.32554172259798364,0.12203304070008889
0.5572017499704955,0.44672369522534655,0.0248309479041134,-1.201435772867061,-0.34515621098331384,0.2216658546288249,0.542484957196036,-0.49485559316370065,-0.15527305804165237,-0.8214038601042324,-0.9149201746197427,-0.2954285594829968,0.033776448909596565,-0.18449409372313538,0.24541210807797043,-0.509835620341965,-0.41173851758623153,-0.25584218100929634,-0.3350432555671298,0.11214726106613648,-0.3137560092778072,0.14649945470653297,-0.05701986560394828,0.5246069622430473,0.2317224028278078,0.14247238920213973,-0.07058076899335111,0.7046722629178327,-0.306323886694889,-0.28742047916030194,-0.9818229884790187,0.028022162589329817,0.25900549238214743,-0.02417609335503075,0.536477242145288,0.33086090021311365,-0.11259234077293026,-0.1722577859031345,0.987091795807278,-0.14287432879240292,0.3797031195172573,-0.0048834809404960655,-0.5534262072368366,0.5899145374529567,0.2071979978764431,0.6674759337295386,0.12034409518083099,-0.10228011955700773,0.14554133911725797,-0.31282143303297455,0.34078268088922564,0.034161246584673885,-0.5624462566492477,-0.16764781791974248,-0.22008436877686888,0.07289080800957434,-0.3146193960190495,-0.1860192142772435,0.145775496089053,0.7263674109802533,0.35456313061772593,-0.3321096863175197,-0.020849951603847644,-0.12598384368883575,0.18764965779098747
0.6860116585618348,0.32268768501468503,-0.05259711679565089,-0.43603708363605215,-0.1736840754925828,-0.1576013840815203,0.5632544422348492,-0.6170488931670207,-0.005772603181048469,-0.862610615538196,-0.826325971908733,-0.31610180917887426,0.19442485732224724,-0.24617150710338406,0.009734782460981764,-0.5432414556721697,-0.3295293162747617,-0.3973058474171577,-0.23324762294499085,-0.2226273418562713,-0.41700471109677784,0.07955537730345459,-0.023778586003163515,-0.3213568282096338,0.0647574055973924,0.017342591294101928,0.6379559066292906,0.8184948673050054,0.16320926271871805,-0.26532839007713444,-0.5805279291643557,0.224852966556309,0.2823399663507739,-0.046323366191803994,0.29623347495260854,0.16732866382043898,-0.05138471422735218,-0.5791824176716834,0.830595687887315,0.0003047886480815748,0.18240835928446528,0.16540109977494483,-0.5596209946209275,0.5611879720934749,0.22784321500043225,0.8805180862949405,0.12466985359072331,-0.32270666318602326,-0.259046841336256,0.2640294444389995,0.13595355747879515,0.12265580976073341,-0.805529830414647,0.26236782044648066,-0.18790852736223324,0.31167745746766584,-0.24901240006408226,0.13526635647599994,-0.27962100525297234,0.37038094529780435,-0.3020371026103005,-0.27958506643383607,0.05168477213734621,-0.23976929365635158,-0.008938722673588126
0.7294691825787674,0.3390005096460221,-0.15577944536267246,-0.4118443131525003,-0.33436382850856594,0.33512599914723556,0.5541751455141867,-0.3482876843227233,0.13856306990042405,-0.7490084716365705,-0.6815590325235277,-0.3072743646765918,0.2727223483307265,-0.05829612088521094,0.15400903427563967,-0.3257896188459489,-0.6467933101381047,-0.3591542801618226,-0.4965917373491264,0.1302823947139074,-0.46274842023651386,-0.03823180887745012,-0.26173137658232654,-0.10208455581423916,0.4586370471817986,-0.3379525790815406,0.6969415015075198,0.3843637926241351,-0.033178165493049305,0.01630593046778691,-0.7351758266808219,0.44573813476782803,-0.10344295111152552,0.06259182223421617,0.38771942812384197,0.1624428012127639,-0.553874707258365,-0.5607316015324736,1.0170034733095448,-0.10565039922346575,0.8282024752492254,0.1639014715835923,-0.38897008200902294,0.5369039554958055,0.16218475359883364,0.5313565955892011,0.3333281176732659,-0.030002952330482204,-0.025804534370155403,-0.2605361987516079,0.5999671505261626,0.31769159859405066,-0.8289826811023845,0.050604242716176404,-0.606627089926806,0.6195324161107474,-0.29611666451278684,0.11968737623128109,-0.34509774546847694,0.5640850388646205,0.13057328802100454,-0.2695022020661749,0.03303693738390717,-0.38174909650426403,-0.07751949389859575
0.5389168603239934,0.7904767863094273,0.12297294220846033,-0.8466779238936288,-0.32284308258335853,0.23612162483120122,0.522990836591808,-0.6008847759038222,0.09082459858228877,-0.629434234170075,-0.976233434966805,-0.45560184620792427,-0.41807240657094247,-0.3968146285855025,-0.21087743840136675,-0.11486510310243557,-0.5680771912026196,-0.4402612300873152,-0.34985655111596575,-0.4022977734452128,-0.48593819353652473,0.05904706020234561,-0.5617628696522691,0.0967412639730475,0.12767644750201346,-0.15077118124861885,0.208827016189751,0.9268224997532838,0.23314887221350616,-0.2676558502143243,-0.6825095697155804,0.31246608698760436,0.45206583210382595,-0.15504212512378615,0.14298526197783434,0.2966002438967803,-0.1059661141240503,-0.40774319858825936,0.7200487186139588,-0.08756199239363187,0.42929927115039945,0.17108436222588913,-0.3528646012715181,0.36422545014841295,-0.08551353874943901,1.0619471953709239,-0.17823594313813584,-0.06381832682141927,-0.15007234219586701,-0.24577735568558004,0.17256840919667965,-0.05022741544899065,-0.48979465438053105,0.23418343042525544,-0.21433667827308764,0.3021641303337045,-0.3521401928837849,0.30764049128310506,-0.0040341757083350305,0.39651884507125545,0.024318255407556937,-0.38834787584300795,-0.15662626531859913,-0.028052151221219804,-0.018608559454780134
0.7506629311956775,0.031581723219930025,0.23710598234310137,-1.0103431938647596,-0.3844817154782323,0.11726060794920484,0.28087717805498147,-0.3500907602610098,-0.28232147324911905,-0.9748743166463953,-0.8273369026281223,-0.1322338635401109,0.8343971128143602,-0.28774418536824087,0.4918466486711303,-0.5815654458015749,-0.6806347970481892,-0.32021649589482704,-0.5199122703944378,0.6549544992168453,-0.459178186444987,-0.012781608510635603,0.13870885233557628,-0.08689672989824315,0.04912000156174655,0.09452230787887836,-0.13181207856512633,0.5292998648013065,-0.10561183186984996,-0.11239403134436429,-0.37948659219754055,-0.21242750679346611,-0.1435254391206232,0.22871940710084054,0.23084573845971562,-0.06545283399461606,-0.32972193205022593,-0.6864291116840027,0.47509395110752783,0.17745733440283468,0.5232609790895472,-0.09152037231894172,-0.7579392177128869,0.5850435426184211,0.15702437733915287,0.4095431675373002,0.1386565154961812,-0.16558036749296395,-0.11585312757667092,0.25219519781166005,0.2596250870247997,0.23707920892183476,-0.3001371747533632,0.07592279924953975,-0.2867255865406446,0.3302271779912997,-0.4220340364759294,-0.524708561946502,-0.07116023597537453,0.8400099452377514,0.5838434331925692,-0.17417551539954462,0.13953815539777592,-0.7448351306211004,0.16197245918100356
0.6487921506280533,0.17129016043283485,0.0562551799683304,-0.6875738480875047,-0.5846616183903504,0.37388464711842045,0.4756560717922737,0.014813345581973877,-0.3349949450736365,-1.1281317468373147,-0.5902544816549393,-0.7134577429744458,0.3265280878055178,0.10063386727804395,0.07731663017398513,-0.4635106389429381,-0.7405827070403155,-0.38486309664917856,-0.6902233856324262,0.16727470293006444,-0.23580201531243278,0.13186932027132073,-0.3700572374494949,-0.2663473771552389,0.4699500909145994,-0.3664998275229383,-0.10734178074058841,0.4830814030180167,-0.016048403003821363,-0.19529343992724243,-0.7822043704315005,0.1489377233224044,0.28797368715012256,-0.06234581037828767,-0.007822453397137497,0.38541919280867987,0.00854897570522184,-0.4509283729665907,0.7755060821270033,0.11301950562817235,0.6603502700319253,-0.10310851711204427,-0.45984625454836225,0.4816507240943222,0.3174101236905893,0.4110235491340485,0.06285694605134373,-0.11939408410795088,-0.14392121801991578,-0.041290009219899775,0.04805478223554263,0.11436666669631394,-0.3805841788241294,0.31279674594710427,-0.39303595747432624,0.2794294516890312,-0.5007273081618601,-0.526950160459766,-0.46329016430124015,-0.05353951656044108,-0.041339697660123895,-0.18939440210233624,0.2683238289874622,-0.43982916779247494,0.020840146810540805
0.7984939887610023,0.24611726818272656,0.14286149872859638,-0.5891188344949954,-0.3728018273959868,0.10486732548562383,0.3549428228447418,-0.4862641403516643,0.011393754215604228,-0.9400554878282491,-0.9268851936477734,-0.21820918791549557,-0.1110778752428068,-0.2327768671043876,0.10257102234133368,-0.47462263417035605,-0.8171683858532149,-0.40154525788440476,-0.4095819089252511,-0.5591451107459858,-0.10374426828816037,0.1760313305342953,0.1291340030101475,0.0967134757315733,0.1738723290215987,0.3711250221551001,0.6051369385829368,0.5075792671810084,-0.08047783298822113,-0.23125151102875544,-0.6839037030063335,-0.013218699365591835,-0.0817882564236982,0.2351585702684612,0.29385782354672413,0.31046520366127894,-0.13862944374554204,-0.06515997684203535,0.6823939188964181,0.165024632281573,0.8153700716402201,0.2752897114195436,-0.3606523357272038,0.5311995118327324,-0.2725069068272568,0.3527163806135625,0.6947976875554914,-0.2749277145326877,-0.07317416149973871,-0.2320990967887625,0.3971395925771176,0.288199853806241,-0.29359137655029605,0.1172418577148549,-0.23192998703236972,0.18441762466583633,-0.051635782530195,-0.3271827773987831,-0.1846989851219016,0.581736122310007,0.14830825794643293,-0.10960390981804921,-0.08226977244746922,-0.4408295820899355,0.3375142675278215
0.4705657990878515,0.5387507627744893,-0.0888988393345277,-0.6428449167059385,-0.5398357975126563,0.018102963751241964,0.531157874827475,-0.42457825087187556,-0.37268314044740747,-0.9812294596742694,-0.9210031040786446,-0.5790857521289048,-0.4228543529025891,-0.18103073667626446,0.11159304747451307,-0.33256341682224055,-0.5038451068844534,-0.396232188495434,-0.2395444258285233,0.04567034392855805,-0.32716536426598675,-0.10651619790020143,-0.42638140993545687,-0.24212291996115515,0.16905132286942973,0.0059232964670532795,0.6819076234877229,0.6850601903514593,0.12791870177408285,-0.4694519846862469,-0.641064737026378,-0.005175185276384081,0.25523181102105474,0.045781893270587765,0.40668404829181865,0.34504835684048396,-0.08770257298704574,-0.323497779694294,0.8434583578326303,-0.014101136618587501,0.5835986614055223,-0.3228665575074475,-0.6825405528117434,0.5014831594195818,0.15671927010061484,0.5807981020254197,0.138558124146784,0.028443985814477574,-0.0711678235369637,-0.20341520932708584,0.3546558813403183,0.3555533371963274,-0.0679144092368932,0.39859878746470706,-0.41365998693822215,0.29872497482428395,-0.22536447927351894,-0.20285309595719886,-0.1037010449359257,0.3331072018595412,-0.19477762758649608,-0.33489591595033275,0.10932896775517983,-0.21924926689310026,0.22004493482093326
0.4124749145688064,0.4802574503360257,0.053723859674303896,-0.7003604940208242,-0.27464149207227484,0.07760557526107675,0.6892849275090748,-0.8070705327844434,-0.02642502355158778,-0.7442487138193477,-0.8336853610261559,-0.3424856699503074,-0.34243422641377536,-0.15889784810140506,0.2641006636574508,-0.24122006109815866,0.04707814946770643,-0.4287924502306907,-0.5189839336944928,-0.18131362267411136,-0.3910808815112952,-0.22083560292006627,-0.48959670280729795,0.27310899107871583,-0.061620207323480405,0.13085266498840326,-0.06695741870152723,0.08505592406168774,-0.17014803373401616,0.048951614503002755,-1.0031996396561493,0.3661052049571652,0.30642053832484456,0.5348289975663691,0.21377292608368803,0.2721443952900374,-0.494138306471528,-0.4554909123606734,1.0189799420313637,-0.12231545308711292,0.22103867200885288,0.003634119186083723,-0.5239302839505984,0.1550001711428058,0.2423772211468026,0.6132506648119302,0.35706634082706784,0.06421090140513942,0.18920551798519455,0.014987559018228541,0.4474198483890467,-0.1575402963453469,-0.26917270826667405,0.2836317000945274,-0.34835295871702177,0.11387115390188252,-0.2209923825483312,-0.26759948835233427,0.015710061958169222,-0.03395694332143469,0.3378424111509713,-0.055490627505039455,0.1383410166951596,-0.11482469342255466,0.08413161039489642
0.6091842720964644,0.058526279684113225,0.1112798832219944,-0.6506845545077036,-0.4716353285132686,-0.022922452613632276,0.34085539862455483,-0.6845998280942724,-0.26690273197355047,-0.5362212254262305,-0.8790778158890344,-0.4401638102696155,0.10545728028403002,-0.4550741397830577,0.05836775314523285,-0.5300276174344649,0.07630829466164694,-0.2513341156549367,-0.2717769345801954,0.47512080749718144,-0.20688498065282263,-0.005017803107143601,-0.1925657172181191,0.22895307370402068,0.14151143882185233,0.031882886288675014,0.6309164639127091,0.7148480006036797,-0.03424248917720921,0.052304401355599564,-0.8099276659728174,0.19562778120088578,0.5217924350032755,0.07242190833091965,0.36263106267558437,0.27299212069413226,-0.41874697785373927,-0.7504156698012037,0.7517564293120607,-0.15715921809666517,0.33870563245353524,-0.2823644165163744,-0.6407175129541237,0.18539655308300906,0.33649741603732297,0.8238856591301433,-0.14076285668351723,-0.4137260401249708,-0.00198777875629072,-0.3189770646695068,0.4291722387924623,0.6126079513202207,-0.5969912040624084,0.061036036148555614,-0.2511693952548754,0.0347461861431292,-0.42018945729889223,0.1780944057008647,0.009750692885126824,0.8697255248627135,0.43282547302492286,-0.3572189019360272,0.0754360530732402,-0.1216508523083441,-0.03183677562472492
