May_3,May_5,April_5,March_2,May,May_4,April,April_4,August,November_2,June,October,November,August_3,September,May_9,April_3,May_8,October_4,April_10,July,August_2,July_2,October_3,March_3,October_2,April_7,September_2,May_10,April_9,May_11,April_2,March,April_8,July_3,January,May_6,May_7,April_6,May_2
0.05349600786566626,-0.15590019770734032,0.09708980483779951,0.29414567301774786,-0.025548992995503395,0.7375586286675494,-0.4436766827158005,0.032416012266887534,-0.542765793481143,-0.3368877369878237,0.18769750058147275,-0.37337631958093287,0.6613293453994045,0.3216586186193324,0.4863635179338926,-0.29989498005899295,0.19954168704026143,0.6879187432390474,-0.17199525300078455,0.043795673757098766,-0.26902494941378274,0.10769997997069958,-0.10161005688792844,-0.5272458383672043,-0.42393602536252123,-1.2058947245694904,0.23340972740771593,-0.11353288710292532,0.8272991118989145,0.49302001542514357,-0.24094318719495272,-0.571489297129556,0.16154488288052,0.18225941869875806,0.6975594770819514,-0.23522043644462473,-0.5240576061165593,0.8428334298646621,0.10616098100751217,0.6222853982326118
0.4774204394240517,-0.22187509496397154,-0.08579232137288759,-0.31287835202829767,-0.39370911426583,-0.22872157148314598,-0.5467078206475554,-0.022096228927707795,0.22509512030455103,-0.6752528953319362,-0.38635070947627603,-0.04367953908354655,-0.3764403573541354,0.047588263212279824,0.45675315804213906,-0.4145617630169669,0.060909522997993404,-0.02677820199538302,0.003522303440114831,-0.3847950674382524,0.009577051935703546,-0.015755420647972515,0.539292777947048,-0.6304277510321916,-0.6455306795561333,-0.30119454097462406,0.20378210852275552,0.020977784499728924,0.5396876640421712,0.35270993624855895,-0.2941576794913732,-0.616096968425202,-0.21219081047742844,-0.13865738508800252,0.9788115428822478,-0.4224462082669317,-0.5905531024558996,0.5674923032496489,-0.6525359622619957,-0.11252332780458035
0.2613026803874906,-0.052308792024807337,-0.22485217723933026,0.1156766025659419,-0.0028641043996604637,0.4455815848210768,-0.6440845087370648,0.1428405245107637,-0.5430791967708927,-0.2740183090096339,-0.42235950247681775,-0.718112187278265,0.11896695844475075,-0.22015218657133412,0.263110721745945,-0.8439322989249484,-0.040124230384576014,0.6000229058474131,0.36047296334635864,-0.020269631838528014,-0.30164086484541064,-0.5223411124507343,0.24552157774402936,-0.27192979313546606,-0.6329606503481806,0.2557551501875962,-0.07523671587948394,-0.522217102903627,0.4715786370173575,0.039963237068642604,-0.3106781733522706,-0.1733850176044937,-0.14700280100036095,-0.04487197575789327,0.5960107198152224,-0.5612300288260249,-0.45669896721200487,0.44875954616527786,0.10869328593523264,-0.07547960171573675
-0.495674465650952,-0.14178931882049917,-0.42379491450310625,0.3245373637773622,-0.024834726485171432,0.6442505410045432,-0.004836828942144017,-0.35117488867849495,-0.375695677163001,-0.5541071188700223,-0.2953891313759666,-0.4640068272357453,0.2960016201397363,-0.18981784584067468,0.5106852710517096,-0.3935551787830417,0.49418250864882524,0.4911757579419447,0.4662996456417537,-0.2974910201282552,-0.14411906692996795,-0.3302006519049498,0.21247515555379537,-0.2849590534174149,-0.28703743549598637,0.2871301784003029,0.12523070975224432,-0.21970263468074241,0.9936516787737623,0.18499832740470157,-0.6681304969623533,-0.3281044227987759,-0.14411458638280925,-0.018527197045768953,0.5267435791111033,-0.3072686637233154,-0.49160058617811736,0.2634548098715431,-0.10326053673676615,0.2191577368630439
0.4866299583547961,-0.2227553418482894,0.5251454811069214,0.5273994924154815,-0.32054164052416734,-0.10030118539071677,-0.4508861375505764,-0.18370056207386787,-0.1296931310040892,-0.06193272766964452,-0.07564943523692545,-0.22750196703941986,0.30813140395203825,0.2929383230745955,0.39290291188032433,-0.6633659726917058,-0.04574421053691291,-0.1455263802387412,-0.10248284998744933,-0.2824772781852953,-0.1565443292816229,-0.09412999894312793,0.2124120420473583,-0.9041860425149055,-0.23265546107964907,-0.8780629025372857,0.3881510230333825,0.09223246024978407,-0.04016571736834576,0.39380542643584815,-0.2836361979645383,-0.26923690528788435,-0.13227889198468973,-0.5373223837808827,0.6932847485024842,-0.5085809227210681,-0.39891846474315784,0.5667586052461919,-0.33087577249149824,0.05302056222570954
-0.1047474813616389,0.1417062491702109,-0.6259287259526296,0.5326379835296347,0.06471109311722259,0.39511900327837096,-0.305415050338002,0.10678155913845946,-0.5181159617035119,-0.6700122907278439,-0.7601252961035829,-0.9015235782551612,-0.7583374266662778,-0.061859012873237404,0.11754082545329275,-0.2482165309040033,0.5384875725362238,0.5936753816225595,0.2864003853860423,0.11706688825076181,-0.03844764033719961,-0.1478113666990978,0.2546248196899563,-0.3346980942483983,-0.21151128660724952,-0.27744439957101014,-0.26137183172174483,-0.09539939746382588,0.8245685788938106,0.2448722653067099,-0.4604309598263497,-0.04931116516901424,-0.01420182657913788,0.02114604851738441,0.24332680769155002,-0.4922501781798665,-0.686453980833544,0.4450688086949539,0.5406182661571193,0.43466822350542167
-0.06449096410822816,0.003711330526732143,0.011725419413212174,0.5046326328493143,-0.18156876622362245,0.6047860753452875,-0.2072646293437958,-0.10995907394274335,-0.28149785782660763,-0.5244248044473936,-0.2091968756065937,-0.28498002865412086,-0.13501912977894498,-0.14981952748734337,0.19052343988906006,-0.0939311401831952,0.800771971554699,0.8024024576331663,0.39430393400048797,-0.2114416623070679,-0.1456999196383825,-0.20968334982451106,0.37298395564464565,-0.4489780267794988,-0.26118937370186535,0.09242185123604085,0.31243402479119076,-0.09318426822365207,0.6059463526805876,0.7345673369485506,-0.41297095561831954,-0.4729690820826944,0.1298002547028765,-0.46934811920474206,0.39423186625972767,0.28658395720714425,-0.5992870302717446,0.6416782110744585,-0.06260012028397488,0.11035551055688633
-0.09810603234204333,0.11763477554572632,-0.47174701525069007,0.47664830742154085,-0.06795239595260297,0.5621858517787194,-0.31490088535639943,-0.1516869104954727,-0.329607418135038,-0.5709814060992924,-0.34457081200494194,-0.4288020933072626,0.5095151011890473,0.11277401121552426,0.2160355726922248,-0.3021111341962603,0.041244101131486924,0.5650966875559283,0.3308589587672096,-0.03157692100715588,-0.4106638104023983,0.1477347500236399,0.31426877166512296,-0.5209349996503669,0.005038460311233006,-0.10832725924688666,0.24446189131086263,-0.6718134005275875,0.44474540569933463,0.3568488585319767,-0.275772292553122,0.10762467703006985,0.2756192137666945,-0.41399296951416437,0.6675103988895195,-0.3941452575096456,-0.27638187176042117,0.6303770087158254,0.1800175939608475,0.3605100092277419
0.01061622222013809,0.09672597649248585,-0.3860091874132785,0.3477961862109185,0.04588030117937883,0.05534252492140092,-0.15184915559359863,-0.04350895844971617,-0.09461770138792544,-0.43127111663252177,-0.4084013106588489,-0.28417073541214144,0.1382185137478639,-0.1381870396630948,0.6169288384625153,-0.3680432220088643,-0.24161381277370764,0.31625122332365624,0.3951439339467902,-0.24904225430488933,-0.5371259025871017,-0.06891376978733192,0.32452525775956576,-1.050700159295807,0.008487764171359796,-0.5431857153306114,0.24921821668793623,-0.29916201967154904,0.204049811740795,0.1800634054378959,-0.49214365441374286,-0.05596628707886895,-0.3016500944248805,-0.3995742583035238,0.16829145015794222,-0.12417012119741563,-0.5515395680559716,0.39259483888930635,0.4657846052096467,-0.06895061188386237
0.11318049670989677,-0.13002376718867437,0.22172564968135827,0.9571634892596789,-0.05547939712952494,0.044860771725219496,-0.5138358498240414,-0.04135498537171613,0.11559253096802943,-0.5195593995479753,-0.3330222386537284,-0.4004435466847355,0.3062438057252286,-0.28919460592913804,0.43915108682034154,-0.3497673721872131,-0.3481844013031524,0.3495334541793034,0.3015597141452524,-0.608532323274836,-0.23697439634931478,0.5453578422922589,0.7020920808084669,-0.5593374839268387,0.13087462506576533,-0.2638519568142182,0.5471756668410778,-0.23355869092565146,0.3930314107782674,0.5882851492687364,-0.39881117955255363,-0.36108237923325454,-0.0674024118372686,-0.4618988779418177,0.7828999144155033,-0.22881724265287876,-0.37807868151901675,0.6708932987751889,-0.2884554593827686,0.091936268826108
0.11409395433106778,-0.20837854949140225,-0.039532347774217186,0.5928019999574219,-0.17609522510990044,0.29398427487003664,-0.3265918243557957,-0.20864738437509894,0.02760434500131141,-0.2827581490510294,-0.3715828284560596,-0.43561699811260224,-0.4089674496899886,-0.07998023258206408,0.5249433981065106,-0.45103329691992333,0.2489363360739382,0.7451110135723376,0.17614569373757172,0.07777908482016145,-0.29393911689497576,-0.028794826760981863,0.5102638283972346,-1.168442097036718,-0.31721585265735364,-0.30571923357262776,-0.46669881988755035,-0.5398290246555041,0.3556135294934815,0.19972956611049242,-0.418477921607681,-0.45822760986213773,-0.10068080025139735,0.08254528832200111,0.8592206139688201,-0.19429011912985805,-0.6291837769733203,0.21420139231045643,0.44720055456569846,-0.19304750365917073
0.45087955094925386,-0.0324090207533315,-0.40999758934439134,0.9721391895187141,-0.2542997884143094,-0.2978314744148662,-0.6369790618941727,0.3153027680044784,-0.08691526844695104,0.11388777183427332,-0.5133014032402627,-0.6852607968691146,0.20221237614046605,0.014437525482597146,0.5363597675938913,-0.7623619716011819,-0.2877758908499683,0.40750374642394616,0.2329032080021209,-0.21198880373950565,-0.06170184438929288,0.014030572165950465,0.24267118715586566,-0.6183883848949713,-0.47800505230468393,-0.12078122401403067,-0.2432604690857032,-0.3390513379615474,-0.11160539857372989,0.20642484706885364,-0.11826888734751456,-0.01095150862097161,0.06853788101173332,0.11226389542382455,0.34257397241027643,-0.1507767047381835,-0.30910402075512267,0.3914066241694656,0.9720166153557843,0.00825372447951768
0.6222808264569503,-0.1314579671582737,0.06883338463054982,0.803561747932132,-0.42623080455679613,-0.2095090846444877,-0.3534366963511458,-0.185728491673393,0.10108342951859665,-0.637607563055518,-0.5301851979343958,-0.3417853734657863,0.22001433882332094,0.03705897848545292,0.21395652126690407,-0.39693080723743446,0.43609651529964627,0.7357791228163737,0.2521301296740719,-0.7697034004424037,-0.13217975427133474,-0.29015154083393485,0.6403786624139323,-0.7446444504939815,-0.2416533285102788,-0.38807652490448213,0.46439179301795164,-0.24682027376684024,0.8571396395407302,0.4477716764205919,-0.3595043137782044,-0.24758423308341604,-0.3427606944198399,-0.13862079765246338,0.15771018138350557,-0.3472375706808416,-0.6659010747623135,0.49264461414526334,0.40662641509018754,-0.2667468506464392
0.16438676990129802,-0.12229573951185946,-0.24767600119218475,0.5137157852086005,-0.12884713952948793,0.15192119372413793,-0.1941891447143238,-0.15511748043196263,-0.6252653812111577,-0.6308670685247124,-0.7811382330064992,-0.0462682377786956,-0.6427061075424962,-0.11706990365878972,0.13468374782692727,-0.10074205947067774,0.3508181712500942,0.38851181966251586,0.1746853511286629,0.09682414131010651,-0.06444146714835874,-0.09587258107437346,0.4187896608826127,-0.7803446423407234,-0.09319145714005955,-0.6939502075067631,0.23476450602110205,0.10772328633340049,0.34248880495254685,0.49636180761796067,-0.28567431593832543,-0.3741259843159555,0.256304929961204,-0.4290365996264167,0.30387930994145856,-0.07949583529935556,-0.460089033697199,0.23597888577984197,0.382861116492906,-0.24630181601286935
0.711878329535047,-0.27960605567362373,0.2778720653205233,0.6109515856947321,-0.4581700566880849,-0.09654631938738809,-0.5405258825141878,0.13861556102588948,-0.2733102609301113,-0.434927324914168,-0.3942530048774708,-0.348858035174208,0.25047732706340836,0.41736146511763994,0.4086411561598624,-0.8744741953129745,-1.0581186451957112,0.7280417615883489,0.42665812376837836,-0.5837842784866122,-0.1482234026692127,0.197276057751181,0.7578425563133988,-0.955933942719239,-0.3461778011790704,0.37482845216911576,0.40527385173491437,0.13380512874407308,-0.14256215110696138,0.5553895290196139,0.03451680500900028,-0.18370579881948335,-0.2410422325408962,-0.4025417664419898,0.5923918930382338,-0.04464531075407727,-0.3523760561534823,0.7916482966297519,0.18960298827879662,-0.028347205868431563
0.41294633003142917,-0.2417828461845808,-0.49690209146332304,0.6288776248241819,-0.4204016692920707,-0.5182257600655491,-0.49366852693646673,-0.10896464988363994,-0.6080218128894662,-0.4838464575966622,-0.197293156243341,-0.5404274618766461,-0.45370846322474895,-0.22160973714450577,-0.003583318463618028,-0.87940920640719,0.217702338455876,0.24513247976396546,0.4407329416151642,-0.20151646030669862,-0.14384542272817208,-0.03615509596718298,0.5547138516158302,-0.44752613334730923,-0.03698980150632676,0.11195706493008971,-0.09855033163773343,-0.32069064185043183,0.6948309923405503,0.09476404537258111,-0.1178545722580263,-0.5199970873528418,-0.2588981405079597,0.059163924049020176,0.5372942264273911,-0.6044758647895416,-0.6396292662003465,0.26176439318737443,0.6775286260043911,-0.5101866673905936
0.1188372811200144,-0.1092631447721924,-0.5947931227990546,0.5173466592433412,-0.18218815137877076,-0.27313741924248947,-0.35168139084621725,-0.09592165170790097,-0.13965381514284345,-0.8948351859494814,-0.215643504238541,-0.8859301802734156,-0.8655480170785614,-0.38555894376440125,0.40792247457113184,-0.35039014515997735,0.03687488284819608,0.46350001061585205,0.2927654931265285,-0.7879825288215726,-0.4215496707541917,0.26801516870858827,0.7380873510024858,-1.0767620174117931,-0.590987313968075,-0.6136481056506206,-0.12485727511421668,-0.24533413141231192,0.7361821918551568,0.5791107951321527,-0.27928638494202274,-0.2259295227309992,-0.23418857314400998,0.1697215524000089,0.07938613684551225,-0.16800549097096928,-0.4101555462198438,0.30004481684095224,0.5375886941931258,-0.41106979630545154
0.2698808147517882,0.08052318429082031,-0.5930329903922926,0.21431707500861621,-0.3257413235466119,-0.04273548163050899,-0.15695138969185574,-0.03859899973365496,-0.39290552208913887,-0.7943641282116992,-0.31064919488931086,-0.4059168169103746,-0.07735223884023754,0.17707110029634082,0.24403636389279565,-0.49726932309014643,0.41128903303445447,0.5709350014478647,0.4536581910357701,-0.43574218085858013,-0.0017940373624594948,0.0290034764121039,0.12514869922902477,-0.8696143395276438,-0.13954251593552236,-0.22676342220883056,0.16875062457313364,-0.38525363237968446,0.36696530718285564,0.3966850767995349,-0.3993673494156188,-0.19551180863441114,-0.5136807222060514,-0.5877283385239107,0.2150248275548986,0.15360414982712067,-0.4067275958231321,0.41522619134592537,0.3522782452571858,-0.1652342555813755
0.1739761757840152,-0.3171527764131171,-0.2531150501318676,1.009843589527378,-0.2302644962078974,-0.1538117744474392,-0.5937328545318925,0.0458175991741521,-0.3218700837959062,-0.46969542959961263,0.06518372867140243,-0.7437834190995665,-0.06602421410757722,0.124477603760633,0.5830816617945476,-0.540737651430705,-0.3555622185215729,0.4999503770163955,0.12855023575711075,-0.28495682598448335,-0.20884455743739755,-0.08938038516041923,0.46564551131696674,-0.8246699500856208,-0.4109250233263909,-0.21499397451237778,0.3232554781407596,-0.15514255479638692,0.7856908597134965,0.21735107605114892,-0.16326713504582963,-0.2851976014261527,-0.09173373208842595,-0.06986144539373831,0.32344135353663445,0.22929164026691115,0.11544288922082306,0.2614826151441898,0.04790660872377766,0.0998497041273809
0.3698318471429951,-0.5218128493284128,0.015227091118900832,0.4585675567335237,-0.3158522811774234,-0.6547236400965151,-0.49127161146714093,0.048446270425689685,-0.21758850915068598,-0.26768808659067267,-0.2298257993171105,-0.15942037387223298,0.14158351285708914,0.1262296985478962,0.24862072602529417,-1.1091955772920585,-0.07535883715487494,0.5146643451293349,0.06778966585172536,-0.6453286369076942,-0.09640879332503804,-0.006828437332671069,0.5498851964011657,-0.7297739216687229,-0.48894350645895435,-0.7436311572185317,0.3871877097139023,-0.26721474924523214,0.5147201366383666,0.46883749248679824,0.31384463373040034,-0.47415966968802625,-0.2839228349270101,-0.24757016605353233,0.5507148125691348,0.06045439276798793,-0.2387662558198615,0.3229712913307004,0.6194877037308909,-0.2963549731942139
0.12049179275930444,-0.0961855646653473,-0.6493372008219396,0.03074808279147625,-0.07373222369028998,0.051565018197292395,-0.14081265161017315,-0.08702741529460602,-0.543995406254509,-0.5522026442584532,-0.3422179753881172,-0.9205143624009368,-0.011623373959365153,-0.23888793815943093,0.050705077793540915,-0.6833925393008253,-0.16720052330740678,0.6907627996994639,0.48924937126747015,0.004724301751290967,-0.19957381594845394,-0.20669958480430842,0.19347145334069019,-0.2314313328367229,-0.551749541814664,-0.3652457423764417,-0.32498723909250543,-0.24296706692630488,0.9923378315997959,0.2545476478445646,-0.21600272922337466,-0.32850209483782394,-0.30068094407040724,0.016193230952947377,-0.13536592060652156,-0.30149615536305163,-0.37872721799433223,0.43188889233218497,0.29943389987037183,-0.05905634616836632
0.38806502327885484,-0.4268970244231275,-0.36890034069499517,0.19807153169131797,0.22500179791668246,0.37848626836348226,-0.3092727523109584,-0.2560015632712468,-0.2536929459232557,-0.8434831569834884,-0.17676810939683069,-0.35984915281919855,-0.21116403452363208,-0.24461352761471283,0.2830134607271349,-0.7081378860823545,0.541768319087102,0.5313802794134466,0.9987335467831355,-0.38629639026389956,-0.02217809585513108,-0.4361625512376396,0.47173344307502824,0.41403146419334413,-0.4269988706786989,-0.25125078833776404,0.034640197703843106,0.06043370402423416,-0.11389603633526982,0.22906004937277447,-0.2672960029343479,-0.31297115423537325,-0.05901260112371831,-0.24048889741635116,0.5006356517591659,-0.3002296356680285,-0.5132069692244571,0.1855638780837386,0.37183686630064605,-0.4719617206067909
0.08167523772991257,-0.670445926848902,-0.13347746736352736,0.9679626889600829,-0.30625347025595956,-0.1888367024011145,-0.3909425810092009,-0.003995317800689416,-0.24211085924317682,-0.15599066913682044,-0.5225239558268132,-0.4270130696229742,0.22535196592731976,0.20634129640989676,0.1279188887260249,-0.5453964654854981,0.23182177623342248,0.4542121390993999,-0.037398367123844284,-0.7259564144000589,-0.43376339310073025,-0.08352330607401265,0.7258553937135079,-0.9971557705564906,-0.2686558264546692,-0.9331199425303383,0.7930389845237777,-0.36358467298455005,1.2983458506548655,0.5875781042277299,-0.21256060588453562,-0.5583491098632387,-0.05243884191493174,-0.4344922325536774,0.6050598017544113,-0.10802999099198518,-0.32972587685608645,0.058814717631484714,0.12820979049394188,0.035263754086894084
0.4076479582800713,-0.2286858445885881,-0.2199631457614809,0.8189117206991938,-0.3709093122136803,-0.611811288299328,-0.7000358129583152,0.26649714217993087,0.004542708820513559,0.007665290659305617,-0.47695438645659494,-0.3340369885089888,0.16149976354793066,-0.1356958449430292,0.1571499690412315,-0.5008052248044604,-0.3149696930574657,0.41088430993752645,0.19987262466001618,-0.6589256320013577,0.025749994151439866,0.19556956579717916,0.5604939430515231,-0.6233859251100745,-0.3399530129335393,-0.5923875454751069,0.662362427501651,-0.6959966203663928,0.14272988927048647,0.37911952409927835,-0.3043264162813197,-0.5286880592452945,-0.3937722012702462,-0.28719384610203197,0.15585351824490584,-0.11449980909344962,-0.33193526687666464,0.6974545664380867,-0.0174842720972109,-0.25048864456267306
0.5567773986878976,-0.5771984322463841,0.07782053211509296,0.9005668964338805,-0.36377219928374344,-0.5115098320015483,-0.4325512487436067,-6.677310478167553e-06,-0.0017824570906487223,-0.26070665678660776,-0.7455713768229668,-0.6368903960836136,0.423435152015381,-0.040504930266523534,0.5132700127751136,-0.6318650403053444,0.43599636657006235,0.22756973363980143,0.22759096964973802,-0.11930478322613006,0.16210194428320493,0.2820740916268427,0.47462613525583086,-0.6194827216746157,0.031403499217069225,-0.2746305648131107,-0.28995159366313406,0.3294090476196186,0.5263122966831444,0.03929786304685506,0.26831905815665824,-0.4376035599892815,-0.5428332039692477,-0.0005140347722182859,0.5387292756069495,-0.1430075418882382,-0.2653847649242672,0.19695811639341582,0.5718105888927415,-0.6786118891141331
